target_month,signal_date,p_tail_raw,tail_event,adverse_excursion,standardized_adverse,horizon,fit_count,train_rows,feature_count,risk_percentile,risk_severity,p_up,score
2006-02,2006-01-31,0.19078564019737557,0.0,-0.06830888458344875,1.0886998784234605,20,5,1260,53,0.21428571428571427,0.0,0.5,-0.0
2006-03,2006-02-28,0.19078564019737557,0.0,-0.046661031276415854,0.8310318357492495,20,5,1260,53,0.26666666666666666,0.0,0.5,-0.0
2006-04,2006-03-31,0.18274795874405206,0.0,0.015209125475285079,-0.3372466051061829,20,6,1260,53,0.0625,0.0,0.5,-0.0
2006-05,2006-04-28,0.18274795874405206,1.0,-0.08565996740901671,1.7584774486647947,20,6,1260,53,0.11764705882352941,0.0,0.5,-0.0
2006-06,2006-05-30,0.18274795874405206,1.0,-0.09110578328752694,1.374675735730028,20,6,1260,53,0.16666666666666666,0.0,0.5,-0.0
2006-07,2006-06-30,0.1924063528646884,0.0,-0.046342191699014657,0.5568748650099141,20,7,1260,53,0.42105263157894735,0.0,0.5,-0.0
2006-08,2006-07-31,0.17057251332649762,0.0,-0.008130081300813052,0.13866927459858955,20,7,1260,53,0.05,0.0,0.5,-0.0
2006-09,2006-08-31,0.17057251332649762,0.0,-0.01801185590515275,0.42081597760147144,20,7,1260,53,0.09523809523809523,0.0,0.5,-0.0
2006-10,2006-09-29,0.20116319625924775,0.0,-0.035214827295703466,0.9396512999170548,20,8,1260,53,0.7272727272727273,0.0,0.5,-0.0
2006-11,2006-10-31,0.20116319625924775,0.0,0.006220312146573148,-0.17301445444984961,20,8,1260,53,0.7391304347826086,0.0,0.5,-0.0
2006-12,2006-11-30,0.20116319625924775,1.0,-0.03800821799307963,1.3590078284741183,20,8,1260,53,0.75,0.0,0.5,-0.0
2007-01,2006-12-28,0.19681988407991854,1.0,-0.05609795566103881,1.4301483751218702,20,9,1260,53,0.64,0.0,0.5,-0.0
2007-02,2007-01-31,0.19681988407991854,0.0,0.017671458605602597,-0.4393524161318824,20,9,1260,53,0.6538461538461539,0.0,0.5,-0.0
2007-03,2007-02-28,0.19681988407991854,0.0,-0.03007641921397375,0.6276669987342092,20,9,1260,53,0.6666666666666666,0.0,0.5,-0.0
2007-04,2007-03-30,0.20724064271787482,0.0,0.0051172707889126645,-0.1022176584899039,20,10,1260,53,0.7857142857142857,0.0,0.5,-0.0
2007-05,2007-04-30,0.20961851901528175,0.0,0.00659783429866545,-0.19614515890469894,20,10,1260,53,0.896551724137931,0.48275862068965514,0.42758620689655175,-0.48275862068965514
2007-06,2007-05-31,0.31786079562109665,0.0,0.008962808962808877,-0.3026901526054044,20,10,1260,53,1.0,1.0,0.35,-1.0
2007-07,2007-06-29,0.19668837494319272,0.0,0.01554380732908589,-0.3136822360327904,20,11,1260,53,0.5161290322580645,0.0,0.5,-0.0
2007-08,2007-07-31,0.20188121367036818,1.0,-0.14632449246889323,2.0205578684947256,20,11,1260,53,0.71875,0.0,0.5,-0.0
2007-09,2007-08-31,0.1829374125217932,0.0,-0.03709921101225455,0.3212541062855144,20,11,1260,53,0.18181818181818182,0.0,0.5,-0.0
2007-10,2007-09-28,0.16753127504839943,0.0,-0.02936893203883484,0.44927927050292166,20,12,1260,59,0.029411764705882353,0.0,0.5,-0.0
2007-11,2007-10-31,0.16753127504839943,1.0,-0.13393748560018437,1.8914088171680628,20,12,1260,59,0.05714285714285714,0.0,0.5,-0.0
2007-12,2007-11-30,0.16753127504839943,0.0,-0.031333967177876065,0.3329281137077538,20,12,1260,59,0.08333333333333333,0.0,0.5,-0.0
2008-01,2007-12-28,0.13523410216756657,1.0,-0.15219463671405487,2.356236854082222,20,13,1260,60,0.02702702702702703,0.0,0.5,-0.0
2008-02,2008-01-31,0.14286295451654418,0.0,-0.0010107330220918698,0.011287262049591344,20,13,1260,60,0.05263157894736842,0.0,0.5,-0.0
2008-03,2008-02-29,0.12401898098170933,0.0,-0.07917915609868575,0.9273099286328105,20,13,1260,60,0.02564102564102564,0.0,0.5,-0.0
2008-04,2008-03-31,0.1411949739207046,0.0,0.0007351252010108222,-0.011885931859889221,20,14,1260,60,0.075,0.0,0.5,-0.0
2008-05,2008-04-30,0.1411949739207046,0.0,-0.01944680851063807,0.4025202152398873,20,14,1260,60,0.0975609756097561,0.0,0.5,-0.0
2008-06,2008-05-30,0.1411949739207046,1.0,-0.10081697970184456,1.8357769351559952,20,14,1260,60,0.11904761904761904,0.0,0.5,-0.0
2008-07,2008-06-30,0.23192644653370761,1.0,-0.09853877856875237,1.904979100589821,20,15,1260,60,0.9767441860465116,0.8837209302325579,0.3674418604651163,-0.8837209302325579
2008-08,2008-07-31,0.10839537715719977,0.0,-0.0752988438173624,0.9264938725672447,20,15,1260,60,0.022727272727272728,0.0,0.5,-0.0
2008-09,2008-08-29,0.17110162108058474,0.0,-0.052709568162574216,1.0310936488214189,20,15,1260,60,0.28888888888888886,0.0,0.5,-0.0
2008-10,2008-09-30,0.1348641020947762,1.0,-0.3394598649662417,2.9976892098431973,20,16,1260,64,0.06521739130434782,0.0,0.5,-0.0
2008-11,2008-10-31,0.14016982872163009,0.0,-0.16244067796610173,0.6535415083194959,20,16,1260,64,0.10638297872340426,0.0,0.5,-0.0
2008-12,2008-11-28,0.1348641020947762,0.0,-0.06561922365988893,0.4063757190826262,20,16,1260,64,0.08333333333333333,0.0,0.5,-0.0
2009-01,2008-12-30,0.1488559304773514,0.0,-0.0314314998291767,0.24474305397674181,20,17,1260,64,0.22448979591836735,0.0,0.5,-0.0
2009-02,2009-01-30,0.14271159500987993,0.0,-0.09482587722196534,0.7620788345115087,20,17,1260,64,0.2,0.0,0.5,-0.0
2009-03,2009-02-27,0.2118186448184628,0.0,-0.04055913666980526,0.42681833794611446,20,17,1260,64,0.9019607843137255,0.5098039215686274,0.4235294117647059,-0.5098039215686274
2009-04,2009-03-31,0.20581990982992315,0.0,0.021973122731036243,-0.2925824754167662,20,18,1260,64,0.7884615384615384,0.0,0.5,-0.0
2009-05,2009-04-30,0.2849813514763504,0.0,-0.011299088792689038,0.14579615437006294,20,18,1260,64,0.9811320754716981,0.9056603773584906,0.36415094339622645,-0.9056603773584906
2009-06,2009-05-29,0.24223423187831788,0.0,-0.025013811728254898,0.3864708508961041,20,18,1260,64,0.9629629629629629,0.8148148148148145,0.3777777777777778,-0.8148148148148145
2009-07,2009-06-30,0.15954508640732418,0.0,-0.0016640234037494928,0.024868922611640584,20,19,1260,64,0.23636363636363636,0.0,0.5,-0.0
2009-08,2009-07-31,0.17715890442921037,0.0,-0.012977544706329947,0.24328547657613717,20,19,1260,64,0.35714285714285715,0.0,0.5,-0.0
2009-09,2009-08-31,0.1697304341623129,0.0,0.012236086298972548,-0.24757794426175472,20,19,1260,64,0.2982456140350877,0.0,0.5,-0.0
2009-10,2009-09-30,0.19631738883564076,1.0,-0.055956708008011335,1.3025221733037018,20,20,1260,64,0.6206896551724138,0.0,0.5,-0.0
2009-11,2009-10-30,0.20553477731391706,0.0,-0.02945403985285555,0.508070647751768,20,20,1260,64,0.7627118644067796,0.0,0.5,-0.0
2009-12,2009-11-30,0.20553477731391706,0.0,0.010159542558220824,-0.1491902116619405,20,20,1260,64,0.7666666666666667,0.0,0.5,-0.0
2010-01,2009-12-30,0.20657033060549146,1.0,-0.05271279143951224,1.7139724859168395,20,21,1260,64,0.7868852459016393,0.0,0.5,-0.0
2010-02,2010-01-29,0.2190305418182595,0.0,-0.028759090065908932,0.5369684893992506,20,21,1260,64,0.9344262295081968,0.6721311475409837,0.39918032786885244,-0.6721311475409837
2010-03,2010-02-26,0.20123040060711386,0.0,0.016761011999101294,-0.2697760700134358,20,21,1260,64,0.7213114754098361,0.0,0.5,-0.0
2010-04,2010-03-31,0.21424706875904262,0.0,0.007086322050942506,-0.19080099587248586,20,22,1260,64,0.9180327868852459,0.5901639344262295,0.41147540983606556,-0.5901639344262295
2010-05,2010-04-30,0.21424706875904262,1.0,-0.1026141947709377,2.7329038220689648,20,22,1260,64,0.9180327868852459,0.5901639344262295,0.41147540983606556,-0.5901639344262295
2010-06,2010-05-31,0.22806625826270535,0.0,-0.0055685896840752536,0.08280859969171583,20,22,1260,64,0.9344262295081968,0.6721311475409837,0.39918032786885244,-0.6721311475409837
2010-07,2010-06-30,0.21630995298719613,0.0,-0.017112462330146738,0.39106409334141806,20,23,1260,64,0.9016393442622951,0.5081967213114753,0.4237704918032787,-0.5081967213114753
2010-08,2010-07-30,0.21630995298719613,0.0,-0.021715473201683766,0.5868560612246138,20,23,1260,64,0.9016393442622951,0.5081967213114753,0.4237704918032787,-0.5081967213114753
2010-09,2010-08-31,0.21135521198480064,0.0,0.011615242639629875,-0.2824065394835467,20,23,1260,64,0.819672131147541,0.09836065573770483,0.4852459016393443,-0.09836065573770483
2010-10,2010-09-30,0.2588554392089227,0.0,-0.01108379576865881,0.41319314584840605,20,24,1260,64,0.9672131147540983,0.8360655737704916,0.37459016393442623,-0.8360655737704916
2010-11,2010-10-29,0.26575680087847453,0.0,0.009979576864769468,-0.2546349869524388,20,24,1260,64,0.9672131147540983,0.8360655737704916,0.37459016393442623,-0.8360655737704916
2010-12,2010-11-30,0.26575680087847453,0.0,0.0019737464353195566,-0.05086931636677528,20,24,1260,64,0.9672131147540983,0.8360655737704916,0.37459016393442623,-0.8360655737704916
2011-01,2010-12-30,0.19062803202791676,0.0,0.0027224238659890876,-0.10583214688812326,20,25,1260,64,0.4262295081967213,0.0,0.5,-0.0
2011-02,2011-01-31,0.19062803202791676,1.0,-0.06480637704756931,1.7284829609532575,20,25,1260,64,0.4426229508196721,0.0,0.5,-0.0
2011-03,2011-02-28,0.19062803202791676,0.0,-0.008234651170589746,0.1718237142129848,20,25,1260,64,0.45901639344262296,0.0,0.5,-0.0
2011-04,2011-03-31,0.209932657661202,0.0,-0.009337444945718865,0.16757564686691612,20,26,1260,64,0.7540983606557377,0.0,0.5,-0.0
2011-05,2011-04-29,0.209932657661202,1.0,-0.07295785783975661,1.761492131345137,20,26,1260,64,0.7540983606557377,0.0,0.5,-0.0
2011-06,2011-05-31,0.209932657661202,0.0,-0.06601276805643774,0.9620450896503145,20,26,1260,64,0.7540983606557377,0.0,0.5,-0.0
2011-07,2011-06-30,0.21401440548084638,0.0,0.004144669822031988,-0.08044591418549034,20,27,1260,64,0.7868852459016393,0.0,0.5,-0.0
2011-08,2011-07-29,0.21401440548084638,1.0,-0.20796707742144105,4.635842811809364,20,27,1260,64,0.7868852459016393,0.0,0.5,-0.0
2011-09,2011-08-31,0.1936062003869361,0.0,-0.11464929233084853,0.9283663852896631,20,27,1260,64,0.4098360655737705,0.0,0.5,-0.0
2011-10,2011-09-30,0.19584848423643839,0.0,-0.052335396305201454,0.41301028547885676,20,28,1260,64,0.4098360655737705,0.0,0.5,-0.0
2011-11,2011-10-31,0.19584848423643839,0.0,-0.07655662314981493,0.928084501846062,20,28,1260,64,0.4262295081967213,0.0,0.5,-0.0
2011-12,2011-11-30,0.18306775411883652,0.0,-0.04046854266035582,0.43884191471884176,20,28,1260,64,0.3442622950819672,0.0,0.5,-0.0
2012-01,2011-12-29,0.26430830606804884,0.0,-0.0014450606022290424,0.021177113954510798,20,29,1260,64,0.9344262295081968,0.6721311475409837,0.39918032786885244,-0.6721311475409837
2012-02,2012-01-31,0.23601388858783587,0.0,0.0011492243777029287,-0.02082804129846241,20,29,1260,64,0.8852459016393442,0.4262295081967211,0.4360655737704918,-0.4262295081967211
2012-03,2012-02-29,0.2822479835723004,0.0,-0.024750370079871464,0.6537172225082075,20,29,1260,64,0.9672131147540983,0.8360655737704916,0.37459016393442623,-0.8360655737704916
2012-04,2012-03-30,0.20715980030199255,0.0,-0.019981655620488037,0.6042078355822346,20,30,1260,64,0.5901639344262295,0.0,0.5,-0.0
2012-05,2012-04-30,0.20715980030199255,1.0,-0.10634305275849432,3.12031302427939,20,30,1260,64,0.6065573770491803,0.0,0.5,-0.0
2012-06,2012-05-31,0.20715980030199255,0.0,-0.027749689785492526,0.45925555730489465,20,30,1260,64,0.6229508196721312,0.0,0.5,-0.0
2012-07,2012-06-29,0.18873023909992756,0.0,-0.04492823343816521,0.7240748828932335,20,31,1260,64,0.36065573770491804,0.0,0.5,-0.0
2012-08,2012-07-31,0.18873023909992756,0.0,-0.018743799058522526,0.3230162095951525,20,31,1260,64,0.3770491803278688,0.0,0.5,-0.0
2012-09,2012-08-31,0.21275287783401584,0.0,-0.018743799058522526,0.42607654565458253,20,31,1260,64,0.7213114754098361,0.0,0.5,-0.0
2012-10,2012-09-28,0.21473979546383754,0.0,-0.05872280404675878,1.092964460328418,20,32,1260,64,0.7868852459016393,0.0,0.5,-0.0
2012-11,2012-10-31,0.21473979546383754,0.0,-0.028884497430260447,0.7961705469882037,20,32,1260,64,0.7868852459016393,0.0,0.5,-0.0
2012-12,2012-11-30,0.21473979546383754,0.0,-0.0013696836320069572,0.03749165662992196,20,32,1260,64,0.7868852459016393,0.0,0.5,-0.0
2013-01,2012-12-28,0.2079399766401229,1.0,-0.03213108753950433,1.3578407404629922,20,33,1260,65,0.5737704918032787,0.0,0.5,-0.0
2013-02,2013-01-31,0.19559909627925326,0.0,-0.014209046889730015,0.4909156524219846,20,33,1260,65,0.3770491803278688,0.0,0.5,-0.0
2013-03,2013-02-28,0.19193649270256077,1.0,-0.048965135424494766,1.3930761540620653,20,33,1260,65,0.3442622950819672,0.0,0.5,-0.0
2013-04,2013-03-29,0.16469637249575775,1.0,-0.058734963265319906,1.9029222062302504,20,34,1260,68,0.18032786885245902,0.0,0.5,-0.0
2013-05,2013-04-30,0.1706747586494964,0.0,-0.013677490148748195,0.3514017688974052,20,34,1260,68,0.19672131147540983,0.0,0.5,-0.0
2013-06,2013-05-31,0.16469637249575775,1.0,-0.11421466396486901,3.26309743698449,20,34,1260,68,0.16393442622950818,0.0,0.5,-0.0
2013-07,2013-06-28,0.2008354084623833,0.0,-0.026065059717733763,0.4757718346576288,20,35,1260,68,0.4262295081967213,0.0,0.5,-0.0
2013-08,2013-07-31,0.20340161577075117,0.0,-0.03410643163039928,0.7672751359211745,20,35,1260,68,0.45901639344262296,0.0,0.5,-0.0
2013-09,2013-08-30,0.18566503258518324,0.0,-0.0011966531219035348,0.029153004666667093,20,35,1260,68,0.22950819672131148,0.0,0.5,-0.0
2013-10,2013-09-30,0.1593844587974363,0.0,0.0,-0.0,20,36,1260,68,0.09836065573770492,0.0,0.5,-0.0
2013-11,2013-10-31,0.20715619743110977,0.0,-0.03651666255568253,1.1582952402742226,20,36,1260,68,0.5245901639344263,0.0,0.5,-0.0
2013-12,2013-11-29,0.20897364562136667,0.0,-0.04380089046134805,1.053952641279224,20,36,1260,68,0.5901639344262295,0.0,0.5,-0.0
2014-01,2013-12-30,0.2738886833272563,1.0,-0.05532643811819349,1.8544783726235954,20,37,1260,68,0.9672131147540983,0.8360655737704916,0.37459016393442623,-0.8360655737704916
2014-02,2014-01-29,0.14265485128927102,0.0,-0.03172722497004732,0.7811483854130846,20,37,1260,68,0.01639344262295082,0.0,0.5,-0.0
2014-03,2014-02-28,0.2631848584949886,0.0,-0.03521280895939871,0.9554138389508577,20,37,1260,68,0.9016393442622951,0.5081967213114753,0.4237704918032787,-0.5081967213114753
2014-04,2014-03-31,0.24506303123554987,0.0,-0.004809312529418963,0.13832553708317022,20,38,1260,68,0.8688524590163934,0.3442622950819669,0.44836065573770495,-0.3442622950819669
2014-05,2014-04-30,0.18980156127929435,0.0,-0.013325223536838848,0.6114152184157278,20,38,1260,68,0.21311475409836064,0.0,0.5,-0.0
2014-06,2014-05-30,0.09309848735154252,0.0,-0.019038471315614536,0.6424562338202687,20,38,1260,68,0.01639344262295082,0.0,0.5,-0.0
2014-07,2014-06-30,0.17210050352825096,0.0,-0.014230629811107454,0.4594371806854153,20,39,1260,68,0.14754098360655737,0.0,0.5,-0.0
2014-08,2014-07-31,0.20140330122506114,0.0,-0.03075198196677742,1.2347534311457449,20,39,1260,68,0.4262295081967213,0.0,0.5,-0.0
2014-09,2014-08-29,0.22667200545634686,1.0,-0.04588403045609424,1.6462116855058464,20,39,1260,68,0.8360655737704918,0.18032786885245902,0.47295081967213115,-0.18032786885245902
2014-10,2014-09-30,0.18496283575326294,1.0,-0.06402495137661068,3.0336149399744676,20,40,1260,68,0.14754098360655737,0.0,0.5,-0.0
2014-11,2014-10-31,0.18496283575326294,0.0,-0.01602000967101369,0.43342152253218924,20,40,1260,68,0.16393442622950818,0.0,0.5,-0.0
2014-12,2014-11-28,0.18496283575326294,1.0,-0.036385112064613145,1.5325556144160721,20,40,1260,68,0.18032786885245902,0.0,0.5,-0.0
2015-01,2014-12-30,0.1753274319877732,0.0,-0.01743010452954752,0.5533056353992833,20,41,1260,68,0.13114754098360656,0.0,0.5,-0.0
2015-02,2015-01-30,0.17143212527452362,0.0,-0.012029362283967004,0.3494253856461409,20,41,1260,68,0.11475409836065574,0.0,0.5,-0.0
2015-03,2015-02-27,0.1753274319877732,0.0,0.0007872410803058116,-0.04343439233042487,20,41,1260,68,0.16393442622950818,0.0,0.5,-0.0
2015-04,2015-03-31,0.17442672330426884,0.0,-0.00771461075160218,0.26965199721257455,20,42,1260,68,0.14754098360655737,0.0,0.5,-0.0
2015-05,2015-04-30,0.17442672330426884,1.0,-0.04052542995070352,1.593253738202598,20,42,1260,68,0.16393442622950818,0.0,0.5,-0.0
2015-06,2015-05-29,0.1474198648620987,1.0,-0.049904355596295025,1.3642742726021886,20,42,1260,68,0.04918032786885246,0.0,0.5,-0.0
2015-07,2015-06-30,0.16347238608790926,0.0,-0.029218789186998495,1.0744221975798651,20,43,1260,68,0.08196721311475409,0.0,0.5,-0.0
2015-08,2015-07-31,0.15327717443552727,1.0,-0.0853731604482394,2.284936975607199,20,43,1260,68,0.06557377049180328,0.0,0.5,-0.0
2015-09,2015-08-31,0.13425861454822044,0.0,-0.01662360812776198,0.3847813214481241,20,43,1260,68,0.03278688524590164,0.0,0.5,-0.0
2015-10,2015-09-30,0.1599527579880105,0.0,0.004441591402895462,-0.09205335135515573,20,44,1260,68,0.11475409836065574,0.0,0.5,-0.0
2015-11,2015-10-30,0.18291077196252672,1.0,-0.04366851204454414,1.7042225297006093,20,44,1260,68,0.29508196721311475,0.0,0.5,-0.0
2015-12,2015-11-30,0.15401569022430617,0.0,-0.02429548590131092,0.6127670130871252,20,44,1260,68,0.09836065573770492,0.0,0.5,-0.0
2016-01,2015-12-30,0.16112832325523158,1.0,-0.063257310471586,1.758174975224252,20,45,1260,68,0.14754098360655737,0.0,0.5,-0.0
2016-02,2016-01-29,0.15607758330566776,0.0,-0.024867358608431256,0.4810883234251727,20,45,1260,68,0.11475409836065574,0.0,0.5,-0.0
2016-03,2016-02-29,0.16112832325523158,0.0,0.01358123913763043,-0.3105676523631988,20,45,1260,68,0.18032786885245902,0.0,0.5,-0.0
2016-04,2016-03-31,0.21811015285589797,0.0,-0.020637223061073184,1.2095509875287471,20,46,1260,68,0.8852459016393442,0.4262295081967211,0.4360655737704918,-0.4262295081967211
2016-05,2016-04-29,0.1694426746867522,0.0,-0.028834340967774597,0.8836936683721773,20,46,1260,68,0.2459016393442623,0.0,0.5,-0.0
2016-06,2016-05-31,0.1870971893048439,0.0,-0.019959043214087813,0.8097913915278301,20,46,1260,68,0.47540983606557374,0.0,0.5,-0.0
2016-07,2016-06-30,0.26791795713249456,0.0,-0.00983607707944012,0.20137744237018057,20,47,1260,68,0.9672131147540983,0.8360655737704916,0.37459016393442623,-0.8360655737704916
2016-08,2016-07-29,0.42065069953538126,0.0,-0.01234310667132299,0.39347593290661276,20,47,1260,68,1.0,1.0,0.35,-1.0
2016-09,2016-08-31,0.36242822029936483,0.0,-0.02345084154117738,0.9325563428968219,20,47,1260,68,0.9836065573770492,0.9180327868852458,0.36229508196721316,-0.9180327868852458
2016-10,2016-09-30,0.20438437708336712,0.0,-0.012857859869170318,0.3289458582282469,20,48,1260,68,0.6557377049180327,0.0,0.5,-0.0
2016-11,2016-10-31,0.18494653269461303,0.0,-0.023697301251925817,0.8725224608891188,20,48,1260,68,0.4098360655737705,0.0,0.5,-0.0
2016-12,2016-11-30,0.19840645647333074,0.0,-0.007477488284027056,0.19950742388950324,20,48,1260,68,0.5901639344262295,0.0,0.5,-0.0
2017-01,2016-12-29,0.1981480089197687,0.0,0.0034187713069226966,-0.15320222665116723,20,49,1260,68,0.5737704918032787,0.0,0.5,-0.0
2017-02,2017-01-31,0.1981480089197687,0.0,-0.0034874857852027485,0.14446123342290038,20,49,1260,68,0.5901639344262295,0.0,0.5,-0.0
2017-03,2017-02-28,0.1981480089197687,0.0,-0.00036525319587854543,0.022248507075444214,20,49,1260,68,0.6065573770491803,0.0,0.5,-0.0
2017-04,2017-03-31,0.18890302907831769,0.0,-0.016818675250667714,0.810128123111268,20,50,1260,68,0.5245901639344263,0.0,0.5,-0.0
2017-05,2017-04-28,0.18890302907831769,0.0,0.007827367513231431,-0.36001227342612113,20,50,1260,68,0.5409836065573771,0.0,0.5,-0.0
2017-06,2017-05-31,0.21036208656669436,0.0,-0.0027794851074378624,0.0768299171423269,20,50,1260,68,0.8032786885245902,0.01639344262295062,0.4975409836065574,-0.01639344262295062
2017-07,2017-06-30,0.2048967712359704,0.0,-0.0039903649488768345,0.15889474345702026,20,51,1260,68,0.7377049180327869,0.0,0.5,-0.0
2017-08,2017-07-31,0.2048967712359704,1.0,-0.037190052633599424,1.3574749714094227,20,51,1260,68,0.7377049180327869,0.0,0.5,-0.0
2017-09,2017-08-31,0.18928808375684925,0.0,-0.014280962061968716,0.422125939038933,20,51,1260,68,0.5245901639344263,0.0,0.5,-0.0
2017-10,2017-09-29,0.1927744432219821,0.0,0.018138724523871774,-0.632053834214861,20,52,1260,68,0.5737704918032787,0.0,0.5,-0.0
2017-11,2017-10-31,0.18076581278349727,0.0,-0.011235987208045972,0.4164172853622932,20,52,1260,68,0.3770491803278688,0.0,0.5,-0.0
2017-12,2017-11-30,0.1927744432219821,0.0,-0.01721230185720346,0.6283440054557811,20,52,1260,68,0.6065573770491803,0.0,0.5,-0.0
2018-01,2017-12-28,0.19509809622180962,0.0,0.0007627572644741676,-0.019118560947884992,20,53,1260,68,0.6229508196721312,0.0,0.5,-0.0
2018-02,2018-01-31,0.19509809622180962,1.0,-0.0844087156242912,2.6007089075730963,20,53,1260,68,0.639344262295082,0.0,0.5,-0.0
2018-03,2018-02-28,0.17815235335268645,0.0,-0.007415458553698517,0.12477364791360551,20,53,1260,68,0.3770491803278688,0.0,0.5,-0.0
2018-04,2018-03-30,0.1704548535465382,0.0,-0.019712040268795805,0.42353850249169067,20,54,1260,68,0.26229508196721313,0.0,0.5,-0.0
2018-05,2018-04-30,0.18668424968461161,0.0,-0.041021673972458816,1.2171863105432732,20,54,1260,68,0.5081967213114754,0.0,0.5,-0.0
2018-06,2018-05-31,0.17579918025708702,1.0,-0.055466294442657715,1.7736218438892528,20,54,1260,68,0.36065573770491804,0.0,0.5,-0.0
2018-07,2018-06-29,0.16832679917871993,0.0,-0.02612757967826218,0.7233387878024401,20,55,1260,68,0.21311475409836064,0.0,0.5,-0.0
2018-08,2018-07-31,0.16832679917871993,1.0,-0.031035174596927284,1.4444994117916157,20,55,1260,68,0.22950819672131148,0.0,0.5,-0.0
2018-09,2018-08-31,0.16832679917871993,0.0,-0.023364637141014555,0.8515050049729393,20,55,1260,68,0.2459016393442623,0.0,0.5,-0.0
2018-10,2018-09-28,0.20817910435359496,1.0,-0.13128640627174681,4.459060770200373,20,56,1260,68,0.8360655737704918,0.18032786885245902,0.47295081967213115,-0.18032786885245902
2018-11,2018-10-31,0.11862192877409805,0.0,-0.004168393399397563,0.07469781457030446,20,56,1260,68,0.03278688524590164,0.0,0.5,-0.0
2018-12,2018-11-30,0.14732018244766587,0.0,-0.03737149328455358,1.1390537829661171,20,56,1260,68,0.08196721311475409,0.0,0.5,-0.0
2019-01,2018-12-28,0.14497185625210135,0.0,-0.02125620188106825,0.4925439398630503,20,57,1260,68,0.08196721311475409,0.0,0.5,-0.0
2019-02,2019-01-31,0.24502509785736745,0.0,-0.022050288552355912,0.6023433120516266,20,57,1260,68,0.9180327868852459,0.5901639344262295,0.41147540983606556,-0.5901639344262295
2019-03,2019-02-28,0.21704921556594364,0.0,-0.030897614121234263,0.8629875657095954,20,57,1260,68,0.8688524590163934,0.3442622950819669,0.44836065573770495,-0.3442622950819669
2019-04,2019-03-29,0.17102769505521082,0.0,0.013309917205292843,-0.40145142486523566,20,58,1260,68,0.3114754098360656,0.0,0.5,-0.0
2019-05,2019-04-30,0.16948404865488964,1.0,-0.08159317421031542,2.349183430326043,20,58,1260,68,0.29508196721311475,0.0,0.5,-0.0
2019-06,2019-05-31,0.16948404865488964,0.0,0.014602668283901332,-0.3719175916793045,20,58,1260,68,0.3114754098360656,0.0,0.5,-0.0
2019-07,2019-06-28,0.19015693084871801,0.0,-0.033968258352800484,1.1503176997327467,20,59,1260,68,0.6557377049180327,0.0,0.5,-0.0
2019-08,2019-07-31,0.18031037499513555,1.0,-0.05305613645360274,1.3969980260204746,20,59,1260,68,0.45901639344262296,0.0,0.5,-0.0
2019-09,2019-08-30,0.1572940753164814,0.0,-0.0021255929816961228,0.048248486905158615,20,59,1260,68,0.14754098360655737,0.0,0.5,-0.0
2019-10,2019-09-30,0.230822985829505,0.0,-0.02296760538203968,0.7048013670298025,20,60,1260,68,0.9344262295081968,0.6721311475409837,0.39918032786885244,-0.6721311475409837
2019-11,2019-10-31,0.25989635244427584,0.0,0.006145998697501431,-0.1613627641867548,20,60,1260,68,0.9508196721311475,0.7540983606557374,0.3868852459016394,-0.7540983606557374
2019-12,2019-11-29,0.19782862603905466,0.0,-0.0108304892914588,0.26418808051083387,20,60,1260,68,0.7213114754098361,0.0,0.5,-0.0
