Test,Strategy,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover
subperiod_2022_2026,CorrelationDomestic,55.0,0.21630512338231833,0.14873858974231605,1.3982455570081844,3.1339055731100314,-0.13634603855144145,1.5864423028374928,2.4534560941998986,0.6181818181818182,0.09372395108516264
subperiod_2022_2026,BreadthDomestic,55.0,0.21768563877235692,0.14791586871946735,1.4129231428614932,3.223744449092882,-0.12529591747421143,1.7373721599282057,2.466245241137963,0.6181818181818182,0.09355618658118883
subperiod_2022_2026,TailShapeDomestic,55.0,0.22039869502489284,0.15358479234453326,1.381423763553047,2.8937397366121007,-0.13711151062283145,1.6074412281195642,2.4915309333801585,0.6363636363636364,0.09127414335512804
subperiod_2022_2026,CompositePlusVol15,55.0,0.2399510208598281,0.15647686333307523,1.4609949762886636,3.463397224621899,-0.11780619245086399,2.0368285899733984,2.679810584269433,0.6363636363636364,0.11254869483160324
subperiod_2022_2026,CompositeIndexVolumePlusVol15,55.0,0.23652828340593124,0.15776817207268298,1.432543975040035,3.3121508718047967,-0.12946926151054883,1.826906870760667,2.646073580337793,0.6363636363636364,0.12154761141399241
cost_0.5x_full,FinalBlend,232.0,0.1448527093941403,0.1408332674776124,1.0353625083417255,1.8752409180462526,-0.14736421620133777,0.9829571460973531,13.671806862206571,0.6077586206896551,0.08711947439829774
cost_0.5x_locked,FinalBlend,103.0,0.17295795819533377,0.14517463295642033,1.1776878845147143,2.0898193726811956,-0.14736421620133777,1.173676776179017,3.9325506929451337,0.6310679611650486,0.10127811177909524
cost_0.5x_full,CompositeDomestic,232.0,0.1462446745559911,0.13699095459292193,1.0692308625805265,2.0041171920445153,-0.13946250855770448,1.0486307472052994,13.996788443421256,0.6163793103448276,0.0965999653063835
cost_0.5x_locked,CompositeDomestic,103.0,0.17062962080766497,0.1360238631876878,1.2323234277317285,2.294177598680815,-0.13446790400101338,1.2689245219913525,3.866049873622213,0.6310679611650486,0.11129354026903086
cost_0.5x_full,IndexVolumeRaw,232.0,0.14530362576783107,0.13448372297052788,1.080353435089456,2.0670004534413073,-0.13946250855770448,1.0418830642768035,13.77629037515888,0.6120689655172413,0.09963744537553781
cost_0.5x_locked,IndexVolumeRaw,103.0,0.16696557457083117,0.13070985506487828,1.2524803434557186,2.4401163716537333,-0.12185487023949881,1.3702002574264764,3.763410126855857,0.6310679611650486,0.1155694815762214
cost_0.5x_full,IndexVolumeComposite,232.0,0.14520853438767656,0.13457323819348013,1.0791020537290126,2.0640021888313744,-0.13946250855770448,1.0412012223887008,13.754193592657769,0.6120689655172413,0.09875486323510292
cost_0.5x_locked,IndexVolumeComposite,103.0,0.16623959357233442,0.13093971312147287,1.2456999649916232,2.4244220236003957,-0.1274923527122841,1.3039181569383413,3.7433616908299125,0.6310679611650486,0.11211898919829873
cost_0.5x_full,CompositePlusIndexVolume,232.0,0.14639136942584274,0.1353529786392826,1.0814061712125853,2.058766860371796,-0.13946250855770448,1.0496826060264888,14.031460715154294,0.6163793103448276,0.10479777822727822
cost_0.5x_locked,CompositePlusIndexVolume,103.0,0.16955072917265102,0.13274352005775986,1.2522705491566186,2.402970970684158,-0.13046340755507468,1.2996037153258913,3.8355734141789934,0.6310679611650486,0.11904491295665443
cost_0.5x_full,CompositePlusVol15,232.0,0.15108132138484986,0.1420702888778774,1.065807125207807,2.01128189417353,-0.12909092059440175,1.1703481599572834,15.183881147977358,0.6077586206896551,0.1182892845463008
cost_0.5x_locked,CompositePlusVol15,103.0,0.18040944565237083,0.14607639446526413,1.2145603171489427,2.2982734732113905,-0.12500996796457264,1.4431604822384898,4.152221086479991,0.6310679611650486,0.13329683284002034
cost_0.5x_full,CompositeIndexVolumePlusVol15,232.0,0.15175919225342627,0.14106964469187938,1.0765172957548916,2.057582635747441,-0.13439384653341357,1.1292123573209525,15.357691873878565,0.6120689655172413,0.12771874455400106
