name,max_exposure,target_vol,vix_threshold,vix_multiplier,dd_floor,dd_strength,rebalance_band,financing_rate,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover,AvgExposure,MDD9Pass,CAGRRetention
mx1.25_tv0.26_vx99_vm0.75_fl0.10_ds1.00_rb0.10_rf0.04,1.25,0.26,99.0,0.75,-0.1,1.0,0.1,0.04,129.0,0.06705753571078121,0.10244245079237374,0.6848750942816025,1.3412185384224853,-0.10233829081181567,0.6552536218734557,2.009181866754408,0.6356589147286822,0.3523025124544039,0.42806681550559134,False,0.4399538284226244
mx1.25_tv0.30_vx25_vm0.50_fl0.08_ds0.75_rb0.05_rf0.04,1.25,0.3,25.0,0.5,-0.08,0.75,0.05,0.04,129.0,0.0890613638695561,0.1214653293184088,0.7634859124598756,1.5445821301396194,-0.11880209081546855,0.7496615864100593,2.5021467296407462,0.6046511627906976,0.4734614409813672,0.5685240256128057,False,0.5843174459608416
mx1.25_tv0.30_vx25_vm0.50_fl0.08_ds0.75_rb0.10_rf0.04,1.25,0.3,25.0,0.5,-0.08,0.75,0.1,0.04,129.0,0.0910383814694109,0.12168881011435462,0.7774956595449326,1.5442917790826078,-0.11780385746115762,0.7727962685723441,2.5514103325641284,0.6124031007751938,0.39818796770239784,0.5778994613790646,False,0.597288344051497
mx1.25_tv0.30_vx25_vm0.50_fl0.08_ds1.00_rb0.05_rf0.04,1.25,0.3,25.0,0.5,-0.08,1.0,0.05,0.04,129.0,0.06121044030830558,0.08780405778139014,0.7203189861523658,1.6595244352999163,-0.08418060159991492,0.7271323695121638,1.8939402561279575,0.6046511627906976,0.4909581663353997,0.3904092622515882,True,0.4015919652821945
mx1.25_tv0.30_vx25_vm0.50_fl0.08_ds1.00_rb0.10_rf0.04,1.25,0.3,25.0,0.5,-0.08,1.0,0.1,0.04,129.0,0.05986232477210929,0.08642062335659254,0.7159390820410748,1.5637302946546179,-0.08437795582729057,0.7094545510753872,1.8682355644636741,0.6356589147286822,0.4295646076145383,0.4024402733593822,True,0.392747193624261
mx1.25_tv0.30_vx25_vm0.50_fl0.09_ds0.75_rb0.05_rf0.04,1.25,0.3,25.0,0.5,-0.09,0.75,0.05,0.04,129.0,0.09059121480584786,0.12616282873740917,0.7508119895253987,1.4820516143817701,-0.1253543544880198,0.7226810362978314,2.540191424276507,0.6124031007751938,0.4483855446772764,0.5826910606663117,False,0.5943545546795458
mx1.25_tv0.30_vx25_vm0.50_fl0.09_ds0.75_rb0.10_rf0.04,1.25,0.3,25.0,0.5,-0.09,0.75,0.1,0.04,129.0,0.09149103975455652,0.12608146379185925,0.7578827773386819,1.4795527951063132,-0.1227614841831196,0.7452747933389441,2.5628127723570087,0.6124031007751938,0.37038929302191514,0.586855261716477,False,0.6002581630793832
mx1.25_tv0.30_vx25_vm0.50_fl0.09_ds1.00_rb0.05_rf0.04,1.25,0.3,25.0,0.5,-0.09,1.0,0.05,0.04,129.0,0.06885250964082146,0.09654410097437108,0.7377162649513035,1.6952456923431396,-0.09423290675061269,0.7306631198700001,2.045814012300125,0.6201550387596899,0.4671441197888143,0.4125566160296141,False,0.45173036694390273
mx1.25_tv0.30_vx25_vm0.50_fl0.09_ds1.00_rb0.10_rf0.04,1.25,0.3,25.0,0.5,-0.09,1.0,0.1,0.04,129.0,0.07166887309164616,0.1011377106615554,0.7349739803806612,1.5619666895310744,-0.09419794765504685,0.7608326388818764,2.1045130807886134,0.6434108527131783,0.3835161154286196,0.4154616305327334,False,0.47020807969141526
mx1.25_tv0.30_vx25_vm0.50_fl0.10_ds0.75_rb0.05_rf0.04,1.25,0.3,25.0,0.5,-0.1,0.75,0.05,0.04,129.0,0.09047585687722193,0.12918353265346233,0.7354412899032442,1.4141150443452646,-0.13041197954782424,0.6937695232518338,2.5373044931113897,0.5968992248062015,0.4263841031578482,0.5918672863635936,False,0.5935977096538535
mx1.25_tv0.30_vx25_vm0.50_fl0.10_ds0.75_rb0.10_rf0.04,1.25,0.3,25.0,0.5,-0.1,0.75,0.1,0.04,129.0,0.09161083252138114,0.12826703112660745,0.748056634439465,1.4250590318932903,-0.12918316590207168,0.7091545704246592,2.5658380702258157,0.6046511627906976,0.3626957011781816,0.5991816439105031,False,0.6010441043732765
mx1.25_tv0.30_vx25_vm0.50_fl0.10_ds1.00_rb0.05_rf0.04,1.25,0.3,25.0,0.5,-0.1,1.0,0.05,0.04,129.0,0.06984013534274092,0.10415359557598189,0.6999805097749977,1.4678861715737808,-0.09615833954993669,0.7263034664452762,2.0662269904979897,0.627906976744186,0.473430790564892,0.44428815174088426,False,0.45821002212362905
mx1.25_tv0.30_vx25_vm0.50_fl0.10_ds1.00_rb0.10_rf0.04,1.25,0.3,25.0,0.5,-0.1,1.0,0.1,0.04,129.0,0.07312635390578581,0.10724496010427721,0.7116712160205549,1.4568825427676722,-0.10233757781387032,0.7145601397639747,2.1354861035011563,0.6434108527131783,0.36204465758857807,0.43229830259320856,False,0.47977037954685375
mx1.25_tv0.30_vx25_vm0.75_fl0.08_ds0.75_rb0.05_rf0.04,1.25,0.3,25.0,0.75,-0.08,0.75,0.05,0.04,129.0,0.08204644054425714,0.12133092142839194,0.7105829935206034,1.3974901600126737,-0.12733399741898555,0.6443404134583777,2.334228852371397,0.6046511627906976,0.47445081405748823,0.5537984768385434,False,0.5382936495247872
mx1.25_tv0.30_vx25_vm0.75_fl0.08_ds0.75_rb0.10_rf0.04,1.25,0.3,25.0,0.75,-0.08,0.75,0.1,0.04,129.0,0.08667716468457431,0.12399699313944722,0.7325556628432093,1.4376810530394353,-0.1276641320952946,0.6789468839992924,2.4438852774667676,0.6124031007751938,0.400047294983509,0.5683596980726257,False,0.5686750942394945
mx1.25_tv0.30_vx25_vm0.75_fl0.08_ds1.00_rb0.05_rf0.04,1.25,0.3,25.0,0.75,-0.08,1.0,0.05,0.04,129.0,0.05236286478249319,0.08049594005457873,0.6741880143555226,1.42546427705915,-0.08418703980165132,0.6219824916740462,1.7309291078803353,0.6046511627906976,0.49552335350993837,0.38554039400766216,True,0.343544429183822
mx1.25_tv0.30_vx25_vm0.75_fl0.08_ds1.00_rb0.10_rf0.04,1.25,0.3,25.0,0.75,-0.08,1.0,0.1,0.04,129.0,0.06304581012490251,0.0868159903812904,0.7478571500427164,1.622158653782723,-0.08476989762659182,0.7437287514798816,1.9294511433730699,0.627906976744186,0.42737910655403066,0.4040225692316529,True,0.41363353479148574
mx1.25_tv0.30_vx25_vm0.75_fl0.09_ds0.75_rb0.05_rf0.04,1.25,0.3,25.0,0.75,-0.09,0.75,0.05,0.04,129.0,0.08408078252078144,0.12648041462016968,0.7016074802624094,1.349949639516971,-0.13108411334550174,0.6414261833481497,2.381840589572864,0.6124031007751938,0.4539300544851288,0.5727268441864644,False,0.5516406437351458
mx1.25_tv0.30_vx25_vm0.75_fl0.09_ds0.75_rb0.10_rf0.04,1.25,0.3,25.0,0.75,-0.09,0.75,0.1,0.04,129.0,0.08599186942452564,0.12826152458302836,0.7073173997726236,1.3634506578710721,-0.13021285167830232,0.6603946408989879,2.427368257204686,0.6124031007751938,0.3757460304962716,0.5811697274157026,False,0.5641789810128072
mx1.25_tv0.30_vx25_vm0.75_fl0.09_ds1.00_rb0.05_rf0.04,1.25,0.3,25.0,0.75,-0.09,1.0,0.05,0.04,129.0,0.05839603322784104,0.08891168185489716,0.682730702779518,1.4075211483825023,-0.08788074730685169,0.6644917688733417,1.8406371679419165,0.6356589147286822,0.49068136868979884,0.42117777735868683,True,0.3831270879695162
mx1.25_tv0.30_vx25_vm0.75_fl0.09_ds1.00_rb0.10_rf0.04,1.25,0.3,25.0,0.75,-0.09,1.0,0.1,0.04,129.0,0.06697415458889111,0.09793361752467115,0.7109636611719966,1.4573505818235015,-0.09243931447544085,0.7245202430258687,2.0074947614998515,0.6356589147286822,0.4034943129891939,0.4152218236592461,False,0.4394067781410283
mx1.25_tv0.30_vx25_vm0.75_fl0.10_ds0.75_rb0.05_rf0.04,1.25,0.3,25.0,0.75,-0.1,0.75,0.05,0.04,129.0,0.08736033136005861,0.1323062786149602,0.6992237453394956,1.3339899936335662,-0.13489548683398955,0.6476149307172111,2.460452390450798,0.5968992248062015,0.42276288647659266,0.5860046404914943,False,0.5731572421613386
mx1.25_tv0.30_vx25_vm0.75_fl0.10_ds0.75_rb0.10_rf0.04,1.25,0.3,25.0,0.75,-0.1,0.75,0.1,0.04,129.0,0.08817655408596003,0.1322290728699387,0.7053558516415797,1.326749980424283,-0.1339634913655403,0.6582133175773729,2.4803796902907034,0.6046511627906976,0.3537720822368276,0.5963233594224837,False,0.5785123496716218
mx1.25_tv0.30_vx25_vm0.75_fl0.10_ds1.00_rb0.05_rf0.04,1.25,0.3,25.0,0.75,-0.1,1.0,0.05,0.04,129.0,0.0628651091677328,0.09984095099356022,0.6603474464328851,1.319946929982996,-0.09648046247964204,0.651583829016136,1.9259283200373691,0.627906976744186,0.48451660724638185,0.4390410629667775,False,0.4124479845462556
mx1.25_tv0.30_vx25_vm0.75_fl0.10_ds1.00_rb0.10_rf0.04,1.25,0.3,25.0,0.75,-0.1,1.0,0.1,0.04,129.0,0.06799737089565094,0.1046803632133036,0.6807192046533541,1.3490900876028047,-0.1021740743070777,0.6655051328509144,2.0282873101943113,0.6434108527131783,0.37677081720866384,0.4318202158183702,False,0.4461199376195546
mx1.25_tv0.30_vx35_vm0.50_fl0.08_ds0.75_rb0.05_rf0.04,1.25,0.3,35.0,0.5,-0.08,0.75,0.05,0.04,129.0,0.08719202663800951,0.1209458819051784,0.7520163781178432,1.4976071008637968,-0.11880209081546644,0.7339267014537952,2.456361493251438,0.6046511627906976,0.4637271195840903,0.5665556946159152,False,0.5720530216435065
mx1.25_tv0.30_vx35_vm0.50_fl0.08_ds0.75_rb0.10_rf0.04,1.25,0.3,35.0,0.5,-0.08,0.75,0.1,0.04,129.0,0.08841888010923937,0.12040044715710492,0.7645620170208357,1.4879177529519083,-0.11780386375900298,0.7505601029362001,2.486323964677629,0.6124031007751938,0.3853023152553799,0.5769546266848227,False,0.5801022121760835
mx1.25_tv0.30_vx35_vm0.50_fl0.08_ds1.00_rb0.05_rf0.04,1.25,0.3,35.0,0.5,-0.08,1.0,0.05,0.04,129.0,0.05520862637784463,0.08157826891725095,0.6995316656403756,1.4972833793335656,-0.08418060159991925,0.6558354933150964,1.7819153909880663,0.6046511627906976,0.48362753723505486,0.38575623608067494,True,0.3622150184827313
mx1.25_tv0.30_vx35_vm0.50_fl0.08_ds1.00_rb0.10_rf0.04,1.25,0.3,35.0,0.5,-0.08,1.0,0.1,0.04,129.0,0.06486086643838074,0.08702024272690209,0.7659801624037837,1.6964879880098704,-0.08437795579416718,0.7686944513873183,1.9651618325068239,0.627906976744186,0.41518985327674407,0.4025948925516703,True,0.425541830637034
mx1.25_tv0.30_vx35_vm0.50_fl0.09_ds0.75_rb0.05_rf0.04,1.25,0.3,35.0,0.5,-0.09,0.75,0.05,0.04,129.0,0.08752197940625472,0.12598415376671782,0.7292986511804036,1.4067690684293064,-0.12535435448802312,0.6981965625662964,2.464387303770972,0.6124031007751938,0.4387236197093942,0.5811538496667907,False,0.5742177892874327
mx1.25_tv0.30_vx35_vm0.50_fl0.09_ds0.75_rb0.10_rf0.04,1.25,0.3,35.0,0.5,-0.09,0.75,0.1,0.04,129.0,0.08843512813473442,0.12504371952514629,0.7407415502168584,1.414378168157045,-0.12276148418312016,0.7203817119286209,2.486722991703567,0.6124031007751938,0.36047563291817325,0.5863648960740926,False,0.5802088128876229
mx1.25_tv0.30_vx35_vm0.50_fl0.09_ds1.00_rb0.05_rf0.04,1.25,0.3,35.0,0.5,-0.09,1.0,0.05,0.04,129.0,0.06008951567850307,0.08822682150835767,0.7055754150516408,1.4814437289237863,-0.09423290675061613,0.6376701913433248,1.872545149686426,0.6201550387596899,0.46742045026866064,0.4084339368152938,False,0.3942377570335973
mx1.25_tv0.30_vx35_vm0.50_fl0.09_ds1.00_rb0.10_rf0.04,1.25,0.3,35.0,0.5,-0.09,1.0,0.1,0.04,129.0,0.06861205495396705,0.09808459606492632,0.725791224625391,1.4917449930150224,-0.0941979476543443,0.7283816331724796,2.0408718860385067,0.6434108527131783,0.3831522060065801,0.41422680154740366,False,0.4501527819801482
mx1.25_tv0.30_vx35_vm0.50_fl0.10_ds0.75_rb0.05_rf0.04,1.25,0.3,35.0,0.5,-0.1,0.75,0.05,0.04,129.0,0.0862445881134919,0.1284915880147337,0.7083930122686131,1.3299985852260796,-0.13041197956625983,0.6613241237525473,2.4334474743878993,0.5968992248062015,0.41461140251900547,0.589273957709948,False,0.5658370281442167
mx1.25_tv0.30_vx35_vm0.50_fl0.10_ds0.75_rb0.10_rf0.04,1.25,0.3,35.0,0.5,-0.1,0.75,0.1,0.04,129.0,0.08723182365434323,0.12792415585430805,0.718280961429387,1.3278403309873095,-0.12918316590207224,0.6752568962466025,2.457328261773043,0.6046511627906976,0.3411576466221468,0.598654902127503,False,0.5723141235392178
mx1.25_tv0.30_vx35_vm0.50_fl0.10_ds1.00_rb0.05_rf0.04,1.25,0.3,35.0,0.5,-0.1,1.0,0.05,0.04,129.0,0.06190522901283879,0.09700412143659627,0.6677230642625438,1.3033014492780233,-0.09615833955002451,0.6437842968433726,1.9073127546650641,0.627906976744186,0.47782350571187926,0.4413635564701662,False,0.4061503634885133
mx1.25_tv0.30_vx35_vm0.50_fl0.10_ds1.00_rb0.10_rf0.04,1.25,0.3,35.0,0.5,-0.1,1.0,0.1,0.04,129.0,0.06782082880079887,0.1026039768846987,0.6909920948652254,1.353335680865635,-0.10233757781387043,0.6627167678733814,2.0246859539593207,0.6434108527131783,0.36101565871971064,0.4303279622337053,False,0.44496167300865525
mx1.25_tv0.30_vx35_vm0.75_fl0.08_ds0.75_rb0.05_rf0.04,1.25,0.3,35.0,0.75,-0.08,0.75,0.05,0.04,129.0,0.08372686203947177,0.12180755178055543,0.7211041926435167,1.4185766666286972,-0.12733399741898555,0.657537372081182,2.373494671528851,0.6046511627906976,0.47387697959012953,0.5541790971597698,False,0.5493186277371088
mx1.25_tv0.30_vx35_vm0.75_fl0.08_ds0.75_rb0.10_rf0.04,1.25,0.3,35.0,0.75,-0.08,0.75,0.1,0.04,129.0,0.08665655678714668,0.12327844589876667,0.7360441727328413,1.433918135534909,-0.1276641320952947,0.6787854612324629,2.4433871020735936,0.6124031007751938,0.4017763928541772,0.5683481473255058,False,0.5685398891015047
mx1.25_tv0.30_vx35_vm0.75_fl0.08_ds1.00_rb0.05_rf0.04,1.25,0.3,35.0,0.75,-0.08,1.0,0.05,0.04,129.0,0.05481409978993823,0.08145381807901164,0.6958636473681027,1.4888013205309942,-0.08418703980165076,0.6510990280580387,1.7747664445220852,0.6046511627906976,0.49651946947917686,0.38612006626679124,True,0.35962659227642757
mx1.25_tv0.30_vx35_vm0.75_fl0.08_ds1.00_rb0.10_rf0.04,1.25,0.3,35.0,0.75,-0.08,1.0,0.1,0.04,129.0,0.06594607983987633,0.08818817331352276,0.7685496680349085,1.7050178653201478,-0.08476989759440523,0.7779421906984672,1.9867983703890755,0.6201550387596899,0.426387074998319,0.40475685053221166,True,0.43266174319544853
mx1.25_tv0.30_vx35_vm0.75_fl0.09_ds0.75_rb0.05_rf0.04,1.25,0.3,35.0,0.75,-0.09,0.75,0.05,0.04,129.0,0.08561960446870409,0.12689727935221196,0.7109780590846606,1.368204661787193,-0.13108411334550218,0.6531653781952511,2.418438408785955,0.6124031007751938,0.4519862400828333,0.572661733516155,False,0.5617366098346052
mx1.25_tv0.30_vx35_vm0.75_fl0.09_ds0.75_rb0.10_rf0.04,1.25,0.3,35.0,0.75,-0.09,0.75,0.1,0.04,129.0,0.0869172833113454,0.12736234420135178,0.7182889768637862,1.374980685161856,-0.1302128516783022,0.6675015729329021,2.449696700157792,0.6124031007751938,0.37533980641699555,0.5812177189250317,False,0.570250474366482
mx1.25_tv0.30_vx35_vm0.75_fl0.09_ds1.00_rb0.05_rf0.04,1.25,0.3,35.0,0.75,-0.09,1.0,0.05,0.04,129.0,0.06052987542480648,0.08945165469622021,0.7017640036422664,1.455570287014942,-0.0878807473068538,0.6887728800650034,1.880924020349837,0.6356589147286822,0.4920038893255219,0.421529170515866,True,0.3971268873038326
mx1.25_tv0.30_vx35_vm0.75_fl0.09_ds1.00_rb0.10_rf0.04,1.25,0.3,35.0,0.75,-0.09,1.0,0.1,0.04,129.0,0.06875403112334322,0.09879137903047504,0.7226115610694421,1.481913736726196,-0.0924393144753084,0.7437747836361142,2.0437886474156945,0.6356589147286822,0.40383107551977476,0.4155702646839846,False,0.4510842650506151
mx1.25_tv0.30_vx35_vm0.75_fl0.10_ds0.75_rb0.05_rf0.04,1.25,0.3,35.0,0.75,-0.1,0.75,0.05,0.04,129.0,0.08699353094772722,0.131639507219398,0.6995840039575133,1.326695984714855,-0.13489548683398933,0.6448957855408965,2.451544688378124,0.5968992248062015,0.42504009950491234,0.5852913763729958,False,0.570750722984013
mx1.25_tv0.30_vx35_vm0.75_fl0.10_ds0.75_rb0.10_rf0.04,1.25,0.3,35.0,0.75,-0.1,0.75,0.1,0.04,129.0,0.08648170447223347,0.13133287781081793,0.6974314256429739,1.2978307710853993,-0.1339634913655403,0.6455617391775392,2.4391639261225766,0.6046511627906976,0.3602475627635746,0.5962168829244017,False,0.5673927108680782
mx1.25_tv0.30_vx35_vm0.75_fl0.10_ds1.00_rb0.05_rf0.04,1.25,0.3,35.0,0.75,-0.1,1.0,0.05,0.04,129.0,0.06178458867343206,0.09769283565666106,0.6624725984360466,1.2957003400527818,-0.09648046247964215,0.640384458008469,1.9049846813475775,0.627906976744186,0.48529740215606326,0.4380297332242776,False,0.4053588614056883
mx1.25_tv0.30_vx35_vm0.75_fl0.10_ds1.00_rb0.10_rf0.04,1.25,0.3,35.0,0.75,-0.1,1.0,0.1,0.04,129.0,0.06800801961634817,0.10342718041733705,0.6879668486894323,1.3471313138010068,-0.1021740743070777,0.6656093542081368,2.028504723590613,0.6434108527131783,0.37583750152800394,0.43115847322853496,False,0.4461898021827076
mx1.25_tv0.30_vx99_vm0.50_fl0.08_ds0.75_rb0.05_rf0.04,1.25,0.3,99.0,0.5,-0.08,0.75,0.05,0.04,129.0,0.08377127170743881,0.12185970383212602,0.7211796175790006,1.4193324735608146,-0.12733399741896811,0.6578861372882647,2.3745404535574206,0.6046511627906976,0.4745512073218036,0.554226961892498,False,0.5496099925066904
mx1.25_tv0.30_vx99_vm0.50_fl0.08_ds0.75_rb0.10_rf0.04,1.25,0.3,99.0,0.5,-0.08,0.75,0.1,0.04,129.0,0.08582967431366284,0.12236409944149508,0.7344723310667445,1.4223990568307805,-0.12760247572677985,0.6726332998228013,2.4234738699580185,0.6124031007751938,0.4000558445699904,0.5672878313956257,False,0.5631148446824283
mx1.25_tv0.30_vx99_vm0.50_fl0.08_ds1.00_rb0.05_rf0.04,1.25,0.3,99.0,0.5,-0.08,1.0,0.05,0.04,129.0,0.05481409978993823,0.08145381807901164,0.6958636473681027,1.4888013205309942,-0.08418703980165076,0.6510990280580387,1.7747664445220852,0.6046511627906976,0.49651946947917686,0.38612006626679124,True,0.35962659227642757
mx1.25_tv0.30_vx99_vm0.50_fl0.08_ds1.00_rb0.10_rf0.04,1.25,0.3,99.0,0.5,-0.08,1.0,0.1,0.04,129.0,0.06594607983987633,0.08818817331352276,0.7685496680349085,1.7050178653201478,-0.08476989759440523,0.7779421906984672,1.9867983703890755,0.6201550387596899,0.426387074998319,0.40475685053221166,True,0.43266174319544853
mx1.25_tv0.30_vx99_vm0.50_fl0.09_ds0.75_rb0.05_rf0.04,1.25,0.3,99.0,0.5,-0.09,0.75,0.05,0.04,129.0,0.08566409187449908,0.12694726680032015,0.7110667457266613,1.3689143613566817,-0.13108411334547454,0.6535047588011663,2.419503997620594,0.6124031007751938,0.45266046782813885,0.5727095982488959,False,0.5620284846297141
mx1.25_tv0.30_vx99_vm0.50_fl0.09_ds0.75_rb0.10_rf0.04,1.25,0.3,99.0,0.5,-0.09,0.75,0.1,0.04,129.0,0.08624711256060591,0.12656016626219405,0.71723640870345,1.3643729210122206,-0.13013815202287815,0.662735033654418,2.433508270248738,0.6124031007751938,0.3750579759794258,0.581376594202498,False,0.5658535906402985
mx1.25_tv0.30_vx99_vm0.50_fl0.09_ds1.00_rb0.05_rf0.04,1.25,0.3,99.0,0.5,-0.09,1.0,0.05,0.04,129.0,0.06052987542480648,0.08945165469622021,0.7017640036422664,1.455570287014942,-0.0878807473068538,0.6887728800650034,1.880924020349837,0.6356589147286822,0.4920038893255219,0.421529170515866,True,0.3971268873038326
mx1.25_tv0.30_vx99_vm0.50_fl0.09_ds1.00_rb0.10_rf0.04,1.25,0.3,99.0,0.5,-0.09,1.0,0.1,0.04,129.0,0.06875403112334322,0.09879137903047504,0.7226115610694421,1.481913736726196,-0.0924393144753084,0.7437747836361142,2.0437886474156945,0.6356589147286822,0.40383107551977476,0.4155702646839846,False,0.4510842650506151
mx1.25_tv0.30_vx99_vm0.50_fl0.10_ds0.75_rb0.05_rf0.04,1.25,0.3,99.0,0.5,-0.1,0.75,0.05,0.04,129.0,0.08703807441243727,0.13168763848322446,0.6996836821952654,1.327370163289226,-0.13489548683396035,0.6452259927685376,2.452624858286998,0.5968992248062015,0.4257143272314123,0.5853392411057486,False,0.5710429655727494
mx1.25_tv0.30_vx99_vm0.50_fl0.10_ds0.75_rb0.10_rf0.04,1.25,0.3,99.0,0.5,-0.1,0.75,0.1,0.04,129.0,0.08581486775624292,0.1305573241316906,0.6961645651148509,1.2878441993667151,-0.13388332849568974,0.6409675403237802,2.4231186393946347,0.6046511627906976,0.35993791487045623,0.5963933889785311,False,0.56301770121371
mx1.25_tv0.30_vx99_vm0.50_fl0.10_ds1.00_rb0.05_rf0.04,1.25,0.3,99.0,0.5,-0.1,1.0,0.05,0.04,129.0,0.06178458867343206,0.09769283565666106,0.6624725984360466,1.2957003400527818,-0.09648046247964215,0.640384458008469,1.9049846813475775,0.627906976744186,0.48529740215606326,0.4380297332242776,False,0.4053588614056883
mx1.25_tv0.30_vx99_vm0.50_fl0.10_ds1.00_rb0.10_rf0.04,1.25,0.3,99.0,0.5,-0.1,1.0,0.1,0.04,129.0,0.06800801961634817,0.10342718041733705,0.6879668486894323,1.3471313138010068,-0.1021740743070777,0.6656093542081368,2.028504723590613,0.6434108527131783,0.37583750152800394,0.43115847322853496,False,0.4461898021827076
mx1.25_tv0.30_vx99_vm0.75_fl0.08_ds0.75_rb0.05_rf0.04,1.25,0.3,99.0,0.75,-0.08,0.75,0.05,0.04,129.0,0.08377127170743881,0.12185970383212602,0.7211796175790006,1.4193324735608146,-0.12733399741896811,0.6578861372882647,2.3745404535574206,0.6046511627906976,0.4745512073218036,0.554226961892498,False,0.5496099925066904
mx1.25_tv0.30_vx99_vm0.75_fl0.08_ds0.75_rb0.10_rf0.04,1.25,0.3,99.0,0.75,-0.08,0.75,0.1,0.04,129.0,0.08582967431366284,0.12236409944149508,0.7344723310667445,1.4223990568307805,-0.12760247572677985,0.6726332998228013,2.4234738699580185,0.6124031007751938,0.4000558445699904,0.5672878313956257,False,0.5631148446824283
mx1.25_tv0.30_vx99_vm0.75_fl0.08_ds1.00_rb0.05_rf0.04,1.25,0.3,99.0,0.75,-0.08,1.0,0.05,0.04,129.0,0.05481409978993823,0.08145381807901164,0.6958636473681027,1.4888013205309942,-0.08418703980165076,0.6510990280580387,1.7747664445220852,0.6046511627906976,0.49651946947917686,0.38612006626679124,True,0.35962659227642757
mx1.25_tv0.30_vx99_vm0.75_fl0.08_ds1.00_rb0.10_rf0.04,1.25,0.3,99.0,0.75,-0.08,1.0,0.1,0.04,129.0,0.06594607983987633,0.08818817331352276,0.7685496680349085,1.7050178653201478,-0.08476989759440523,0.7779421906984672,1.9867983703890755,0.6201550387596899,0.426387074998319,0.40475685053221166,True,0.43266174319544853
mx1.25_tv0.30_vx99_vm0.75_fl0.09_ds0.75_rb0.05_rf0.04,1.25,0.3,99.0,0.75,-0.09,0.75,0.05,0.04,129.0,0.08566409187449908,0.12694726680032015,0.7110667457266613,1.3689143613566817,-0.13108411334547454,0.6535047588011663,2.419503997620594,0.6124031007751938,0.45266046782813885,0.5727095982488959,False,0.5620284846297141
mx1.25_tv0.30_vx99_vm0.75_fl0.09_ds0.75_rb0.10_rf0.04,1.25,0.3,99.0,0.75,-0.09,0.75,0.1,0.04,129.0,0.08624711256060591,0.12656016626219405,0.71723640870345,1.3643729210122206,-0.13013815202287815,0.662735033654418,2.433508270248738,0.6124031007751938,0.3750579759794258,0.581376594202498,False,0.5658535906402985
mx1.25_tv0.30_vx99_vm0.75_fl0.09_ds1.00_rb0.05_rf0.04,1.25,0.3,99.0,0.75,-0.09,1.0,0.05,0.04,129.0,0.06052987542480648,0.08945165469622021,0.7017640036422664,1.455570287014942,-0.0878807473068538,0.6887728800650034,1.880924020349837,0.6356589147286822,0.4920038893255219,0.421529170515866,True,0.3971268873038326
mx1.25_tv0.30_vx99_vm0.75_fl0.09_ds1.00_rb0.10_rf0.04,1.25,0.3,99.0,0.75,-0.09,1.0,0.1,0.04,129.0,0.06875403112334322,0.09879137903047504,0.7226115610694421,1.481913736726196,-0.0924393144753084,0.7437747836361142,2.0437886474156945,0.6356589147286822,0.40383107551977476,0.4155702646839846,False,0.4510842650506151
mx1.25_tv0.30_vx99_vm0.75_fl0.10_ds0.75_rb0.05_rf0.04,1.25,0.3,99.0,0.75,-0.1,0.75,0.05,0.04,129.0,0.08703807441243727,0.13168763848322446,0.6996836821952654,1.327370163289226,-0.13489548683396035,0.6452259927685376,2.452624858286998,0.5968992248062015,0.4257143272314123,0.5853392411057486,False,0.5710429655727494
mx1.25_tv0.30_vx99_vm0.75_fl0.10_ds0.75_rb0.10_rf0.04,1.25,0.3,99.0,0.75,-0.1,0.75,0.1,0.04,129.0,0.08581486775624292,0.1305573241316906,0.6961645651148509,1.2878441993667151,-0.13388332849568974,0.6409675403237802,2.4231186393946347,0.6046511627906976,0.35993791487045623,0.5963933889785311,False,0.56301770121371
mx1.25_tv0.30_vx99_vm0.75_fl0.10_ds1.00_rb0.05_rf0.04,1.25,0.3,99.0,0.75,-0.1,1.0,0.05,0.04,129.0,0.06178458867343206,0.09769283565666106,0.6624725984360466,1.2957003400527818,-0.09648046247964215,0.640384458008469,1.9049846813475775,0.627906976744186,0.48529740215606326,0.4380297332242776,False,0.4053588614056883
mx1.25_tv0.30_vx99_vm0.75_fl0.10_ds1.00_rb0.10_rf0.04,1.25,0.3,99.0,0.75,-0.1,1.0,0.1,0.04,129.0,0.06800801961634817,0.10342718041733705,0.6879668486894323,1.3471313138010068,-0.1021740743070777,0.6656093542081368,2.028504723590613,0.6434108527131783,0.37583750152800394,0.43115847322853496,False,0.4461898021827076
mx1.25_tv0.35_vx25_vm0.50_fl0.08_ds0.75_rb0.05_rf0.04,1.25,0.35,25.0,0.5,-0.08,0.75,0.05,0.04,129.0,0.08412402998608726,0.12083736078796084,0.7287877818075865,1.4794098159438407,-0.11977886526852044,0.7023278255099334,2.3828622454374164,0.6046511627906976,0.5050281723846499,0.5672137904122665,False,0.5519243834778785
mx1.25_tv0.35_vx25_vm0.50_fl0.08_ds0.75_rb0.10_rf0.04,1.25,0.35,25.0,0.5,-0.08,0.75,0.1,0.04,129.0,0.08963248984746941,0.12345026058621508,0.7573960373976647,1.5133704378325556,-0.11565271467290739,0.7750141455907094,2.5162887473177507,0.6124031007751938,0.4323484836218507,0.5792963488616921,False,0.5880645126824446
