month,reference_return,overlay_relative_return,return,gross_return,turnover,trade_cost,fx_cost,avg_stress,max_stress,avg_transfer,nav,drawdown
2007-04,0.0160372272025081,0.0,0.016037227202507998,0.016037227202507998,0.9999999999999999,0.0014999999999999998,9.806253379016097e-05,0.0,0.0,0.0,1.016037227202508,0.0
2007-05,0.05667359532216714,0.0,0.05667359532216709,0.05667359532216709,0.18747433062568597,0.000562422991877058,7.499194950650684e-06,0.023583171884319326,0.18547082793254355,0.008254110159511763,1.0736197098492397,0.0
2007-06,0.00796558971276275,-3.770541322567489e-05,0.007927583953685424,0.007927583953685424,0.03669387402466054,0.00011008162207398162,1.4223789784428413e-05,0.07789662624620444,0.39071176088812987,0.02726381918617155,1.0821309202334009,0.0
2007-07,0.07101484697405389,0.0036718832488005226,0.07494748844987464,0.07494748844987464,0.4497210236030398,0.0013491630708091194,0.0001969791955574582,0.24711848946823078,0.9129909748103596,0.08649147131388077,1.163233914878846,0.0
2007-08,-0.008641002669485313,0.00542338931301134,-0.0032644768780053512,-0.0032644768780053512,0.14209546354748956,0.0004262863906424687,6.193232784298597e-05,0.4593834616640267,0.9810738982254203,0.16078421158240935,1.1594365646600124,-0.0032644768780052402
2007-09,0.037497833880356705,0.0017490567229530019,0.039312476441754285,0.039312476441754285,0.08662961731743428,0.00025988885195230287,4.028118909892142e-05,0.12042870960608923,0.30513833992094874,0.04215004836213122,1.2050168872939178,0.0
2007-10,0.04127402826613098,-3.040141759036441e-05,0.0412423720595716,0.0412423720595716,0.21934161525088786,0.0006580248457526635,4.550932573499453e-05,0.07513179110864379,0.3527537091060065,0.026296126888025323,1.2547146420977604,0.0
2007-11,-0.04980292811452664,0.0040733196771483016,-0.04593247168444692,-0.04593247168444692,0.2376230002119065,0.0007128690006357195,3.603275161195225e-05,0.20669935439687795,0.4129823464107849,0.07234477403890728,1.197082497327544,-0.04593247168444692
2007-12,0.06804864785251326,2.593655524130156e-06,0.06805141800278891,0.06805141800278891,0.44674151730902845,0.0013402245519270853,0.0001607925015088346,0.0015820143956940503,0.020194281761609666,0.0005537050384929176,1.2785456587370032,0.0
2008-01,-0.01976220364017176,0.0,-0.019762203640171783,-0.019762203640171783,0.026768616517792262,8.03058495533768e-05,6.6143661221611525e-06,0.06334154270206771,0.9295291116561546,0.022169539945723703,1.2532787790657849,-0.019762203640171894
2008-02,0.07057183016308216,0.0,0.07057183016308222,0.07057183016308222,0.021332730624263767,6.39981918727913e-05,2.797331412432047e-06,0.004376644822055383,0.030293804935496094,0.001531825687719384,1.3417249562090106,0.0
2008-03,0.007882935076203877,0.0,0.007882935076203967,0.007882935076203967,0.022005497290192882,6.601649187057865e-05,1.7638169350586763e-05,0.02529644268774705,0.32094861660079055,0.008853754940711465,1.3523016869289288,0.0
2008-04,0.07495171107416324,-0.0005854058170615684,0.07432242808944012,0.07432242808944012,0.10116975427072822,0.00030350926281218465,1.3167385247899011e-05,0.0026845493272304797,0.03973505331659204,0.0009395922645306678,1.4528080318109327,0.0
2008-05,0.07007575463446322,8.347403625874605e-06,0.07008468698869752,0.07008468698869752,0.024314549800545024,7.294364940163507e-05,1.4957600750372724e-05,0.006467199399791948,0.04910193165255124,0.0022635197899271817,1.5546276279750675,0.0
2008-06,0.07188988535101001,0.0,0.07188988535100993,0.07188988535100993,0.02320986929609868,6.962960788829605e-05,6.485977136747367e-06,0.030990732438330042,0.1999040420191492,0.010846756353415513,1.6663896299137075,0.0
2008-07,-0.09426595229663068,0.0,-0.0942659522966307,-0.0942659522966307,0.0445942026068234,0.00013378260782047019,8.717859156996465e-06,0.007418590892799134,0.07829224975981089,0.0025965068124796974,1.5093058245526618,-0.0942659522966307
2008-08,-0.019237246717922273,0.0,-0.019237246717922263,-0.019237246717922263,0.07999015320952718,0.00023997045962858155,5.668232987986244e-05,0.016545014781771124,0.2387877443120473,0.005790755173619893,1.4802709360329451,-0.11168978163312282
2008-09,0.09138830221307545,0.0,0.09138830221307548,0.09138830221307548,0.4513147501464969,0.0013539442504394907,2.7725009796517265e-05,0.11404437853197692,0.8939558332247548,0.03991553248619192,1.615550383692356,-0.030508618938047682
2008-10,-0.08100543243219906,0.0009834545249070015,-0.08010164306635958,-0.08010164306635958,0.03479420971692884,0.00010438262915078653,1.0594345407182515e-05,0.42422405377224914,0.9623845660292163,0.1484784188202872,1.4861421435021105,-0.1081664714997842
2008-11,0.12019808951049804,0.0006856356394975283,0.12096613724396343,0.12096613724396343,0.06567067997966539,0.00019701203993899617,9.540820260820204e-06,0.24219782482374047,0.37191258101017177,0.08476923868830914,1.6659150179970248,-0.0002848144924589846
2008-12,0.028133446374512257,-9.323654412529692e-06,0.02812386041356829,0.02812386041356829,0.08094719532746501,0.00024284158598239505,6.293028276498963e-05,0.0020522767680921546,0.041884786423014984,0.000718296868832254,1.7127669794240403,0.0
2009-01,0.05043600678188687,0.0,0.05043600678188698,0.05043600678188698,0.026071748064417328,7.821524419325199e-05,2.202873451176876e-05,0.000896001443707346,0.019712031761561614,0.0003136005052975711,1.7991521064140632,0.0
2009-02,0.08393824188018371,0.0,0.08393824188018373,0.08393824188018373,0.03845223680625363,0.00011535671041876089,1.593122507627018e-05,0.0016108351053449304,0.03221670210689861,0.0005637922868707257,1.950169771101489,0.0
2009-03,-0.06132132085029162,0.0,-0.06132132085029163,-0.06132132085029163,0.04222117700199834,0.000126663531005995,2.8778354411322123e-05,0.0025691295743492997,0.05652085063568459,0.0008991953510222549,1.8305827848552347,-0.06132132085029163
2009-04,-0.044024488799232646,0.0,-0.0440244887992326,-0.0440244887992326,0.05686798928582362,0.00017060396785747086,7.395513195509129e-06,0.0056993268680301246,0.09024447146106618,0.001994764403810543,1.7499923135473074,-0.10264616984659636
