candidate,period,jump_penalty,keep_features,sjm_weight,is_deployed,prediction_observations,growth_auc,inflation_auc,mean_auc,growth_brier,inflation_brier,mean_brier,quadrant_accuracy,growth_switches,inflation_switches,Soft_Months,Soft_CAGR,Soft_Volatility,Soft_Sharpe,Soft_Sortino,Soft_MDD,Soft_Calmar,Soft_FinalMultiple,Soft_PositiveMonths,Soft_AvgTurnover,Proposed_Months,Proposed_CAGR,Proposed_Volatility,Proposed_Sharpe,Proposed_Sortino,Proposed_MDD,Proposed_Calmar,Proposed_FinalMultiple,Proposed_PositiveMonths,Proposed_AvgTurnover,invalid_reason
sjm_j0_k2_w0.1,calibration_2007_2017,0.0,2,0.1,False,129.0,0.9473429951690822,0.9627057613168725,0.9550243782429773,0.10564344749673617,0.08314679768620495,0.09439512259147056,0.7984496124031008,21.0,13.0,129.0,0.06511489990908492,0.10213749128217761,0.6706849487870921,1.0374744729202712,-0.19139478328670778,0.34021251149538045,1.9702073996940872,0.5813953488372093,0.05912869842751638,,,,,,,,,,,
sjm_j0_k2_w0.1,validation_2013_2017,0.0,2,0.1,False,60.0,0.9513574660633484,0.9835841313269494,0.967470798695149,0.11043178252056825,0.05392084839388691,0.08217631545722758,0.8166666666666667,21.0,13.0,60.0,0.011583967746970458,0.06076873402700256,0.21939836438654642,0.34044230793980057,-0.09156114386396663,0.12651619735311392,1.059277356393986,0.5333333333333333,0.04846742738470492,,,,,,,,,,,
sjm_j0_k2_w0.1,locked_2018_2026,0.0,2,0.1,False,102.0,0.9563492063492063,0.963166144200627,0.9597576752749166,0.10390545820337733,0.08147973799792897,0.09269259810065315,0.7745098039215687,21.0,13.0,103.0,0.1371166757597695,0.12571262611045558,1.0888778758661601,2.0352383820706366,-0.14481293728559397,0.9468537710091037,3.0129585788160167,0.6601941747572816,0.05809680941938729,,,,,,,,,,,
sjm_j0_k2_w0.1,locked_early_2018_2021,0.0,2,0.1,False,48.0,0.9709618874773139,0.9373913043478261,0.9541765959125701,0.08252879041897,0.09960957122510732,0.09106918082203866,0.7916666666666666,21.0,13.0,48.0,0.058518089718609057,0.10467346729561855,0.5973301539067184,0.817576511160056,-0.12964922560746284,0.4513570323650329,1.2554318357286933,0.625,0.06662037913641229,,,,,,,,,,,
sjm_j0_k2_w0.1,locked_late_2022_2026,0.0,2,0.1,False,54.0,0.9453015427769985,0.987012987012987,0.9661572648949928,0.12290694067840603,0.06536433068488154,0.09413563568164379,0.7592592592592593,21.0,13.0,55.0,0.21046638216718816,0.13981436932111463,1.4432181749665223,3.477284555723529,-0.14481293728559397,1.4533672620155147,2.399938007838712,0.6909090909090909,0.0506580576663473,,,,,,,,,,,
sjm_j0_k2_w0.2,calibration_2007_2017,0.0,2,0.2,False,129.0,0.942512077294686,0.9624485596707819,0.952480318482734,0.1074414854741832,0.08345149971869953,0.09544649259644136,0.8062015503875969,21.0,13.0,129.0,0.06547161217745678,0.10253153067960112,0.6718633774568563,1.0357069047786485,-0.1974729146084343,0.33154730261250936,1.977312188388522,0.5813953488372093,0.058581691084325586,,,,,,,,,,,
sjm_j0_k2_w0.2,validation_2013_2017,0.0,2,0.2,False,60.0,0.9490950226244343,0.9794801641586868,0.9642875933915606,0.11231752747233821,0.05199573432712308,0.08215663089973065,0.8333333333333334,21.0,13.0,60.0,0.011897364987068393,0.060063190758622265,0.22644692081270323,0.352006005496063,-0.09139862111749386,0.13017007085669496,1.0609192386864033,0.5333333333333333,0.04888748641646772,,,,,,,,,,,
sjm_j0_k2_w0.2,locked_2018_2026,0.0,2,0.2,False,102.0,0.9484126984126984,0.9643416927899686,0.9563771956013335,0.11397936716602869,0.08066637368562239,0.09732287042582555,0.7745098039215687,21.0,13.0,103.0,0.13723338209029867,0.1257920773375046,1.0889564998142165,2.065776024830054,-0.1448786458730934,0.9472298782424319,3.0156138417770277,0.6699029126213593,0.05614704221952929,,,,,,,,,,,
sjm_j0_k2_w0.2,locked_early_2018_2021,0.0,2,0.2,False,48.0,0.9600725952813066,0.9356521739130436,0.9478623845971751,0.08901009488732974,0.10016364336820786,0.0945868691277688,0.7708333333333334,21.0,13.0,48.0,0.05804056633326171,0.10237387375539789,0.6038287883861456,0.8325693652078879,-0.1223402822045856,0.47441909800569526,1.253167944291271,0.6458333333333334,0.06498175745189128,,,,,,,,,,,
sjm_j0_k2_w0.2,locked_late_2022_2026,0.0,2,0.2,False,54.0,0.9453015427769985,0.9884559884559885,0.9668787656164934,0.1361742758582055,0.06333546730110197,0.09975487157965374,0.7777777777777778,21.0,13.0,55.0,0.21117591394321544,0.1413630613815718,1.433057185932405,3.4623575861630234,-0.1448786458730933,1.4576055199204123,2.406392419718738,0.6909090909090909,0.04843674528946796,,,,,,,,,,,
sjm_j0_k2_w0.3,calibration_2007_2017,0.0,2,0.3,False,129.0,0.938647342995169,0.9593621399176955,0.9490047414564322,0.11020054496822237,0.08503649048519724,0.0976185177267098,0.7596899224806202,21.0,13.0,129.0,0.06580035987853972,0.10303367763096997,0.6721811492777251,1.0323156464043626,-0.20352705279352123,0.323300313031577,1.983880562733426,0.5891472868217055,0.058492038439362196,,,,,,,,,,,
sjm_j0_k2_w0.3,validation_2013_2017,0.0,2,0.3,False,60.0,0.9445701357466063,0.9781121751025992,0.9613411554246027,0.11473900978334355,0.050533244859803914,0.08263612732157373,0.8166666666666667,21.0,13.0,60.0,0.012196478047890258,0.05940174673620666,0.23330194085258957,0.36316579975446134,-0.0912545593961811,0.13365335527991895,1.0624881846742544,0.5333333333333333,0.049679396487260455,,,,,,,,,,,
sjm_j0_k2_w0.3,locked_2018_2026,0.0,2,0.3,False,102.0,0.9265873015873015,0.965909090909091,0.9462481962481963,0.12688053387032097,0.08017663040656935,0.10352858213844515,0.7254901960784313,21.0,13.0,103.0,0.1373730949697407,0.12600356514338867,1.0881936106366454,2.0945929008120614,-0.1449440317944931,0.9477664810960499,3.018795260705884,0.6699029126213593,0.05435075608776727,,,,,,,,,,,
sjm_j0_k2_w0.3,locked_early_2018_2021,0.0,2,0.3,False,48.0,0.9382940108892922,0.9356521739130436,0.9369730924011679,0.09672232974101831,0.10112378660263377,0.09892305817182603,0.7708333333333334,21.0,13.0,48.0,0.057508919027220884,0.10019405677527056,0.60957424080938,0.8469680271383556,-0.11633034199899217,0.4943587205109318,1.25065106020526,0.6458333333333334,0.0636105211207379,,,,,,,,,,,
sjm_j0_k2_w0.3,locked_late_2022_2026,0.0,2,0.3,False,54.0,0.9424964936886395,0.9898989898989898,0.9661977417938147,0.15368782642970114,0.061556936010067655,0.10762238121988439,0.6851851851851852,21.0,13.0,55.0,0.2119860949317811,0.14300375884387992,1.422892274391135,3.4458405232758635,-0.1449440317944931,1.4625375899046513,2.4137789962057306,0.6909090909090909,0.04626950660444744,,,,,,,,,,,
sjm_j0_k4_w0.05,calibration_2007_2017,0.0,4,0.05,False,129.0,0.95,0.9632201646090535,0.9566100823045267,0.10502413555687032,0.08298867636852568,0.09400640596269799,0.7906976744186046,21.0,11.0,129.0,0.06501274836814641,0.10191243407443965,0.6709539351652922,1.0398202944838681,-0.18785150760668945,0.3460858483194376,1.9681770734443254,0.5891472868217055,0.05934124178118568,,,,,,,,,,,
sjm_j0_k4_w0.05,validation_2013_2017,0.0,4,0.05,False,60.0,0.9558823529411764,0.9835841313269494,0.969733242134063,0.10951354963777724,0.05461669930087038,0.0820651244693238,0.8333333333333334,21.0,11.0,60.0,0.011579360118941784,0.061106260291135465,0.21843916021407186,0.3388193399866293,-0.09069797162478233,0.12766944961950877,1.0592532322889634,0.5333333333333333,0.048358129520610915,,,,,,,,,,,
sjm_j0_k4_w0.05,locked_2018_2026,0.0,4,0.05,False,102.0,0.9587301587301588,0.9635579937304075,0.9611440762302832,0.09974008912638453,0.08281024428612392,0.09127516670625423,0.7745098039215687,21.0,11.0,103.0,0.13644073095311127,0.12553745541592434,1.0855467350509107,2.0056526921114384,-0.1447382330278072,0.9426723547668168,2.9976202988445757,0.6601941747572816,0.05899922357169267,,,,,,,,,,,
sjm_j0_k4_w0.05,locked_early_2018_2021,0.0,4,0.05,False,48.0,0.9745916515426497,0.9373913043478261,0.9559914779452379,0.0794122580470782,0.09972171518814883,0.08956698661761352,0.7916666666666666,21.0,11.0,48.0,0.05853706435200867,0.1062074443353197,0.5905093891056956,0.8042365190252827,-0.13473103074386816,0.43447351385065236,1.25552185591673,0.625,0.06747552584562165,,,,,,,,,,,
sjm_j0_k4_w0.05,locked_late_2022_2026,0.0,4,0.05,False,54.0,0.9424964936886395,0.987012987012987,0.9647547403508132,0.1178092723079901,0.06777782570654625,0.09279354900726818,0.7592592592592593,21.0,11.0,55.0,0.20910030172472793,0.13856335680018952,1.4468099184528804,3.469627246338041,-0.1447382330278072,1.444679110353347,2.387549276596095,0.6909090909090909,0.051601723405354676,,,,,,,,,,,
sjm_j0_k4_w0.1,calibration_2007_2017,0.0,4,0.1,False,129.0,0.9475845410628019,0.9655349794238683,0.9565597602433351,0.10545701822330238,0.08229457714141399,0.09387579768235818,0.8062015503875969,21.0,11.0,129.0,0.06528708718748155,0.10200538624299055,0.6730114726574953,1.0415275338139016,-0.19040745361800038,0.34288094266762237,1.9736340304133702,0.5813953488372093,0.0587717082519778,129.0,0.07391232812177662,0.06641880290469203,1.1096164881346187,2.0290484838482286,-0.08922230919302654,0.828406357000604,2.1523599407339504,0.6434108527131783,0.028659371537984948,
sjm_j0_k4_w0.1,validation_2013_2017,0.0,4,0.1,False,60.0,0.9536199095022624,0.9835841313269494,0.968602020414606,0.11003194931739038,0.05305636354202589,0.08154415642970814,0.8166666666666667,21.0,11.0,60.0,0.01190433816165748,0.06070573767007477,0.22478451174042147,0.34927247797935784,-0.08964675815235712,0.1327916190948671,1.060955794157811,0.5333333333333333,0.0482401721680704,60.0,0.02572760341109781,0.04599789115074586,0.5754804465536364,0.8837070589643016,-0.07449827100530004,0.3453449732983396,1.1354296081925885,0.6166666666666667,0.013282985413649927,
sjm_j0_k4_w0.1,locked_2018_2026,0.0,4,0.1,False,102.0,0.9559523809523809,0.9612068965517241,0.9585796387520524,0.10343251229367532,0.08304245119289093,0.09323748174328313,0.7745098039215687,21.0,11.0,103.0,0.13585657767016834,0.12533126034012934,1.082948725055866,2.007712369876977,-0.1447294608356845,0.9386933170739177,2.9844205300589266,0.6601941747572816,0.05792140102477622,103.0,0.09064199789859462,0.07571209703215229,1.1870139488839317,2.5276997516201694,-0.08053005174290251,1.125567361957933,2.105906240512574,0.6407766990291263,0.020074495213836616,
sjm_j0_k4_w0.1,locked_early_2018_2021,0.0,4,0.1,False,48.0,0.9709618874773139,0.9356521739130436,0.9533070306951787,0.08179225830623961,0.10002487194677394,0.09090856512650677,0.7916666666666666,21.0,11.0,48.0,0.05812010087080566,0.10534490146445873,0.5906563129008902,0.8062028701877572,-0.13203201265674125,0.4401970378343557,1.2535447970327818,0.625,0.06664940407112556,48.0,0.04092697879209983,0.05436592223032427,0.765584801872273,1.3190282530151933,-0.05597868617466606,0.7311171731397639,1.174035040048659,0.5833333333333334,0.01696644734441512,
sjm_j0_k4_w0.1,locked_late_2022_2026,0.0,4,0.1,False,54.0,0.9438990182328191,0.987012987012987,0.9654560026229031,0.12266829361584045,0.06794696607832824,0.09530762984708435,0.7592592592592593,21.0,11.0,55.0,0.2083520675226851,0.13878778274461653,1.4401619424673544,3.4481705286747473,-0.1447294608356846,1.4395967919705925,2.3807849046346305,0.6909090909090909,0.050304234729780434,55.0,0.13596611221997468,0.08906324045723574,1.481868939181646,3.4095444541761695,-0.08053005174290262,1.6883897287692706,1.7937337206096453,0.6909090909090909,0.02278697335442265,
sjm_j0_k4_w0.2,calibration_2007_2017,0.0,4,0.2,False,129.0,0.9444444444444444,0.9678497942386831,0.9561471193415638,0.10696831799249576,0.08222520506341913,0.09459676152795744,0.813953488372093,21.0,11.0,129.0,0.06582066123147046,0.10228861539648267,0.6764282778535641,1.0436251677781734,-0.19551056949921364,0.3366603728896365,1.9842868314984055,0.5813953488372093,0.05778113876121811,,,,,,,,,,,
sjm_j0_k4_w0.2,validation_2013_2017,0.0,4,0.2,False,60.0,0.9547511312217194,0.9835841313269494,0.9691676312743345,0.11132862358622551,0.050330348025478575,0.08082948580585204,0.8333333333333334,21.0,11.0,60.0,0.01254545276066632,0.05993009550385743,0.23751123232931418,0.37030561511995763,-0.08755633038387323,0.14328435997332564,1.0643210169048032,0.5333333333333333,0.048284745837133575,,,,,,,,,,,
sjm_j0_k4_w0.2,locked_2018_2026,0.0,4,0.2,False,102.0,0.9476190476190477,0.960423197492163,0.9540211225556053,0.11265078169807709,0.08362292289882127,0.09813685229844918,0.7745098039215687,21.0,11.0,103.0,0.13468816264799455,0.12498340652875195,1.0772321852489413,2.0104927824365366,-0.14471161886020645,0.9307349590090986,2.958172527962481,0.6601941747572816,0.05595800276155548,,,,,,,,,,,
sjm_j0_k4_w0.2,locked_early_2018_2021,0.0,4,0.2,False,48.0,0.9618874773139746,0.9356521739130436,0.9487698256135091,0.08729073446862969,0.10076022069544939,0.09402547758203954,0.7708333333333334,21.0,11.0,48.0,0.05726862259851284,0.10367840262240609,0.5905465628743951,0.8097095927968788,-0.12663709397446732,0.4522262853730629,1.249514712091756,0.625,0.06504388555667726,,,,,,,,,,,
sjm_j0_k4_w0.2,locked_late_2022_2026,0.0,4,0.2,False,54.0,0.9382889200561011,0.987012987012987,0.962650953534544,0.13519304590203032,0.06838976930181849,0.1017914076019244,0.7777777777777778,21.0,11.0,55.0,0.20687295343435008,0.1392935950526345,1.4265004773465306,3.4035764658314758,-0.14471161886020645,1.4295531697022366,2.3674571410290475,0.6909090909090909,0.04802850504944922,,,,,,,,,,,
sjm_j0_k4_w0.3,calibration_2007_2017,0.0,4,0.3,False,129.0,0.9410628019323671,0.9663065843621399,0.9536846931472536,0.10934033034346147,0.08391426815372892,0.0966272992485952,0.7674418604651163,21.0,11.0,129.0,0.06633201596426108,0.10270165181430121,0.6788924732587588,1.0439052671019535,-0.20060196508945627,0.33066483638224103,1.9945449347666355,0.5891472868217055,0.057034392149036994,,,,,,,,,,,
sjm_j0_k4_w0.3,validation_2013_2017,0.0,4,0.3,False,60.0,0.9513574660633484,0.9835841313269494,0.967470798695149,0.11297179773453915,0.04813054051045349,0.08055116912249632,0.8333333333333334,21.0,11.0,60.0,0.013178726229614357,0.05918987296963264,0.25032934953996405,0.3915687484940692,-0.08548059036608269,0.1541721480066364,1.0676534592744922,0.5333333333333333,0.04859095755854439,,,,,,,,,,,
sjm_j0_k4_w0.3,locked_2018_2026,0.0,4,0.3,False,102.0,0.9273809523809523,0.9596394984326019,0.9435102254067771,0.12431361519557221,0.08435813846128012,0.10433587682842617,0.7450980392156863,21.0,11.0,103.0,0.13351951787186778,0.12472068351770228,1.0708327260013772,2.0113857969069455,-0.14469338000968002,0.9227755814601559,2.9321235901135556,0.6601941747572816,0.054250393366570906,,,,,,,,,,,
sjm_j0_k4_w0.3,locked_early_2018_2021,0.0,4,0.3,False,48.0,0.9455535390199636,0.9356521739130436,0.9406028564665037,0.09377384482310937,0.10166761641935852,0.09772073062123394,0.7916666666666666,21.0,11.0,48.0,0.056394495735053285,0.1020923878332979,0.5898687254070549,0.8126003562537804,-0.12151313431995958,0.4641020581903466,1.2453875468829272,0.6458333333333334,0.06348586297017976,,,,,,,,,,,
sjm_j0_k4_w0.3,locked_late_2022_2026,0.0,4,0.3,False,54.0,0.9284712482468443,0.9855699855699855,0.957020616908415,0.15146007774887252,0.06897193583187711,0.11021600679037481,0.7037037037037037,21.0,11.0,55.0,0.20541603500405747,0.13987270162451018,1.4123947474430685,3.356850289125617,-0.14469338000968002,1.4196643619100964,2.354386469860205,0.6727272727272727,0.046190347167057715,,,,,,,,,,,
sjm_j0_k6_w0.05,calibration_2007_2017,0.0,6,0.05,False,129.0,0.95,0.9632201646090535,0.9566100823045267,0.10507584937834664,0.08301801722614972,0.09404693330224818,0.7906976744186046,21.0,11.0,129.0,0.06500251632968568,0.101901917285654,0.6709183188088285,1.0396831256714165,-0.18785331967570995,0.34602804167580925,1.9679738098271797,0.5891472868217055,0.05933212151088841,,,,,,,,,,,
sjm_j0_k6_w0.05,validation_2013_2017,0.0,6,0.05,False,60.0,0.9558823529411764,0.9835841313269494,0.969733242134063,0.10954319173933866,0.054625880941658864,0.08208453634049875,0.8333333333333334,21.0,11.0,60.0,0.011583356230609132,0.061104554308010324,0.2185082243984402,0.33893842482030967,-0.09068318901224559,0.12773432823414435,1.0592741546595177,0.5333333333333333,0.04834557627417346,,,,,,,,,,,
sjm_j0_k6_w0.05,locked_2018_2026,0.0,6,0.05,False,102.0,0.9587301587301588,0.9635579937304075,0.9611440762302832,0.09961580874411902,0.08282653962172702,0.09122117418292303,0.7745098039215687,21.0,11.0,103.0,0.1363571952144993,0.12551369704507484,1.0851388261671728,2.004420417328176,-0.1447367453287356,0.9421048877725963,2.9957295358869183,0.6601941747572816,0.0589749065012361,,,,,,,,,,,
sjm_j0_k6_w0.05,locked_early_2018_2021,0.0,6,0.05,False,48.0,0.9745916515426497,0.9373913043478261,0.9559914779452379,0.07941190354598006,0.09974615611365016,0.08957902982981511,0.7916666666666666,21.0,11.0,48.0,0.05854093305422281,0.1062115682367329,0.5905259728853153,0.8042114167362441,-0.13476113273097756,0.434405172083909,1.2555402105572078,0.625,0.06748916676664062,,,,,,,,,,,
sjm_j0_k6_w0.05,locked_late_2022_2026,0.0,6,0.05,False,54.0,0.9424964936886395,0.987012987012987,0.9647547403508132,0.11757483558690927,0.06778688051779531,0.0926808580523523,0.7592592592592593,21.0,11.0,55.0,0.2089300092523323,0.13852592168036407,1.4461336527582969,3.4671650983347746,-0.14473674532873548,1.443517392751902,2.386008437401951,0.6909090909090909,0.051544279360519425,,,,,,,,,,,
sjm_j0_k6_w0.1,calibration_2007_2017,0.0,6,0.1,False,129.0,0.9478260869565218,0.9652777777777778,0.9565519323671499,0.10556309157570938,0.08235066702510661,0.093956879300408,0.8062015503875969,21.0,11.0,129.0,0.06526706603458554,0.10198430160441392,0.672945149477805,1.0412589217124462,-0.19041106537199082,0.34276929183227095,1.9732353198717405,0.5813953488372093,0.05875469376865312,,,,,,,,,,,
sjm_j0_k6_w0.1,validation_2013_2017,0.0,6,0.1,False,60.0,0.9536199095022624,0.9835841313269494,0.968602020414606,0.11009230154314394,0.053073992744516865,0.0815831471438304,0.8166666666666667,21.0,11.0,60.0,0.011912259550265203,0.06070238772778081,0.22492258347298916,0.349510785331983,-0.08961722976829334,0.1329237645602807,1.0609973216738289,0.5333333333333333,0.0482152919261063,,,,,,,,,,,
sjm_j0_k6_w0.1,locked_2018_2026,0.0,6,0.1,False,102.0,0.9563492063492064,0.9612068965517242,0.9587780514504654,0.10316268787303465,0.0830753137856902,0.09311900082936242,0.7745098039215687,21.0,11.0,103.0,0.1356889182766181,0.12528237634050376,1.0821362434519772,2.0052298566002147,-0.14472648477195382,0.9375541628778157,2.9806415261702397,0.6601941747572816,0.05786884789701602,,,,,,,,,,,
sjm_j0_k6_w0.1,locked_early_2018_2021,0.0,6,0.1,False,48.0,0.9709618874773139,0.9356521739130436,0.9533070306951787,0.08179162048785275,0.10007436464399781,0.09093299256592528,0.7916666666666666,21.0,11.0,48.0,0.05812785225017025,0.10535298894635331,0.5906904968732842,0.8061531996249324,-0.13209194371994637,0.44005599897454406,1.2535815293773842,0.625,0.06667682063049123,,,,,,,,,,,
sjm_j0_k6_w0.1,locked_late_2022_2026,0.0,6,0.1,False,54.0,0.9453015427769985,0.987012987012987,0.9661572648949928,0.1221591922154185,0.06796504635608341,0.09506211928575095,0.7592592592592593,21.0,11.0,55.0,0.20801034595375945,0.1387110209226851,1.4388172274947293,3.4432438510871526,-0.14472648477195382,1.4372652405779238,2.3777005773614404,0.6909090909090909,0.050181889875074034,,,,,,,,,,,
sjm_j0_k6_w0.2,calibration_2007_2017,0.0,6,0.2,False,129.0,0.9444444444444444,0.9675925925925926,0.9560185185185185,0.10719104753512698,0.08232701750458239,0.09475903251985468,0.813953488372093,21.0,11.0,129.0,0.06578241254409667,0.10224627575887751,0.676315008465494,1.0431138128464668,-0.19551774359575103,0.33645239216808476,1.9835214651948365,0.5813953488372093,0.05775197942118375,,,,,,,,,,,
sjm_j0_k6_w0.2,validation_2013_2017,0.0,6,0.2,False,60.0,0.9547511312217194,0.9835841313269494,0.9691676312743345,0.11145360012825531,0.05036267011411658,0.08090813512118594,0.8333333333333334,21.0,11.0,60.0,0.012560991109384467,0.05992363878589991,0.23778661571643786,0.3707813304862835,-0.08749764611792787,0.1435580460353753,1.0644026838494505,0.5333333333333333,0.04823752352807935,,,,,,,,,,,
sjm_j0_k6_w0.2,locked_2018_2026,0.0,6,0.2,False,102.0,0.948015873015873,0.960423197492163,0.9542195352540179,0.11202607823235644,0.08368973577079233,0.09785790700157439,0.7745098039215687,21.0,11.0,103.0,0.13435092150735062,0.12488070216452496,1.0756195492974152,2.0054654645441246,-0.1447056640696085,0.9284427280104469,2.9506345627198014,0.6601941747572816,0.055829442327017156,,,,,,,,,,,
sjm_j0_k6_w0.2,locked_early_2018_2021,0.0,6,0.2,False,48.0,0.9618874773139746,0.9356521739130436,0.9487698256135091,0.08728974356709367,0.10086164947478203,0.09407569652093785,0.7708333333333334,21.0,11.0,48.0,0.0572842267660727,0.10369393688889617,0.5906195744669941,0.8096134301464616,-0.12675585884106988,0.4519256726262831,1.2495884797915444,0.625,0.06509793900822684,,,,,,,,,,,
sjm_j0_k6_w0.2,locked_late_2022_2026,0.0,6,0.2,False,54.0,0.938288920056101,0.987012987012987,0.962650953534544,0.1340139312681456,0.06842581247835702,0.10121987187325131,0.7777777777777778,21.0,11.0,55.0,0.2061857659476103,0.13913342463166087,1.4238378153460174,3.3937322964293895,-0.1447056640696085,1.4248631335427735,2.3612850233798754,0.6909090909090909,0.047740572496143205,,,,,,,,,,,
sjm_j0_k6_w0.3,calibration_2007_2017,0.0,6,0.3,False,129.0,0.9410628019323671,0.9665637860082306,0.9538132939702988,0.10969029891413404,0.08405143582614089,0.09687086737013746,0.7674418604651163,21.0,11.0,129.0,0.0662770103543815,0.10263781571144522,0.678748410327184,1.043174427282161,-0.20061265236794734,0.33037303266805734,1.9934391830696068,0.5891472868217055,0.05700669896844243,,,,,,,,,,,
