target_month,signal_month,p_growth_high,p_inflation_high,p_growth_sjm,p_inflation_sjm,growth_composite,inflation_composite,regime,p_Goldilocks,p_Overheating,p_Slowdown,p_Stagflation,growth_switches,inflation_switches,growth_features,inflation_features
2008-02,2008-01,0.6555280581562243,0.9893931424759213,0.97,0.97,0.37940462142654313,2.3867250134756506,Overheating,0.00695309271589908,0.6485749654403252,0.00365376480817967,0.340818177035596,1,1,"{""GDP_level"": 0.7692117785299348, ""Export_level"": 0.19808574857917094, ""BSI_level"": 0.0, ""GDP_level_d3"": 0.011342838982946881, ""Export_level_d3"": 0.021359633907947328, ""BSI_level_d3"": 0.0}","{""CPI_level"": 0.2478251441865554, ""PPI_level"": 0.1639998205054154, ""ImportPrice_level"": 0.40278086793205836, ""CPI_level_d3"": 0.0, ""PPI_level_d3"": 0.0, ""ImportPrice_level_d3"": 0.18539416737597084}"
2008-03,2008-02,0.6697822382933931,0.9930371689901929,0.97,0.97,0.36263016367499173,2.7609162144692108,Overheating,0.004663580538607248,0.6651186577547858,0.002299250471199855,0.32791851123540705,1,1,"{""GDP_level"": 0.7587479598101561, ""Export_level"": 0.20448634026653276, ""BSI_level"": 0.0, ""GDP_level_d3"": 0.0, ""Export_level_d3"": 0.022181930239958673, ""BSI_level_d3"": 0.014583769683352303}","{""CPI_level"": 0.27681301500778777, ""PPI_level"": 0.16231711102413007, ""ImportPrice_level"": 0.44808352602178514, ""CPI_level_d3"": 0.0, ""PPI_level_d3"": 0.11278634794629688, ""ImportPrice_level_d3"": 0.0}"
2008-04,2008-03,0.8123804496006282,0.9916380362122579,0.97,0.97,0.7439274580587267,2.685093045231891,Overheating,0.006793095901430116,0.8055873536991981,0.0015688678863120052,0.18605068251305984,1,1,"{""GDP_level"": 0.7476712343362768, ""Export_level"": 0.21420139644020927, ""BSI_level"": 0.0, ""GDP_level_d3"": 0.0, ""Export_level_d3"": 0.024156282668282257, ""BSI_level_d3"": 0.013971086555231497}","{""CPI_level"": 0.27756251131838294, ""PPI_level"": 0.15886848045492372, ""ImportPrice_level"": 0.44759818916756094, ""CPI_level_d3"": 0.0, ""PPI_level_d3"": 0.11597081905913248, ""ImportPrice_level_d3"": 0.0}"
2008-05,2008-04,0.8600016903248673,0.9921273040390841,0.97,0.97,0.8843609929196844,2.7954636100661845,Overheating,0.006770531833801418,0.8532311584910659,0.001102164127114469,0.13889614554801824,1,1,"{""GDP_level"": 0.7399488334081711, ""Export_level"": 0.21130089601866933, ""BSI_level"": 0.0, ""GDP_level_d3"": 0.0, ""Export_level_d3"": 0.02754325425790323, ""BSI_level_d3"": 0.021207016315256327}","{""CPI_level"": 0.29374854351830126, ""PPI_level"": 0.15383675765181468, ""ImportPrice_level"": 0.45597588761755475, ""CPI_level_d3"": 0.0, ""PPI_level_d3"": 0.09643881121232924, ""ImportPrice_level_d3"": 0.0}"
2008-06,2008-05,0.9123788442187226,0.9918923287474432,0.97,0.97,1.1569585939884222,2.8241571332948214,Overheating,0.007397267726713179,0.9049815764920094,0.0007104035258436678,0.08691075225543371,1,1,"{""GDP_level"": 0.6964476252535083, ""Export_level"": 0.2594947818226256, ""BSI_level"": 0.0, ""GDP_level_d3"": 0.0, ""Export_level_d3"": 0.0373301063120683, ""BSI_level_d3"": 0.006727486611797687}","{""CPI_level"": 0.32452518289655596, ""PPI_level"": 0.1728852900294179, ""ImportPrice_level"": 0.4341000610225886, ""CPI_level_d3"": 0.0, ""PPI_level_d3"": 0.06848946605143752, ""ImportPrice_level_d3"": 0.0}"
2008-07,2008-06,0.6389656243521475,0.9933271681407723,0.959101819930276,0.97,0.21556292297514315,3.0,Overheating,0.004263710175128351,0.6347019141770192,0.0024091216840993837,0.35862525396375305,1,1,"{""GDP_level"": 0.700879933172963, ""Export_level"": 0.26601546230350553, ""BSI_level"": 0.0, ""GDP_level_d3"": 0.0, ""Export_level_d3"": 0.024669920342853754, ""BSI_level_d3"": 0.008434684180677563}","{""CPI_level"": 0.34440516428065804, ""PPI_level"": 0.20281531763633256, ""ImportPrice_level"": 0.4035917334408571, ""CPI_level_d3"": 0.0, ""PPI_level_d3"": 0.04918778464215248, ""ImportPrice_level_d3"": 0.0}"
2008-08,2008-07,0.5395528121521835,0.9934238331691112,0.97,0.97,0.09643423844975585,3.0,Overheating,0.003548189306787963,0.5360046228453956,0.0030279775241008338,0.45741921032371563,1,1,"{""GDP_level"": 0.5716024041384948, ""Export_level"": 0.3707577536720828, ""BSI_level"": 0.0, ""GDP_level_d3"": 0.0, ""Export_level_d3"": 0.03469534996075021, ""BSI_level_d3"": 0.022944492228672175}","{""CPI_level"": 0.3696703297094371, ""PPI_level"": 0.23220677481136134, ""ImportPrice_level"": 0.357982130068617, ""CPI_level_d3"": 0.0, ""PPI_level_d3"": 0.04014076541058442, ""ImportPrice_level_d3"": 0.0}"
2008-09,2008-08,0.2245655801854855,0.9930761671874128,0.8705969657599573,0.97,-0.8618986185665595,2.952738838020705,Stagflation,0.001554854532665955,0.22301072565281954,0.005368978279921283,0.7700654415345931,1,1,"{""GDP_level"": 0.18323061016637035, ""Export_level"": 0.710941128356591, ""BSI_level"": 0.0, ""GDP_level_d3"": 0.0616986404157244, ""Export_level_d3"": 0.04412962106131432, ""BSI_level_d3"": 0.0}","{""CPI_level"": 0.40818828578446603, ""PPI_level"": 0.25172449395820445, ""ImportPrice_level"": 0.30589226095709593, ""CPI_level_d3"": 0.0, ""PPI_level_d3"": 0.034194959300233634, ""ImportPrice_level_d3"": 0.0}"
2008-10,2008-09,0.4411162321961797,0.9852259997903356,0.97,0.97,-0.10297033872850592,2.4298284492510707,Stagflation,0.0065170513069527074,0.434599180889227,0.008256948902711643,0.5506268189011087,1,1,"{""GDP_level"": 0.13223020778017275, ""Export_level"": 0.7317065924195215, ""BSI_level"": 0.0, ""GDP_level_d3"": 0.07958200976304179, ""Export_level_d3"": 0.05648119003726397, ""BSI_level_d3"": 0.0}","{""CPI_level"": 0.2865118162469015, ""PPI_level"": 0.4810860489553036, ""ImportPrice_level"": 0.1940508666733151, ""CPI_level_d3"": 0.0, ""PPI_level_d3"": 0.03835126812447981, ""ImportPrice_level_d3"": 0.0}"
2008-11,2008-10,0.15075894377857021,0.9664786627700651,0.27990117814003784,0.97,-1.1066033235259465,1.9862570742794121,Stagflation,0.005053641394830247,0.14570530238373997,0.028467695835104643,0.8207733603863251,1,1,"{""GDP_level"": 0.12391619530804429, ""Export_level"": 0.6721189877942353, ""BSI_level"": 0.09061219393994487, ""GDP_level_d3"": 0.11335262295777562, ""Export_level_d3"": 0.0, ""BSI_level_d3"": 0.0}","{""CPI_level"": 0.29082030680455295, ""PPI_level"": 0.3963848714042527, ""ImportPrice_level"": 0.26718841771037705, ""CPI_level_d3"": 0.0, ""PPI_level_d3"": 0.04560640408081724, ""ImportPrice_level_d3"": 0.0}"
2008-12,2008-11,0.03358534105442367,0.9476736670952955,0.03,0.9435951663122331,-2.2052415350780756,1.7906367633039473,Stagflation,0.0017573977367318107,0.03182794331769186,0.050568935167972645,0.9158457237776036,2,1,"{""GDP_level"": 0.14331313117248012, ""Export_level"": 0.7114995679988818, ""BSI_level"": 0.0, ""GDP_level_d3"": 0.06883974053556464, ""Export_level_d3"": 0.07634756029307352, ""BSI_level_d3"": 0.0}","{""CPI_level"": 0.3291536263851841, ""PPI_level"": 0.3271595218717045, ""ImportPrice_level"": 0.3085079869170943, ""CPI_level_d3"": 0.0, ""PPI_level_d3"": 0.035178864826017106, ""ImportPrice_level_d3"": 0.0}"
2009-01,2008-12,0.013906651636889478,0.8456953619236478,0.03,0.9037497348630723,-2.2116820231340495,1.097636160681154,Stagflation,0.0021458608476841415,0.011760790789205337,0.15215877722866805,0.8339345711344425,2,1,"{""GDP_level"": 0.5379491838416568, ""Export_level"": 0.32347635699314436, ""BSI_level"": 0.017313395500408908, ""GDP_level_d3"": 0.0, ""Export_level_d3"": 0.1212610636647899, ""BSI_level_d3"": 0.0}","{""CPI_level"": 0.34189225303872445, ""PPI_level"": 0.3509518520717031, ""ImportPrice_level"": 0.28821483488989746, ""CPI_level_d3"": 0.0, ""PPI_level_d3"": 0.018941059999674978, ""ImportPrice_level_d3"": 0.0}"
2009-02,2009-01,0.006275965282969708,0.6838465298355552,0.03,0.8556954369291422,-3.0,0.5809180952292395,Stagflation,0.001984168202842455,0.004291797080127253,0.31416930196160237,0.6795547327554279,2,1,"{""GDP_level"": 0.45327853988042477, ""Export_level"": 0.3706353870894843, ""BSI_level"": 0.03179045431847882, ""GDP_level_d3"": 0.0, ""Export_level_d3"": 0.14429561871161206, ""BSI_level_d3"": 0.0}","{""CPI_level"": 0.3618113921823488, ""PPI_level"": 0.351916368439908, ""ImportPrice_level"": 0.27599229625501787, ""CPI_level_d3"": 0.0, ""PPI_level_d3"": 0.010279943122725428, ""ImportPrice_level_d3"": 0.0}"
2009-03,2009-02,0.011050542839124001,0.5394030787995966,0.03,0.8201325908490894,-2.4791676122847743,0.26154877733884335,Stagflation,0.00508984600929368,0.005960696829830321,0.4555070751911097,0.5334423819697662,2,1,"{""GDP_level"": 0.447167493925844, ""Export_level"": 0.3926074864798306, ""BSI_level"": 0.043105697701798874, ""GDP_level_d3"": 0.0, ""Export_level_d3"": 0.11711932189252663, ""BSI_level_d3"": 0.0}","{""CPI_level"": 0.378415128386698, ""PPI_level"": 0.35311316136486615, ""ImportPrice_level"": 0.2632349085871149, ""CPI_level_d3"": 0.0, ""PPI_level_d3"": 0.005236801661320935, ""ImportPrice_level_d3"": 0.0}"
2009-04,2009-03,0.014054241897409805,0.603491128780386,0.03,0.8473407494169745,-2.3576833850522245,0.3477927728158115,Stagflation,0.005572631590589367,0.008481610306820438,0.39093623962902463,0.5950095184735656,2,1,"{""GDP_level"": 0.44862201075121944, ""Export_level"": 0.40487354421647376, ""BSI_level"": 0.05182986981171021, ""GDP_level_d3"": 0.0, ""Export_level_d3"": 0.09467457522059648, ""BSI_level_d3"": 0.0}","{""CPI_level"": 0.39864768081540564, ""PPI_level"": 0.3471028483788745, ""ImportPrice_level"": 0.2507714137591932, ""CPI_level_d3"": 0.00347805704652673, ""PPI_level_d3"": 0.0, ""ImportPrice_level_d3"": 0.0}"
2009-05,2009-04,0.031059726645975953,0.5202777023048029,0.03,0.8131995658873693,-2.026859629123992,0.044355668371857136,Stagflation,0.014900043432392323,0.01615968321358363,0.46482225426280477,0.5041180190912192,2,1,"{""GDP_level"": 0.45367783125057215, ""Export_level"": 0.41679186850451794, ""BSI_level"": 0.05532734000854681, ""GDP_level_d3"": 0.0, ""Export_level_d3"": 0.07420296023636297, ""BSI_level_d3"": 0.0}","{""CPI_level"": 0.4209501323027518, ""PPI_level"": 0.3411560481450149, ""ImportPrice_level"": 0.2347203819875945, ""CPI_level_d3"": 0.0031734375646387185, ""PPI_level_d3"": 0.0, ""ImportPrice_level_d3"": 0.0}"
2009-06,2009-05,0.034603522110808804,0.3279831436617873,0.03,0.7091369081547444,-1.9225158202413315,-0.4650183629564954,Slowdown,0.02325415014713557,0.011349371963673239,0.6487627061910772,0.31663377169811413,1,1,"{""GDP_level"": 0.3633459226472583, ""Export_level"": 0.3338187299821356, ""BSI_level"": 0.2091607987505495, ""GDP_level_d3"": 0.09367454862005664, ""Export_level_d3"": 0.0, ""BSI_level_d3"": 0.0}","{""CPI_level"": 0.42948364541465406, ""PPI_level"": 0.345202198626708, ""ImportPrice_level"": 0.22229136169136374, ""CPI_level_d3"": 0.003022794267274247, ""PPI_level_d3"": 0.0, ""ImportPrice_level_d3"": 0.0}"
2009-07,2009-06,0.08239237348580145,0.14145873530949377,0.03,0.49549220874274097,-1.412445931424967,-1.159905572211777,Slowdown,0.0707372525333525,0.011655120952448939,0.7878040121571537,0.12980361435704482,1,1,"{""GDP_level"": 0.45691014631901106, ""Export_level"": 0.29334950231834334, ""BSI_level"": 0.1725536108601467, ""GDP_level_d3"": 0.07718674050249877, ""Export_level_d3"": 0.0, ""BSI_level_d3"": 0.0}","{""CPI_level"": 0.44288185176908573, ""PPI_level"": 0.3375042283448981, ""ImportPrice_level"": 0.21806633344184803, ""CPI_level_d3"": 0.0015475864441680724, ""PPI_level_d3"": 0.0, ""ImportPrice_level_d3"": 0.0}"
2009-08,2009-07,0.09386945914401422,0.0566272297301883,0.03,0.03,-1.3287201985094566,-1.415166759386609,Slowdown,0.0885538917164176,0.005315567427596618,0.8548188785533941,0.05131166230259168,1,2,"{""GDP_level"": 0.8468448067889542, ""Export_level"": 0.08880481555619907, ""BSI_level"": 0.033905078473455495, ""GDP_level_d3"": 0.030445299181391074, ""Export_level_d3"": 0.0, ""BSI_level_d3"": 0.0}","{""CPI_level"": 0.2618972427968279, ""PPI_level"": 0.3676568075381096, ""ImportPrice_level"": 0.34745299423741766, ""CPI_level_d3"": 0.0, ""PPI_level_d3"": 0.02299295542764476, ""ImportPrice_level_d3"": 0.0}"
2009-09,2009-08,0.11989869553129635,0.041373337105928304,0.03,0.03,-1.171787216474038,-1.5383533650533538,Slowdown,0.11493808638251897,0.004960609148777383,0.8436885765115527,0.03641272795715092,1,2,"{""GDP_level"": 0.8500417300577111, ""Export_level"": 0.09886241718632825, ""BSI_level"": 0.029914726648829926, ""GDP_level_d3"": 0.021181126107130674, ""Export_level_d3"": 0.0, ""BSI_level_d3"": 0.0}","{""CPI_level"": 0.2400263547287078, ""PPI_level"": 0.3705743007679278, ""ImportPrice_level"": 0.36827374517518535, ""CPI_level_d3"": 0.0, ""PPI_level_d3"": 0.021125599328179007, ""ImportPrice_level_d3"": 0.0}"
2009-10,2009-09,0.22796467204854184,0.09245333072501358,0.03,0.03,-0.6886053624675883,-1.154350734950975,Slowdown,0.20688857883001874,0.021076093218523096,0.7006580904449676,0.07137723750649047,1,2,"{""GDP_level"": 0.8665033130126499, ""Export_level"": 0.09244286164365634, ""BSI_level"": 0.018681222006234403, ""GDP_level_d3"": 0.0, ""Export_level_d3"": 0.0, ""BSI_level_d3"": 0.022372603337459166}","{""CPI_level"": 0.2479915799341598, ""PPI_level"": 0.36556696690704, ""ImportPrice_level"": 0.3656541133476962, ""CPI_level_d3"": 0.0, ""PPI_level_d3"": 0.020787339811103932, ""ImportPrice_level_d3"": 0.0}"
2009-11,2009-10,0.4181396357165959,0.10803766436226282,0.24395550522930937,0.03,-0.26772445871563355,-1.1500822983284062,Slowdown,0.37296480609648747,0.04517482962010843,0.5189975295412498,0.0628628347421544,1,2,"{""GDP_level"": 0.8435867393053037, ""Export_level"": 0.10951241775327417, ""BSI_level"": 0.014340203993990278, ""GDP_level_d3"": 0.0, ""Export_level_d3"": 0.0, ""BSI_level_d3"": 0.03256063894743179}","{""CPI_level"": 0.2568977885172835, ""PPI_level"": 0.3608404159447453, ""ImportPrice_level"": 0.3629666360869238, ""CPI_level_d3"": 0.0, ""PPI_level_d3"": 0.019295159451047515, ""ImportPrice_level_d3"": 0.0}"
2009-12,2009-11,0.602591564572495,0.09135257495967782,0.20064351809932338,0.03,0.1574039927427068,-1.2900465039979556,Goldilocks,0.5475432734998166,0.05504829107267838,0.36110415154050557,0.03630428388699943,1,2,"{""GDP_level"": 0.8436063267842937, ""Export_level"": 0.08800539131717021, ""BSI_level"": 0.0, ""GDP_level_d3"": 0.0, ""Export_level_d3"": 0.025283521483386348, ""BSI_level_d3"": 0.043104760415149664}","{""CPI_level"": 0.2663700161748353, ""PPI_level"": 0.3540477114839278, ""ImportPrice_level"": 0.36156424013803273, ""CPI_level_d3"": 0.0, ""PPI_level_d3"": 0.018018032203204092, ""ImportPrice_level_d3"": 0.0}"
2010-01,2009-12,0.6407507464969402,0.1638222597930018,0.15221719035001682,0.03,0.2790784083043512,-0.8483897700781662,Goldilocks,0.5357815112417587,0.10496923525518158,0.3003962289652396,0.05885302453782022,1,2,"{""GDP_level"": 0.8421151401065777, ""Export_level"": 0.06385342614100274, ""BSI_level"": 0.0, ""GDP_level_d3"": 0.0, ""Export_level_d3"": 0.0467608612760342, ""BSI_level_d3"": 0.04727057247638531}","{""CPI_level"": 0.2723290213187145, ""PPI_level"": 0.34900838251503635, ""ImportPrice_level"": 0.3623173023715015, ""CPI_level_d3"": 0.0, ""PPI_level_d3"": 0.016345293794747754, ""ImportPrice_level_d3"": 0.0}"
2010-02,2010-01,0.8838473531573753,0.29033177091553114,0.97,0.03,1.0870106873689294,-0.48741473917936357,Goldilocks,0.6272383858961897,0.25660896726118565,0.08242984318827921,0.03372280365434551,2,2,"{""GDP_level"": 0.5623464541195743, ""Export_level"": 0.2957986699892572, ""BSI_level"": 0.10458024012555532, ""GDP_level_d3"": 0.03727463576561319, ""Export_level_d3"": 0.0, ""BSI_level_d3"": 0.0}","{""CPI_level"": 0.26704737341319756, ""PPI_level"": 0.34427245030920434, ""ImportPrice_level"": 0.3742219449310095, ""CPI_level_d3"": 0.0, ""PPI_level_d3"": 0.014458231346588602, ""ImportPrice_level_d3"": 0.0}"
2010-03,2010-02,0.8757914118562797,0.4189005207462498,0.97,0.03,0.8726576964051006,-0.23825711239179048,Goldilocks,0.5089219333645909,0.3668694784916889,0.07217754588915938,0.052031042254560886,2,2,"{""GDP_level"": 0.563707202785313, ""Export_level"": 0.291989851247149, ""BSI_level"": 0.10533184852762432, ""GDP_level_d3"": 0.03897109743991359, ""Export_level_d3"": 0.0, ""BSI_level_d3"": 0.0}","{""CPI_level"": 0.2591736262366768, ""PPI_level"": 0.33995697907895783, ""ImportPrice_level"": 0.38825267844472133, ""CPI_level_d3"": 0.0, ""PPI_level_d3"": 0.012616716239643952, ""ImportPrice_level_d3"": 0.0}"
2010-04,2010-03,0.9054165230616591,0.31096774640716673,0.97,0.03,1.074578034039068,-0.4847238977904045,Goldilocks,0.6238611873253624,0.28155533573629665,0.06517106626747081,0.0294124106708701,2,2,"{""GDP_level"": 0.564470665228859, ""Export_level"": 0.28757827158572946, ""BSI_level"": 0.10730861550013397, ""GDP_level_d3"": 0.040642447685277534, ""Export_level_d3"": 0.0, ""BSI_level_d3"": 0.0}","{""CPI_level"": 0.25313690023191704, ""PPI_level"": 0.3345295308632311, ""ImportPrice_level"": 0.40072167323074176, ""CPI_level_d3"": 0.0, ""PPI_level_d3"": 0.011611895674109949, ""ImportPrice_level_d3"": 0.0}"
2010-05,2010-04,0.9235479776596298,0.2245971143466619,0.97,0.03,1.3128061890440599,-0.6369011650428507,Goldilocks,0.7161217669165816,0.20742621074304823,0.05928111873675652,0.017170903603613674,2,2,"{""GDP_level"": 0.5618680738722883, ""Export_level"": 0.28545563042013616, ""BSI_level"": 0.11099668333185105, ""GDP_level_d3"": 0.041679612375724595, ""Export_level_d3"": 0.0, ""BSI_level_d3"": 0.0}","{""CPI_level"": 0.248538188930702, ""PPI_level"": 0.32813649505902376, ""ImportPrice_level"": 0.41221938563262644, ""CPI_level_d3"": 0.0, ""PPI_level_d3"": 0.011105930377647703, ""ImportPrice_level_d3"": 0.0}"
2010-06,2010-05,0.9450963564221704,0.2713768981224461,0.97,0.03,1.4627686939427644,-0.41208157710836685,Goldilocks,0.6886190387894962,0.25647731763267434,0.040004063088057866,0.01489958048977176,2,2,"{""GDP_level"": 0.5530396566495073, ""Export_level"": 0.28798978388804536, ""BSI_level"": 0.11555936429093518, ""GDP_level_d3"": 0.043411195171512464, ""Export_level_d3"": 0.0, ""BSI_level_d3"": 0.0}","{""CPI_level"": 0.25447000486066434, ""PPI_level"": 0.3252211424502655, ""ImportPrice_level"": 0.4094238717143674, ""CPI_level_d3"": 0.0, ""PPI_level_d3"": 0.01088498097470279, ""ImportPrice_level_d3"": 0.0}"
2010-07,2010-06,0.9182833962665523,0.3872831989060018,0.97,0.03,1.2244918425832187,-0.1733020507768752,Goldilocks,0.5626476650581742,0.35563573120837805,0.050069136035823934,0.031647467697623756,2,2,"{""GDP_level"": 0.5543315973958671, ""Export_level"": 0.28072119910587034, ""BSI_level"": 0.11984412848050317, ""GDP_level_d3"": 0.04510307501775938, ""Export_level_d3"": 0.0, ""BSI_level_d3"": 0.0}","{""CPI_level"": 0.26261357179449896, ""PPI_level"": 0.3197540891687745, ""ImportPrice_level"": 0.40727739551227726, ""CPI_level_d3"": 0.0, ""PPI_level_d3"": 0.010354943524449264, ""ImportPrice_level_d3"": 0.0}"
