Variant,Config,threshold,max_shift,receiver,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover,AvgDefensiveShift,ActiveMonths,CAGRDelta,SharpeDelta,MDDDelta,CalmarDelta,MultiObjectiveScore,SelectedWithinVariant,SelectedOverall
LegacySignalMonth,th0.60_shift0.30_bond,0.6,0.3,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.5125,False,False
LegacySignalMonth,th0.60_shift0.40_bond,0.6,0.4,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.5125,False,False
LegacySignalMonth,th0.65_shift0.10_bond,0.65,0.1,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.5125,False,False
LegacySignalMonth,th0.65_shift0.20_bond,0.65,0.2,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.5125,False,False
LegacySignalMonth,th0.65_shift0.30_bond,0.65,0.3,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.5125,False,False
LegacySignalMonth,th0.65_shift0.40_bond,0.65,0.4,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.5125,False,False
LegacySignalMonth,th0.70_shift0.10_bond,0.7,0.1,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.5125,False,False
LegacySignalMonth,th0.70_shift0.20_bond,0.7,0.2,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.5125,False,False
LegacySignalMonth,th0.70_shift0.30_bond,0.7,0.3,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.5125,False,False
LegacySignalMonth,th0.70_shift0.40_bond,0.7,0.4,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.5125,False,False
LegacySignalMonth,th0.50_shift0.10_gld,0.5,0.1,GLD,129.0,0.1285868876015417,0.1385615066212281,0.9450614749265872,1.777619284653465,-0.1298226382385037,0.9904812392219933,3.670719945029205,0.5968992248062015,0.12001889624805584,0.0002041182339388421,21,-5.974685268306246e-06,-5.1109124297066266e-05,0.0,-4.602190611269208e-05,0.20312499999999997,True,True
LegacySignalMonth,th0.50_shift0.20_gld,0.5,0.2,GLD,129.0,0.12858090566325764,0.13856370672458032,0.9450100452763547,1.7774990762948941,-0.1298226382385037,0.9904351614472291,3.670510796207647,0.5968992248062015,0.12060229242650432,0.0004082364678776842,21,-1.195662355235605e-05,-0.00010253877452959248,0.0,-9.209968087686704e-05,0.18437499999999998,False,False
LegacySignalMonth,th0.50_shift0.30_gld,0.5,0.3,GLD,129.0,0.12857491647341157,0.13856595405619607,0.9449582951833865,1.777377711725567,-0.1298226382385037,0.9903890278150111,3.670301404674899,0.5968992248062015,0.1211856886049528,0.0006123547018165263,21,-1.7945813398423383e-05,-0.00015428886749779824,0.0,-0.00013823331309481546,0.165625,False,False
LegacySignalMonth,th0.50_shift0.40_gld,0.5,0.4,GLD,129.0,0.1285689200334561,0.13856824861377745,0.9449062247318568,1.7772551913906496,-0.1298226382385037,0.9903428383365285,3.670091770520598,0.5968992248062015,0.12176908478340126,0.0008164729357553684,21,-2.394225335389244e-05,-0.0002063593190274604,0.0,-0.00018442279157748764,0.146875,False,False
LegacySignalMonth,th0.55_shift0.10_gld,0.55,0.1,GLD,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.5125,False,False
LegacySignalMonth,th0.55_shift0.20_gld,0.55,0.2,GLD,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.5125,False,False
LegacySignalMonth,th0.55_shift0.30_gld,0.55,0.3,GLD,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.5125,False,False
LegacySignalMonth,th0.55_shift0.40_gld,0.55,0.4,GLD,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.5125,False,False
LegacySignalMonth,th0.60_shift0.10_gld,0.6,0.1,GLD,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.5125,False,False
LegacySignalMonth,th0.60_shift0.20_gld,0.6,0.2,GLD,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.5125,False,False
LegacySignalMonth,th0.60_shift0.30_gld,0.6,0.3,GLD,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.5125,False,False
LegacySignalMonth,th0.60_shift0.40_gld,0.6,0.4,GLD,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.5125,False,False
LegacySignalMonth,th0.65_shift0.10_gld,0.65,0.1,GLD,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.5125,False,False
LegacySignalMonth,th0.65_shift0.20_gld,0.65,0.2,GLD,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.5125,False,False
LegacySignalMonth,th0.65_shift0.30_gld,0.65,0.3,GLD,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.5125,False,False
LegacySignalMonth,th0.65_shift0.40_gld,0.65,0.4,GLD,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.5125,False,False
LegacySignalMonth,th0.70_shift0.10_gld,0.7,0.1,GLD,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.5125,False,False
LegacySignalMonth,th0.70_shift0.20_gld,0.7,0.2,GLD,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.5125,False,False
LegacySignalMonth,th0.70_shift0.30_gld,0.7,0.3,GLD,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.5125,False,False
LegacySignalMonth,th0.70_shift0.40_gld,0.7,0.4,GLD,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.5125,False,False
RobustMultiscale,th0.50_shift0.10_bond,0.5,0.1,BOND,129.0,0.1285938530555617,0.13855904847767916,0.9451207679448738,1.7777552942791557,-0.1298226382385037,0.9905348928383003,3.670963494512417,0.5968992248062015,0.11953460497085866,2.477622531282464e-05,3,9.907687517074493e-07,8.183893989488489e-06,0.0,7.631710194355712e-06,0.8374999999999999,False,False
RobustMultiscale,th0.50_shift0.20_bond,0.5,0.2,BOND,129.0,0.12859484379522756,0.13855874339576546,0.9451289505871184,1.7777722444694497,-0.1298226382385037,0.9905425243244518,3.6709981372543843,0.5968992248062015,0.11963370987210996,4.955245062564928e-05,3,1.981508417570055e-06,1.636653623415807e-05,0.0,1.5263196345816077e-05,0.85625,False,False
RobustMultiscale,th0.50_shift0.30_bond,0.5,0.3,BOND,129.0,0.12859583450580758,0.13855843850264923,0.9451371319775681,1.7777891869333604,-0.1298226382385037,0.9905501555865603,3.6710327792758193,0.5968992248062015,0.11973281477336126,7.432867593847392e-05,3,2.9722189975878166e-06,2.454792668382666e-05,0.0,2.2894458454381095e-05,0.875,False,False
RobustMultiscale,th0.50_shift0.40_bond,0.5,0.4,BOND,129.0,0.12859682518730242,0.1385581337983318,0.9451453121161725,1.7778061216705199,-0.1298226382385037,0.990557786624631,3.6710674205767213,0.5968992248062015,0.11983191967461254,9.910490125129856e-05,3,3.9629004924268685e-06,3.272806528820116e-05,0.0,3.052549652504677e-05,0.89375,False,False
RobustMultiscale,th0.55_shift0.10_bond,0.55,0.1,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.603125,False,False
RobustMultiscale,th0.55_shift0.20_bond,0.55,0.2,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.603125,False,False
RobustMultiscale,th0.55_shift0.30_bond,0.55,0.3,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.603125,False,False
RobustMultiscale,th0.55_shift0.40_bond,0.55,0.4,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.603125,False,False
RobustMultiscale,th0.60_shift0.10_bond,0.6,0.1,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.603125,False,False
RobustMultiscale,th0.60_shift0.20_bond,0.6,0.2,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.603125,False,False
RobustMultiscale,th0.60_shift0.30_bond,0.6,0.3,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.603125,False,False
RobustMultiscale,th0.60_shift0.40_bond,0.6,0.4,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.603125,False,False
RobustMultiscale,th0.65_shift0.10_bond,0.65,0.1,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.603125,False,False
RobustMultiscale,th0.65_shift0.20_bond,0.65,0.2,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.603125,False,False
RobustMultiscale,th0.65_shift0.30_bond,0.65,0.3,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.603125,False,False
RobustMultiscale,th0.65_shift0.40_bond,0.65,0.4,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.603125,False,False
RobustMultiscale,th0.70_shift0.10_bond,0.7,0.1,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.603125,False,False
RobustMultiscale,th0.70_shift0.20_bond,0.7,0.2,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.603125,False,False
RobustMultiscale,th0.70_shift0.30_bond,0.7,0.3,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.603125,False,False
RobustMultiscale,th0.70_shift0.40_bond,0.7,0.4,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.603125,False,False
RobustMultiscale,th0.50_shift0.10_gld,0.5,0.1,GLD,129.0,0.12806047850666125,0.13860085392961696,0.9414319845595472,1.770101577486382,-0.1298226382385037,0.9864264063975875,3.6523562193156396,0.5891472868217055,0.12272384149132083,0.0010597301763112475,26,-0.0005323837801487485,-0.0036805994913370332,0.0,-0.004100854730518466,0.25625,False,False
RobustMultiscale,th0.50_shift0.20_gld,0.5,0.2,GLD,129.0,0.12752770664944113,0.1386463236380717,0.9377267400688076,1.7624096598020302,-0.13018322299445462,0.9796017007112614,3.6338554075324194,0.5891472868217055,0.12601218291303437,0.002119460352622495,26,-0.0010651556373688642,-0.007385843982076645,-0.0003605847559509101,-0.01092556041684456,0.0875,False,False
RobustMultiscale,th0.50_shift0.30_gld,0.5,0.3,GLD,129.0,0.12699454567247814,0.13869575896967046,0.9339972192446648,1.7546590096332029,-0.13293866846859337,0.955286728349325,3.615426213723579,0.5891472868217055,0.1293005243347478,0.003179190528933743,26,-0.0015983166143318517,-0.011115364806219441,-0.0031160302300896614,-0.03524053277878092,0.05,False,False
RobustMultiscale,th0.50_shift0.40_gld,0.5,0.4,GLD,129.0,0.1264609945276267,0.13874915568564386,0.930243796237398,1.746850768925465,-0.1356896167758146,0.9319872627878717,3.5970684362740735,0.5813953488372093,0.13258886575646134,0.00423892070524499,26,-0.0021318677591832813,-0.014868787813486328,-0.005866978537310885,-0.05853999834023427,0.025,False,False
RobustMultiscale,th0.55_shift0.10_gld,0.55,0.1,GLD,129.0,0.1283619878918354,0.13857847121390005,0.9435097415585357,1.7744611521518636,-0.1298226382385037,0.9887488779577497,3.66286412098258,0.5968992248062015,0.12085561057544664,0.000425920785187669,6,-0.0002308743949746006,-0.001602842492348544,0.0,-0.0017783831703562791,0.32499999999999996,True,False
RobustMultiscale,th0.55_shift0.20_gld,0.55,0.2,GLD,129.0,0.1281309333223699,0.138599034403184,0.9418975162257553,1.7711786164744103,-0.1298226382385037,0.9869691069362966,3.654809188700585,0.5891472868217055,0.12227572108128593,0.000851841570375338,6,-0.0004619289644400837,-0.0032150678251289255,0.0,-0.0035581541918093818,0.27499999999999997,False,False
RobustMultiscale,th0.55_shift0.30_gld,0.55,0.3,GLD,129.0,0.12789969818591085,0.13862104267286046,0.9402759670354786,1.7678860584439278,-0.1301584433751417,0.9826461877488752,3.6467640493665585,0.5891472868217055,0.1236958315871252,0.001277762355563007,6,-0.0006931641008991463,-0.00483661701540572,-0.00033580513663800104,-0.007881073379230719,0.125,False,False
RobustMultiscale,th0.55_shift0.40_gld,0.55,0.4,GLD,129.0,0.12766828208846648,0.13864449533475823,0.9386451537907381,1.764583554415493,-0.13198771895471528,0.9672739486638845,3.6387286981407896,0.5891472868217055,0.12511594209296448,0.001703683140750676,6,-0.0009245801983435165,-0.006467430260146179,-0.002165080716211576,-0.023253312464221465,0.08750000000000001,False,False
RobustMultiscale,th0.60_shift0.10_gld,0.6,0.1,GLD,129.0,0.12851335178230627,0.1385618303037883,0.9445841293037962,1.7767746976520802,-0.1298226382385037,0.9899148062775301,3.66814963385245,0.5968992248062015,0.11977801567941027,8.562890245072542e-05,2,-7.951050450372144e-05,-0.0005284547470880696,0.0,-0.0006124548505758165,0.36874999999999997,False,False
RobustMultiscale,th0.60_shift0.20_gld,0.6,0.2,GLD,129.0,0.12843380557382877,0.13856457357766616,0.9440538762644612,1.7758110332769927,-0.1298226382385037,0.9893020764057849,3.6653710784564018,0.5968992248062015,0.12012053128921316,0.00017125780490145085,2,-0.00015905671298122037,-0.0010587077864230299,0.0,-0.0012251847223210266,0.35,False,False
RobustMultiscale,th0.60_shift0.30_gld,0.6,0.3,GLD,129.0,0.1283542236198103,0.13856758355418178,0.9435218282094804,1.774847343281929,-0.1298226382385037,0.9886890711926859,3.6625931848049027,0.5968992248062015,0.12046304689901607,0.0002568867073521763,2,-0.00023863866699969094,-0.0015907558414038903,0.0,-0.0018381899354200648,0.31875,False,False
RobustMultiscale,th0.60_shift0.40_gld,0.6,0.4,GLD,129.0,0.12827460587860928,0.1385708602159555,0.9429879884461403,1.7738836277112413,-0.1298226382385037,0.9880757903174756,3.6598159528410945,0.5968992248062015,0.12080556250881896,0.0003425156098029017,2,-0.0003182564082007122,-0.002124595604743984,0.0,-0.0024514708106303518,0.29375,False,False
RobustMultiscale,th0.65_shift0.10_gld,0.65,0.1,GLD,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.603125,False,False
RobustMultiscale,th0.65_shift0.20_gld,0.65,0.2,GLD,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.603125,False,False
RobustMultiscale,th0.65_shift0.30_gld,0.65,0.3,GLD,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.603125,False,False
RobustMultiscale,th0.65_shift0.40_gld,0.65,0.4,GLD,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.603125,False,False
RobustMultiscale,th0.70_shift0.10_gld,0.7,0.1,GLD,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.603125,False,False
RobustMultiscale,th0.70_shift0.20_gld,0.7,0.2,GLD,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.603125,False,False
RobustMultiscale,th0.70_shift0.30_gld,0.7,0.3,GLD,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.603125,False,False
RobustMultiscale,th0.70_shift0.40_gld,0.7,0.4,GLD,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.603125,False,False
PanicInteraction,th0.50_shift0.10_bond,0.5,0.1,BOND,129.0,0.12858964765659864,0.13855937754992154,0.9450916642490101,1.7776992919942076,-0.1298226382385037,0.9905024994204795,3.670816449545617,0.5968992248062015,0.11956191313421817,3.160326615270163e-05,1,-3.214630211356706e-06,-2.0919801874130783e-05,0.0,-2.4761707626441698e-05,0.428125,False,False
PanicInteraction,th0.50_shift0.20_bond,0.5,0.2,BOND,129.0,0.12858643298427097,0.1385594016839448,0.945070742186506,1.77766024762557,-0.1298226382385037,0.9904777373884388,3.670704049690259,0.5968992248062015,0.11968832619882896,6.320653230540326e-05,1,-6.429302539023851e-06,-4.184186437827808e-05,0.0,-4.952373966715662e-05,0.409375,False,False
PanicInteraction,th0.50_shift0.30_bond,0.5,0.3,BOND,129.0,0.12858321826982588,0.13855942615045866,0.9450498178635255,1.7776212032569325,-0.1298226382385037,0.9904529750319754,3.670591651483855,0.5968992248062015,0.11981473926343977,9.48097984581049e-05,1,-9.644016984111659e-06,-6.276618735878703e-05,0.0,-7.428609613058246e-05,0.378125,False,False
PanicInteraction,th0.50_shift0.40_bond,0.5,0.4,BOND,129.0,0.12858000351326182,0.13855945094946298,0.9450288912802215,1.7775821588882947,-0.1298226382385037,0.9904282123510771,3.6704792549264087,0.5968992248062015,0.11994115232805058,0.00012641306461080653,1,-1.285877354817444e-05,-8.369277066277991e-05,0.0,-9.904877702882064e-05,0.359375,False,False
PanicInteraction,th0.55_shift0.10_bond,0.55,0.1,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.6625,False,False
