month,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,financing_return,forecast_vol,leverage,w_KODEX200,w_BOND,w_GLD,w_USO
2008-03,0.008179660791377918,0.008263227069810999,1.5303994936387222,0.0,0.02201071002869944,6.603213008609833e-05,1.7534148346982693e-05,0.0005579871617035325,0.18081947656935796,0.8295566542161936,0.11027913732213503,0.11611817038561059,0.15607541889619153,0.44708392761225646
2008-04,0.0764211373871341,0.07674178070559888,1.6473543635992876,0.0,0.10002617656898974,0.0003000785297069692,2.0564788757807317e-05,-5.89729336553132e-05,0.14734572379844937,1.018013934392703,0.14376876054661875,0.22983405310683638,0.19371477906874296,0.45069634167050504
2008-05,0.07002107201631652,0.07011685518806438,1.7627038821292667,0.0,0.02552902372101691,7.658707116305073e-05,1.9196100584798927e-05,6.475016108702457e-05,0.15302666113319754,0.9802213476345597,0.14771588577552658,0.21626294039875635,0.1802320344351834,0.4360104870250933
2008-06,0.07182134090267155,0.07190289090871221,1.8893036385581352,0.0,0.024709232064516418,7.412769619354925e-05,7.422309847114783e-06,5.727826111244469e-05,0.15267117735142827,0.9825037220661528,0.14651461337132476,0.20681568586438573,0.18701933952351066,0.44215408330693157
2008-07,-0.09424699008985007,-0.09410885781632729,1.711242457258229,-0.09424699008985005,0.04297256980589856,0.0001289177094176957,9.214564105082868e-06,9.868187205066464e-06,0.15045351909156915,0.9969856531485107,0.13331954338432683,0.21387116129232897,0.20681949384903703,0.44297545462281784
2008-08,-0.01927569793106456,-0.018978926135128485,1.6782570645653068,-0.11170601150903059,0.08004182170459354,0.0002401254651137806,5.6646330822294254e-05,0.0005350012016102399,0.17930187671445688,0.8365779697826536,0.10754515900033149,0.2220890412109681,0.16955791335979895,0.33738585621155504
2008-09,0.13073144807425924,0.13281644890548538,1.897658040856785,0.0,0.6412164845780861,0.0019236494537342584,0.0001613513774918857,-0.0014485092733806564,0.10398879041536878,1.442463167432238,0.11074070009514034,0.5032973929720899,0.8284250743650077,2.6689040157792404e-17
2008-10,-0.09695437873939175,-0.09647426695939403,1.7136717844457041,-0.09695437873939172,0.13181308946896345,0.00039543926840689033,8.467251159083794e-05,-0.0005651478804771967,0.12791751425919967,1.1726306664782002,0.10172082604488819,0.3934269638553336,0.65867382711543,0.018809049462548362
2008-11,0.12741009040459528,0.12772328218770485,1.9320108614257352,0.0,0.08932910047957017,0.0002679873014387105,4.5204481670867325e-05,-0.00020253861314408348,0.14126054115449665,1.0618676579749542,0.024845917889122226,0.46569932137658476,0.5713224187092473,9.362622607210485e-18
2008-12,0.028097950907328507,0.028428421752834398,1.986296407762501,0.0,0.08410201181788388,0.0002523060354536516,7.816481005223855e-05,0.0003166917322772049,0.16606458841371835,0.9032630100904084,0.02058289917850872,0.41918276607973814,0.46018972489638305,0.0033076199357784126
2009-01,0.05042721101223392,0.05051362165717622,2.0864597958495827,0.0,0.024518348352035958,7.355504505610788e-05,1.2855599886190117e-05,0.00014841227626110687,0.15712304275211822,0.9546658298658603,0.021790575049817715,0.4480951256961334,0.4800849123978111,0.004695216722098163
2009-02,0.08391335493165124,0.08397679401507603,2.2615416372493296,0.0,0.019174733610770364,5.7524200832311095e-05,5.914882592478826e-06,9.364738791430222e-05,0.15441720127767083,0.9713943703089923,0.02163946488591907,0.45493234476517486,0.4909350869004379,0.0038874737574604696
2009-03,-0.06128322655217304,-0.06112418198861604,2.1229470687366065,-0.061283226552173,0.04325458420907746,0.0001297637526272324,2.9280810929764007e-05,0.00018689777126155538,0.1590819891623544,0.9429100100509457,0.019633866853598827,0.44644590648962523,0.4738433056061885,0.0029869311015330844
2009-04,-0.04397014832876662,-0.043792034186990784,2.0296007712301374,-0.10255874231937534,0.056852698974227116,0.00017055809692268135,7.5560448531559186e-06,0.0005200972480119,0.17833141420254028,0.8411305471375737,0.03232296681030615,0.3884073483202348,0.42040023200703286,0.0
2009-05,0.03986384509430178,0.03998061863952707,2.110508461977731,-0.06678328304195957,0.03539186286094646,0.00010617558858283939,1.0597956642454083e-05,0.0006249799309228702,0.1853927856439185,0.8090929724099568,0.040540693294230476,0.3637942440496528,0.4047580350660736,5.6745191935916655e-18
2009-06,-0.007600993793383091,-0.0056196818751437436,2.0944665002573557,-0.07387665751543893,0.614958321211471,0.001844874963634413,0.00013643695460493455,-0.0016368698910994572,0.09258574369612262,1.5,0.4379546092176282,0.9073152672416879,0.15473012354068405,0.0
2009-07,0.05644058353308558,0.05648154474830006,2.2126794117223807,-0.021605715641998535,0.012022621572233366,3.60678647167001e-05,4.893350497779323e-06,-0.0016368698910994572,0.08933054989366736,1.5,0.4389434507142429,0.9008976681290424,0.1601588811567147,1.936317354646458e-17
2009-08,0.009290186965058914,0.00939988113306962,2.2332356171510184,-0.012516249814767622,0.034254797607988004,0.00010276439282396401,6.929775186742968e-06,-0.0016368698910994572,0.09333840951091821,1.5,0.4519112040995458,0.8855081642302413,0.16258063167021294,0.0
2009-09,0.031525345917154016,0.03154432281492404,2.303639142496213,0.0,0.005773175955561588,1.7319527866684765e-05,1.6573699033395063e-06,-0.0016368698910994572,0.09046290314126074,1.5,0.4590087377238816,0.8733693884240719,0.16762187385204672,4.446992853303225e-17
2009-10,-0.0242506542605151,-0.02422170805514408,2.247774386110548,-0.02425065426051498,0.0077978278122731596,2.3393483436819477e-05,5.552721934203156e-06,-0.0016368698910994572,0.0909062636822976,1.5,0.4785807673404171,0.8504820728800274,0.17093715977955548,1.1239856379832099e-17
2009-11,0.029527066981676293,0.029660928070276066,2.3141445709689306,0.0,0.04387488414931177,0.0001316246524479353,2.236436151835941e-06,-0.0016368698910994572,0.09226877791591227,1.5,0.48973311780431944,0.8272996685188979,0.18296721367678273,1.2456695415627065e-18
2009-12,0.038412312916655846,0.039204675873446254,2.403036216363369,0.0,0.25567412860381933,0.000767022385811458,2.534057097895144e-05,-0.0004271320589873229,0.13268791474077032,1.1304722083623964,0.556886794028925,0.4306751330804125,0.14291028125305869,9.19245318180747e-21
2010-01,-0.027170817804580253,-0.027121599482461407,2.337743757150752,-0.027170817804580305,0.014712181262226818,4.413654378668045e-05,5.081778332166193e-06,-0.00040151262075695894,0.13361285525176297,1.1226464677920338,0.5688962095443372,0.41563933929928215,0.13811091894841449,7.716582618388577e-18
2010-02,0.006492335603303879,0.006590631755392298,2.3529211741767035,-0.020854884269079887,0.031517727143225066,9.45531814296752e-05,3.7429706587437386e-06,-0.00041628533790656744,0.13307794699126596,1.1271589575231773,0.578303739363198,0.39976947210721714,0.14908574605276212,1.3759222793314686e-17
2010-03,0.03351746279755476,0.03359173274421934,2.43178512209775,0.0,0.023067479429819716,6.920243828945915e-05,5.067508375120586e-06,-0.0005659474551660908,0.1278908767753774,1.1728749054043488,0.604825526071035,0.4078472868715891,0.16020209246172476,0.0
2010-04,0.026641151268934554,0.02669491026308804,2.496570677389101,0.0,0.015392499065692691,4.617749719707807e-05,7.581496956408959e-06,-0.0006501287850111518,0.12514714978819727,1.198589023033001,0.6249435352678473,0.40602096895772033,0.16762451880743326,0.0
2010-05,-0.017354547553301947,-0.017267319604560107,2.4532438228481728,-0.017354547553301902,0.027639423973108097,8.291827191932429e-05,4.309676822516706e-06,-0.0008162664802397739,0.12006362235666589,1.249337618303768,0.6556009786588042,0.4143334843425998,0.1794031553023642,1.1256499662079147e-17
2010-06,0.020861437155613352,0.020969474920846047,2.5044220146859164,0.0,0.033275300722551165,9.98259021676535e-05,8.211863065039098e-06,-0.0008974713041744745,0.1177262327802222,1.2741425293037978,0.6699019676619823,0.4144595674509734,0.18978099419084218,1.2100298353189658e-17
2010-07,0.02009154702227514,0.02019291124453026,2.5547397273575996,0.0,0.03178104781764376,9.534314345293128e-05,6.021078802188343e-06,-0.0010900018357972942,0.11253209065007107,1.3329531081621762,0.7091963537079455,0.4235266111665282,0.2002301432877024,0.0
2010-08,0.010883467329711174,0.010986166544219262,2.5825441537162113,0.0,0.03019913688210979,9.059741064632937e-05,1.2101803861758576e-05,-0.0012696531647323015,0.10808243378145815,1.3878295922101351,0.7491868136536353,0.4337917767028056,0.20485100185369418,2.473301279654979e-17
2010-09,0.05649454326239359,0.05667357354256906,2.7284438061353735,0.0,0.05756450570194391,0.00017269351710583173,6.336763069635876e-06,-0.0016368698910994572,0.09998780326680225,1.5,0.8045224916232928,0.4646746510576152,0.230802857319092,1.672033930779231e-17
2010-10,0.007269560659563428,0.007302219300507741,2.748278393890285,0.0,0.00904681444747843,2.7140443342435288e-05,5.51819760187805e-06,-0.001606384786612175,0.10062467881828495,1.490687987892915,0.8102844251506105,0.45254097006722943,0.227862592675075,1.6223184382762796e-17
2010-11,0.03752537387747894,0.03754504175714136,2.8514085681404153,0.0,0.0056372043827190065,1.691161314815702e-05,2.756266514261571e-06,-0.0016368698910994572,0.07969753084202051,1.5,0.8161967289835401,0.44747554780350685,0.23632772321295314,6.9314347200154705e-18
2010-12,0.07303165399624016,0.07306413600141444,3.0596516520907606,0.0,0.010460256700192159,3.1380770100576476e-05,1.1012350737012454e-06,-0.0016368698910994572,0.07621103117940485,1.5,0.8124073056339549,0.44797266108222217,0.23962003328382298,1.4437574429143898e-18
2011-01,-0.011049700128518943,-0.010986684670720694,3.02584341883743,-0.011049700128518913,0.018263366315484808,5.4790098946454426e-05,8.225358851795206e-06,-0.0016368698910994572,0.08155791445701219,1.5,0.8279420229872638,0.43503741662941553,0.23702056038332064,0.0
2011-02,-0.0403024595354099,-0.04024665937166974,2.9038944868892482,-0.05090682957162085,0.016457862486403727,4.937358745921118e-05,6.426576280951932e-06,-0.0016368698910994572,0.08331029867854362,1.5,0.8344074700991173,0.42793457241961314,0.23765795748126956,0.0
2011-03,0.05114311747736666,0.05327121673400449,3.0524087037741023,-0.0023672460594358347,0.6113363500056632,0.0018340090500169896,0.0002940902066208445,-0.0016368698910994572,0.08664147591688248,1.5,0.21716254751590264,0.43114943462278477,0.25168801786131245,0.6000000000000001
2011-04,0.040610614431552484,0.04066744517936736,3.1763688967305876,0.0,0.015988276314092845,4.796482894227854e-05,8.86591887259086e-06,-0.0016368698910994572,0.08785230258614427,1.5,0.23155839977476445,0.41260797777920044,0.255833622446035,0.6000000000000001
2011-05,-0.06278236807254152,-0.0627149122519636,2.9769489355218752,-0.06278236807254156,0.02125693815422447,6.37708144626734e-05,3.685006115257239e-06,-0.0016368698910994572,0.08471207289249956,1.5,0.22204871164881387,0.41842539496402104,0.25952589338716514,0.6000000000000001
2011-06,-0.0715311661773652,-0.07140560130886711,2.7640043065135296,-0.12982263824630125,0.038722396222947195,0.00011616718866884159,9.397679829238338e-06,-0.0016368698910994572,0.08860707176990765,1.5,0.21910978490543542,0.40864377736401347,0.2722464377305511,0.6000000000000001
2011-07,0.036750659891304716,0.036856463542552155,2.86558328872031,-0.09784304597937821,0.03388646992983382,0.00010165940978950147,4.144241457937681e-06,-0.0016368698910994572,0.09995848013093378,1.5,0.21350096064908952,0.42643937101576945,0.26005966833514105,0.6000000000000001
2011-08,0.09402055597680575,0.0958514028495214,3.1350070227236366,-0.013021747584017862,0.6094862533168501,0.0018284587599505504,2.3881127650916546e-06,-0.0016368698910994572,0.09771843293183513,1.5,0.19987010097729369,0.44147927414269816,0.8586506248800083,5.984827140741344e-18
2011-09,-0.008455735196464493,-0.008222541036736423,3.108498233500429,-0.021367374331116684,0.06104507199846984,0.00018313521599540953,5.005894373266012e-05,-0.0011913924706505126,0.10997680237051574,1.3639239982141387,0.17154990219152963,0.4007929336381062,0.7915811623845028,0.0
2011-10,-0.012426780365984564,-0.012332281838909222,3.0698696086846686,-0.0335286270292906,0.03045225760821893,9.135677282465679e-05,3.1417542506850807e-06,-0.001363446998349593,0.10589630967414951,1.4164799553597351,0.16207949699206536,0.4532766176403111,0.8011238407273586,0.0
2011-11,0.05083130991844305,0.05095318534906085,3.2259151021729284,0.0,0.03371637519078029,0.00010114912557234086,2.0726305045462022e-05,-0.0014356435041588064,0.10427288191903107,1.4385331760224722,0.16817383118332607,0.4521453496644356,0.8182139951747105,0.0
2011-12,-0.07314585495915188,-0.07305795503414689,2.9899527839988496,-0.07314585495915193,0.026506524200425374,7.951957260127612e-05,8.380352403714875e-06,-0.001544062426409372,0.1019263444340712,1.4716509341412138,0.16936760981018764,0.4625364524001969,0.8397468719308294,0.0
2012-01,0.0612899694003367,0.061609691947034625,3.17320689863859,-0.016338992771023242,0.08975260482393659,0.0002692578144718098,5.0464732226110864e-05,-0.0010835593187757293,0.1126984758103928,1.3309851701309996,0.14037377452043565,0.45711733471780297,0.733494060892761,0.0
2012-02,-0.012682444235987342,-0.012593318073109046,3.1329628790973563,-0.02881421864231981,0.027029932173838145,8.108979652151443e-05,8.036366356780622e-06,-0.0010468868580814068,0.11365503391377904,1.3197831616837399,0.13441022622284224,0.46305881683620725,0.7223141186246905,2.572727661584193e-18
2012-03,-0.007845052585506397,-0.005909618399273544,3.108384620562398,-0.036433222167366885,0.5654867751170312,0.0016964603253510936,0.0002389738608817598,-0.0016368698910994572,0.07715116987009511,1.5,0.519184616904957,0.7457706127460393,0.23504477034900367,6.176285003948128e-19
2012-04,0.0021124627434029506,0.0021431355352490656,3.114950967265503,-0.0343977232484145,0.00909358163268846,2.7280744898065383e-05,3.392046948049718e-06,-0.0016368698910994572,0.07470743239099575,1.5,0.5195333379631955,0.7408666195426142,0.23960004249419042,2.133760697428308e-18
2012-05,-0.03827514300839142,-0.03822992749424307,2.995725773529289,-0.07135628848030984,0.01322045598069227,3.966136794207681e-05,5.554146206273592e-06,-0.0016368698910994572,0.07164067972970496,1.5,0.5185325376479231,0.731206723061298,0.250260739290779,1.6612116040669744e-18
2012-06,-0.009189468034054498,-0.009115799200118678,2.9681966472946484,-0.07989003018234564,0.02330035415273979,6.990106245821936e-05,3.767771477601045e-06,-0.0016368698910994572,0.07407281665596283,1.5,0.5068282068077589,0.7401735291212349,0.2529982640710063,0.0
2012-07,0.019951000566015564,0.01997140297829365,3.0274151402848695,-0.0615329156537171,0.006275814884691762,1.8827444654075287e-05,1.5749676240103817e-06,-0.0016368698910994572,0.07154282032817848,1.5,0.5101537008905275,0.7464449654615943,0.2434013336478782,4.1606427775720693e-17
2012-08,0.022481543082121514,0.022494627889079473,3.0954761041886507,-0.04043472746583321,0.004092679252412836,1.227803775723851e-05,8.067692007186351e-07,-0.0016368698910994572,0.06918289528218119,1.5,0.5075107744016705,0.74829600919405,0.2441932164042795,0.0
2012-09,0.029246954204431977,0.02928088392736359,3.18600935204877,-0.012370365883862977,0.011296015758610398,3.38880472758312e-05,4.167565577994914e-08,-0.0016368698910994572,0.06613181130920615,1.5,0.4945389226555168,0.7525674899161391,0.2528935874283443,1.7047785709111936e-17
2012-10,-0.0338809350183522,-0.03384226431057573,3.0780643762241433,-0.045832181339550804,0.012328730421839552,3.6986191265518656e-05,1.6845165109510286e-06,-0.0016368698910994572,0.06506237430629061,1.5,0.4968459737346396,0.7480801126351421,0.25507391363021836,0.0
2012-11,0.000560432338979243,0.0005976041317893605,3.079789423042039,-0.0452974348371602,0.011752188158446836,3.525656447534051e-05,1.9152283347770028e-06,-0.0016368698910994572,0.06748829869725198,1.5,0.4910568289818514,0.7600762276725593,0.2488669433455894,6.324345708250552e-20
2012-12,0.01965209266800328,0.019675058948755472,3.1403137301815978,-0.026535531556199587,0.007286685549188196,2.186005664756459e-05,1.1062241046262272e-06,-0.0016368698910994572,0.06429758902005336,1.5,0.49400453115517295,0.7640278772688345,0.2419675915759925,0.0
2013-01,-0.007355692408882951,-0.007312998751568794,3.1172145483149905,-0.0336960367570488,0.013570152265564203,4.071045679669261e-05,1.983200517464187e-06,-0.0016368698910994572,0.06220469817021126,1.5,0.49862100279896787,0.7623523043726166,0.23902669282841568,1.1494406500830306e-17
2013-02,0.00749739159038712,0.007524509300756032,3.1405855264549594,-0.026451277549273455,0.00862996809481412,2.588990428444236e-05,1.2278060844684858e-06,-0.0016368698910994572,0.05956256861011012,1.5,0.4941102317063516,0.7631884891346247,0.2427012791590237,5.3835720061588815e-18
2013-03,-0.0015044623290011174,-0.0014711609875147154,3.1358606338394015,-0.027915944927647818,0.010469955537137603,3.140986661141281e-05,1.8914748749890991e-06,-0.0016368698910994572,0.0570003610476614,1.5,0.4994544903388197,0.7707980364086044,0.22974747325257583,4.145042609017515e-19
2013-04,-0.03426167409867974,-0.03424447678982061,3.0284207987839165,-0.061221172019059855,0.005576260651778676,1.6728781955336026e-05,4.6852690379227403e-07,-0.0016368698910994572,0.053452838950386515,1.5,0.49662151427674217,0.7706536647632292,0.23272482096002872,8.195507451334216e-18
2013-05,-0.004848534267284328,-0.004818206149968454,3.013737396765256,-0.06577287333592652,0.009712141341762365,2.9136424025287098e-05,1.1916932905871175e-06,-0.0016368698910994572,0.05559043882638518,1.5,0.4951550257502474,0.785894863892955,0.21895011035679757,0.0
2013-06,-0.06916029574485359,-0.06909768680319686,2.8053064271076456,-0.13038429770887872,0.02083772289173981,6.251316867521942e-05,9.577298151648705e-08,-0.0016368698910994572,0.052166818793396505,1.5,0.4856047668842769,0.802381415674964,0.2120138174407591,0.0
2013-07,0.03079735287836203,0.030862760806646745,2.8917024390752166,-0.10360243605685437,0.019435827357885044,5.8307482073655133e-05,7.100446211060569e-06,-0.0016368698910994572,0.06494988413788713,1.5,0.46540781681645593,0.8434683315443542,0.19112385163919,2.958513732120624e-18
2013-08,0.01360946141915905,0.013647322323011076,2.931056951855499,-0.09140294799414195,0.011773223948107025,3.5319671844321074e-05,2.5412320077062706e-06,-0.0016368698910994572,0.06756234517343865,1.5,0.4718542709832625,0.8355089559392366,0.19263677307750104,6.3021681104726625e-18
2013-09,0.0016401500338895517,0.0016484750819133337,2.935864325014417,-0.08991271250850263,0.0025584792442993084,7.675437732897925e-06,6.496102908842283e-07,-0.0016368698910994572,0.06592728487834841,1.5,0.4733636800673756,0.828433162480182,0.19820315745244238,0.0
2013-10,0.012415150390797972,0.012451936323538667,2.9723135221364494,-0.07861384196554233,0.010568216136672581,3.170464841001774e-05,5.081284330678171e-06,-0.0016368698910994572,0.062067213004436156,1.5,0.4802073890113363,0.8307182622830769,0.18907434870558698,0.0
2013-11,-0.008115868789493372,-0.007285173926434017,2.948190615589553,-0.08609169112860549,0.27593555672620906,0.0008278066701786272,2.88819288072853e-06,-0.0016368698910994572,0.07992016548878997,1.5,0.7587483431735735,0.5485815563799079,0.19267010044651872,0.0
2013-12,-0.009291985472027956,-0.009256546747053073,2.920796071220726,-0.09458371385740405,0.010534686555959532,3.160405966787859e-05,3.834665307003951e-06,-0.0016368698910994572,0.07634512469249204,1.5,0.7597105464081431,0.5507194688814008,0.1895699847104561,4.120091760441842e-18
2014-01,-0.028176235565803818,-0.028152643885321803,2.838499033078336,-0.1200949364208731,0.007192171472864802,2.1576514418594407e-05,2.01516606341931e-06,-0.0016368698910994572,0.0722593634240356,1.5,0.7544354703780323,0.5534933347278962,0.1920711948940716,0.0
2014-02,0.023357959613404845,0.024068988885148898,2.9048005788556686,-0.09954214948216145,0.2354199168217896,0.0007062597504653688,4.769521278685726e-06,-0.0016368698910994572,0.05201843382215762,1.5,0.5035396823854812,0.7984489718002861,0.19801134581423263,4.329192461504875e-18
2014-03,-0.008112496019382682,-0.007333013805368937,2.8812353957226016,-0.10684711021010929,0.259824680921466,0.000779474042764398,8.171249347335708e-09,-0.0016368698910994572,0.07047446033571145,1.5,0.7641602367248449,0.5296945541559197,0.20614520911923528,0.0
2014-04,-0.011861059293562433,-0.011773172084480834,2.847060891855225,-0.11744084959412371,0.028903159175762763,8.670947752728829e-05,1.1777315543115147e-06,-0.0016368698910994572,0.06944836643505328,1.5,0.797863007304006,0.5030501993969148,0.19908679329907947,0.0
2014-05,0.010770362248744995,0.01083564579624868,2.877724769004741,-0.10793536783830782,0.02139446622078424,6.418339866235271e-05,1.1001488413317634e-06,-0.0016368698910994572,0.06798250997768648,1.5,0.817424157387229,0.48547860944757293,0.19709723316519812,0.0
2014-06,0.010371983819670453,0.010476032572815363,2.907572483746323,-0.09868288790742652,0.0336869675100504,0.00010106090253015121,2.987850614757953e-06,-0.0016368698910994572,0.06215332542427097,1.5,0.7925363907590864,0.5138760876037199,0.19358752163719367,0.0
2014-07,0.026968792039215414,0.02700729202208819,2.9859862013994225,-0.07437545415001567,0.012661387731363327,3.7984163194089983e-05,5.158196786857472e-07,-0.0016368698910994572,0.06056161005672851,1.5,0.7955963931855634,0.5028231493028861,0.20158045751155054,2.863529640368236e-20
2014-08,-0.01673593314187747,-0.016675774375039056,2.936012935970233,-0.08986664466384175,0.01996062002008006,5.988186006024018e-05,2.7690677817396317e-07,-0.0016368698910994572,0.05993138651786743,1.5,0.7870809743599738,0.5173356831100492,0.19558334252997717,1.3984782882049504e-19
2014-09,-0.011581438928410459,-0.010787325172993243,2.902009681459271,-0.10040729853537678,0.26447239143121154,0.0007934171742936347,6.965811235813968e-07,-0.0016368698910994572,0.04445916825540413,1.5,0.5210211252833216,0.7866750594118023,0.1923038153048761,0.0
2014-10,-0.02309385386608667,-0.022277415369265047,2.8349910939576817,-0.12118236092199886,0.2718945764050441,0.0008156837292151324,7.547676064864894e-07,-0.0016368698910994572,0.056692207394295834,1.5,0.7764532009176497,0.5314650760368669,0.1920104092449181,7.131380056543934e-05
2014-11,0.0168289612456457,0.016883079813246,2.882701049209646,-0.10639277293196536,0.01734477518124122,5.203432554372366e-05,2.0842420565767574e-06,-0.0016368698910994572,0.05355558877571247,1.5,0.7571645919559484,0.5581462936719301,0.18468911437212138,3.501918983814736e-18
2014-12,-0.014914715372760201,-0.014138395053551378,2.839706383555927,-0.11972067037872658,0.2583046016904551,0.0007749138050713654,1.4065141374573763e-06,-0.0016368698910994572,0.04018655580578848,1.5,0.49664357393676994,0.8101166352978443,0.19323979076538578,0.0
2015-01,0.03950300246916873,0.039519284802843946,2.951883311837251,-0.08494699384713922,0.005282875513541424,1.584862654062427e-05,4.337071345937582e-07,-0.0016368698910994572,0.03901347949734708,1.5,0.487390331433009,0.8170797532981886,0.19552991526880242,0.0
2015-02,-0.006142277505103502,-0.006008603905062262,2.9337520253732627,-0.09056750334280927,0.039437728665868366,0.0001183131859976051,1.5360414043635473e-05,-0.0016368698910994572,0.046302680980382094,1.5,0.5234559097527095,0.8025281561908161,0.17401593405647436,0.0
2015-03,0.015128411499355074,0.015143635577277829,2.978135033250176,-0.07680923430249342,0.004574357778334108,1.3723073335002325e-05,1.501004587753166e-06,-0.0016368698910994572,0.04401005813786275,1.5,0.5276189460788032,0.8079865545710017,0.16439449935019518,3.604294597156499e-18
2015-04,0.00854339967587832,0.008579790263743375,3.0035784311279676,-0.06892204661405943,0.011546285984571802,3.4638857953715406e-05,1.7517299113385399e-06,-0.0016368698910994572,0.04319956833574792,1.5,0.5427916038076213,0.8002942431917857,0.15691415300059286,1.6835877418748535e-18
2015-05,-0.004250717985095593,-0.004214291330731016,2.9908110662711267,-0.07287979641604303,0.011778852559640854,3.533655767892256e-05,1.0900966856549205e-06,-0.0016368698910994572,0.04066501146474645,1.5,0.5512794545069893,0.7982857037092784,0.15043484178373237,1.6745887801377986e-18
2015-06,-0.023866727103481367,-0.02384251689795447,2.9194301947343617,-0.09500712130710542,0.00781188618127037,2.343565854381111e-05,7.745469830845314e-07,-0.0016368698910994572,0.039416777685242654,1.5,0.5445091627593573,0.7972469059198161,0.15824393132082676,1.3304391079389841e-17
2015-07,-0.019566859923512255,-0.01954031145796771,2.8623061130575222,-0.11271499019626541,0.008318749702224008,2.4956249106672027e-05,1.5922164378744247e-06,-0.0016368698910994572,0.03788689598892754,1.5,0.5411403483825381,0.803149325737409,0.15571032588005296,0.0
2015-08,-0.01329788785678182,-0.013254591490253806,2.8242434873543023,-0.124514006753639,0.013779627080214032,4.13388812406421e-05,1.9574852873734534e-06,-0.0016368698910994572,0.03696429224777768,1.5,0.5191113201224793,0.8304149345744871,0.15047374530303365,0.0
2015-09,0.013018197426762447,0.013054341640289522,2.8610100466539286,-0.11311675724919268,0.011637253583102206,3.491176074930662e-05,1.2324527777693301e-06,-0.0016368698910994572,0.035946095980211056,1.5,0.5070623404554505,0.8333206136229927,0.15961704592155682,0.0
2015-10,0.024141764730603414,0.024243291623635834,2.9300798780921404,-0.09170583065918814,0.03316410701599036,9.949232104797109e-05,2.0345719844473837e-06,-0.0016368698910994572,0.03457687927271213,1.5,0.4847798266770631,0.8651614263486556,0.15005874697428148,0.0
2015-11,-0.021416111127987282,-0.021370344926629366,2.8673289618090396,-0.11115795952669383,0.014706673899363545,4.4120021698090635e-05,1.6461796598267326e-06,-0.0016368698910994572,0.03729340996723395,1.5,0.4911635835740248,0.8623789846805306,0.14645743174544462,0.0
