target_month,history_through,observations,expanding_beta,beta_se,beta_z,reliability,shrunk_positive_beta,expanding_spearman_ic
2002-12,2002-11,64,-0.3797264398496444,0.16110470816922,-2.3570164035851144,0.847456946985854,0.0,-0.09496880560459608
2003-01,2002-12,65,-0.37864836229583765,0.16107454067076468,-2.3507648118630518,0.8467690143573557,0.0,-0.09159454532770417
2003-02,2003-01,66,-0.38004417327644063,0.16001869838168625,-2.3749985290465014,0.8494116062621868,0.0,-0.08891254910856528
2003-03,2003-02,67,-0.37311958888581753,0.15833063618104304,-2.3565849155003344,0.8474096055654614,0.0,-0.08957934255868179
2003-04,2003-03,68,-0.36477106568381595,0.15715502553228236,-2.321090683853986,0.8434432947164817,0.0,-0.07970986852780622
2003-05,2003-04,69,-0.37107055588405247,0.15606886778849013,-2.3776077903438115,0.8496922931747892,0.0,-0.10183425926051773
2003-06,2003-05,70,-0.37175486038634387,0.15494535240087562,-2.3992643511148195,0.8519937060510728,0.0,-0.10479256731586269
2003-07,2003-06,71,-0.3729706479736042,0.15384263334843296,-2.4243646891357846,0.8545992611923827,0.0,-0.10985067650393816
2003-08,2003-07,72,-0.3743499809436928,0.15283489574265632,-2.4493750535481373,0.8571313899560062,0.0,-0.11355249541314738
2003-09,2003-08,73,-0.37511187289044184,0.15177730918364615,-2.4714621369164433,0.8593159255435253,0.0,-0.1164772949219618
2003-10,2003-09,74,-0.3728967120578632,0.1511840439051283,-2.466508385579797,0.8588301119039363,0.0,-0.11054502399978135
2003-11,2003-10,75,-0.3778503005065272,0.15047688587771196,-2.5110188737796895,0.8631115042317015,0.0,-0.129155701301184
2003-12,2003-11,76,-0.37780363192621386,0.14942905112892746,-2.5283144681166765,0.8647254598754793,0.0,-0.1319434004039683
2004-01,2003-12,77,-0.37781126680098764,0.14836634700998794,-2.546475494038777,0.8663912088376812,0.0,-0.13550498905320296
2004-02,2004-01,78,-0.37847922572866216,0.14728876427255733,-2.5696408520903042,0.8684739072353049,0.0,-0.14071629135043628
2004-03,2004-02,79,-0.37904646598158787,0.14632205892520586,-2.59049434354489,0.8703094316724982,0.0,-0.1415373382208643
2004-04,2004-03,80,-0.3787824903225526,0.14539881724747913,-2.6051277272623055,0.8715757351386257,0.0,-0.14469905668640576
2004-05,2004-04,81,-0.36863016093529954,0.14387876558419713,-2.562088710161883,0.8678000356233022,0.0,-0.13970978510214857
2004-06,2004-05,82,-0.36870500743575385,0.14333146905652328,-2.5723939750478224,0.8687183496516213,0.0,-0.1417671646489599
2004-07,2004-06,83,-0.36609701373269066,0.14239170710233012,-2.5710557249629304,0.8685996109063154,0.0,-0.1403772081824599
2004-08,2004-07,84,-0.3595622901101772,0.14168680912114193,-2.537725934689885,0.8655923538707735,0.0,-0.12771730892689004
2004-09,2004-08,85,-0.3625307583714476,0.1406486228124429,-2.5775635134009662,0.8691755938517769,0.0,-0.14019709893262855
2004-10,2004-09,86,-0.36333166211314255,0.1396876274589089,-2.601029659695679,0.8712228916031228,0.0,-0.14539244661891182
2004-11,2004-10,87,-0.36121163990899696,0.13868264051427787,-2.6045915953829057,0.8715296526478659,0.0,-0.1460038277950453
2004-12,2004-11,88,-0.36230016372706153,0.13767675014405134,-2.631527569818335,0.8738160371816812,0.0,-0.1524419241635417
2005-01,2004-12,89,-0.36212734542811853,0.13677428395294014,-2.6476274264591693,0.8751549793211705,0.0,-0.15663891604951785
2005-02,2005-01,90,-0.3624960561529839,0.1360122005845036,-2.665173084437871,0.8765911651787294,0.0,-0.15664435847521452
2005-03,2005-02,91,-0.36385849167206846,0.1352860233969456,-2.6895497593603115,0.8785475930483924,0.0,-0.1606940929096324
2005-04,2005-03,92,-0.3610137861258336,0.13457399533546235,-2.682641510537815,0.8779976804718189,0.0,-0.15705208501549608
2005-05,2005-04,93,-0.35990784518339136,0.13408447495827347,-2.6841873027835117,0.8781210380122332,0.0,-0.1554714167639884
2005-06,2005-05,94,-0.36079347961453345,0.1333826919424955,-2.704949752926566,0.8797607696107574,0.0,-0.1576203775350305
2005-07,2005-06,95,-0.36096605495918493,0.13267598791152374,-2.720658505289583,0.8809804738453209,0.0,-0.15722299812944102
2005-08,2005-07,96,-0.36231642976559814,0.132228412672336,-2.7400800058261585,0.8824640947206995,0.0,-0.16003147197163536
2005-09,2005-08,97,-0.36041461834184885,0.1315470919454358,-2.7398144117951664,0.8824439850057983,0.0,-0.15894640654882772
2005-10,2005-09,98,-0.3654906523268726,0.13103370886042356,-2.7892872414699896,0.8861063832391814,0.0,-0.17221207416966341
2005-11,2005-10,99,-0.36170456774662446,0.13056534347851895,-2.7702953793870524,0.884720065301248,0.0,-0.1640722120655846
2005-12,2005-11,100,-0.363676924769034,0.1301932750444517,-2.793361827981241,0.8864006891286103,0.0,-0.1688360009903533
2006-01,2005-12,101,-0.36516561217786764,0.12951478421775595,-2.8194897932571696,0.8882621974198704,0.0,-0.17447041511293915
2006-02,2006-01,102,-0.365071801947959,0.12884558542139266,-2.8334055897529025,0.8892357929831444,0.0,-0.17550744618646974
2006-03,2006-02,103,-0.36327909191480073,0.12819352312690557,-2.8338334344331226,0.8892655329122566,0.0,-0.17211393008933115
2006-04,2006-03,104,-0.36218245004077715,0.1275344884872867,-2.8398784857076627,0.8896845064579312,0.0,-0.17215211504606398
2006-05,2006-04,105,-0.36252162949912387,0.12691403560997164,-2.8564344972309788,0.8908203739704089,0.0,-0.17150958625952953
2006-06,2006-05,106,-0.36293200713590296,0.12659058349819644,-2.8669747552042346,0.8915347686163836,0.0,-0.17587561205280616
2006-07,2006-06,107,-0.36041716815802094,0.1259485825625844,-2.8616214714359973,0.8911727786228265,0.0,-0.17278278118014412
2006-08,2006-07,108,-0.35981234230040987,0.12530051732752714,-2.8715950258998895,0.8918458005799194,0.0,-0.1729959415845945
2006-09,2006-08,109,-0.3603364534693361,0.12459895271433233,-2.8919701620243834,0.8932022303055206,0.0,-0.17569158074558713
2006-10,2006-09,110,-0.3603398192203895,0.1240202235306673,-2.9054924185916007,0.8940889585617731,0.0,-0.1761862899380829
2006-11,2006-10,111,-0.3603174867267665,0.12346598704525674,-2.9183542394934348,0.8949225688668534,0.0,-0.17802641410669254
2006-12,2006-11,112,-0.36023595436273576,0.12293271768124606,-2.930350529602677,0.8956915850028536,0.0,-0.17648616572995066
2007-01,2006-12,113,-0.3601013992537507,0.12237836911838525,-2.9425249073665882,0.8964637486404691,0.0,-0.1768987001122224
2007-02,2007-01,114,-0.35933943958293874,0.12200408835745731,-2.945306541942409,0.8966390173992597,0.0,-0.17635432080728422
2007-03,2007-02,115,-0.3595962590489549,0.12143366248764419,-2.9612568021288466,0.8976358157183115,0.0,-0.1764490038856162
2007-04,2007-03,116,-0.35949991661540376,0.12076676461478715,-2.976811689558049,0.8985946006165833,0.0,-0.1785329849081863
2007-05,2007-04,117,-0.3608234782780875,0.1200698760816423,-3.0051124399657345,0.9003060681154771,0.0,-0.18442073252211597
2007-06,2007-05,118,-0.3623542670856793,0.11964417967937153,-3.0285992018728733,0.9016949088034123,0.0,-0.18775862018518902
2007-07,2007-06,119,-0.36237093859039293,0.1191303158594779,-3.0418028859911144,0.9024634303924834,0.0,-0.1876483335707894
2007-08,2007-07,120,-0.36574637001434596,0.11866898147025433,-3.082072210302271,0.9047543677438725,0.0,-0.19756083182438106
2007-09,2007-08,121,-0.36618223013211043,0.11821123334073903,-3.0976940159029147,0.9056221651635531,0.0,-0.2015130757645377
2007-10,2007-09,122,-0.3655556524896601,0.1177387576990331,-3.1048030371112207,0.9060132877032218,0.0,-0.19628759435032303
2007-11,2007-10,123,-0.3660399226378732,0.11724843511354392,-3.1219173397359077,0.9069453036109123,0.0,-0.19682693257940936
2007-12,2007-11,124,-0.3631116179729935,0.11705780912496459,-3.101985426579744,0.9058585503208222,0.0,-0.19136417377511258
2008-01,2007-12,125,-0.36313035924843845,0.11659327857244643,-3.114505087210526,0.9065432958020563,0.0,-0.1926635525535176
2008-02,2008-01,126,-0.3558379704959499,0.11700397182541719,-3.041246933282738,0.9024312465823782,0.0,-0.17750506604420566
2008-03,2008-02,127,-0.3561192671716801,0.11628073017829155,-3.062581965435267,0.9036553942597264,0.0,-0.18024053768208909
2008-04,2008-03,128,-0.3544177636611766,0.1156776651435686,-3.063839188155341,0.9037268359495639,0.0,-0.17789712697598403
2008-05,2008-04,129,-0.3569341505755282,0.11521604584826446,-3.097955219237415,0.9056365776606311,0.0,-0.18667538817364385
2008-06,2008-05,130,-0.35703853894071935,0.11476229734308509,-3.1111135556422567,0.9063585148791293,0.0,-0.187952880175318
2008-07,2008-06,131,-0.35591623390083477,0.11472544172969855,-3.1023304729512327,0.9058775193722219,0.0,-0.18521049333041126
2008-08,2008-07,132,-0.3559552599004273,0.11440009756975915,-3.1114943733625062,0.9063792893424469,0.0,-0.18770904553389228
2008-09,2008-08,133,-0.35331635671690675,0.11425047421094651,-3.092471686940753,0.9053333409762957,0.0,-0.1826443373588985
2008-10,2008-09,134,-0.35325416459166886,0.11384678265501955,-3.102891064230648,0.9059083262855869,0.0,-0.18333900710945925
2008-11,2008-10,135,-0.3256506642458418,0.11485555475879539,-2.835306180269041,0.8893678172780916,0.0,-0.16055665115122356
2008-12,2008-11,136,-0.3008331030706264,0.11246022573611296,-2.6750177771875445,0.8773866701254175,0.0,-0.1514992123138172
2009-01,2008-12,137,-0.30170117722721945,0.11174473532715261,-2.6999140169238,0.8793659818429903,0.0,-0.15578520942334545
2009-02,2009-01,138,-0.30164748586964546,0.11106792477178505,-2.71588297422006,0.8806115600675979,0.0,-0.15760350261485434
2009-03,2009-02,139,-0.29975993823127794,0.11102624882608084,-2.6999015223944256,0.8793650000002143,0.0,-0.1530845937877457
2009-04,2009-03,140,-0.308939899758338,0.11063709060593713,-2.792371871551721,0.8863292854487254,0.0,-0.16577773998811288
2009-05,2009-04,141,-0.3125613200467437,0.11038157951325527,-2.831643843339001,0.8891132110827618,0.0,-0.1752728706130715
2009-06,2009-05,142,-0.312603983747083,0.1099840779637595,-2.842265803692859,0.8898493402093809,0.0,-0.1758855261461489
2009-07,2009-06,143,-0.31155064601081317,0.10947476101107152,-2.845867331734162,0.8900973403110707,0.0,-0.17485197307132075
2009-08,2009-07,144,-0.3111272355136948,0.10954119343252854,-2.8402761168138304,0.8897119857371814,0.0,-0.16987575934020868
2009-09,2009-08,145,-0.31096270245550794,0.10914336637934668,-2.8491214149901074,0.8903207254627166,0.0,-0.16981572159169547
2009-10,2009-09,146,-0.31166805355458693,0.10882901399902575,-2.863832374309456,0.8913224906874355,0.0,-0.17059370776946953
2009-11,2009-10,147,-0.3107043271124221,0.10866947684748077,-2.8591683343474656,0.8910063160194872,0.0,-0.16874882536561517
2009-12,2009-11,148,-0.3099402173660311,0.10828086207160718,-2.8623730125187277,0.8912237027676635,0.0,-0.1666967450595169
2010-01,2009-12,149,-0.305720495507329,0.1080336689381471,-2.8298631205644256,0.8889891105206201,0.0,-0.1544870371232726
2010-02,2010-01,150,-0.30755581129634246,0.10772063852981349,-2.85512428717382,0.8907310981683704,0.0,-0.15884236491989626
2010-03,2010-02,151,-0.30681230941091125,0.10734448783780604,-2.85820274138803,0.8909406932529721,0.0,-0.1569656742972953
2010-04,2010-03,152,-0.30822837433143174,0.1069981855151987,-2.880687862577343,0.8924541828332534,0.0,-0.16201757354219765
2010-05,2010-04,153,-0.30829478102288005,0.10664571882076539,-2.890831291043357,0.8931270606178184,0.0,-0.16185027274758798
2010-06,2010-05,154,-0.30792268848510473,0.10648232706891794,-2.891772719108681,0.8931892038017542,0.0,-0.16135792163413626
2010-07,2010-06,155,-0.30827958632124036,0.10609991421814946,-2.905559241899048,0.8940933141550633,0.0,-0.1628164979723347
2010-08,2010-07,156,-0.3083271657694198,0.10577757128503736,-2.9148633497981806,0.8946972521294329,0.0,-0.16192909495031152
2010-09,2010-08,157,-0.308818965764875,0.10541332550555216,-2.9296008287738666,0.8956437638815704,0.0,-0.16359595099397772
2010-10,2010-09,158,-0.3088203653809667,0.10518019320723579,-2.93610760699498,0.8960577606509335,0.0,-0.1610584493678348
2010-11,2010-10,159,-0.30897987176671465,0.10484651271834865,-2.9469732827140724,0.8967438325475712,0.0,-0.16260188095020914
2010-12,2010-11,160,-0.3090185387195549,0.1045258017958471,-2.956385250439021,0.8973328485628673,0.0,-0.16201119371754036
2011-01,2010-12,161,-0.3098833050058699,0.1043396043934457,-2.969949012240417,0.89817319800191,0.0,-0.1636120253974072
2011-02,2011-01,162,-0.31000937863224376,0.10399622384437429,-2.98096764644223,0.8988485741936809,0.0,-0.16478251058695467
2011-03,2011-02,163,-0.30822184072000913,0.10385329957234707,-2.9678579495232436,0.89804429388899,0.0,-0.16084878219883117
2011-04,2011-03,164,-0.3092044424379027,0.10369191967358889,-2.981953110823344,0.8989086619411003,0.0,-0.16236569972713005
2011-05,2011-04,165,-0.30912014923683695,0.10338693565742638,-2.989934340070873,0.8993934163261172,0.0,-0.16115976263764784
2011-06,2011-05,166,-0.3088147896876387,0.10311875826794173,-2.99474891741055,0.8996842167316398,0.0,-0.1606428179631801
2011-07,2011-06,167,-0.30795759856993715,0.10282973896890375,-2.9948301109960527,0.8996891104094188,0.0,-0.15884868626031204
2011-08,2011-07,168,-0.3078763855588915,0.10251903739372434,-3.003114283803625,0.9001866051500318,0.0,-0.15908754416549434
2011-09,2011-08,169,-0.31022443645470704,0.10268986787538659,-3.0209838893858754,0.901247673041445,0.0,-0.1651722059685191
2011-10,2011-09,170,-0.30836189162489536,0.10248607817305347,-3.008817364483487,0.9005270270370664,0.0,-0.16014201633478853
2011-11,2011-10,171,-0.3120350957667695,0.10211334121172291,-3.055772067234511,0.9032670857582668,0.0,-0.1688450159764127
2011-12,2011-11,172,-0.31079055328414856,0.10188383548553681,-3.0504402568184394,0.9029614775270791,0.0,-0.16649273196893322
2012-01,2011-12,173,-0.3109080166692526,0.10159307249394739,-3.0603269399867354,0.9035270601321409,0.0,-0.16759599798288824
2012-02,2012-01,174,-0.3120239046458471,0.10138062606114659,-3.0777468710604863,0.9045120519275094,0.0,-0.16949874573707627
2012-03,2012-02,175,-0.3110229592784319,0.10106063848187176,-3.0775875152839363,0.9045031074029076,0.0,-0.1655998684215716
2012-04,2012-03,176,-0.3109984548702999,0.10070760007044191,-3.088132917999892,0.9050924084210313,0.0,-0.16520007800871592
2012-05,2012-04,177,-0.3110466563365671,0.10043100104550629,-3.0971179526093615,0.9055903682735015,0.0,-0.16559865139171603
2012-06,2012-05,178,-0.3089461974778003,0.10038328738296143,-3.0776656705729613,0.9045074943543187,0.0,-0.16029147978863256
2012-07,2012-06,179,-0.30830592963381676,0.1000082912926782,-3.0828036920613644,0.9047952590971851,0.0,-0.16039128512309261
2012-08,2012-07,180,-0.3083366501428955,0.09972542840853546,-3.0918558592675356,0.9052991979201849,0.0,-0.16073502868123177
2012-09,2012-08,181,-0.3079948326793341,0.0994386822062188,-3.0973342148743033,0.9056023070915813,0.0,-0.15980571236211114
2012-10,2012-09,182,-0.30821228436796355,0.09920419051819812,-3.1068474301135973,0.9061253311013151,0.0,-0.1596107076388135
2012-11,2012-10,183,-0.31022222593766163,0.09889396485408516,-3.136917671319827,0.9077512260756786,0.0,-0.16397259513235532
2012-12,2012-11,184,-0.30996997097055395,0.09860815968331,-3.143451535512412,0.9080991109882034,0.0,-0.16316391243892267
2013-01,2012-12,185,-0.30925088120496236,0.09834872077682043,-3.144432167112121,0.9081511589560566,0.0,-0.15975890893591893
2013-02,2013-01,186,-0.30977123235613174,0.09810099870866879,-3.1576766438032045,0.9088499563271581,0.0,-0.16230770495955799
2013-03,2013-02,187,-0.30956274705992565,0.09785775232945021,-3.1633952312510143,0.9091492962704385,0.0,-0.16085175388274037
2013-04,2013-03,188,-0.31008292589346703,0.09754149856437451,-3.1789846419964674,0.9099581216902765,0.0,-0.1622330627589677
2013-05,2013-04,189,-0.3109119989765265,0.09726593704444211,-3.1965147144417743,0.9108552166097494,0.0,-0.1651233780265572
2013-06,2013-05,190,-0.31038376992787375,0.09696930155576032,-3.20084567948954,0.9110748538700114,0.0,-0.16329606766140206
2013-07,2013-06,191,-0.3117393773993059,0.09686041027410738,-3.218439572133835,0.9119590687668729,0.0,-0.16752695404516937
2013-08,2013-07,192,-0.3116854772304641,0.09661078689105038,-3.22619748022503,0.9123449066606073,0.0,-0.16702449323178326
2013-09,2013-08,193,-0.3116646359327047,0.09635568622152597,-3.2345225087824496,0.9127562251721839,0.0,-0.1670970007373792
2013-10,2013-09,194,-0.310337897797059,0.09611132228225013,-3.2289421311434015,0.9124808234587078,0.0,-0.1616679857831262
2013-11,2013-10,195,-0.3097605982525441,0.09582789649554123,-3.232467888585626,0.9126549725211358,0.0,-0.15945402566144737
2013-12,2013-11,196,-0.30977343708074834,0.0955649927062013,-3.2414949063313943,0.9130985603814893,0.0,-0.1598230538096784
2014-01,2013-12,197,-0.31006772912413755,0.09532419629478307,-3.252770452585573,0.9136480591146081,0.0,-0.16120550966044678
2014-02,2014-01,198,-0.3112984712375433,0.0950780644659491,-3.274135553622156,0.9146755030881238,0.0,-0.16471379442109801
2014-03,2014-02,199,-0.311179817577101,0.0948209853072959,-3.281761063425246,0.9150379128513667,0.0,-0.1637239398680595
2014-04,2014-03,200,-0.310942867941335,0.09456960675520774,-3.2879788613926118,0.91533176607389,0.0,-0.16303537868526086
2014-05,2014-04,201,-0.31059585468472595,0.09433992182061188,-3.292305618774271,0.9155353776933826,0.0,-0.16160632455989388
2014-06,2014-05,202,-0.3105303916522582,0.09410559782420987,-3.2998078629959067,0.9158867400104825,0.0,-0.1613436888060024
2014-07,2014-06,203,-0.3105692690219707,0.09387311466317778,-3.308394209953631,0.916286273225459,0.0,-0.1617137843345966
2014-08,2014-07,204,-0.30951751456220794,0.09364141755474761,-3.3053484520484537,0.9161448668462742,0.0,-0.15773427849359128
2014-09,2014-08,205,-0.3101503355478016,0.09338481526762256,-3.321207357523507,0.9168773708367146,0.0,-0.15999005421584958
2014-10,2014-09,206,-0.3105847331880849,0.0931839137078893,-3.333029498650362,0.9174173814751359,0.0,-0.16211157303461593
2014-11,2014-10,207,-0.3104816311674146,0.0929887632725641,-3.3389155876538124,0.9176843440488559,0.0,-0.16183259925736054
2014-12,2014-11,208,-0.3104945637425561,0.09276193535161778,-3.3472195525633888,0.9180588383518752,0.0,-0.1615699312991637
2015-01,2014-12,209,-0.31139320367470885,0.0925530080211162,-3.364484961997818,0.9188295813928185,0.0,-0.1644285885158015
2015-02,2015-01,210,-0.31099412783198965,0.09233018097631272,-3.368282446145915,0.9189976879994635,0.0,-0.16264657450110473
2015-03,2015-02,211,-0.31090426032854773,0.09206733036970366,-3.3769227268791986,0.9193782911962053,0.0,-0.16213965073442665
2015-04,2015-03,212,-0.3108669589981243,0.09185078737062938,-3.3844778895986742,0.9197089648144507,0.0,-0.16198829996093927
2015-05,2015-04,213,-0.30974510077782225,0.09162777425002308,-3.3804717326498217,0.9195338702368255,0.0,-0.15764545184754458
2015-06,2015-05,214,-0.3103830534801777,0.09140214793005402,-3.3957960563213456,0.9202006529437122,0.0,-0.15991822657476412
2015-07,2015-06,215,-0.31064478660934447,0.09122494087811121,-3.4052615832813493,0.9206084974452268,0.0,-0.16167218914970916
2015-08,2015-07,216,-0.30925935594072446,0.09104231915203086,-3.396874759135855,0.9202472852820335,0.0,-0.15758349440681552
2015-09,2015-08,217,-0.3103622157567744,0.0908693023560868,-3.4154792400690757,0.9210453497121203,0.0,-0.16074527200278077
2015-10,2015-09,218,-0.3104224358138863,0.09060670452136409,-3.426042669289357,0.9214933125794179,0.0,-0.16278621257916667
2015-11,2015-10,219,-0.3098271653307234,0.09046105548607507,-3.4249784469783906,0.9214483501644621,0.0,-0.1604234970809027
2015-12,2015-11,220,-0.3102477874104344,0.09026296232505081,-3.437154946158142,0.9219605636811201,0.0,-0.16214250002924846
2016-01,2015-12,221,-0.3104256140074802,0.09006788115539845,-3.446573962052998,0.9223534488030866,0.0,-0.16313278555098215
2016-02,2016-01,222,-0.31114514251234565,0.08987098755887196,-3.4621311166579005,0.9229960800313409,0.0,-0.16553170100624348
2016-03,2016-02,223,-0.31084049235256583,0.0896117889220688,-3.468745531047141,0.9232669587054222,0.0,-0.16635991950416737
2016-04,2016-03,224,-0.3108947141918389,0.08943955211857514,-3.4760316529723667,0.9235637400453458,0.0,-0.16583045502282356
2016-05,2016-04,225,-0.3110015511458311,0.08923530661111224,-3.485184989627221,0.9239342103414822,0.0,-0.16664599070822964
2016-06,2016-05,226,-0.31092344519734005,0.08904302430843351,-3.4918338366444233,0.9242016742742971,0.0,-0.16626138280561625
2016-07,2016-06,227,-0.3109477192754079,0.08884190139615154,-3.5000119807079852,0.9245287795774645,0.0,-0.16670471257411484
2016-08,2016-07,228,-0.310963147595683,0.0886567691970639,-3.5074946945617023,0.9248262680499845,0.0,-0.16637312233856888
2016-09,2016-08,229,-0.3109495749855808,0.08846217866518824,-3.5150567132476254,0.9251251740344685,0.0,-0.1663226137958825
