month,macro_signal_month,stress_signal_month,technical_signal_month,fundamental_signal_month,asset_vol_signal_month,stress_score,recovery_score,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,base_covariance_min_eigenvalue,adjusted_covariance_min_eigenvalue,variance_calibration_prior_records,p_Goldilocks,p_Overheating,p_Slowdown,p_Stagflation,w_KODEX200,w_BOND,w_GLD,w_USO,expected_monthly_return,expected_monthly_variance,expected_annual_log_growth,downside_semivariance,estimated_transaction_cost,monthly_utility,solver_success,used_fallback,solver_status,solver_message,solver_iterations,objective_value,expected_annual_volatility,historical_cdar,sum_error,volatility_slack,cdar_slack,macro_mu_KODEX200,stress_mu_adjustment_KODEX200,fundamental_mu_adjustment_KODEX200,credit_mu_adjustment_KODEX200,economic_mu_before_technical_KODEX200,technical_confidence_KODEX200,expected_mu_KODEX200,variance_multiplier_KODEX200,variance_calibration_observations_KODEX200,variance_calibration_last_training_month_KODEX200,credit_calibration_observations_KODEX200,credit_calibration_last_training_month_KODEX200,credit_beta_reliability_KODEX200,atr_state_KODEX200,credit_state_KODEX200,iv_state_KODEX200,macro_mu_BOND,stress_mu_adjustment_BOND,fundamental_mu_adjustment_BOND,credit_mu_adjustment_BOND,economic_mu_before_technical_BOND,technical_confidence_BOND,expected_mu_BOND,variance_multiplier_BOND,variance_calibration_observations_BOND,variance_calibration_last_training_month_BOND,credit_calibration_observations_BOND,credit_calibration_last_training_month_BOND,credit_beta_reliability_BOND,atr_state_BOND,credit_state_BOND,iv_state_BOND,macro_mu_GLD,stress_mu_adjustment_GLD,fundamental_mu_adjustment_GLD,credit_mu_adjustment_GLD,economic_mu_before_technical_GLD,technical_confidence_GLD,expected_mu_GLD,variance_multiplier_GLD,variance_calibration_observations_GLD,variance_calibration_last_training_month_GLD,credit_calibration_observations_GLD,credit_calibration_last_training_month_GLD,credit_beta_reliability_GLD,atr_state_GLD,credit_state_GLD,iv_state_GLD,macro_mu_USO,stress_mu_adjustment_USO,fundamental_mu_adjustment_USO,credit_mu_adjustment_USO,economic_mu_before_technical_USO,technical_confidence_USO,expected_mu_USO,variance_multiplier_USO,variance_calibration_observations_USO,variance_calibration_last_training_month_USO,credit_calibration_observations_USO,credit_calibration_last_training_month_USO,credit_beta_reliability_USO,atr_state_USO,credit_state_USO,iv_state_USO,cross_sectional_neutral,eps_mu_adjustment_KODEX200,valuation_mu_adjustment_KODEX200
2009-12,2009-11,2009-11,2009-11,2009-11,2009-11,0.437161376532362,0.7603978300180831,-0.040600345808606046,-0.04055176721337313,1.6890250881310256,-0.0446046864086469,0.016192490035321493,4.857747010596448e-05,1.1251269602110486e-09,3.850004874309491e-05,3.8500048743094e-05,128,0.4848317912379563,0.01626292301222042,0.4827134201767046,0.016191865573118736,0.019470585417398857,0.3951286804768211,0.5854007341057801,0.0,0.01353589627066438,0.001408333334677367,0.15398075523990837,0.00045768155110719274,4.858051971070187e-05,0.012325467532507803,True,False,0,Optimization terminated successfully,25,-0.012325467532507803,0.13000000006203233,-0.11569593263862592,0.0,-6.203232372214984e-11,0.044304067361374086,0.009781280177923426,0.0024900719147686674,-0.0046455693537102065,0.0,0.007625782738981886,0.9313149746635628,0.0076802293560367645,1.0,32,2009-11,43,2009-11,0.0,-0.1322381930184805,-0.16666666666666669,0.0,0.004234672867493677,1.3227678715472544e-05,0.0,0.0,0.00424790054620915,0.3133047837071711,0.007111819361854796,1.0,32,2009-11,43,2009-11,0.0,0.08591445427728617,-0.16666666666666669,0.0,0.021232448068416038,-0.0031657233573873012,0.0,0.0,0.018066724711028735,1.0,0.018066724711028735,1.0,32,2009-11,43,2009-11,0.0,-0.27134876296887467,-0.16666666666666669,-0.08597883597883599,0.004838431881345926,-0.0011049090689375532,0.0,0.0,0.0037335228124083727,1.0,0.0037335228124083727,1.0,32,2009-11,43,2009-11,0.0,0.014933628318584025,-0.16666666666666669,-0.051857585139318874,0.008418482702157035,0.0,-0.0046455693537102065
2010-01,2009-12,2009-12,2009-12,2009-12,2009-12,0.3869047445271933,0.4393939393939394,0.0006512019208616027,0.0006712509639323757,1.6901249845128,-0.04398253114525408,0.005728380759623158,1.7185142278869475e-05,2.863900791903573e-06,4.121190190689278e-05,4.121190190689486e-05,132,0.43172822953564666,0.04670945281769838,0.47064264437222925,0.05091967327442582,0.02789220536023504,0.41015941705022285,0.5619483775895422,0.0,0.008853466395601592,0.0014083333352767,0.0977915967355589,0.0004381851154817923,2.0051408034152973e-05,0.007691063204447297,True,False,0,Optimization terminated successfully,6,-0.0076910632044472965,0.13000000008969384,-0.10692840370064653,0.0,-8.969383569201739e-11,0.05307159629935347,0.011521470443111647,0.0017501756577480952,-0.008019845016516768,0.0,0.005251801084342974,0.6678091233163512,0.0054600210696664495,1.0,33,2009-12,44,2009-12,0.0,-0.4289495114006515,0.059633027522935755,0.0,0.004074371020664211,-4.277759428846591e-05,0.0,0.0,0.0040315934263757455,0.27444924985333674,0.005371697211018291,1.0,33,2009-12,44,2009-12,0.0,-0.05407354001441961,0.059633027522935755,0.0,0.018776809241192283,-0.00721360801284052,0.0,0.0,0.011563201228351763,1.0,0.011563201228351763,1.0,33,2009-12,44,2009-12,0.0,0.007058823529411784,0.059633027522935755,-0.23625000000000002,0.0035027294777598365,-0.0008348878404033856,0.0,0.0,0.002667841637356451,0.923882367329879,0.0029122376742479555,1.0,33,2009-12,44,2009-12,0.0,-0.31047516198704106,0.059633027522935755,-0.21182634730538924,0.005878609344106733,0.0,-0.008019845016516768
2010-02,2010-01,2010-01,2010-01,2010-01,2010-01,0.4755215673485539,0.7553003533568905,0.011739851435235356,0.011755912826391764,1.7099668007379596,-0.032759028091409625,0.004588968901831444,1.3766906705494333e-05,2.2944844509157196e-06,4.225573845532694e-05,4.225573845532661e-05,136,0.47126339875848716,0.13718100393709762,0.30327474584544695,0.08828085145896829,0.030991542264690024,0.41345534645739596,0.5555531112779141,3.0005413483218353e-17,0.011065257393068064,0.0014083333333340107,0.1243330887168127,0.00041669747194371176,1.6063314539340475e-05,0.009928329939918006,True,False,0,Optimization terminated successfully,16,-0.009928329939918004,0.13000000000003126,-0.1042338461579935,0.0,-3.1252778143198157e-14,0.055766153842006505,0.006354608285069253,0.0032305608774871397,-0.006035248891202014,0.0,0.003549920271354379,1.0,0.003549920271354379,1.0,34,2010-01,45,2010-01,0.0,-0.21264135702746367,0.027272727272727226,0.0,0.004233833080295489,-0.00011458035051222214,0.0,0.0,0.004119252729783267,0.27085197636013736,0.005699208532247028,1.0,34,2010-01,45,2010-01,0.0,-0.07087447108603673,0.027272727272727226,0.0,0.01918942538629846,-0.0037113883163064267,0.0,0.0,0.015478037069992035,1.0,0.015478037069992035,1.0,34,2010-01,45,2010-01,0.0,0.035162287480680066,0.027272727272727226,-0.2171837708830549,0.0016964482754540803,0.0003007602935589176,0.0,0.0,0.0019972085690129976,1.0,0.0019972085690129976,1.0,34,2010-01,45,2010-01,0.0,-0.252910052910053,0.027272727272727226,-0.25036390101892286,0.006286104660035669,-0.0,-0.006035248891202014
2010-03,2010-02,2010-02,2010-02,2010-02,2010-02,0.46916697302973437,0.0,-0.0018164793002920312,-0.0018087724643652495,1.7068606814402325,-0.03451600129527588,0.0022019676888726737,6.605903066618021e-06,1.1009328601636217e-06,4.426590054105841e-05,4.426590054105495e-05,140,0.45921565825037264,0.19023622099908158,0.24786622560077573,0.10268189514977002,0.03067430372534771,0.41517253834417306,0.5541531579304794,0.0,0.010948700670733561,0.0014083333339905502,0.12293440804485942,0.00040555358349826973,7.709691546750525e-06,0.009831270728693265,True,False,0,Optimization terminated successfully,8,-0.009831270728693265,0.1300000000303331,-0.10401224394546116,0.0,-3.033309714517429e-11,0.055987756054538845,0.004696718839349958,-0.00020199510743917014,-0.002119381593439771,0.0,0.002375342138471017,1.0,0.0023753421384710175,1.0,35,2010-02,46,2010-02,0.0,-0.21042084168336672,0.1576576576576577,0.0,0.004426973773784487,-9.258457718145892e-05,0.0,0.0,0.004334389196603028,0.25273942707793595,0.00593463380440466,1.0,35,2010-02,46,2010-02,0.0,-0.1275933609958506,0.1576576576576577,0.0,0.019464265609714104,-0.004284451864316344,0.0,0.0,0.01517981374539776,1.0,0.015179813745397758,1.0,35,2010-02,46,2010-02,0.0,-0.15308453922315313,0.1576576576576577,-0.3675799086757991,0.0034313960774957613,0.0005825411745714378,0.0,0.0,0.004013937252067199,1.0,0.004013937252067199,1.0,35,2010-02,46,2010-02,0.0,-0.1716804979253112,0.1576576576576577,-0.2797450424929179,0.006475870583134751,0.0,-0.002119381593439771
2010-04,2010-03,2010-03,2010-03,2010-03,2010-03,0.3738195129021655,0.8401709401709402,0.027288791815123965,0.027443839766398408,1.7534388472334754,-0.008169109453789347,0.044299478211585336,0.000132898434634756,2.214951663968945e-05,4.373628107377512e-05,4.373628107377671e-05,144,0.5574084526785155,0.1642776971637804,0.21496116089979872,0.06335268925790531,0.07661500662151124,0.4216029018132386,0.5017820915652501,6.184489526134696e-19,0.006299381211285345,0.001031108889353384,0.06940592119930383,0.00031275563090822303,0.00015505042568922457,0.0053160207100112055,True,False,0,Optimization terminated successfully,18,-0.0053160207100112055,0.1112353661037739,-0.07521278248319027,0.0,0.01876463389622611,0.08478721751680973,0.006253028949013529,0.004434322294066529,-0.003506798743390653,0.0,0.007180552499689404,1.0,0.007180552499689404,1.0,36,2010-03,47,2010-03,0.0,-0.4727850615812476,-0.38839285714285715,0.0,0.00457564974048856,-0.00010595844103903787,0.0,0.0,0.004469691299449522,0.2803098517040272,0.005100116846150435,1.0,36,2010-03,47,2010-03,0.0,0.2755585646580907,-0.38839285714285715,0.0,0.018137716639394445,-0.010965242506598652,0.0,0.0,0.007172474132795793,1.0,0.007172474132795793,1.0,36,2010-03,47,2010-03,0.0,-0.2601047904191617,-0.38839285714285715,-0.4880694143167028,0.00567289322773369,-0.003112973923640612,0.0,0.0,0.0025599193040930775,1.0,0.0025599193040930775,1.0,36,2010-03,47,2010-03,0.0,-0.4427558257345492,-0.38839285714285715,-0.3827160493827161,0.005345659309006949,0.0,-0.003506798743390653
2010-05,2010-04,2010-04,2010-04,2010-04,2010-04,0.4181018819555672,0.0867003367003367,0.06145411985274885,0.06145412179187179,1.8611948883058274,0.0,5.540351255761921e-07,1.6621053767285764e-09,2.770175627772365e-10,4.1574616711075517e-05,4.157461671107579e-05,148,0.6145494562775751,0.15971166812222695,0.17917431069311776,0.046564564907080226,0.07665829951026819,0.41247443274972934,0.5108672677400026,0.0,0.00887796416602369,0.0010146227817540883,0.10044783330175974,0.0003192524509491903,6.899423347500079e-09,0.008051393424774109,True,False,0,Optimization terminated successfully,1,-0.00805139342477411,0.11034252752701046,-0.07724446151252555,0.0,0.019657472472989546,0.08275553848747445,0.006739694220875173,0.0016159764330395347,-0.0019695521992413208,0.0,0.006386118454673387,0.7508441225512437,0.0064985871492808465,1.0,37,2010-04,48,2010-04,0.0,-0.4210319023237496,-0.415929203539823,0.0,0.004555053799771431,0.00023884714113032204,0.0,0.0,0.0047939009409017535,0.1618670770166447,0.006506723158065859,1.0,37,2010-04,48,2010-04,0.0,-0.02123424021234238,-0.415929203539823,0.0,0.01887657685473146,-0.005824427777335273,0.0,0.0,0.013052149077396186,0.693850554122406,0.01114954302603049,1.0,37,2010-04,48,2010-04,0.0,-0.34340456890198967,-0.415929203539823,-0.3475103734439834,0.006318823641110075,-0.003200922605507484,0.0,0.0,0.003117901035602591,1.0,0.003117901035602591,1.0,37,2010-04,48,2010-04,0.0,-0.4231150793650794,-0.415929203539823,-0.33333333333333337,0.006837517377143479,0.0,-0.0019695521992413208
2010-06,2010-05,2010-05,2010-05,2010-05,2010-05,0.5500399626770266,0.0,0.008742990317374074,0.00886182379914203,1.8774672971930315,0.0,0.037161483050373645,0.00011148444915112094,7.349032616835227e-06,4.475559820154832e-05,4.4755598201548146e-05,152,0.5050571935021844,0.29910856411902553,0.12299391252375004,0.07284032985504006,0.030696907916154023,0.41096581536150356,0.5583372767223425,0.0,0.015573147248946977,0.0014083333333366826,0.17842776698734364,0.0003879380685378218,0.00011883498188956214,0.01436220753185125,True,False,0,Optimization terminated successfully,9,-0.01436220753185125,0.13000000000015458,-0.10501714875994787,0.0,-1.5457080060343742e-13,0.05498285124005213,0.0017965199826809124,-0.0008788516108416269,0.001213608940475804,0.0,0.0021312773123150896,0.9605468379433904,0.0023903985110331058,1.0,38,2010-05,49,2010-05,0.0,-0.0713448006254887,0.32456140350877194,0.0,0.004483997914094642,-5.114465028516679e-05,0.0,0.0,0.004432853263809475,0.32184026201521954,0.007326047039342655,1.0,38,2010-05,49,2010-05,0.0,-0.1674252275682705,0.32456140350877194,0.0,0.02292348450194251,-0.000555258285011256,0.0,0.0,0.022368226216931252,1.0,0.022368226216931252,1.0,38,2010-05,49,2010-05,0.0,0.355119825708061,0.32456140350877194,-0.24203187250996017,0.002235128273300014,0.0036288972784514852,0.0,0.0,0.005864025551751499,1.0,0.005864025551751499,1.0,38,2010-05,49,2010-05,0.0,0.19601167315175094,0.32456140350877194,-0.014935064935064912,0.008699095586201829,0.0,0.001213608940475804
2010-07,2010-06,2010-06,2010-06,2010-06,2010-06,0.5118358171401906,0.0,-0.039744012604902366,-0.0396925473655161,1.8028492132680998,-0.039744012604902346,0.0147044555599779,4.4113366679933707e-05,7.351872706331015e-06,4.586880650590906e-05,4.5868806505910045e-05,156,0.3959308389261334,0.3735176997192883,0.11863357836829831,0.11191788298628008,0.031262716130117295,0.42314587087065203,0.5455914129992306,3.116913209401769e-17,0.014347985665879274,0.0014083333333478251,0.16372582799046434,0.00036049738321505977,5.146751403856185e-05,0.01323185410195174,True,False,0,Optimization terminated successfully,10,-0.01323185410195174,0.13000000000066886,-0.0979428042995912,0.0,-6.688538611854256e-13,0.06205719570040881,0.001343736342599165,0.00037339499025563225,-0.00010004125876056624,0.0,0.001617090074094231,0.9385468320082299,0.0019783107823914533,1.0,39,2010-06,50,2010-06,0.0,-0.3640946103140753,0.060869565217391286,0.0,0.004533410814333822,-8.144928566144182e-05,0.0,0.0,0.00445196152867238,0.420908382307002,0.006214202213593213,1.0,39,2010-06,50,2010-06,0.0,-0.2362882653061225,0.060869565217391286,0.0,0.02291469245363868,-0.0015495756055635352,0.0,0.0,0.021365116848075145,1.0,0.021365116848075145,1.0,39,2010-06,50,2010-06,0.0,0.18727662616154395,0.060869565217391286,-0.1536259541984733,0.0011546790698177861,0.0013914468290177266,0.0,0.0,0.0025461258988355127,1.0,0.0025461258988355127,1.0,39,2010-06,50,2010-06,0.0,0.059523809523809534,0.060869565217391286,-0.05176767676767674,0.007495073587419317,0.0,-0.00010004125876056624
2010-08,2010-07,2010-07,2010-07,2010-07,2010-07,0.40281600387413874,0.7390243902439024,0.04416461083581718,0.04445659573641263,1.8824713471677446,0.0,0.09342335536152792,0.00028027006608458377,1.1714834510868176e-05,4.4626833099444434e-05,4.462683309944552e-05,160,0.40253777107319566,0.3552360353419152,0.12867321519397049,0.1135529783909187,0.10415673569194688,0.34948574572932933,0.5463575185787238,7.989214758502561e-18,0.012072315027447055,0.0014083333466254446,0.136417780249612,0.0003798523123868159,0.00029198640065687605,0.01069630964109064,True,False,0,Optimization terminated successfully,12,-0.01069630964109064,0.13000000061348205,-0.07534754940742254,0.0,-6.134820429437582e-10,0.08465245059257746,0.00324650967292054,0.005935980893193059,0.00041812297385189766,0.0,0.009600613539965497,1.0,0.009600613539965497,1.0,40,2010-07,51,2010-07,0.0,-0.4740484429065744,0.17672413793103448,0.0,0.004559366216543856,7.294805076008263e-05,0.0,0.0,0.004632314267303939,0.3550746444259,0.00660195708045789,1.0,40,2010-07,51,2010-07,0.0,-0.3414634146341464,0.17672413793103448,0.0,0.019844475172738314,-0.003801762720004771,0.0,0.0,0.016042712452733542,1.0,0.016042712452733542,1.0,40,2010-07,51,2010-07,0.0,-0.05316901408450703,0.17672413793103448,-0.44128440366972477,0.0018575452753528624,-0.0013876755548206756,0.0,0.0,0.0004698697205321868,1.0,0.00046986972053218723,1.0,40,2010-07,51,2010-07,0.0,-0.07749766573295991,0.17672413793103448,-0.3038130381303813,0.007686377495133791,0.0,0.00041812297385189766
2010-09,2010-08,2010-08,2010-08,2010-08,2010-08,0.37890707430675297,0.7764423076923077,0.014039464872295826,0.014432376945615836,1.9089002375194097,0.0,0.1278074968091107,0.00038342249042733206,9.489582892677432e-06,4.366013283744987e-05,4.366013283745091e-05,164,0.41777046453818495,0.32367176141442067,0.1456860664159741,0.11287170763142021,0.22645162331340685,0.22939877263988465,0.5441496040467085,9.10983934772e-19,0.014710832097464887,0.0014083333334006785,0.16807998516917455,0.00042454106118530976,0.0003929135733854585,0.013189210796193779,True,False,0,Optimization terminated successfully,10,-0.013189210796193779,0.13000000000310824,-0.06744127648025487,0.0,-3.1082358908918195e-12,0.09255872351974513,0.0035304183534727524,0.0057634043890293675,0.0033150806071311494,0.0,0.012608903349633268,1.0,0.012608903349633268,1.0,41,2010-08,52,2010-08,0.0,-0.4212733511246664,0.27350427350427353,0.0,0.004728035992865316,0.0001333349854690327,0.0,0.0,0.004861370978334349,0.34851413931141784,0.006827351027909939,1.0,41,2010-08,52,2010-08,0.0,-0.0984662576687117,0.27350427350427353,0.0,0.02134000413589071,-0.0024309772009539505,0.0,0.0,0.018909026934936762,1.0,0.018909026934936762,1.0,41,2010-08,52,2010-08,0.0,-0.3831484049930652,0.27350427350427353,-0.3783068783068783,-0.0005454158438486984,-0.00431765573390574,0.0,0.0,-0.004863071577754438,1.0,-0.004863071577754438,1.0,41,2010-08,52,2010-08,0.0,-0.0924062214089662,0.27350427350427353,-0.18083832335329342,0.007879057421287486,0.0,0.0033150806071311494
2010-10,2010-09,2010-09,2010-09,2010-09,2010-09,0.3857720308009343,0.3161648177496038,0.012110364771170412,0.012224556869351016,1.9320177157075438,0.0,0.03670961593882635,0.00011012884781647905,4.063250364124248e-06,4.6303139507614405e-05,4.630313950761709e-05,168,0.3837969893794594,0.2724519549129632,0.20103745906795878,0.1427135966396187,0.2664669870990362,0.19292242423903738,0.5406105886619265,0.0,0.013025493997475008,0.001408333333394767,0.1478559279693315,0.0004453051126874996,0.00011419359835032737,0.011761828619739796,True,False,0,Optimization terminated successfully,11,-0.011761828619739796,0.1300000000028354,-0.06914690765215031,0.0,-2.8353985825901873e-12,0.09085309234784969,0.00612612897986044,0.005042168544523849,0.000655171555938772,0.0,0.011823469080323062,1.0,0.011823469080323062,1.0,42,2010-09,53,2010-09,0.0,-0.4982967448902347,-0.03813559322033899,0.0,0.005040559776036693,0.00015512568499340698,0.0,0.0,0.005195685461030101,0.24468948277051505,0.0069470151038979735,1.0,42,2010-09,53,2010-09,0.0,0.10090361445783136,-0.03813559322033899,0.0,0.020577823803418722,-0.004790684227337063,0.0,0.0,0.01578713957608166,1.0,0.01578713957608166,1.0,42,2010-09,53,2010-09,0.0,-0.4087491455912509,-0.03813559322033899,-0.39625850340136054,-0.0007792009695287419,-0.0019695981901029346,0.0,0.0,-0.0027487991596316765,1.0,-0.0027487991596316765,1.0,42,2010-09,53,2010-09,0.0,-0.3137342908438061,-0.03813559322033899,-0.3639018691588785,0.0075143737394507875,-0.0,0.000655171555938772
2010-11,2010-10,2010-10,2010-10,2010-10,2010-10,0.336759665343251,0.0,0.0415005902132673,0.04153273054445315,2.012197591211895,0.0,0.00918307366992964,2.754922100978892e-05,4.591110176070001e-06,4.772027198970924e-05,4.7720271989710035e-05,172,0.35413327217488905,0.32706065245164095,0.16573817613411548,0.15306789923935443,0.2744320379564686,0.18979746623400656,0.5357704958095248,0.0,0.012092549390925664,0.0014083333333470849,0.13666059269102548,0.00043813251004144076,3.214252328725262e-05,0.01091810769092343,True,False,0,Optimization terminated successfully,12,-0.01091810769092343,0.1300000000006347,-0.06897180519321622,0.0,-6.346867476025864e-13,0.09102819480678379,0.005217284211924789,0.007050040986981655,-0.00037412675644098235,0.0,0.011893198442465462,1.0,0.011893198442465462,1.0,43,2010-10,54,2010-10,0.0,-0.43297033420953823,-0.3865546218487395,0.0,0.004877196230815327,-0.00013341609619357307,0.0,0.0,0.004743780134621754,0.18776358452335307,0.006475277392537177,1.0,43,2010-10,54,2010-10,0.0,0.29982259018332347,-0.3865546218487395,0.0,0.020758345025670005,-0.00657375755451691,0.0,0.0,0.014184587471153094,1.0,0.014184587471153094,1.0,43,2010-10,54,2010-10,0.0,-0.17958221024258758,-0.3865546218487395,-0.2085385878489327,-0.0008133756040319818,-0.002506009434543971,0.0,0.0,-0.003319385038575953,1.0,-0.0033193850385759534,1.0,43,2010-10,54,2010-10,0.0,-0.26079295154185034,-0.3865546218487395,-0.2645381984036488,0.006875545252416089,-0.0,-0.00037412675644098235
2010-12,2010-11,2010-11,2010-11,2010-11,2010-11,0.6068482019031295,0.0,0.00421714353666177,0.004696945935994345,2.0206833172781606,0.0,0.1583998047952381,0.0004751994143857143,4.602984946860154e-06,4.8262220799496396e-05,4.8262220799493204e-05,176,0.2995831503656475,0.3085106297709966,0.19307630472420476,0.1988299151391512,0.12143655167180174,0.3416408783777455,0.5369225699504527,4.752850097809649e-17,0.01452741848292561,0.001408333334630454,0.1658790217873246,0.00034223227257307526,0.00047980389945096136,0.013001215643586347,True,False,0,Optimization terminated successfully,10,-0.013001215643586347,0.13000000005986712,-0.07093701306920779,0.0,-5.986711126837463e-11,0.08906298693079222,0.005995528132690545,-0.004938022970776799,-0.0003555790547450474,0.0,0.0007019261071686991,0.6657367266534424,0.0029893276879201175,1.0,44,2010-11,55,2010-11,0.0,-0.313221601489758,0.3208333333333333,0.0,0.004980769686799786,-0.00023562617859218242,0.0,0.0,0.004745143508207603,0.4101913853106478,0.00639654645764333,1.0,44,2010-11,55,2010-11,0.0,0.1772225450319581,0.3208333333333333,0.0,0.021822348230125008,0.0004882860339918029,0.0,0.0,0.02231063426411681,1.0,0.02231063426411681,1.0,44,2010-11,55,2010-11,0.0,0.14086378737541527,0.3208333333333333,-0.10793650793650794,-0.0008773868367785644,0.003299842132191205,0.0,0.0,0.0024224552954126405,1.0,0.00242245529541264,1.0,44,2010-11,55,2010-11,0.0,-0.1336505190311419,0.3208333333333333,-0.26893095768374164,0.007545039793726438,0.0,-0.0003555790547450474
2011-01,2010-12,2010-12,2010-12,2010-12,2010-12,0.3518005490678859,0.8249235474006116,-0.03332039745520083,-0.03293361479242566,1.9533533460153585,-0.03332039745520088,0.12547877195263177,0.0003764363158578953,1.0346346917271962e-05,4.764164871450557e-05,4.764164871450705e-05,180,0.32282507285192796,0.29335193793299075,0.20109105384792472,0.18273193536715657,0.23728609314347288,0.21415329544850364,0.5485606114080235,0.0,0.012834108103611316,0.0014083333333336017,0.1455592972433342,0.00040860182615587106,0.00038678416283662796,0.011334555447952017,True,False,0,Optimization terminated successfully,11,-0.011334555447952017,0.13000000000001238,-0.06856900134604882,0.0,-1.2378986724570495e-14,0.09143099865395118,0.008210701202652765,0.006350092125868118,-0.0034006147390720277,0.0,0.011160178589448856,1.0,0.011160178589448856,1.0,45,2010-12,56,2010-12,0.0,-0.4961211673439232,0.16942148760330578,0.0,0.004817569281418022,0.00036517816361924285,0.0,0.0,0.005182747445037265,0.5619102154352915,0.00666668175496577,1.0,45,2010-12,56,2010-12,0.0,-0.0653538812785388,0.16942148760330578,0.0,0.020989594219152564,-0.005023699334128146,0.0,0.0,0.01596589488502442,1.0,0.01596589488502442,1.0,45,2010-12,56,2010-12,0.0,-0.16502946954813358,0.16942148760330578,-0.3351226993865031,0.00020912851331571182,0.001762174449164159,0.0,0.0,0.001971302962479871,0.7079587482889449,0.003898403749642167,1.0,45,2010-12,56,2010-12,0.0,-0.4163837011884551,0.16942148760330578,-0.3782608695652174,0.008570030970497602,0.0,-0.0034006147390720277
2011-02,2011-01,2011-01,2011-01,2011-01,2011-01,0.32356450028976863,0.26136363636363635,0.014819189796198525,0.014971212407667578,1.9823004599889993,-0.01899498895297591,0.05067418576797987,0.00015202255730393963,5.416511306154083e-11,4.772282924441598e-05,4.7722829244418305e-05,184,0.34572079087592444,0.37820462357567575,0.13184331168817812,0.1442312738602217,0.29830594502630037,0.1695978899861184,0.5320961649875812,1.9364675100024416e-19,0.011485269445260654,0.0014083333349304333,0.12937323333354525,0.0004505659817177316,0.00015202590653940964,0.010178510889538297,True,False,0,Optimization terminated successfully,12,-0.010178510889538297,0.1300000000737123,-0.07041143640390252,0.0,-7.371228627484072e-11,0.08958856359609749,0.0071484858439183905,0.007259953982540045,-0.0037036061329168164,0.0,0.010704833693541619,1.0,0.010704833693541619,1.0,46,2011-01,57,2011-01,0.0,-0.4598607038123168,-0.17622950819672129,0.0,0.004537879463657042,-0.00010249028779730776,0.0,0.0,0.004435389175859734,1.0,0.004435389175859734,1.0,46,2011-01,57,2011-01,0.0,-0.2120022434099832,-0.17622950819672129,0.0,0.019250255093847646,-0.00508040805380699,0.0,0.0,0.014169847040040656,1.0,0.014169847040040656,1.0,46,2011-01,57,2011-01,0.0,-0.10730446024563672,-0.17622950819672129,-0.4010416666666667,0.0011141918086991463,-0.0012047368120829075,0.0,0.0,-9.054500338376119e-05,0.543900793188878,0.0032825030341030303,1.0,46,2011-01,57,2011-01,0.0,-0.2975792988313857,-0.17622950819672129,-0.08244680851063829,0.0073048812265145615,0.0,-0.0037036061329168164
2011-03,2011-02,2011-02,2011-02,2011-02,2011-02,0.4823311448124028,0.0,0.016088012593565938,0.016248994410160977,2.014191734753534,-0.003212567980900083,0.04749102738778431,0.00014247308216335292,1.8508734431687435e-05,5.069297965136642e-05,5.0692979651367205e-05,188,0.23193128132202823,0.2925618484120628,0.2102695182186891,0.2652373520472199,0.26361360124792454,0.21552895795436436,0.5208574407977111,0.0,0.011802379477157843,0.0014083333333788205,0.13317855372562118,0.0003967877778861243,0.00016098331670945598,0.010540441715872852,True,False,0,Optimization terminated successfully,9,-0.010540441715872852,0.1300000000020994,-0.0665443367336221,0.0,-2.0994039839905554e-12,0.0934556632663779,0.00647666245741348,-0.000903132443700787,-8.648185105336895e-05,0.0,0.005487048162659324,0.9320668588645511,0.00562218940282231,1.0,47,2011-02,58,2011-02,0.0,-0.2863387978142077,0.016260162601625994,0.0,0.00480180407102454,-0.0002625953276844834,0.0,0.0,0.0045392087433400565,1.0,0.0045392087433400565,1.0,47,2011-02,58,2011-02,0.0,-0.21755935946990612,0.016260162601625994,0.0,0.020668145035512973,-0.0027324063483878027,0.0,0.0,0.01793573868712517,1.0,0.01793573868712517,1.0,47,2011-02,58,2011-02,0.0,-0.3508939974457216,0.016260162601625994,-0.48480463096960924,-0.001836401461794924,0.00377990700846077,0.0,0.0,0.0019435055466658462,0.5323822649044292,0.0045307735622599835,1.0,47,2011-02,58,2011-02,0.0,-0.01643385373870171,0.016260162601625994,0.026068821689259614,0.007476375284947599,0.0,-8.648185105336895e-05
