month,policy,model_active,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,w_KODEX200,w_BOND,w_GLD,w_USO,stage36_mu_KODEX200,stage36_mu_BOND,stage36_mu_GLD,stage36_mu_USO,optimizer_mu_KODEX200,optimizer_mu_BOND,optimizer_mu_GLD,optimizer_mu_USO,strategic_prior_w_KODEX200,strategic_prior_w_BOND,strategic_prior_w_GLD,strategic_prior_w_USO,equilibrium_mu_KODEX200,equilibrium_mu_BOND,equilibrium_mu_GLD,equilibrium_mu_USO,posterior_mu_KODEX200,posterior_mu_BOND,posterior_mu_GLD,posterior_mu_USO,regime_confidence,bl_risk_aversion,bl_tau,covariance_cutoff,covariance_start,covariance_end,covariance_observations,lw_shrinkage,gvz_gold_variance_multiplier,ovx_oil_variance_multiplier,expected_monthly_return,expected_monthly_variance,downside_semivariance,estimated_transaction_cost,monthly_utility,solver_success,used_fallback,solver_status,solver_message,solver_iterations,objective_value,expected_annual_volatility,historical_cdar,sum_error,volatility_slack,cdar_slack,turnover_budget_l1,baseline_turnover_budget_l1,minimum_risk_trade_l1,risk_required_extra_trade_l1,actual_trade_l1,turnover_slack
2008-02,black_litterman_lw,False,0.04151143988912076,0.04189655129090232,1.3042969124568378,0.0,0.11003182908044609,0.0003300954872413383,5.501591454022293e-05,0.0144851361278994,0.3475700102556785,0.6379448536164221,1.0235027988685261e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.0003851129018502762,,True,False,0,Stage36 frozen warm-up allocation,0,,,,0.0,,,0.22006365816089218,0.22006365816089218,0.0,0.0,0.22006365816089218,0.0
2008-03,black_litterman_lw,False,-0.036837890810647846,-0.03674967399390036,1.2562493652110878,-0.03683789081064781,0.025204804784995535,7.56144143549866e-05,1.260240239249777e-05,1.6762451894371656e-17,0.3246711847308605,0.6753288152691396,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,8.821831690773186e-05,,True,False,0,Stage36 frozen warm-up allocation,0,,,,0.0,,,0.05040960956999107,0.05040960956999107,0.0,0.0,0.05040960956999107,0.0
2008-04,black_litterman_lw,True,-0.01341309673206071,-0.013178728499086448,1.2393991709559216,-0.04975687734986023,0.0669623522783605,0.00020088705683508153,3.3481176139180275e-05,1.2490170179373741e-06,0.40404960238920773,0.5959491485937743,8.034795718976683e-18,0.0016383972122370465,0.01066355693110251,0.020227863183771636,0.013518332420132723,-0.00506384010935994,0.0004028427662070552,0.03304922300601612,0.024931647854476584,0.0012070946773249604,0.5327954908142681,0.46599741450840687,1.6875408918498126e-17,-0.004808349255412916,0.00028198127895125396,0.0332641609848581,0.025100772078046736,-0.00506384010935994,0.0004028427662070552,0.03304922300601612,0.024931647854476584,0.01179701242706884,18.068704564276107,0.08333333333333333,2008-03-31,2007-04-13,2008-03-31,252,0.05082417662396046,1.0,1.0,0.019858418446809946,0.0014083333333338147,0.00013709076224091758,0.00023437025949526492,0.018782790758406852,True,False,0,Optimization terminated successfully,10,-0.018782790758406852,0.1300000000000222,-0.037528244013863156,0.0,-2.220446049250313e-14,0.12247175598613685,0.21271137626867276,0.21271137626867276,0.12526307694522898,0.0,0.133924704556721,0.07878667171195175
2008-05,black_litterman_lw,True,0.030066921430294588,0.030135050764726272,1.2766640884498255,-0.021185992041460655,0.019465524123338553,5.8396572370015656e-05,9.732762061669303e-06,0.0,0.39372863263751295,0.6062707251289284,6.422335585964025e-07,0.005099144840810439,0.012558014342251383,0.01739711998045463,0.020559747262021345,-0.004917129818953709,0.00048156658055768103,0.028809960718254413,0.02113199206492204,0.0011142412406076557,0.5259223136179554,0.47296344514143696,1.5577300540152116e-17,-0.004478408627045503,0.00025663976425425176,0.02904274036432303,0.021162969034702505,-0.004917129818953709,0.00048156658055768103,0.028809960718254413,0.02113199206492204,0.01852395784019989,16.085093208133685,0.07692307692307693,2008-04-30,2007-05-15,2008-04-30,252,0.05031216738773624,1.0,1.0,0.01765625589855341,0.0014083333346422203,0.00014418985299643168,6.813063709497958e-05,0.016739768741140887,True,False,0,Optimization terminated successfully,10,-0.016739768741140887,0.13000000006041015,-0.042822173951170196,0.0,-6.041014910529441e-11,0.11717782604882981,0.2789079636022039,0.2789079636022039,2.220448166832681e-16,0.0,0.038931048246677105,0.2399769153555268
2008-06,black_litterman_lw,True,0.04953062094942869,0.04954717002651974,1.3398980534945817,0.0,0.0047283563048769,1.4185068914630701e-05,2.3640081764125725e-06,4.064778764975379e-18,0.38385000039763323,0.616148946081885,1.0535204818497719e-06,0.0037337488934425737,0.01323778876508007,0.019625975120557502,0.02963612778212526,-0.006688052610006777,0.0010270416144692132,0.03163711850758766,0.03607573660834357,0.001034652580564252,0.5147055728931267,0.47429877582623037,0.009960998700078714,-0.0053683463331081396,0.00020381360944849976,0.03297251965568087,0.037565036024187135,-0.006688052610006777,0.0010270416144692132,0.03163711850758766,0.03607573660834357,0.0637337475929635,18.38363040374435,0.07142857142857142,2008-05-31,2007-06-14,2008-05-30,252,0.04520319803811677,1.0,1.9850187265917603,0.01988744515616764,0.0014083333397505535,0.00014393445355551573,1.6551651839448955e-05,0.0190227923808974,True,False,0,Optimization terminated successfully,7,-0.0190227923808974,0.1300000002961794,-0.0438647510660071,0.0,-2.9617938657189313e-10,0.11613524893399291,0.16805622830832873,0.16805622830832873,0.008191844909718434,0.0,0.0094567126097538,0.15859951569857492
2008-07,black_litterman_lw,True,-0.03874666321101528,-0.038543470131335605,1.2879814748787322,-0.038746663211015275,0.058055165622764075,0.00017416549686829222,2.9027582811382015e-05,0.047016802568973996,0.3752446129169551,0.577738584514071,0.0,0.0027036193543438754,0.01014859409462252,0.021889785674200482,0.027158549206902513,-0.004976873482127532,0.0009992720496577547,0.04103389559520357,0.05022628817251558,0.0009656757418599685,0.5093550555120323,0.472313389417223,0.017365879328884753,-0.004480348412048213,0.0004201334447445183,0.04266969655467707,0.053053099900005556,-0.004976873482127532,0.0009992720496577547,0.04103389559520357,0.05022628817251558,0.060237451640807294,20.46433913634797,0.06666666666666667,2008-06-30,2007-07-13,2008-06-30,252,0.04324885334584284,1.0,1.953125,0.023847839533823686,0.0014083333334314707,0.00011948050366465075,0.0002031936348088333,0.022820998728634467,True,False,0,Optimization terminated successfully,13,-0.022820998728634467,0.1300000000045294,-0.03994837470698783,0.0,-4.529404629138867e-12,0.12005162529301217,0.11611033128839177,0.1067820378491327,0.11611023124551442,0.009328193396381718,0.11611033124552815,4.2863615434818314e-11
2008-08,black_litterman_lw,True,-0.014174211570107077,-0.014111985501690275,1.2697253529554224,-0.05237167137913379,0.020231223200610528,6.0693669601831586e-05,1.532398814971373e-06,0.02602894227837782,0.4092989074683834,0.5616078472562186,0.0030643029970202364,-7.07525499653522e-05,0.005769064421253412,0.015776272228801593,0.014795253173567134,-0.0021346499847908207,0.0006983791377948571,0.028550853919499488,0.03631206230007107,0.0009053210079937204,0.504321467476844,0.4734961640216125,0.02127704749354988,-0.0015744471319399606,0.00012633669139202732,0.030946706495308642,0.041261961286779336,-0.0021346499847908207,0.0006983791377948571,0.028550853919499488,0.03631206230007107,0.09938741265842,14.064414375491928,0.0625,2008-07-31,2007-08-15,2008-07-31,252,0.039765831898707436,1.0,1.9241935483870969,0.01637593790525046,0.001408333352591845,0.00015630521068401765,6.222700034063579e-05,0.015453239017929887,True,False,0,Optimization terminated successfully,14,-0.015453239017929887,0.13000000088885438,-0.03948955973755449,0.0,-8.888543789886683e-10,0.1205104402624455,0.13908664819145355,0.13908664819145355,6.938893903907228e-17,0.0,0.040462446401221056,0.0986242017902325
2008-09,black_litterman_lw,True,0.08233382059409348,0.08253579888901769,1.3742666923694262,0.0,0.05870246405298525,0.00017610739215895575,2.58709027652473e-05,0.017375507674231183,0.47333422086011123,0.5062512206078804,0.003039050857777103,-0.0034678951014893507,0.005499743393312129,0.013925156880516732,0.0297861987457496,-0.0028335842828113465,0.0012334386527679932,0.030719957717615935,0.039660704360042966,0.0008520668310529135,0.5012316287936965,0.47789084791073316,0.020025456464517533,-0.0019238635321026647,0.00026893558477880685,0.0351829702229143,0.04717037826046393,-0.0028335842828113465,0.0012334386527679932,0.030719957717615935,0.039660704360042966,0.18377501664451837,12.972214975589244,0.058823529411764705,2008-08-31,2007-09-13,2008-08-29,252,0.04251956651227154,1.0,1.9682779456193353,0.01620714074740609,0.0014083333334125156,0.00012317944613463846,0.00020197877586878668,0.015177815858696408,True,False,0,Optimization terminated successfully,19,-0.015177815858696408,0.13000000000365455,-0.038281771318216494,0.0,-3.6545488857342434e-12,0.1217182286817835,0.28732171586577304,0.28732171586577304,0.1010254572125602,0.0,0.1174049281059705,0.16991678775980254
2008-10,black_litterman_lw,True,-0.054064027561870134,-0.05380504737145894,1.2999683000358055,-0.05406402756187012,0.07399434011748406,0.00022198302035245218,3.6997170058742016e-05,0.03266133541461832,0.49710086852810026,0.46753912129726777,0.002698674760013699,-0.002956208152220687,0.008910192304114427,0.023767811742896845,0.019167191185290974,-0.002689152330313508,0.0011186082037433001,0.04249717142577695,0.042808944850228174,0.0008047297848833069,0.5025484907915144,0.47354882520884445,0.0230979542147578,-0.0023097019212309916,0.00021575374268969754,0.04560777631268899,0.04815276510570381,-0.002689152330313508,0.0011186082037433001,0.04249717142577695,0.042808944850228174,0.10258074324474727,14.496469239959366,0.05555555555555555,2008-09-30,2007-10-15,2008-09-30,252,0.08340146125345217,1.0,1.9957386363636362,0.02045284740837932,0.001408333345843029,0.00010212541487525775,0.0002589816687526368,0.019387573651829908,True,False,0,Optimization terminated successfully,29,-0.019387573651829908,0.13000000057737057,-0.035109290840418694,0.0,-5.773705680223173e-10,0.12489070915958131,0.14798868302478937,0.12716108848066654,0.147988579851059,0.02082749137039247,0.1479886802349681,2.7898212628940655e-09
2008-11,black_litterman_lw,True,0.07740519805025092,0.07768103788582496,1.4005926037591252,0.0,0.07881138159258544,0.00023643414477775632,3.940569079629272e-05,0.08363701325890684,0.5547845835306167,0.3595167742260918,0.0020616289843847207,-0.004508085232858791,0.0037998590602456883,0.011280892002041522,0.00031493103820688,-0.0077342675365415755,0.0011739717254043186,0.045138712818958884,0.033204309434263314,0.0007623755856789224,0.5055747649545418,0.4712691292561775,0.02239373020360179,-0.011641029616754974,0.0003014799736290191,0.059022946584663005,0.05382017808065479,-0.0077342675365415755,0.0011739717254043186,0.045138712818958884,0.033204309434263314,0.24163937232938082,10.823697007747354,0.05263157894736842,2008-10-31,2007-11-15,2008-10-31,252,0.13517959951247158,1.0,1.9853333333333332,0.016301009770379685,0.0014083333505040575,0.0001511151501938632,0.0002758413137721683,0.015169886631161625,True,False,0,Optimization terminated successfully,50,-0.015169886631161632,0.13000000079249496,-0.03566061397159695,0.0,-7.924949585458307e-10,0.12433938602840305,0.15762276607090528,0.020757650199304752,0.157622663289747,0.13686501309044224,0.15762276318517088,2.8857344014365793e-09
2008-12,black_litterman_lw,True,0.035693565508855066,0.036087304417434324,1.4505847476126195,0.0,0.12003626736332766,0.000360108802089983,3.363010648927391e-05,0.02097288028064903,0.6364786935534258,0.34254842616592523,0.0,-0.006885150746375603,0.0038432077309604063,0.0219114435823848,-0.006139013541082552,-0.008759051126475934,0.001639910287667926,0.047543756011568836,0.02610463764192767,0.0007242568063949765,0.5104918663265521,0.46750983317363126,0.021274043693421698,-0.01442637697473466,0.0001464081315417247,0.06908477143964686,0.06157865132609634,-0.008759051126475934,0.001639910287667926,0.047543756011568836,0.02610463764192767,0.37974773387952787,11.75337438744256,0.05,2008-11-30,2007-12-13,2008-11-28,252,0.12911237991302818,1.0,1.9555837563451777,0.01714610422257169,0.0014083333375353136,8.195699078465991e-05,0.0003937389090672644,0.015966241653952107,True,False,0,Optimization terminated successfully,9,-0.015966241653952107,0.13000000019393756,-0.026192422157588657,0.0,-1.9393756045538169e-10,0.13380757784241135,0.24069950602654303,0.24069950602654303,0.12398267846646363,0.0,0.24007253472665532,0.000626971299887702
2009-01,black_litterman_lw,True,0.03732373290542897,0.03734067594397393,1.504725985289202,0.0,0.0048411578859249745,1.4523473657774923e-05,2.419564887180925e-06,0.02128668228657398,0.646153696077822,0.33255962163560404,0.0,-0.00405925834220966,0.0047854458864344425,0.02964023010940772,-0.018555240690302156,-0.00925682200724462,0.0016729578776627707,0.058198797092824106,0.03176755510137331,0.0006897683870428348,0.5183707730249929,0.4606784645942294,0.020260993993734957,-0.015340848734604859,1.381082530850172e-05,0.07867750056446825,0.06954230628320127,-0.00925682200724462,0.0016729578776627707,0.058198797092824106,0.03176755510137331,0.3189464693186168,12.785162270868977,0.047619047619047616,2008-12-31,2008-01-15,2008-12-31,252,0.12426928869957922,1.0,1.9555288461538463,0.020238510827819602,0.001408333333333339,7.414053637729899e-05,1.694488860918978e-05,0.019443258736166442,True,False,0,Optimization terminated successfully,25,-0.019443258736166442,0.13000000000000025,-0.0252775365629255,0.0,-2.498001805406602e-16,0.1347224634370745,0.03295392288778906,0.03295392288778906,0.00849119472048181,0.0,0.009682315771849949,0.023271607115939112
2009-02,black_litterman_lw,True,0.05204564569259952,0.05214890898341493,1.5830404207840116,0.0,0.029503797375829505,8.851139212748851e-05,1.4751898687914767e-05,0.050211012879909984,0.6266497066043203,0.3231392805157698,0.0,-0.009467372740711981,0.005265744557615873,0.030033394138080195,-0.02078476833011475,-0.010832103647049299,0.0019119486398310515,0.06484643530801883,0.03962693779844016,0.0006584152785408877,0.5250096991976884,0.45499184580247826,0.019340039721292456,-0.017091468120966007,8.271798255457996e-05,0.09044038342923091,0.08539383258341132,-0.010832103647049299,0.0019119486398310515,0.06484643530801883,0.03962693779844016,0.3319170582395216,13.831331731386605,0.045454545454545456,2009-01-31,2008-02-14,2009-01-30,252,0.11328129146985647,1.0,1.856651376146789,0.02160866160789976,0.001408333333347856,8.509483873099265e-05,0.0001032654029658588,0.02071613469952898,True,False,0,Optimization terminated successfully,6,-0.02071613469952898,0.13000000000067027,-0.027832074172010335,0.0,-6.702693955418226e-13,0.13216792582798967,0.05900760478771242,0.0013230388941904985,0.059007492123172765,0.05768445322898227,0.05900759475165901,1.0036053411932588e-08
2009-03,black_litterman_lw,True,-0.03368869222057745,-0.03353454080588292,1.5297098592754856,-0.033688692220577465,0.04417437194886834,0.00013252311584660502,2.162829884792769e-05,0.04249590245913848,0.6401667454681667,0.3173373520726949,0.0,-0.011713700978651377,0.005939274489003945,0.03218266476437234,-0.016869927512209146,-0.012570655156826562,0.0018766079745516542,0.07567728751830438,0.044505152023837466,0.0006297885272999797,0.5302222134782522,0.4506488295653856,0.01849916842906235,-0.019115733637518336,7.932529478135329e-05,0.09962189671635262,0.0827474751605223,-0.012570655156826562,0.0018766079745516542,0.07567728751830438,0.044505152023837466,0.287017313235088,14.96706413579076,0.043478260869565216,2009-02-28,2008-03-13,2009-02-27,252,0.12923612023058234,1.0,1.798901098901099,0.02468237071729909,0.001408333334945042,7.456878357691018e-05,0.00015415291555182295,0.023749482350697838,True,False,0,Optimization terminated successfully,4,-0.023749482350697838,0.13000000007438656,-0.026329214966729075,0.0,-7.43865524732712e-11,0.13367078503327093,0.08834875389779284,0.08834875389779284,0.08459100569150496,0.0,0.08834874389773668,1.00000561581437e-08
2009-04,black_litterman_lw,True,-0.021002290012992315,-0.020995185622607226,1.497582449175248,-0.05398344254939491,0.002029825824310779,6.089477472932338e-06,1.0149129121554285e-06,0.049278799542804924,0.6673503401476572,0.283370860309538,2.977604470646143e-17,-0.012820923411390147,0.004874040667960138,0.02797052469648593,-0.016868282919986335,-0.011796665127957292,0.001613457869839986,0.0620604370793097,0.032995736568912616,0.0006035473386624806,0.5352831223329675,0.44638496058385196,0.017728369744518083,-0.016732196562780716,4.502457598404763e-05,0.08222439138436706,0.06591176631741336,-0.011796665127957292,0.001613457869839986,0.0620604370793097,0.032995736568912616,0.3062415193702286,12.101168740348351,0.041666666666666664,2009-03-31,2008-04-14,2009-03-31,252,0.13706232692287332,1.0,1.8647798742138364,0.018081535608487367,0.0011558221321848158,8.079287256744245e-05,7.1073199822354146e-06,0.017415724349845285,True,False,0,Optimization terminated successfully,20,-0.01741572434984528,0.11777039350455525,-0.026805324815461218,0.0,0.012229606495444759,0.13319467518453879,0.004059662285751768,0.004059662285751768,0.0,0.0,0.004059651648621558,1.063713020964252e-08
2009-05,black_litterman_lw,True,0.026507443673023205,0.02660875321739749,1.5372795315924692,-0.028906961939025533,0.028945584106939374,8.683675232081812e-05,1.4472792053469644e-05,0.028314871565533653,0.6902197169016937,0.2814654115327726,2.6771169074427082e-20,-0.00922967361846371,0.0055467244809503085,0.01673955741473412,-0.014198333979035973,-0.010496337831006102,0.0016816758474504125,0.05659385002345213,0.028846516889702932,0.0005794054451159826,0.5412904048135176,0.44111095478662904,0.017019234954737363,-0.01623762019117674,0.00019158225533806496,0.07499780775168981,0.05321159882749815,-0.010496337831006102,0.0016816758474504125,0.05659385002345213,0.028846516889702932,0.2671888095952939,10.60329019231638,0.04,2009-04-30,2008-05-14,2009-04-30,252,0.1380742224741716,1.0,1.6937751004016064,0.016792734656829216,0.001224808110697307,8.667041864963863e-05,0.00010131240034259686,0.015992347782488325,True,False,0,Optimization terminated successfully,17,-0.015992347782488325,0.12123406010015371,-0.03433037180509926,0.0,0.008765939899846295,0.12566962819490074,0.05789117856212267,0.05789117856212267,0.0,0.0,0.05789116821387875,1.0348243921487477e-08
2009-06,black_litterman_lw,True,-0.010225719517940678,-0.010175704068345283,1.5215597422817333,-0.03883708697206201,0.016284248066755082,4.885274420026525e-05,1.1627053951290722e-06,0.011327513014465614,0.6851216485434217,0.3035508384421126,3.5605029937834515e-17,-0.007496514958824547,0.0076052506771043145,0.019439110318457277,-0.0005798888268263067,-0.008129408723997703,0.0036742238048724893,0.04714515198017742,0.018564061428999228,0.0005571206203038294,0.5469221808795074,0.4361560495052491,0.016364648994939772,-0.017759736987096552,0.0001446476928359296,0.0769548555175837,0.04842078293890675,-0.008129408723997703,0.0036742238048724893,0.04714515198017742,0.018564061428999228,0.46171208219650967,11.292657155785045,0.038461538461538464,2009-05-31,2008-06-12,2009-05-29,252,0.14587760988018691,1.0,1.5048262548262548,0.01673615469925441,0.001408333340594242,0.00010347580206240164,5.001695012521198e-05,0.015878495276769676,True,False,0,Optimization terminated successfully,10,-0.015878495276769676,0.13000000033511885,-0.04121924740963959,0.0,-3.351188493372348e-10,0.11878075259036042,0.12850355870289742,0.12850355870289742,1.1102230246251565e-16,0.0,0.032568496133510164,0.09593506256938726
2009-07,black_litterman_lw,True,-0.0041884246695040915,-0.004188423642832669,1.515186803921036,-0.04286284542840069,2.933346920471732e-07,8.800040761415196e-10,1.4666734600136519e-10,0.011475566757660054,0.6921649009423577,0.29635953229998224,4.331208852865502e-18,-0.004157973995079188,0.007913279476905241,0.012825283543100034,0.006669829332722363,-0.005142234964944434,0.004807326013664233,0.03435784507559794,0.015559623148897611,0.0005364865232555393,0.5489813416227235,0.4347236209700049,0.01575855088401608,-0.018267150892692856,0.00015438493006743944,0.07181511436981174,0.04438567783188527,-0.005142234964944434,0.004807326013664233,0.03435784507559794,0.015559623148897611,0.5893469506747628,10.733726945155803,0.037037037037037035,2009-06-30,2008-07-14,2009-06-30,252,0.14541989897818736,1.0018382352941178,1.5212962962962964,0.013450727170861184,0.0013234097382491803,9.713448854053541e-05,6.642249218417035e-09,0.01269188117094684,True,False,0,Optimization terminated successfully,15,-0.01269188117094684,0.12601950983474808,-0.044479540152308705,0.0,0.0039804901652519264,0.1155204598476913,6.005348761606393e-07,6.005348761606393e-07,0.0,0.0,5.866693840943464e-07,1.3865492066292885e-08
2009-08,black_litterman_lw,True,0.006376816721061698,0.006376816940178716,1.5248488724678118,-0.03675935721677914,6.260486236222751e-08,1.8781458708668254e-10,3.130243117283404e-11,0.013135227463350373,0.6949035010924006,0.29196127144424905,0.0,8.394295252991599e-06,0.007928663704427234,0.011534059062383218,0.007022511569520685,-0.0013765667209695472,0.005748945279554125,0.02667130761099909,0.012070045289416693,0.0005173262902821272,0.5511849168121757,0.43310201140224097,0.015195745495301217,-0.018579538374227707,0.00016434106133886934,0.07164431189126604,0.043650760352743456,-0.0013765667209695472,0.005748945279554125,0.02667130761099909,0.012070045289416693,0.7107192352730695,10.424980059835876,0.03571428571428571,2009-07-31,2008-08-14,2009-07-31,252,0.14688160869647338,1.0561224489795917,1.5791814946619218,0.011763869566540349,0.0013222853640174365,9.130526407660331e-05,6.505931564839569e-09,0.011011415114523464,True,False,0,Optimization terminated successfully,26,-0.011011415114523464,0.1259659651183971,-0.04641049182572529,0.0,0.004034034881602894,0.11358950817427471,1.3999999999999998e-07,6.008173625283369e-08,0.0,0.0,1.2520972472445502e-07,1.479027527554496e-08
2009-09,black_litterman_lw,True,-6.732237008557406e-05,-6.732136380055691e-05,1.524746216027695,-0.03682420485981397,2.875100048958107e-07,8.625300146874321e-10,1.4375500245744634e-10,0.013265422829871906,0.6907862376731514,0.2959483394969767,0.0,7.255623803632068e-05,0.006987471615823029,0.011604652781364778,0.0067990672585324635,-0.002338079300911823,0.004719174301789031,0.0296950906687043,0.012374773542603835,0.0004994874526861919,0.5533911511593664,0.431437607116622,0.014671754271325313,-0.018178009274312706,0.00016704158580629208,0.07095662414272984,0.0394400697805769,-0.002338079300911823,0.004719174301789031,0.0296950906687043,0.012374773542603835,0.6563893511731922,10.60710327524512,0.034482758620689655,2009-08-31,2008-09-12,2009-08-31,252,0.1730499214703132,1.1,1.650943396226415,0.012017137824935504,0.0013302717165995764,9.232797717131065e-05,6.6360759870872e-09,0.011259667353388418,True,False,0,Optimization terminated successfully,21,-0.011259667353388418,0.12634579771086538,-0.04624855897142286,0.0,0.003654202289134628,0.11375144102857715,5.882766074272273e-07,5.882766074272273e-07,1.1102230246251565e-16,0.0,5.750200097916214e-07,1.3256597635605945e-08
