month,signal_month,regime,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,objective_mode,solver_success,used_retry,used_fallback,solver_status,solver_message,solver_iterations,objective_value,expected_monthly_return,expected_monthly_variance,expected_annual_return,expected_annual_volatility,expected_sharpe,expected_squared_loss,expected_log_growth,expected_cagr,standardized_mse_quality,standardized_log_growth,combined_score,target_volatility,sum_error,volatility_slack,cdar_slack,w_KODEX200,w_BOND,w_GLD,w_USO
2007-04,2007-03,Slowdown,0.00045798874700592456,0.0021743410460972664,1.000457988747006,0.0,1.0,0.0015,0.00021635229909134184,log_growth,True,False,False,0,Optimization terminated successfully,7,-0.12094885368764859,0.010316262525228359,0.00047438276918195486,0.1237951503027403,0.07544927587580585,1.6407732064455427,0.9799482829912147,0.12094885368764859,0.12856718884123378,0.5677642701543058,0.5658181513109459,0.5667912107326258,0.07544927536231884,0.0,-5.134870167955441e-10,0.1221701101303316,0.17574088443522565,0.3915545173820906,0.4327045981826837,0.0
2007-05,2007-04,Goldilocks,0.037192606083337215,0.03764205788987318,1.0376676286254012,0.0,0.1384662084249844,0.00041539862527495316,3.40531812610132e-05,log_growth,True,False,False,0,Optimization terminated successfully,7,-0.1357097205517332,0.011556525288493312,0.0004947638183644286,0.13867830346191976,0.07705300656284052,1.7997779664680673,0.9775152665181215,0.1357097205517332,0.14534937395104408,0.5724406646526591,0.5702290302740566,0.5713348474633578,0.07705300655460941,0.0,-8.231110237844064e-12,0.11363994550592485,0.3247455611111444,0.3196051740044611,0.3556492648843946,2.775557561562916e-17
2007-06,2007-05,Slowdown,-0.007449736610393564,-0.0071440983817772875,1.0299372781030103,-0.007449736610393498,0.09263492621021147,0.0002779047786306344,2.7733449985641922e-05,log_growth,True,False,False,0,Optimization terminated successfully,8,-0.13202913167821823,0.011244071015863654,0.0004832867520242681,0.13492885219036385,0.07615406111489535,1.7717880072973868,0.9781215738533067,0.13202913167821823,0.14114156215181228,0.5458602998469212,0.5433427048774438,0.5446015023621825,0.07615406110135352,0.0,-1.3541834320562884e-11,0.11730787320542094,0.24892235091581535,0.34588038546305316,0.40519726362113156,1.0760545668705943e-16
2007-07,2007-06,Slowdown,0.04036391589542922,0.04044402247361895,1.0715095797739274,0.0,0.025162675196532185,7.548802558959656e-05,4.61855260013444e-06,log_growth,True,False,False,0,Optimization terminated successfully,7,-0.13411065920575924,0.01142110150726866,0.0004904264802441137,0.13705321808722393,0.07671452119989647,1.7865355338672033,0.977778665025346,0.13411065920575924,0.14351935358688325,0.5656777331496396,0.5633203808294222,0.564499056989531,0.07671452119754006,0.0,-2.3564067364034713e-12,0.11530089630496829,0.26993956859493684,0.3233384019370266,0.4067220294680364,9.527853436591978e-17
2007-08,2007-07,Slowdown,0.0068878265152830746,0.007160489628882419,1.078889951868874,0.0,0.08410192428069248,0.0002523057728420774,2.0357340757267416e-05,log_growth,True,False,False,0,Optimization terminated successfully,8,-0.13072962694679352,0.011133427075691265,0.00047858299358360994,0.13360112490829518,0.07578255685184632,1.7629535140848207,0.9783356820406507,0.13072962694679352,0.1396596064053725,0.5289168081752765,0.5262210784435412,0.5275689433094088,0.07578255685184623,0.0,-8.326672684688674e-17,0.11924650109374382,0.20089221860883935,0.35656821735062316,0.44253956404053757,0.0
2007-09,2007-08,Slowdown,0.04186623165258287,0.04196105844379521,1.1240590085214601,0.0,0.028887509716144982,8.666252914843495e-05,8.164262063905748e-06,log_growth,True,False,False,0,Optimization terminated successfully,8,-0.1336203064017049,0.011377402343448823,0.0004847536199468268,0.1365288281213859,0.07626954463848543,1.7900831684327871,0.9778593942171339,0.1336203064017049,0.1429587631201478,0.567415494101145,0.5650314287480196,0.5662234614245822,0.0762695446384854,0.0,-2.7755575615628914e-17,0.11689181527915929,0.20874280117396982,0.3243810781477267,0.46687612067830336,2.7755575615629246e-17
2007-10,2007-09,Slowdown,0.04030880342124774,0.04055913834772892,1.1693684821298342,0.0,0.07152426470890633,0.00021457279412671898,3.5762132354453136e-05,log_growth,True,False,False,0,Optimization terminated successfully,7,-0.12965148356906409,0.01104579240368943,0.00048300421253484317,0.13254950884427316,0.0761317972362279,1.7410531953289874,0.9785134289349815,0.12965148356906409,0.13843155207613894,0.5041515543133612,0.50107355562965,0.5026125549715056,0.07613179723502304,0.0,-1.2048556596866433e-12,0.11798194408194948,0.23901269602326639,0.35231080938244264,0.40867649459429106,1.3877787807814404e-17
2007-11,2007-10,Goldilocks,-0.014002443942257449,-0.013990461516412579,1.1529944655109685,-0.01400244394225747,0.0034924079057600693,1.0477223717280208e-05,1.5052021275902272e-06,log_growth,True,False,False,0,Optimization terminated successfully,7,-0.1308123033536271,0.011162987446173124,0.0005239243334083978,0.13395584935407748,0.07929118488773373,1.6894166677385636,0.9783225617297855,0.1308123033536271,0.13975383326175875,0.3968500761034671,0.39287756344050506,0.3948638197719861,0.07929118469341176,0.0,-1.9432197517765815e-10,0.1173018377496203,0.24375379665562574,0.343723302532734,0.41252290081164,2.4215978495133938e-16
2007-12,2007-11,Goldilocks,0.041807512294575196,0.0420813331786351,1.2011982958033953,0.0,0.08096950540578776,0.0002429085162173633,3.0912367842544556e-05,log_growth,True,False,False,0,Optimization terminated successfully,9,-0.12647350948838396,0.010790929552792797,0.0005029408575216013,0.12949115463351357,0.0776871307892061,1.6668288984036614,0.9790375259125492,0.12647350948838396,0.13481938883168773,0.4056076283663103,0.40134652686891426,0.4034770776176123,0.07768713078916652,0.0,-3.957945082788683e-14,0.11990272405166205,0.1464046418595227,0.3666055099192374,0.4869898482212398,1.3273638249462837e-16
2008-01,2007-12,Stagflation,0.0312637045061493,0.031579696481457024,1.2387522043766828,0.0,0.09028342151649205,0.0002708502645494761,4.5141710758245994e-05,log_growth,True,False,False,0,Optimization terminated successfully,8,-0.12256310769435536,0.010456905618970438,0.0004866266222149864,0.12548286742764525,0.07641674859989685,1.6420859265375056,0.9796821622593983,0.12256310769435536,0.13039045415840583,0.15351994109593486,0.14816882855864302,0.15084438482728896,0.07641674859979945,2.220446049250313e-16,-9.739431483524186e-14,0.12320889254915818,0.1881855413018845,0.3944224009056688,0.41739205779244665,1.2045687306638893e-16
2008-02,2008-01,Stagflation,0.027653220980844054,0.02792076294515695,1.2730076928248188,0.0,0.07676934598574454,0.00023030803795723363,3.723392635566239e-05,log_growth,True,False,False,0,Optimization terminated successfully,7,-0.12172964677347017,0.01038498194407606,0.00048168942590709067,0.12461978332891271,0.07602810737408296,1.6391277861981088,0.9798195733877336,0.12172964677347017,0.12944871039735006,0.5223047908531986,0.5157748478818769,0.5190398193675377,0.07602810690112344,0.0,-4.729595187713542e-10,0.12295273515405275,0.23632167076864508,0.38944613044833504,0.37423219878301994,3.8356404708753284e-17
2008-03,2008-02,Stagflation,-0.015102984474153622,-0.015076550583213867,1.2537814774046074,-0.015102984474153702,0.007851149598697073,2.355344879609122e-05,2.8804421436639803e-06,log_growth,True,False,False,0,Optimization terminated successfully,8,-0.12307480962082896,0.010496237873628128,0.00048000747711809705,0.12595485448353755,0.07589525495982713,1.6595880012552557,0.9795977027393618,0.12307480962082896,0.13096902514678635,0.2999261183985543,0.29176311981983,0.29584461910919213,0.07589525495982505,0.0,-2.0816681711721685e-15,0.12211946764229487,0.2398634636939682,0.37933540166336865,0.38080113464266324,1.1102230246251541e-16
