target_month,signal_month,p_growth_high,p_inflation_high,p_Goldilocks,p_Overheating,p_Slowdown,p_Stagflation,regime
2011-04,2011-03,0.6902275869697472,0.6009251262725394,0.2754524871131617,0.41477509985658545,0.12362238661429893,0.1861500264159539,Overheating
2011-05,2011-04,0.6303000348609816,0.6312066720624978,0.23245044745550505,0.39784958740547655,0.13634288048199714,0.23335708465702124,Overheating
2011-06,2011-05,0.6321184939091915,0.6176210950481887,0.24170877750078482,0.39040971640840666,0.14067012745102644,0.22721137863978205,Overheating
2011-07,2011-06,0.5003106031996234,0.5886416975386465,0.2058069204356129,0.2945036827640105,0.2055513820257406,0.29413801477463597,Overheating
2011-08,2011-07,0.4689513087743658,0.5688204200862428,0.2022022283173377,0.2667490804570281,0.22897735159641955,0.30207133962921473,Stagflation
2011-09,2011-08,0.5387128609016021,0.5606914910677058,0.23666114366533325,0.30205171723626884,0.20264736526696098,0.25863977383143694,Overheating
2011-10,2011-09,0.386638853956952,0.5709915353002515,0.16587134112934226,0.22076751282760976,0.2631371235704062,0.3502240224726417,Stagflation
2011-11,2011-10,0.3017535548837032,0.5615126416239934,0.13231511916152436,0.16943843572217884,0.3061722392144823,0.3920742059018146,Stagflation
2011-12,2011-11,0.25875925613580253,0.5590820337263852,0.11409160496987143,0.1446676511659311,0.3268263613037434,0.4144143825604541,Stagflation
2012-01,2011-12,0.21838597986680486,0.5502919345733134,0.09820993652221215,0.12017604334459271,0.35149812890447446,0.4301158912287207,Stagflation
2012-02,2012-01,0.15648376405494613,0.489356884057971,0.07990735687135497,0.07657640718359117,0.4307357590706741,0.41278047687437985,Slowdown
2012-03,2012-02,0.3310868553970339,0.4413086058655679,0.18497537682135398,0.1461114785756799,0.3737160173130781,0.295197127289888,Slowdown
2012-04,2012-03,0.2197844457648379,0.39355673062999635,0.13328679784630257,0.08649764791853536,0.47315647152370116,0.307059082711461,Slowdown
2012-05,2012-04,0.23314699283296347,0.3204428030514987,0.15843671692654096,0.07471027590642249,0.5211204800219603,0.2457325271450762,Slowdown
2012-06,2012-05,0.29048253077592817,0.25624789424658617,0.2160469939491774,0.07443553682675076,0.5277051118042363,0.1818123574198354,Slowdown
2012-07,2012-06,0.2151617101011333,0.21752885795899735,0.1683578290263289,0.04680388107480439,0.6141133130146738,0.17072497688419297,Slowdown
2012-08,2012-07,0.1602832566482699,0.12960750475684765,0.1395093436997862,0.020773912948483672,0.730883151543366,0.10883359180836398,Slowdown
2012-09,2012-08,0.11535840958890779,0.1007035639813444,0.10374140660808509,0.011617002980822709,0.7955550294105705,0.0890865610005217,Slowdown
2012-10,2012-09,0.12972941849670083,0.12298497267759563,0.11377464950740371,0.01595476898929712,0.7632403778150006,0.1070302036882985,Slowdown
2012-11,2012-10,0.13751501594797233,0.11996179769546784,0.12101846742473263,0.01649654852323969,0.7590197348797995,0.10346524917222816,Slowdown
2012-12,2012-11,0.14110590066030196,0.08401965768513812,0.1292502311894703,0.011855669470831677,0.7867301111253917,0.07216398821430645,Slowdown
2013-01,2012-12,0.10853538275213466,0.05338424380108984,0.1027413034182501,0.005794079333884558,0.84387445278066,0.04759016446720528,Slowdown
2013-02,2013-01,0.18639738946175358,0.04453525918237906,0.17809613341115552,0.008301256050598046,0.7773686074064654,0.03623400313178101,Slowdown
2013-03,2013-02,0.12072600395532658,0.041871151878511544,0.11567106710802731,0.005054936847299265,0.8424577810134611,0.036816215031212275,Slowdown
2013-04,2013-03,0.1688976925364513,0.04778186292041602,0.16082744614410002,0.008070246392351288,0.7913906909354841,0.039711616528064736,Slowdown
2013-05,2013-04,0.1935369662345272,0.032478221367110253,0.1872512298024433,0.006285736432083917,0.7802705488304464,0.026192484935026336,Slowdown
2013-06,2013-05,0.21132699912225306,0.029243336362259578,0.20514709260449407,0.00617990651775898,0.7656095710332463,0.023063429844500598,Slowdown
2013-07,2013-06,0.2048516746411483,0.031030942538653128,0.19849493409641197,0.006356740544736339,0.7704741233649349,0.02467420199391679,Slowdown
2013-08,2013-07,0.19782335514503227,0.07416684280983583,0.1831514214598763,0.014671933685155937,0.7426817357302878,0.0594949091246799,Slowdown
2013-09,2013-08,0.19346489141685505,0.0872030108085406,0.1765941703995579,0.016870721017297145,0.7362028187919014,0.07033228979124345,Slowdown
2013-10,2013-09,0.17378229069405537,0.07608624708624709,0.16055984838509346,0.013222442308961916,0.7633539045286595,0.06286380477728518,Slowdown
2013-11,2013-10,0.26838642199088886,0.04094428943160799,0.2573975306493802,0.010988891341508633,0.7016581799190117,0.029955398090099353,Slowdown
2013-12,2013-11,0.2501769429699197,0.052152597507762216,0.2371295655574871,0.013047377412432604,0.7107178369347507,0.039105220095329615,Slowdown
2014-01,2013-12,0.2308942695370466,0.08063157288155128,0.21227690141493766,0.018617368122108915,0.707091525703511,0.06201420475944236,Slowdown
2014-02,2014-01,0.21391444635833712,0.09697420634920635,0.1931702626961075,0.020744183662229618,0.7098555309546861,0.07623002268697673,Slowdown
2014-03,2014-02,0.2507069902404771,0.10170335924407,0.2252092471470503,0.025497743093426794,0.6730873936088797,0.07620561615064321,Slowdown
2014-04,2014-03,0.30229747488970243,0.07882229850787094,0.2784696930857707,0.023827781803931743,0.6427080084063583,0.05499451670393919,Slowdown
2014-05,2014-04,0.3384586918813109,0.0948346635871546,0.30636107569859833,0.032097616182712535,0.5988042607142471,0.06273704740444208,Slowdown
2014-06,2014-05,0.2757745220208841,0.08757579871481581,0.2516233479897086,0.024151174031175487,0.6608008532954757,0.06342462468364034,Slowdown
2014-07,2014-06,0.24516555038984014,0.10163697168691606,0.22024766628626075,0.024917884103579375,0.6781153620268232,0.07671908758333669,Slowdown
2014-08,2014-07,0.22465770964849888,0.08960986456438245,0.20452616271355253,0.020131546934946343,0.705863972722065,0.06947831762943611,Slowdown
2014-09,2014-08,0.16598028985205732,0.0895731304105561,0.1511129157035571,0.014867374148500232,0.7593139538858868,0.07470575626205588,Slowdown
2014-10,2014-09,0.19901653382961793,0.07079409246575342,0.1849273389314702,0.014089194898147715,0.7442785686027764,0.05670489756760571,Slowdown
2014-11,2014-10,0.20506978555608668,0.062153246363772674,0.19232403265265322,0.012745752903433487,0.7455227209835742,0.04940749346033919,Slowdown
2014-12,2014-11,0.13622160804801037,0.0648652297667583,0.12738556214277888,0.008836045905231484,0.8077492080904628,0.056029183861526825,Slowdown
2015-01,2014-12,0.1887712094107443,0.05790068529024219,0.1778412270227944,0.010929982387949911,0.7642580876869635,0.04697070290229228,Slowdown
2015-02,2015-01,0.17544883753356008,0.02257686020144492,0.17148775365605887,0.003961083877501209,0.8059353861424962,0.018615776323943713,Slowdown
2015-03,2015-02,0.12803217220374266,0.014141158724477007,0.12622164893476998,0.0018105232689726981,0.8596371923407531,0.012330635455504309,Slowdown
2015-04,2015-03,0.21783403206138127,0.009675413912702048,0.2157263976369146,0.0021076344244666725,0.7745981884503833,0.007567779488235376,Slowdown
2015-05,2015-04,0.18756240865453097,0.009172592092694202,0.18584197518801976,0.0017204334665112293,0.804985432719286,0.007452158626182972,Slowdown
2015-06,2015-05,0.1992074956236806,0.009758316008316009,0.19726356593015948,0.0019439296935211037,0.7929781180615245,0.007814386314794905,Slowdown
2015-07,2015-06,0.1638076195358336,0.016196098867249497,0.16115457513462245,0.002653044401211151,0.8226493259981281,0.013543054466038346,Slowdown
2015-08,2015-07,0.09574982958418542,0.01868299856805604,0.09396093565517248,0.001788893929012946,0.8873560657767715,0.016894104639043093,Slowdown
2015-09,2015-08,0.07784508100896802,0.017287679890311766,0.07649932016744959,0.0013457608415184267,0.9062129999422386,0.01594191904879334,Slowdown
2015-10,2015-09,0.10203654220556317,0.01776687671841112,0.10022367153942398,0.001812870666139194,0.8820094517421649,0.015954006052271926,Slowdown
2015-11,2015-10,0.10658947495095283,0.015298715801228364,0.10495879286627606,0.001630682084676777,0.8797424913324956,0.013668033716551587,Slowdown
2015-12,2015-11,0.1447572389458205,0.016053723650020557,0.1424333462354443,0.002323892710376195,0.8415129301145351,0.013729830939644362,Slowdown
2016-01,2015-12,0.10645529533068197,0.01476052750789583,0.10488395901559228,0.0015713363150897058,0.8803555134765119,0.013189191192806125,Slowdown
2016-02,2016-01,0.09018431348571232,0.037260101010101014,0.08682403685570807,0.003360276630004256,0.8759158621341909,0.033899824380096755,Slowdown
2016-03,2016-02,0.10680551016468204,0.0593607377747862,0.10046545628289408,0.0063400538817879526,0.8401738059423196,0.053020683892998244,Slowdown
2016-04,2016-03,0.12594192600417958,0.06342171796318352,0.11795447269340238,0.007987453310777206,0.818623809343414,0.05543426465240631,Slowdown
2016-05,2016-04,0.11901943281634668,0.054351594194751295,0.11255053690262314,0.00646889591372354,0.8330978689026256,0.04788269828102776,Slowdown
2016-06,2016-05,0.16273687773876597,0.06629155670633537,0.1519487967799346,0.01078808095883137,0.78175964651373,0.05550347574750399,Slowdown
2016-07,2016-06,0.18277970734451224,0.07872585655290755,0.16839021832332574,0.014389489021186494,0.7528839251237668,0.06433636753172106,Slowdown
2016-08,2016-07,0.15477764030307536,0.08038219552292308,0.1423362737576569,0.012441366545418464,0.77728153071942,0.06794082897750461,Slowdown
2016-09,2016-08,0.23010017374725156,0.059935231232710794,0.2163090666270231,0.013791107120228453,0.7237557021402661,0.046144124112482345,Slowdown
2016-10,2016-09,0.19851268225251964,0.055286887928777166,0.18753753383638364,0.010975148416136005,0.7571755782348393,0.04431173951264116,Slowdown
2016-11,2016-10,0.19929959262792848,0.09704831010937735,0.1799579039579007,0.01934168867002778,0.7229937859327219,0.07770662143934957,Slowdown
2016-12,2016-11,0.21464860602393268,0.1796930546244947,0.1760777423366025,0.038570863687330176,0.6442292030389029,0.14112219093716452,Slowdown
2017-01,2016-12,0.23920248535067382,0.2771048606914868,0.17291831397051793,0.06628417138015588,0.5499768253379953,0.21082068931133094,Slowdown
2017-02,2017-01,0.26392416464433327,0.38326071169208425,0.16277240147000727,0.10115176317432599,0.45396688683790837,0.28210894851775825,Slowdown
2017-03,2017-02,0.3824249239577953,0.5061599217609024,0.1888567543678986,0.19356816958989673,0.30498332387119903,0.3125917521710057,Stagflation
2017-04,2017-03,0.37804689183365653,0.48319350457348226,0.19537708927543984,0.18266980255821666,0.32142940615107785,0.30052370201526557,Slowdown
2017-05,2017-04,0.48726576429516916,0.46692718860890264,0.2597481308674576,0.22751763342771156,0.27332468052363973,0.23940955518119106,Slowdown
2017-06,2017-05,0.420622970252497,0.46701919404125286,0.22418396968993795,0.19643900056255903,0.3087968362688091,0.27058019347869383,Slowdown
2017-07,2017-06,0.42651349720713877,0.39240926055343256,0.2591456511520269,0.16736784605511185,0.3484450882945405,0.22504141449832074,Slowdown
2017-08,2017-07,0.4190661017800695,0.32248657491375937,0.283922909954554,0.13514319182551549,0.3935905151316867,0.18734338308824391,Slowdown
2017-09,2017-08,0.37490029542097486,0.41627115740727066,0.21884011553375798,0.1560601798872169,0.36488872705897146,0.2602109775200538,Slowdown
2017-10,2017-09,0.5230469734993576,0.4820834314418021,0.27089469370953795,0.25215227978981963,0.24702187484865995,0.22993115165198247,Goldilocks
2017-11,2017-10,0.3372147285620452,0.48046074109272013,0.1751962901697445,0.1620184383923007,0.3443429687375353,0.3184423027004194,Slowdown
2017-12,2017-11,0.41138805774150033,0.4283815648445873,0.235156997807821,0.17623105993367935,0.33646143734759176,0.25215050491090796,Slowdown
2018-01,2017-12,0.3860040070138426,0.35379421043892184,0.24943802412612012,0.13656598288772248,0.39676776543495806,0.21722822755119933,Slowdown
2018-02,2018-01,0.47344749620516735,0.24666713117800074,0.3566635605528313,0.11678393565233602,0.3966693082691679,0.1298831955256647,Slowdown
2018-03,2018-02,0.2694416121653089,0.17263411693791442,0.22292679738282276,0.04651481478248612,0.6044390856792627,0.1261193021554283,Slowdown
2018-04,2018-03,0.3418175921036333,0.21851920200843514,0.2671238846447026,0.07469370745893074,0.5143569133468623,0.1438254945495044,Slowdown
2018-05,2018-04,0.24254118943226877,0.26947713263502737,0.177181885158172,0.0653593042740968,0.5533409822068006,0.2041178283609306,Slowdown
2018-06,2018-05,0.3864136348170579,0.3048427500038186,0.2686182397404547,0.11779539507660325,0.42653901025572666,0.18704735492721536,Slowdown
2018-07,2018-06,0.26692341124655533,0.39729834386081087,0.16087518202062076,0.10604822922593457,0.4418264741185684,0.2912501146348763,Slowdown
2018-08,2018-07,0.32038816625562394,0.43125960061443935,0.18221769363463097,0.13817047262099297,0.3865227057509297,0.2930891279934464,Slowdown
2018-09,2018-08,0.26746214384949124,0.43679378030537136,0.15063634294889292,0.11682580090059831,0.41256987674573564,0.319967979404773,Slowdown
2018-10,2018-09,0.20298848802549077,0.4325082881253768,0.11519428456042721,0.08779420346506356,0.45229742731419603,0.3447140846603132,Slowdown
2018-11,2018-10,0.414268514600554,0.44727593751848005,0.22897617634820308,0.18529233825235095,0.32374788613331684,0.26198359926612913,Slowdown
2018-12,2018-11,0.20656650700551618,0.4378047457068978,0.11613070993440404,0.09043579707111214,0.44606454435869813,0.3473689486357857,Slowdown
2019-01,2018-12,0.1579530974164482,0.3550411882351296,0.10187324202429324,0.056079855392154945,0.5430855697405771,0.2989613328429746,Slowdown
2019-02,2019-01,0.15896117063307613,0.24974352112047815,0.11926164815773856,0.03969952247533758,0.6309948307217833,0.21004399864514056,Slowdown
2019-03,2019-02,0.10634312913789327,0.19845700022691173,0.08523859073444388,0.02110453840344939,0.7163044090386445,0.17735246182346234,Slowdown
2019-04,2019-03,0.2027255699105209,0.2228511507176062,0.1575479433760788,0.04517762653444211,0.619600905906315,0.1776735241831641,Slowdown
2019-05,2019-04,0.19324809177750354,0.2549204693179654,0.1439851975267811,0.04926289425072246,0.6010943331552535,0.20565757506724294,Slowdown
