month,signal_month,regime,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,objective_mode,solver_success,used_retry,used_fallback,solver_status,solver_message,solver_iterations,objective_value,expected_monthly_return,expected_monthly_variance,expected_annual_return,expected_annual_volatility,expected_sharpe,expected_squared_loss,expected_log_growth,expected_cagr,standardized_mse_quality,standardized_log_growth,combined_score,target_volatility,sum_error,volatility_slack,cdar_slack,w_KODEX200,w_BOND,w_GLD,w_USO
2008-02,2008-01,Stagflation,0.027653241925482464,0.02792078223053219,1.2730068874019778,0.0,0.07676885916621537,0.00023030657749864613,3.723372755107857e-05,mse,True,False,False,0,Optimization terminated successfully,9,0.9798195734623687,0.010384981903456103,0.00048168942014571,0.12461978284147324,0.07602810691940527,1.639127789589425,0.9798195734623687,0.12172964632059897,0.12944870988585527,0.5223047814587787,0.5157748384770005,0.5190398099678896,0.07602810690112344,0.0,-1.8281834379685336e-11,0.12295274129237285,0.23632120831721493,0.38944622210993224,0.3742325695728527,0.0
2008-03,2008-02,Stagflation,-0.01510298494308162,-0.01507654943057579,1.2537806835491065,-0.015102984943081599,0.007851625204182934,2.35548756125488e-05,2.88063689328219e-06,mse,True,False,False,0,Optimization terminated successfully,10,0.9795977027393572,0.010496237873630564,0.00048000747711844356,0.12595485448356677,0.07589525495985452,1.659588001255042,0.9795977027393572,0.12307480962085611,0.13096902514681708,0.2999261183992487,0.29176311982051256,0.29584461910988064,0.07589525495982505,0.0,-2.9476421303797906e-14,0.12211946740727508,0.23986348092798715,0.37933539817485423,0.3808011208971588,8.097677327398469e-17
2008-04,2008-03,Overheating,0.019053445778174156,0.019104407975713188,1.2776695258208315,0.0,0.01666517411451028,4.999552234353085e-05,9.666751955013375e-07,mse,True,False,False,0,Optimization terminated successfully,10,0.9793858278151851,0.010615430284304521,0.0005040010236732887,0.12738516341165426,0.07776896735896308,1.6379947906942702,0.9793858278151851,0.12436115726961453,0.13242478059619764,0.23503794338954637,0.22690075617310074,0.23096934978132355,0.07776896735800483,0.0,-9.582473703417804e-13,0.1212936751651078,0.26398101467273516,0.3685117384817181,0.3675072468455468,8.487026609515741e-17
2008-05,2008-04,Overheating,0.015530568501028116,0.015613466801915324,1.297512459913268,0.0,0.023685228824916086,7.105568647474827e-05,1.184261441245804e-05,mse,True,False,False,0,Optimization terminated successfully,10,0.9780280388359603,0.01130091275403954,0.0005021537149649422,0.13561095304847448,0.07762631370598055,1.7469714401500251,0.9780280388359603,0.13259803075868482,0.14179094123527028,0.19694516106236234,0.18800112552364978,0.19247314329300608,0.07762631370595972,0.0,-2.08305594995295e-14,0.1199475163486925,0.27389329212790453,0.3520159455814033,0.37409076229069216,8.650586024652614e-17
2008-06,2008-05,Overheating,0.003209680639639388,0.003296676339989817,1.3016770605355423,0.0,0.027740417077724323,8.322125123317297e-05,3.77444911725619e-06,mse,True,False,False,0,Optimization terminated successfully,10,0.9775888623930945,0.01153451114143892,0.000524839728700356,0.13841413369726704,0.07936042303569375,1.74412041169454,0.9775888623930945,0.13526509532506492,0.1448402359222302,0.2786005152967401,0.27002427148346697,0.27431239339010355,0.07936042303569302,0.0,-7.355227538141662e-16,0.11698980521629154,0.28780694784506466,0.3160628663456923,0.39613018580924303,2.775557561562899e-17
2008-07,2008-06,Stagflation,-0.03890258875154631,-0.03882068827989289,1.2510384531622065,-0.038902588751546285,0.024535847406010492,7.360754221803148e-05,8.292929435391616e-06,mse,True,False,False,0,Optimization terminated successfully,9,0.979844403486835,0.010369988033118074,0.0004768429012642002,0.12443985639741689,0.07564466151137436,1.6450580108512405,0.979844403486835,0.12157879898983169,0.12927834841234026,0.3383005713457181,0.3282726653824254,0.33328661836407175,0.07564466151132818,0.0,-4.618527782440651e-14,0.11872345255385083,0.25073491036410195,0.33824841083648394,0.41101667879941417,0.0
2008-08,2008-07,Stagflation,-0.0230864044614474,-0.02272256958056344,1.2221564734356802,-0.061090872314478184,0.11153505730162473,0.0003346051719048742,2.9229708979086418e-05,mse,True,False,False,0,Optimization terminated successfully,9,0.9831169412646485,0.00871351908485023,0.00046805401950686534,0.10456222901820277,0.07494430087793456,1.3951992051871744,0.9831169412646485,0.10175390490116158,0.10711098361337643,0.15392709685592232,0.14303404664241856,0.14848057174917045,0.07494430014430015,0.0,-7.336344171049447e-10,0.12746098657754473,0.1936953689537954,0.46510827078054456,0.34119636026565997,2.7755575615629006e-17
2008-09,2008-08,Stagflation,0.054846800890794856,0.05507734053502289,1.289187846191603,-0.009594710333760359,0.07402173211650397,0.0002220651963495119,8.474447878518864e-06,mse,True,False,False,0,Optimization terminated successfully,9,0.9851284694849866,0.007688102702856494,0.0004455679675298254,0.09225723243427793,0.07312192291206451,1.2616904583489317,0.9851284694849866,0.08958382462909897,0.09371901006026918,0.06108112875559144,0.052030392572890584,0.05655576066424101,0.07312192289868757,0.0,-1.3376938445830433e-11,0.12837388749735912,0.12562129522907636,0.54934136891139,0.3250373358595336,4.163336342344358e-17
2008-10,2008-09,Stagflation,-0.05563223652106121,-0.05526916697484116,1.2174674430121943,-0.06469317166018285,0.11305064505718826,0.0003391519351715648,2.391761104848414e-05,mse,True,False,False,0,Optimization terminated successfully,12,0.9856055896281196,0.007460322048993967,0.00047057732103285494,0.0895238645879276,0.07514604349128608,1.1913317112737782,0.9856055896281196,0.08670040066173047,0.09056989674933869,-0.003299433369447331,-0.012455206031050358,-0.007877319700248844,0.07514604347681347,0.0,-1.4472603671045192e-11,0.1297223900096779,0.09903697817405493,0.5920593818145443,0.26441787161320146,0.04448576839819923
2008-11,2008-10,Stagflation,0.054189164933928356,0.054532512813621904,1.2834409870832701,-0.014009675675447086,0.10703815446927722,0.0003211144634078317,2.223341628572008e-05,mse,True,False,False,0,Optimization terminated successfully,5,0.9874331502943724,0.006518238598734826,0.0004271400574119865,0.07821886318481791,0.07159385929633796,1.092535923521849,0.9874331502943724,0.07565602284034599,0.07859149949991442,0.685668708282745,0.6793812352727341,0.6825249717777395,0.07159385929620923,0.0,-1.287303597052869e-13,0.14322896367225776,0.020000000000000073,0.7421476911395062,0.23785230886049388,5.377642775528091e-17
2008-12,2008-11,Stagflation,0.03934770893571183,0.03964720643381053,1.3339414494791855,0.0,0.08557071374248704,0.0002567121412274611,4.278535687124356e-05,mse,True,False,False,0,Optimization terminated successfully,7,0.9885463469186692,0.005946611653948457,0.0004042080364033015,0.07135933984738149,0.06964550550351127,1.0246079676137008,0.9885463469186692,0.06893409162896168,0.07136559486019167,0.8009418193279395,0.7949203047399098,0.7979310620339246,0.06964550537182115,0.0,-1.3169011714442291e-10,0.147259158401711,0.020000000000000056,0.7896151569458666,0.1903848430541334,9.043008448181646e-17
2009-01,2008-12,Stagflation,0.02305356928556329,0.023075615156619284,1.3646935611076387,0.0,0.006331915354354854,1.8995746063064562e-05,3.050124992928657e-06,mse,True,False,False,0,Optimization terminated successfully,7,0.9867916748035487,0.006829916059936424,0.00040485917003572805,0.0819589927192371,0.06970157846439876,1.1758556194118188,0.9867916748035487,0.07952983769902272,0.08277786664754494,0.8134929492636923,0.8098210036400756,0.811656976451884,0.06970157846438726,0.0,-1.149080830487037e-14,0.14807480590893826,0.020000000000000073,0.7992196472615326,0.1807803527384672,4.683753385137421e-17
2009-02,2009-01,Stagflation,0.030391410814540536,0.030434408531197877,1.4061685237592192,0.0,0.012285061902097506,3.685518570629252e-05,6.1425309510486775e-06,mse,True,False,False,0,Optimization terminated successfully,7,0.9867069879126198,0.006868679904943159,0.0003971689588694521,0.08242415885931792,0.06903642159348516,1.1939228157662234,0.9867069879126198,0.08004114510610119,0.08333164055326772,0.7920088854952257,0.788842118395892,0.7904255019455588,0.06903642159347465,0.0,-1.0519363158323358e-14,0.1479639546485431,0.020000000000000056,0.7979143838439429,0.18208561615605706,5.551115123125791e-17
2009-03,2009-02,Stagflation,-0.015806261827946297,-0.015693041114506732,1.3839422558984642,-0.01580626182794631,0.032348775268447226,9.704632580534168e-05,1.6174387634223617e-05,mse,True,False,False,0,Optimization terminated successfully,7,0.9871556478275775,0.006645165735939869,0.0004018210717991135,0.07974198883127842,0.06943956265407611,1.1483653667078153,0.9871556478275775,0.07733106240048374,0.08039969690912128,0.8655053324584405,0.8618114001077973,0.863658366283119,0.0694395624217525,0.0,-2.3232360479852332e-10,0.14855519002255077,0.020000000000000073,0.8048759701168912,0.1751240298831087,4.336808689942056e-17
2009-04,2009-03,Stagflation,-0.00892775897211341,-0.008863927609366632,1.3715867530064798,-0.02459290630420974,0.018237532213365142,5.471259664009543e-05,9.118766106682567e-06,mse,True,False,False,0,Optimization terminated successfully,8,0.9869435026453202,0.006750801648372872,0.00039953261917013316,0.08100961978047447,0.06924154410497789,1.1699568637241085,0.9869435026453202,0.07861242406545366,0.08178496699003625,0.8342805823549048,0.8307299766518649,0.8325052795033848,0.06924154381654382,1.1102230246251565e-16,-2.884340682962616e-10,0.14728031990861695,0.020000000000000063,0.8093173884418967,0.17068261155810308,1.110223024625158e-16
2009-05,2009-04,Slowdown,0.015724412878716017,0.015889520500099584,1.393154149409731,-0.009255202438108734,0.0510593521173142,0.0001531780563519426,1.1929565031623402e-05,mse,True,False,False,0,Optimization terminated successfully,10,0.9863757563857622,0.007038953764724865,0.0004041170451099842,0.08446744517669838,0.06963766611051674,1.2129562906753137,0.9863757563857622,0.08204274290603847,0.08550220635679166,0.7945014902247007,0.7909523814475444,0.7927269358361226,0.06963766608896592,0.0,-2.155081668675507e-11,0.14358038692571912,0.05015512460519416,0.7757472866901863,0.17409758870461947,7.781278757863488e-17
2009-06,2009-05,Slowdown,-0.0059031904744604735,-0.0058700896947135464,1.3849300951054806,-0.015103757689697295,0.009457365641979042,2.8372096925937127e-05,4.728682820989524e-06,mse,True,False,False,0,Optimization terminated successfully,9,0.9865847828272197,0.006932963771908375,0.00040264438437373907,0.0831955652629005,0.06951066545850981,1.1968748207792526,0.9865847828272197,0.08077969895665807,0.08413203483858707,0.8032759228963174,0.7986990794831769,0.8009875011897472,0.06951066545736709,0.0,-1.142724803671058e-12,0.14283253329419557,0.051411426086124784,0.7697600237968314,0.1788285501170439,5.392688198253683e-17
2009-07,2009-06,Slowdown,0.003984659765361243,0.00403231416189481,1.3904485703332854,-0.011179281259907858,0.014095901865392297,4.2287705596176895e-05,5.3666909373898675e-06,mse,True,False,False,0,Optimization terminated successfully,9,0.9866916543420811,0.0068846609762885655,0.00041357773789985243,0.08261593171546279,0.07044808623943044,1.172720738426843,0.9866916543420811,0.08013446528806367,0.08343274197641809,0.7976828547099516,0.7924987428692771,0.7950907987896143,0.07044808620889084,0.0,-3.053959862775457e-11,0.14197173306163827,0.05522159971172857,0.7602093632889843,0.18456903699928726,5.603715869150248e-17
2009-08,2009-07,Slowdown,0.005495707488060504,0.005624567970509923,1.3980900689530291,-0.005745011831578606,0.042736585399419304,0.0001282097561982579,6.507262511601803e-07,mse,True,False,False,0,Optimization terminated successfully,9,0.9862035045589667,0.007129144603642421,0.00041096906347193925,0.08554973524370905,0.07022555632861352,1.2182137061810883,0.9862035045589667,0.08308392086287741,0.08663299590057094,0.7019535843259741,0.6969882957895386,0.6994709400577563,0.07022555632813417,1.1102230246251565e-16,-4.793526686697192e-13,0.13760631834082793,0.1054273525575965,0.7155330562292154,0.17903959121318805,0.0
2009-09,2009-08,Slowdown,0.008480611315125347,0.008512282869899301,1.4099467274113566,0.0,0.009902608016908527,2.970782405072558e-05,1.963730723229182e-06,mse,True,False,False,0,Optimization terminated successfully,9,0.9861378166085701,0.007165769282737789,0.00041800692463239285,0.08598923139285347,0.07082431147274723,1.2141202590573945,0.9861378166085701,0.0834811898450591,0.08706476724385984,0.6752983293106931,0.6704198760168324,0.6728591026637627,0.07082431146201162,0.0,-1.0735606847944723e-11,0.1378886974149665,0.11252932561520805,0.7019230479462507,0.18554762643854134,6.24500451351649e-17
2009-10,2009-09,Slowdown,0.004751200731604861,0.004847574528865184,1.4166456673341574,0.0,0.029917402996637435,8.975220898991231e-05,6.62158827041072e-06,mse,True,False,False,0,Optimization terminated successfully,7,0.9853773690342021,0.0075687573332021375,0.00045759761303754734,0.09082508799842565,0.07410243826251986,1.225669358903726,0.9853773690342021,0.08807950232020037,0.0920749410686418,0.643682490843591,0.639202921999526,0.6414427064215584,0.07410243822614958,0.0,-3.6370281786268777e-11,0.13437552107872697,0.13579260633151524,0.669999305511778,0.19420808815670676,5.551115123125793e-17
2009-11,2009-10,Slowdown,0.028896418917380033,0.028922860364165644,1.4575816539949364,0.0,0.00755469908160251,2.2664097244807532e-05,3.777349540801292e-06,mse,True,False,False,0,Optimization terminated successfully,8,0.9857622392976364,0.007380982824418146,0.0004697260390183088,0.08857179389301775,0.07507804251723472,1.179729664271487,0.9857622392976364,0.08575343765890789,0.08953765622905391,0.7050092919600633,0.7000397521289738,0.7025245220445187,0.07507804247930035,0.0,-3.7934377861148505e-11,0.13479802951619288,0.1183888068157992,0.667259478117358,0.21435171506684292,5.551115123125747e-17
2009-12,2009-11,Goldilocks,-0.006852480448745095,-0.006829742361160037,1.4475936042084867,-0.00685248044874498,0.00649659645287357,1.948978935862071e-05,3.2482982264367827e-06,mse,True,False,False,0,Optimization terminated successfully,9,0.9853793180476142,0.0075849790412554265,0.000491744223068873,0.09101974849506511,0.07681751542992311,1.1848827443279912,0.9853793180476142,0.08806928315665188,0.09206378103323502,0.7013874947422754,0.696700289296878,0.6990438920195767,0.07681751542800283,0.0,-1.920283376755094e-12,0.13393794137561457,0.12133487981388114,0.6582007263981005,0.22046439378801846,6.203081676583299e-17
2010-01,2009-12,Slowdown,-0.003156377578757506,-0.0030841022100060764,1.4430244522130102,-0.009987229011855225,0.023521137302111726,7.056341190633518e-05,1.7119568450944812e-06,mse,True,False,False,0,Optimization terminated successfully,7,0.9850238363259379,0.007761761284983532,0.0004871139576599241,0.09314113541980239,0.0764550030535549,1.218247749654254,0.9850238363259379,0.09021845167384285,0.09441333401848145,0.6550111671678316,0.6499515530740845,0.652481360120958,0.07645500291765352,0.0,-1.3590138736585544e-10,0.13082861590660114,0.15352590720391085,0.636519911148238,0.2099541816478513,5.551115123125745e-17
2010-02,2010-01,Goldilocks,0.00981538331666183,0.009884971939248128,1.457188290346797,-0.00026987417621604504,0.019882463596085916,5.964739078825775e-05,9.941231798042849e-06,mse,True,False,False,0,Optimization terminated successfully,8,0.9850838696352129,0.007745048218367712,0.00051398030004361,0.09294057862041255,0.07853511062272288,1.1834271051949303,0.9850838696352129,0.08985669682015088,0.09401749628538249,0.6814928152998369,0.6772406750030022,0.6793667451514196,0.07853511044312936,1.1102230246251565e-16,-1.7959352061058809e-10,0.1307833119844848,0.1410782973235795,0.6289715740564977,0.22995012861992273,0.0
2010-03,2010-02,Goldilocks,0.01181460885348611,0.011858829737214489,1.4744044000231245,0.0,0.013079584640839775,3.923875392251933e-05,4.982129805859978e-06,mse,True,False,False,0,Optimization terminated successfully,8,0.984752617789697,0.007916327346222645,0.0005226042434897163,0.09499592815467174,0.07919123008185058,1.199576367944856,0.984752617789697,0.09186030269373345,0.09621167356595343,0.6880501821487917,0.68346782645468,0.6857590043017359,0.07919123006799127,0.0,-1.3859316472242256e-11,0.12966373740940695,0.14300865860405781,0.6163184050604602,0.2406729363354821,1.1102230246251558e-16
2010-04,2010-03,Goldilocks,0.018865321401994203,0.018944589881214252,1.5022195129060751,0.0,0.0241581607753516,7.24744823260548e-05,6.793996893995291e-06,mse,True,False,False,0,Optimization terminated successfully,8,0.9839777052617285,0.008314699356028589,0.0005379697484044888,0.09977639227234306,0.08034697866661736,1.241818845315191,0.9839777052617285,0.09654857378191611,0.10136307721445358,0.6800536448902097,0.6753451538364498,0.6776993993633298,0.08034697839747673,0.0,-2.6914062645211345e-10,0.12715327334199586,0.15919545331773102,0.5932528788555418,0.2475516678267272,8.781423498245868e-17
2010-05,2010-04,Goldilocks,0.022576368656093294,0.022601718975556843,1.5361341744318198,0.0,0.008428775710977731,2.5286327132933194e-05,6.399233061443744e-08,mse,True,False,False,0,Optimization terminated successfully,8,0.9836364798556452,0.00849246775501167,0.0005492933570986253,0.10190961306014004,0.08118817823540261,1.2552272421319304,0.9836364798556452,0.09861385291754829,0.10364004988130517,0.6658607759472955,0.6611963424242515,0.6635285591857736,0.08118817799039682,0.0,-2.4500579343111895e-10,0.12543256543153536,0.16891541807852412,0.5768208076116002,0.2542637743098756,6.588306967038676e-17
2010-06,2010-05,Goldilocks,0.009229599899728344,0.009295766517771954,1.5503120782541249,0.0,0.018904748012459963,5.671424403737989e-05,9.452374006229975e-06,mse,True,False,False,0,Optimization terminated successfully,8,0.9841747994301857,0.008224313372250491,0.0005557868442417479,0.0986917604670059,0.08166665250211358,1.208470745932089,0.9841747994301857,0.0953570394015554,0.10005154676467447,0.7056671774358745,0.7017377917408811,0.7037024845883778,0.08166665212193935,0.0,-3.8017422543390467e-10,0.1253315360644568,0.1644501721459979,0.5735997470721929,0.26195008078180926,5.551115123125825e-17
2010-07,2010-06,Goldilocks,-0.009657239015925379,-0.0096265872371589,1.5353403439651487,-0.009657239015925412,0.009756050037049609,2.9268150111148827e-05,1.383628655330399e-06,mse,True,False,False,0,Optimization terminated successfully,8,0.9839464492620537,0.008335642799657029,0.000548251920484235,0.10002771359588435,0.08111117707080091,1.2332173839441565,0.9839464492620537,0.09673820207297895,0.10157194661577337,0.6883018498596742,0.6843469944352445,0.6863244221474594,0.08111117661832674,0.0,-4.524741692435441e-10,0.127003554658227,0.17440192033019472,0.5600751991580658,0.2655228805117395,6.870961861537426e-17
2010-08,2010-07,Goldilocks,0.02353342427402242,0.023610101728193125,1.571472159684704,0.0,0.023476734903098977,7.043020470929693e-05,6.247249461407034e-06,mse,True,False,False,0,Optimization terminated successfully,8,0.9835666984267524,0.008525860748068353,0.0005457296213936256,0.10231032897682024,0.08092438110188738,1.2642707622070908,0.9835666984267524,0.09903595124845849,0.1041059928342391,0.681503568291693,0.6772458068350855,0.6793746875633893,0.08092438090264178,0.0,-1.992455922472658e-10,0.12450485639567915,0.19577821202439544,0.5449600383650715,0.2592617496105333,2.7755575615628787e-17
2010-09,2010-08,Goldilocks,0.01920728698787756,0.019237046288064816,1.6016558764492281,0.0,0.008502657196357519,2.5507971589072557e-05,4.251328598178783e-06,mse,True,False,False,0,Optimization terminated successfully,8,0.9835149700990488,0.008550173171535922,0.0005422109808573586,0.10260207805843106,0.0806630756312224,1.2719832123375754,0.9835149700990488,0.09934881217328692,0.1044514784979299,0.6763429459551638,0.6726934732762152,0.6745182096156894,0.08066307561524169,0.0,-1.598070287212039e-11,0.12432700855286105,0.19510082968531703,0.5407395406167173,0.2641596296979657,4.339180382194358e-17
2010-10,2010-09,Goldilocks,0.004641612595796363,0.004661295892108088,1.6090901425394863,0.0,0.005906361564803914,1.7719084694411743e-05,1.9642116173144985e-06,mse,True,False,False,0,Optimization terminated successfully,10,0.9827722719650435,0.008915628538641078,0.0005240406100865118,0.10698754246369294,0.07929998310868762,1.3491496248751664,0.9827722719650435,0.10384329880317386,0.10942659281885353,0.6592972782984774,0.6554895019535228,0.6573933901260001,0.07929998310867876,0.0,-8.854028621385623e-15,0.12198949898603689,0.20596216100725678,0.5328314073138867,0.26120643167885643,5.104028551534265e-17
2010-11,2010-10,Goldilocks,0.025264676032352013,0.02530182482460959,1.6497432836975976,0.0,0.011613503065534827,3.484050919660448e-05,2.3082830609747473e-06,mse,True,False,False,0,Optimization terminated successfully,10,0.9827597805129104,0.00892459842986927,0.0005293289155144382,0.10709518115843122,0.07969910279402936,1.3437438741964638,0.9827597805129104,0.1039192076653446,0.10951081132560143,0.6518763897191676,0.6480543729782238,0.6499653813486956,0.07969910279402448,0.0,-4.884981308350689e-15,0.12022147886760237,0.2135610739211253,0.5165357452584367,0.26990318082043807,1.1102230246251542e-16
2010-12,2010-11,Overheating,0.016974877232601892,0.017014680060290648,1.677747473403674,0.0,0.011372236482501063,3.411670944750319e-05,5.686118241250565e-06,mse,True,False,False,0,Optimization terminated successfully,9,0.9825939306501675,0.009000492543210854,0.0005139068705689452,0.10800591051853024,0.07852950048757054,1.3753546100248677,0.9825939306501675,0.10492246929511657,0.11062449951732299,0.6347778874322528,0.6306557420680813,0.6327168147501671,0.0785295004821863,0.0,-5.384234724736814e-12,0.11922901341047115,0.21740443599392653,0.5144913147538474,0.2681042492522262,0.0
2011-01,2010-12,Goldilocks,-0.01703149124546824,-0.017001177718780923,1.6491729319982928,-0.01703149124546821,0.008976271185797143,2.6928813557391428e-05,3.384713129925665e-06,mse,True,False,False,0,Optimization terminated successfully,9,0.9817385571706299,0.009433012774777972,0.0005156009901765267,0.11319615329733566,0.07865883219396484,1.439077470896151,0.9817385571706299,0.1101025473562765,0.11639254769343486,0.6146156776021305,0.6100997997263536,0.612357738664242,0.0786588321725587,0.0,-2.1406140748858604e-11,0.11442822882329226,0.23654486850410963,0.4962951876379532,0.2671599438579373,4.1633363423443204e-17
2011-02,2011-01,Overheating,0.003028279036481427,0.003074448489429335,1.654167087815796,-0.014054788316885447,0.013775758505987883,4.132727551796365e-05,4.8421774299443885e-06,mse,True,False,False,0,Optimization terminated successfully,8,0.9818912785354119,0.009367460204457763,0.0005384496336454003,0.11240952245349314,0.08038280664261982,1.398427439256549,0.9818912785354119,0.10917882465162075,0.11536178669178467,0.6066181378258447,0.6021608296528227,0.6043894837393338,0.0803828066312256,0.0,-1.1394218901727982e-11,0.1117981583334747,0.2469486511190018,0.4884257776483452,0.264625571232653,2.7755575615629105e-17
