month,signal_month,regime,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,objective_mode,solver_success,used_retry,used_fallback,solver_status,solver_message,solver_iterations,objective_value,expected_monthly_return,expected_monthly_variance,expected_annual_return,expected_annual_volatility,expected_sharpe,expected_squared_loss,expected_log_growth,expected_cagr,standardized_mse_quality,standardized_log_growth,combined_score,target_volatility,sum_error,volatility_slack,cdar_slack,w_KODEX200,w_BOND,w_GLD,w_USO
2008-02,2008-01,Stagflation,0.027653220502223942,0.027920762482269223,1.2730088663794255,0.0,0.07676935009428307,0.0002303080502828492,3.7233929762432674e-05,combined,True,False,False,0,Optimization terminated successfully,8,-0.5190398095940911,0.010384981901839447,0.00048168941991404683,0.12461978282207337,0.07602810690112284,1.639127789728418,0.9798195734653367,0.12172964630258906,0.129448709865514,0.5223047810851975,0.5157748381029846,0.5190398095940911,0.07602810690112344,1.1102230246251565e-16,5.967448757360216e-16,0.12295273541340121,0.23632167655924727,0.3894461333234752,0.374232190117277,3.3306690738754706e-16
2008-03,2008-02,Stagflation,-0.015102983826025783,-0.015076549923308324,1.2537826340601095,-0.015102983826025818,0.00785115367586245,2.3553461027587352e-05,2.880441689873059e-06,combined,True,False,False,0,Optimization terminated successfully,7,-0.29584461910914484,0.010496237873627912,0.0004800074771180664,0.12595485448353494,0.07589525495982472,1.6595880012552742,0.979597702739362,0.12307480962082655,0.13096902514678366,0.29992611839852046,0.29176311981976927,0.29584461910914484,0.07589525495982505,0.0,3.3306690738754696e-16,0.12211946750775635,0.239863473560622,0.37933539966631086,0.38080112677306704,0.0
2008-04,2008-03,Overheating,0.01905344112504801,0.01910440332284149,1.2776715076617815,0.0,0.016665169789571846,4.999550936871554e-05,9.666884247645503e-07,combined,True,False,False,0,Optimization terminated successfully,8,-0.2309693497576807,0.010615430284218658,0.0005040010236608375,0.1273851634106239,0.07776896735800244,1.6379947907012544,0.9793858278153428,0.12436115726865887,0.13242478059511545,0.2350379433658894,0.22690075614947194,0.2309693497576807,0.07776896735800483,0.0,2.3869795029440866e-15,0.12129367554493409,0.26398097635831785,0.36851174451377505,0.367507279127907,0.0
2008-05,2008-04,Overheating,0.01553056910505777,0.015613467321665958,1.297514473305086,0.0,0.02368520474519687,7.105561423559062e-05,1.1842602372598489e-05,combined,True,False,False,0,Optimization terminated successfully,8,-0.19247314329251358,0.011300912754037624,0.0005021537149646844,0.1356109530484515,0.07762631370596064,1.7469714401501772,0.9780280388359637,0.1325980307586634,0.14179094123524583,0.196945161061884,0.18800112552314313,0.19247314329251358,0.07762631370595972,0.0,-9.159339953157541e-16,0.11994751632203948,0.2738932838274916,0.3520159455815857,0.374090770590922,7.372202723605513e-16
2008-06,2008-05,Overheating,0.00320967712754176,0.003296672813848739,1.301679075832708,0.0,0.027740417031914072,8.322125109574222e-05,3.77443521123666e-06,combined,True,False,False,0,Optimization terminated successfully,7,-0.2743123937463364,0.011534511142863827,0.0005248397288857119,0.13841413371436592,0.07936042304970749,1.7441204116020157,0.9775888623904628,0.13526509534105166,0.14484023594053244,0.2786005156528621,0.2700242718398107,0.2743123937463364,0.07936042303569302,0.0,-1.4014470139933621e-11,0.11698980526706432,0.28780696736417727,0.31606286621573665,0.39613016642008614,0.0
2008-07,2008-06,Stagflation,-0.03890258927246391,-0.03882068884590679,1.2510403893810276,-0.03890258927246404,0.024535828276404936,7.360748482921481e-05,8.292941727904762e-06,combined,True,False,False,0,Optimization terminated successfully,8,-0.33328661836339324,0.01036998803311556,0.00047684290126384215,0.12443985639738672,0.07564466151134597,1.645058010851459,0.9798444034868398,0.12157879898980367,0.12927834841230862,0.3383005713450282,0.3282726653817583,0.33328661836339324,0.07564466151132818,0.0,-1.7791323969618134e-14,0.11872345123830547,0.25073497253194676,0.33824839268044904,0.4110166347876042,0.0
2008-08,2008-07,Stagflation,-0.02308640002397034,-0.02272256500966281,1.2221583705056336,-0.06109086855852197,0.11153511370157086,0.0003346053411047126,2.9229673202819246e-05,combined,True,False,False,0,Optimization terminated successfully,8,-0.1484805572652964,0.008713519030581022,0.0004680540103500306,0.10456222836697227,0.07494430014484335,1.395199210145227,0.9831169413630843,0.10175390430487206,0.10711098295321776,0.1539270823572233,0.14303403217336955,0.1484805572652964,0.07494430014430015,1.1102230246251565e-16,-5.432043703734735e-13,0.12746098998695976,0.19369530233165722,0.46510830841008205,0.34119638925826046,2.2204460492503146e-16
2008-09,2008-08,Stagflation,0.05484680344523546,0.05507734313245068,1.2891898504317052,-0.009594703973414553,0.0740217447406388,0.0002220652342219164,8.474452993313869e-06,combined,True,False,False,0,Optimization terminated successfully,7,-0.056555760808847486,0.007688102703497263,0.00044556796764660364,0.09225723244196715,0.07312192292164672,1.2616904582887507,0.9851284694838316,0.08958382463608752,0.0937190100679127,0.061081128900404416,0.05203039271729056,0.056555760808847486,0.07312192289868757,1.1102230246251565e-16,-2.295914847127989e-11,0.1283738925958624,0.1256212291418116,0.5493414177680566,0.32503735309013104,6.661338147750944e-16
2008-10,2008-09,Stagflation,-0.0556322413126459,-0.0552691719627433,1.2174693295746748,-0.06469317039928801,0.11305057538694727,0.0003391517261608418,2.3917623741756712e-05,combined,True,False,False,0,Optimization terminated successfully,9,0.007877319890019783,0.007460322048173863,0.0004705773208551499,0.08952386457808635,0.0751460434770973,1.191331711367759,0.98560558962957,0.08670040065295545,0.09056989673976892,-0.00329943355957102,-0.012455206220468546,-0.007877319890019783,0.07514604347681347,1.1102230246251565e-16,-2.8382851624542127e-13,0.12972238814747827,0.09903700671845558,0.5920593606237896,0.26441786746987,0.04448576518788463
2008-11,2008-10,Stagflation,0.05418916487811259,0.05453251281351491,1.283442975809042,-0.014009674398430372,0.10703817384815942,0.00032111452154447823,2.2233413857847148e-05,combined,True,False,False,0,Optimization terminated successfully,5,-0.682524971777063,0.006518238598729475,0.0004271400574104588,0.0782188631847537,0.07159385929620994,1.0925359235229057,0.9874331502943815,0.07565602284029094,0.07859149949985504,0.6856687082820693,0.6793812352720567,0.682524971777063,0.07159385929620923,0.0,-7.077671781985373e-16,0.143228963672299,0.02000000000000002,0.7421476911399919,0.23785230886000816,1.1102230246251537e-16
2008-12,2008-11,Stagflation,0.03934770894385782,0.03964720644338382,1.3339435164672149,0.0,0.08557071415028607,0.0002567121424508582,4.278535707514304e-05,combined,True,False,False,0,Optimization terminated successfully,5,-0.7979310615290011,0.005946611649440751,0.0004042080348747087,0.07135933979328901,0.06964550537182213,1.0246079687743967,0.9885463469261024,0.06893409158404076,0.07136559481206496,0.8009418188235664,0.7949203042344357,0.7979310615290011,0.06964550537182115,0.0,-9.71445146547012e-16,0.14725915843638698,0.02,0.7896151573542012,0.1903848426457989,2.0181213441017228e-17
2009-01,2008-12,Stagflation,0.023053569288409917,0.02307561515800485,1.364695675750917,0.0,0.006331914936882465,1.8995744810647396e-05,3.0501247842856516e-06,combined,True,False,False,0,Optimization terminated successfully,5,-0.8116569764640853,0.006829916060081553,0.0004048591700827448,0.08195899272097863,0.06970157846844602,1.1758556193685277,0.9867916748033074,0.07952983770048216,0.08277786664912519,0.813492949275864,0.8098210036523067,0.8116569764640853,0.06970157846438726,0.0,-4.058753333424647e-12,0.1480748059076859,0.020000000000000077,0.7992196472467861,0.18078035275321372,7.009843459792635e-17
2009-02,2009-01,Stagflation,0.03039141081530774,0.030434408532003396,1.4061707026705372,0.0,0.012285061913044668,3.6855185739134006e-05,6.142530956522286e-06,combined,True,False,False,0,Optimization terminated successfully,5,-0.7904255019491139,0.006868679904988753,0.0003971689588840702,0.08242415885986504,0.06903642159475563,1.1939228157521768,0.9867069879125439,0.08004114510656062,0.08333164055376542,0.7920088854987706,0.7888421183994572,0.7904255019491139,0.06903642159347465,0.0,-1.2809892036003134e-12,0.14796395464814857,0.02,0.7979143838392982,0.18208561616070176,0.0
2009-03,2009-02,Stagflation,-0.015806261716693776,-0.015693041000589977,1.3839444005257795,-0.015806261716693748,0.03234877602965624,9.704632808896872e-05,1.6174388014828e-05,combined,True,False,False,0,Optimization terminated successfully,5,-0.8636583656939262,0.006645165728420859,0.00040182106911786444,0.0797419887410503,0.06943956242239992,1.1483653692398128,0.9871556478398343,0.07733106232634313,0.08039969682901979,0.865505331870852,0.8618113995170004,0.8636583656939262,0.0694395624217525,0.0,-6.474126790223522e-13,0.148555190086765,0.02000000000000006,0.8048759708729699,0.1751240291270298,2.210884898757855e-16
2009-04,2009-03,Stagflation,-0.008927758847339885,-0.008863927485325804,1.371588878659759,-0.024592906071149057,0.018237532004023223,5.471259601206967e-05,9.118766002011544e-06,combined,True,False,False,0,Optimization terminated successfully,5,-0.8325052787794283,0.006750801639630714,0.0003995326158460174,0.08100961967556856,0.06924154381693268,1.169956867076064,0.9869435026593623,0.07861242398049245,0.0817849668981265,0.8342805816330489,0.8307299759258078,0.8325052787794283,0.06924154381654382,0.0,-3.888556143749611e-13,0.14728032000162106,0.020000000000000184,0.8093173893270466,0.1706826106729533,5.551115123125729e-17
