month,macro_signal_month,covariance_cutoff,covariance_start,covariance_end,covariance_observations,ledoit_wolf_shrinkage,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,covariance_min_eigenvalue,p_Goldilocks,p_Overheating,p_Slowdown,p_Stagflation,g_score,i_score,g_i_score,w_KODEX200,w_BOND,w_GLD,w_GSG,expected_monthly_return,expected_monthly_variance,expected_annual_log_growth,estimated_transaction_cost,monthly_certainty_equivalent,solver_success,used_fallback,used_equal_weight_fallback,solver_status,solver_message,solver_iterations,objective_value,expected_annual_volatility,historical_cdar,sum_error,volatility_slack,cdar_slack,z_score_KODEX200,z_score_BOND,z_score_GLD,z_score_GSG,betting_size_KODEX200,betting_size_BOND,betting_size_GLD,betting_size_GSG,betting_size_sum,expected_return_KODEX200,predictive_std_KODEX200,training_observations_KODEX200,last_training_month_KODEX200,used_mean_fallback_KODEX200,regime_intercept_KODEX200,standardized_regime_intercept_KODEX200,regime_beta_KODEX200_g_score,standardized_regime_beta_KODEX200_g_score,regime_feature_mean_KODEX200_g_score,regime_feature_std_KODEX200_g_score,regime_beta_KODEX200_i_score,standardized_regime_beta_KODEX200_i_score,regime_feature_mean_KODEX200_i_score,regime_feature_std_KODEX200_i_score,regime_beta_KODEX200_g_i_score,standardized_regime_beta_KODEX200_g_i_score,regime_feature_mean_KODEX200_g_i_score,regime_feature_std_KODEX200_g_i_score,expected_return_BOND,predictive_std_BOND,training_observations_BOND,last_training_month_BOND,used_mean_fallback_BOND,regime_intercept_BOND,standardized_regime_intercept_BOND,regime_beta_BOND_g_score,standardized_regime_beta_BOND_g_score,regime_feature_mean_BOND_g_score,regime_feature_std_BOND_g_score,regime_beta_BOND_i_score,standardized_regime_beta_BOND_i_score,regime_feature_mean_BOND_i_score,regime_feature_std_BOND_i_score,regime_beta_BOND_g_i_score,standardized_regime_beta_BOND_g_i_score,regime_feature_mean_BOND_g_i_score,regime_feature_std_BOND_g_i_score,expected_return_GLD,predictive_std_GLD,training_observations_GLD,last_training_month_GLD,used_mean_fallback_GLD,regime_intercept_GLD,standardized_regime_intercept_GLD,regime_beta_GLD_g_score,standardized_regime_beta_GLD_g_score,regime_feature_mean_GLD_g_score,regime_feature_std_GLD_g_score,regime_beta_GLD_i_score,standardized_regime_beta_GLD_i_score,regime_feature_mean_GLD_i_score,regime_feature_std_GLD_i_score,regime_beta_GLD_g_i_score,standardized_regime_beta_GLD_g_i_score,regime_feature_mean_GLD_g_i_score,regime_feature_std_GLD_g_i_score,expected_return_GSG,predictive_std_GSG,training_observations_GSG,last_training_month_GSG,used_mean_fallback_GSG,regime_intercept_GSG,standardized_regime_intercept_GSG,regime_beta_GSG_g_score,standardized_regime_beta_GSG_g_score,regime_feature_mean_GSG_g_score,regime_feature_std_GSG_g_score,regime_beta_GSG_i_score,standardized_regime_beta_GSG_i_score,regime_feature_mean_GSG_i_score,regime_feature_std_GSG_i_score,regime_beta_GSG_g_i_score,standardized_regime_beta_GSG_g_i_score,regime_feature_mean_GSG_g_i_score,regime_feature_std_GSG_g_i_score
2013-01,2012-12,2012-12-31,2012-01-13,2012-12-31,252,0.030024188127461823,0.008659042364721774,0.009799060734440165,1.673410293225927,-0.015318668778207534,0.3679413722781246,0.001103824116834374,3.619425288401717e-05,1.2821258082841588e-05,0.1027413034182501,0.005794079333884558,0.84387445278066,0.04759016446720528,-1.3003775891338947,-1.85625886780863,2.4138374313293993,0.555562601944494,0.0,0.0,0.44443739805550597,0.02568484112927933,0.001710840132448934,0.2979530527566584,0.0011400183697393765,0.023689402693315487,True,False,False,0,closed-form Bayesian z-score betting size,0,-0.023689402693315487,0.14328322159062173,-0.3887367485904094,0.0,-0.01328322159062173,-0.2287367485904094,1.8779081653504124,-0.03221037448953782,-0.1057619581813799,1.1543994646417761,0.9396062708253607,0.0,0.0,0.7516635654391695,1.6912698362645302,0.030030402656825092,0.015991411726580092,78,2012-12,False,0.008807760706221048,0.008870209041120512,-0.005019010206784869,-0.005030951910766862,-0.2364869841387283,1.0023792946198535,-0.009268338325268192,-0.011512293992963206,0.10730987062300844,1.2421098139649625,-0.0010391758846333993,-0.001124440050884449,0.1250010393915269,1.0820497930252964,-6.256222666590344e-05,0.0019423005058889996,78,2012-12,False,0.004866589512761495,0.004817842017175859,-0.0006579383408920049,-0.0006595037700466846,-0.2364869841387283,1.0023792946198535,0.00046806474228815984,0.0005813878099671043,0.10730987062300844,1.2421098139649625,-0.0020365375980050857,-0.002203635086409637,0.1250010393915269,1.0820497930252964,-0.0013879860791245029,0.013123679846624351,78,2012-12,False,0.01691856427716777,0.016314850063928982,0.0010988668469158846,0.001101481374892687,-0.2364869841387283,1.0023792946198535,0.0026060391007459746,0.0032369867426130005,0.10730987062300844,1.2421098139649625,-0.004987960327499725,-0.0053972214399894665,0.1250010393915269,1.0820497930252964,0.02025273420102371,0.017543956681674636,78,2012-12,False,-0.0007643589320841257,-0.0009179290234931197,0.007234885781689574,0.007252099706505203,-0.2364869841387283,1.0023792946198535,-8.940099696414739e-05,-0.00011104585570741929,0.10730987062300844,1.2421098139649625,0.012535734460580384,0.01356428887849108,0.1250010393915269,1.0820497930252964
2013-02,2013-01,2013-01-31,2012-02-15,2013-01-31,252,0.027910357207076835,-0.012287683329881203,-0.010928413447522458,1.6528479574618031,-0.027418121157106734,0.44343739980563024,0.0013303121994168907,2.8957682941853484e-05,1.3690647868826127e-05,0.17809613341115552,0.008301256050598046,0.7773686074064654,0.03623400313178101,-0.7470560321332851,-1.8989479889065841,1.4186205498200342,0.314368202531925,0.2782221858174788,0.16521521398815145,0.24219439766244466,0.012686667283852975,0.0008907977806474304,0.14689522072235112,0.0013592698823770618,0.010881998511152197,True,False,False,0,closed-form Bayesian z-score betting size,0,-0.010881998511152197,0.10339039301486945,-0.18529670872298537,1.1102230246251565e-16,0.026609606985130554,-0.025296708722985367,2.3331638921956364,1.5048553571179286,0.6986437975968648,1.1632840032189509,0.9803604548524565,0.8676387320386478,0.5152253345900069,0.755285706196569,3.1185102276776804,0.024718647832958553,0.01059447555983602,79,2013-01,False,0.00826627706348179,0.008401389656058827,-0.004311356581305338,-0.0043247227104711294,-0.24995395382221142,1.0031002142628955,-0.008243114870296728,-0.010334716047411034,0.082454570136532,1.2537391762731815,-0.0017070812747271103,-0.0018871817549189266,0.15397365194770252,1.1055019950474279,0.001948876448029571,0.0012950589827862415,79,2013-01,False,0.004901940300252365,0.004823786025250816,-0.0007230013931438028,-0.0007252428523749206,-0.24995395382221142,1.0031002142628955,0.00041679353068121554,0.0005225503778322582,0.082454570136532,1.2537391762731815,-0.0019044678068973495,-0.0021053929600286193,0.15397365194770252,1.1055019950474279,0.006016132894498042,0.00861115909880231,79,2013-01,False,0.017024586146102267,0.01633802854638815,0.0008781985631793125,0.0008809211668905354,-0.24995395382221142,1.0031002142628955,0.0022753358187305736,0.0028526776551201344,0.082454570136532,1.2537391762731815,-0.0042517679172700325,-0.004700337915020668,0.15397365194770252,1.1055019950474279,0.013954629336604013,0.01199589205902413,79,2013-01,False,-0.00043660269352683613,-0.00018153252992049264,0.007065677442883093,0.0070875825568685385,-0.24995395382221142,1.0031002142628955,-0.00039414922398827253,-0.0004941603234117706,0.082454570136532,1.2537391762731815,0.013337759777357993,0.014744920043332598,0.15397365194770252,1.1055019950474279
2013-03,2013-02,2013-02-28,2012-03-14,2013-02-28,252,0.024798271490920034,-0.0008731790606527524,-0.0003584525752925386,1.651404725234905,-0.028267359288482563,0.15669174815955433,0.00047007524447866304,4.465124088155084e-05,1.3668853423539396e-05,0.11567106710802731,0.005054936847299265,0.8424577810134611,0.036816215031212275,-1.0523982552925484,-1.8120365435630896,1.9069840969721354,0.40233452210061754,0.3001307795808188,0.0,0.2975346983185637,0.014910348965625892,0.0007977776760268038,0.17413752153134987,0.0005147264854339998,0.01399673364217849,True,False,False,0,closed-form Bayesian z-score betting size,0,-0.01399673364217849,0.09784340607481756,-0.2656199160051814,0.0,0.03215659392518244,-0.10561991600518142,2.08559839121621,1.0766447811567417,-0.08753871943193911,1.0628440195468078,0.9629849827909591,0.7183610098896565,0.0,0.7121473067835844,2.3934932994642,0.025240753163333133,0.012102403449119496,80,2013-02,False,0.008397161976055358,0.008766625438411908,-0.0044471229793691695,-0.004439471982127712,-0.2561677298010999,0.9982795624773698,-0.008459112738982439,-0.010703500190078758,0.05768703814849302,1.2653218511621704,-0.001659570570862616,-0.0018380493293258086,0.16978173817110662,1.1075451454712302,0.0015823815392627212,0.0014697340914638702,80,2013-02,False,0.00495691535167383,0.004855363278492159,-0.000745934206291675,-0.0007446508730937575,-0.2561677298010999,0.9982795624773698,0.0003547473007486653,0.00044886951127808445,0.05768703814849302,1.2653218511621704,-0.0018441363001256,-0.002042464206791384,0.16978173817110662,1.1075451454712302,-0.0009385035911986944,0.010721011196975253,80,2013-02,False,0.01643905198398762,0.015359369513838077,0.001276767495663209,0.0012745708969559956,-0.2561677298010999,0.9982795624773698,0.003081544876932611,0.003899146068119674,0.05768703814849302,1.2653218511621704,-0.005479865185712295,-0.006069198084272453,0.16978173817110662,1.1075451454712302,0.01438555309149414,0.013534961694217444,80,2013-02,False,-0.0012047996239593838,-0.000930936941822604,0.007227100133109748,0.007214666358860941,-0.2561677298010999,0.9982795624773698,0.0002740643934130334,0.0003467796656110168,0.05768703814849302,1.2653218511621704,0.012424201659644377,0.01376036423449473,0.16978173817110662,1.1075451454712302
2013-04,2013-03,2013-03-31,2012-04-12,2013-03-29,252,0.02375187735183395,-0.03328656742781489,-0.03267375867669928,1.596435130497761,-0.06061300335533515,0.1947558067882093,0.000584267420364628,2.8541330750985516e-05,1.5293442727190264e-05,0.16082744614410002,0.008070246392351288,0.7913906909354841,0.039711616528064736,-0.6846074356602078,-1.6352575414735089,1.1195094721121948,0.3195244551971808,0.3214757698583116,0.17528702862637635,0.1837127463181313,0.010110829730399245,0.0007289948859118228,0.11695598744932,0.0006128087511789374,0.009133523536264395,True,False,False,0,closed-form Bayesian z-score betting size,0,-0.009133523536264395,0.09353041553923447,-0.1411759818311012,2.220446049250313e-16,0.036469584460765536,0.01882401816889881,2.6302742556898266,3.026165218407801,0.7452954690445922,0.7892797162423458,0.9914683989648547,0.9975232307358817,0.5439068803802576,0.5700514608469356,3.1029499709279293,0.021463125490530206,0.008160033290863502,81,2013-03,False,0.008007975962645976,0.008461992329473684,-0.004113366399075319,-0.004096739495310518,-0.26599773628864865,0.9959578354681609,-0.007828004384511568,-0.009976284820327272,0.034604030966868544,1.2744352622063262,-0.001930930423392773,-0.002157619897311312,0.1912286808723539,1.1173990896679904,0.0030183789544881373,0.0009974270195585156,81,2013-03,False,0.004989140478962069,0.004868144248661883,-0.0007801224161261367,-0.000776969032965179,-0.26599773628864865,0.9959578354681609,0.0003164919271226353,0.0004033484721287212,0.034604030966868544,1.2744352622063262,-0.0017751464995529361,-0.0019835470826277705,0.1912286808723539,1.1173990896679904,0.005376195142452165,0.007213508421490884,81,2013-03,False,0.016541441974762573,0.015361619485199686,0.0011509933383028039,0.001146340833854333,-0.26599773628864865,0.9959578354681609,0.0028634694384096437,0.003649306424559396,0.034604030966868544,1.2744352622063262,-0.0050868334591491005,-0.00568402307654588,0.1912286808723539,1.1173990896679904,0.007294666854165889,0.0092421820858324,81,2013-03,False,-0.0011906481092690514,-0.0007420938069084527,0.00728443222590111,0.007254987352322986,-0.26599773628864865,0.9959578354681609,0.0002705420716289413,0.0003447883559942725,0.034604030966868544,1.2744352622063262,0.012429280626374432,0.01388846685713878,0.1912286808723539,1.1173990896679904
2013-05,2013-04,2013-04-30,2012-05-14,2013-04-30,252,0.029068901126389646,0.003495903312359017,0.003841878031350908,1.6020161133584343,-0.057328997242178215,0.09884991971196881,0.00029654975913590644,4.942495985598443e-05,1.7625284514053218e-05,0.1872512298024433,0.006285736432083917,0.7802705488304464,0.026192484935026336,-0.5396526061272245,-1.7615549974385936,0.9506277452041734,0.3740984470771,0.37758906988264057,0.10334888815454008,0.14496359488571942,0.00958814643579372,0.0005625173519411007,0.11168265311787803,0.0003459747190580154,0.008960913040765154,True,False,False,0,closed-form Bayesian z-score betting size,0,-0.008960913040765154,0.08215965082261005,-0.15014631312302434,0.0,0.047840349177389954,0.00985368687697566,2.568754309196811,3.298810748403133,0.34970720187042265,0.5008824862843859,0.989793520792476,0.9990290465302838,0.273441551751183,0.3835461710406378,2.6458102901145804,0.01993158251230512,0.007759240516286378,82,2013-04,False,0.0074117474287446385,0.007945848835396526,-0.003833239101242247,-0.0037982408156823346,-0.27110273262244816,0.990869788021162,-0.00701263572641037,-0.008975458482065246,0.014239865449302964,1.2798980058614289,-0.002000705224524869,-0.002231189793480131,0.20254917832649827,1.115201662958619,0.003201748640582553,0.0009705766364840526,82,2013-04,False,0.005000527387013854,0.004859092571254676,-0.000785336768227374,-0.0007781664770586825,-0.27110273262244816,0.990869788021162,0.0003060342715961868,0.0003916926539412144,0.014239865449302964,1.2798980058614289,-0.0017709261991016444,-0.0019749398422151403,0.20254917832649827,1.115201662958619,0.0026272466480730134,0.007512703867753029,82,2013-04,False,0.015792620176800682,0.01418018628994112,0.0015367492032764042,0.0015227183572921802,-0.27110273262244816,0.990869788021162,0.0036774011342785564,0.004706698378515681,0.014239865449302964,1.2798980058614289,-0.006162368498178735,-0.006872283596932733,0.20254917832649827,1.115201662958619,0.004492880157139287,0.00896992863629168,82,2013-04,False,-0.0017627608215704577,-0.001323294124306634,0.007402191551791372,0.0073346079738155524,-0.27110273262244816,0.990869788021162,0.0006730745246028789,0.000861466741835354,0.014239865449302964,1.2798980058614289,0.012029851633136917,0.013415710546419749,0.20254917832649827,1.115201662958619
2013-06,2013-05,2013-05-31,2012-06-14,2013-05-31,252,0.02663178969223039,-0.04788719430115319,-0.047712511862032896,1.5253000564644608,-0.10247086671330496,0.05798086138391093,0.0001739425841517328,7.398549685626518e-07,1.917309124145936e-05,0.20514709260449407,0.00617990651775898,0.7656095710332463,0.023063429844500598,-0.39007766798756366,-1.6928170507687261,0.6603301274934499,0.37685201452748057,0.3785598600544414,0.15194946569855347,0.09263865971952454,0.009378612896494188,0.0005290536519484654,0.10936903284623946,0.00017468243965265947,0.008939403630867296,True,False,False,0,closed-form Bayesian z-score betting size,0,-0.008939403630867296,0.07967837738923644,-0.11987929803746586,0.0,0.05032162261076356,0.040120701962534144,2.825073504204464,3.69891159789232,0.5262727721929104,0.31160647182624024,0.9952730229138165,0.9997834740053926,0.4013013019064293,0.24466038482862396,2.6410181836542623,0.01952934590148782,0.00691286292991065,83,2013-05,False,0.007421922923597057,0.008109985012720216,-0.0038809060775853266,-0.003823664343482454,-0.274338273267084,0.9852504201445431,-0.007045308678025487,-0.009066726355339309,-0.007155253380671693,1.2869168363933692,-0.0020184607927587256,-0.0022433540581176994,0.211562173108157,1.11141819854306,0.0032798207483622195,0.0008866988738609209,83,2013-05,False,0.004883132196850898,0.004707127685155044,-0.00077354782544094,-0.0007621383200175838,-0.274338273267084,0.9852504201445431,0.00041505581339867253,0.0005341423143056962,-0.007155253380671693,1.2869168363933692,-0.0018209704090527109,-0.002023859651629583,0.211562173108157,1.11141819854306,0.0035929664313260456,0.006827194225448184,83,2013-05,False,0.015470225546228213,0.013581934281405368,0.0016805408321766985,0.0016557535609721525,-0.274338273267084,0.9852504201445431,0.004050895012498347,0.00521316499404605,-0.007155253380671693,1.2869168363933692,-0.006609260029773365,-0.007345651875993365,0.211562173108157,1.11141819854306,0.0024976801132330596,0.008015494988261445,83,2013-05,False,-0.0016357265713190803,-0.0011106259939589556,0.007435587001558994,0.007325915217307302,-0.274338273267084,0.9852504201445431,0.000581830430013074,0.0007487673763098187,-0.007155253380671693,1.2869168363933692,0.012143616141307571,0.013496635975570485,0.211562173108157,1.11141819854306
2013-07,2013-06,2013-06-30,2012-07-12,2013-06-28,252,0.03324329593365223,0.02626507338783412,0.026574981510971128,1.5653621743859671,-0.07889719815981089,0.09034029518849479,0.00027102088556548435,3.8887237571522834e-05,2.9171389197039182e-05,0.19849493409641197,0.006356740544736339,0.7704741233649349,0.02467420199391679,-0.39755929650229077,-1.6179794057741381,0.6432427543147609,0.4154316443038237,0.4201057531143333,0.05351052181094894,0.11095208077089404,0.00800305132623091,0.00041762946634115036,0.09353083911672401,0.0003099081232512153,0.007484328469809119,True,False,False,0,closed-form Bayesian z-score betting size,0,-0.007484328469809119,0.07079232724027233,-0.16003986145194324,0.0,0.05920767275972767,-3.986145194323498e-05,2.526669634335883,3.5445234748285483,0.160260127210333,0.33715672502350563,0.988485023606926,0.9996066765220297,0.12732383327263053,0.2640012422834235,2.37941677568501,0.01543656715970635,0.006109452122245392,84,2013-06,False,0.006332739105317451,0.007060595644702975,-0.0034837725263140015,-0.0034119322906306835,-0.27571612320423255,0.9793786089244672,-0.005470053332360056,-0.0070689262881085,-0.027222655730529483,1.292295679511887,-0.0017592296734018618,-0.0019453337160792992,0.21690464875560095,1.1057872348853484,0.0029843791519330726,0.0008419690751455467,84,2013-06,False,0.0047351609598193945,0.004536591004221952,-0.0007814320121917048,-0.000765317797069359,-0.27571612320423255,0.9793786089244672,0.0005422921673895012,0.0007008018249505894,-0.027222655730529483,1.292295679511887,-0.001840720011576538,-0.0020354446917993465,0.21690464875560095,1.1057872348853484,0.0010687302403317687,0.006668722026715456,84,2013-06,False,0.014460367644763068,0.012248008645065362,0.0018320600552984292,0.001794280428424258,-0.27571612320423255,0.9793786089244672,0.004944155234596607,0.006389310448505276,-0.027222655730529483,1.292295679511887,-0.007250363129449357,-0.008017358996828485,0.21690464875560095,1.1057872348853484,0.00251702971850982,0.007465459033434198,84,2013-06,False,-0.001537797852601295,-0.0009620414827815665,0.007475179593784795,0.007321030992021516,-0.27571612320423255,0.9793786089244672,0.0005157746142358885,0.0006665333055789488,-0.027222655730529483,1.292295679511887,0.01222115191001826,0.013513993777692886,0.21690464875560095,1.1057872348853484
2013-08,2013-07,2013-07-31,2012-08-14,2013-07-31,252,0.04027212580059484,0.014060446287074592,0.014804327168407386,1.5873718651587394,-0.06594608168966287,0.2182859941714609,0.0006548579825143828,8.902289881841183e-05,2.7593609839534054e-05,0.1831514214598763,0.014671933685155937,0.7426817357302878,0.0594949091246799,-0.3479353916622712,-1.194883392155215,0.415742221040268,0.3256154653296533,0.3260875256829576,0.2738742949188227,0.07442271406856636,0.007584234204609495,0.000794737988080855,0.08624238252682881,0.000743880881373159,0.006442984329195908,True,False,False,0,closed-form Bayesian z-score betting size,0,-0.006442984329195908,0.09765682698598321,-0.08894229835313658,1.1102230246251565e-16,0.03234317301401679,0.07105770164686342,3.1849779175520045,6.064609921875633,1.40466709117484,0.2900594693842315,0.998552349455806,0.9999999986772572,0.8398797040241119,0.2282292578173708,3.066661309974546,0.013876583450538438,0.004356885293950193,85,2013-07,False,0.006530827112891352,0.00738750846089212,-0.003595291986709831,-0.0035004525643862272,-0.2771495723018568,0.9736212183393776,-0.005732768781257048,-0.007430335158848369,-0.045937441025160175,1.2961163169778303,-0.0018164217090806843,-0.0019983504246520343,0.22192039117394402,1.1001577522784765,0.0036227344587869254,0.0005973565497954573,85,2013-07,False,0.004749726268043331,0.004533204270530048,-0.0007821190072451594,-0.0007614876607204167,-0.2771495723018568,0.9736212183393776,0.0005297567868577157,0.000686626415476032,-0.045937441025160175,1.2961163169778303,-0.0018427791720407364,-0.0020273477918579283,0.22192039117394402,1.1001577522784765,0.006463158749067236,0.0046012032243608406,85,2013-07,False,0.015083917729454248,0.012885517058281995,0.0017369129362921703,0.0016910952891822087,-0.2771495723018568,0.9736212183393776,0.004328721639824146,0.005610526749031106,-0.045937441025160175,1.2961163169778303,-0.006841036962302402,-0.007526219847700587,0.22192039117394402,1.1001577522784765,0.0015369295165699932,0.005298670372088688,85,2013-07,False,-0.0008910773528878308,-0.00023414536358040293,0.007507100728505206,0.007309072557483668,-0.2771495723018568,0.9736212183393776,7.975822353394381e-05,0.00010337593493550975,-0.045937441025160175,1.2961163169778303,0.012352112483349442,0.013589272305572633,0.22192039117394402,1.1001577522784765
2013-09,2013-08,2013-08-31,2012-09-13,2013-08-30,252,0.044928593258994266,-0.0193894872918037,-0.01930101231324862,1.5565935385518774,-0.08405690826860057,0.027814546402415777,8.344363920724733e-05,5.031339347828525e-06,2.8128633161001347e-05,0.1765941703995579,0.016870721017297145,0.7362028187919014,0.07033228979124345,-0.41003436568423174,-0.9898170655443739,0.405859012613915,0.3184433716328359,0.3185252178075216,0.3074363575588487,0.05559505300079377,0.007785594118126158,0.0008356676175321594,0.08841312371232093,8.847497896361352e-05,0.007279285330396465,True,False,False,0,closed-form Bayesian z-score betting size,0,-0.007279285330396465,0.10013995910916837,-0.08841095517886369,0.0,0.029860040890831635,0.07158904482113632,3.655227997422971,7.916544136840961,2.1105253343474892,0.2205265944537991,0.9997430464838866,0.9999999999999976,0.965186868641043,0.1745389372416617,3.139468852366589,0.012933503673527916,0.003538357575135222,86,2013-08,False,0.006501074011339439,0.007437743843375842,-0.0036236391253073198,-0.003507346356782074,-0.27797266322465225,0.9679071881874046,-0.005750320749945327,-0.00744328657311158,-0.05929727766620732,1.2944124157217403,-0.0018359885958332282,-0.0020083269288578747,0.22417413338169198,1.0938667775038298,0.0037927871059033162,0.0004790963127778127,86,2013-08,False,0.004747312681447387,0.004519535998300323,-0.000783869958023083,-0.0007587133669747012,-0.27797266322465225,0.9679071881874046,0.0005315450733892162,0.000688038542510725,-0.05929727766620732,1.2944124157217403,-0.0018474563543266287,-0.002020871128886243,0.22417413338169198,1.0938667775038298,0.007827693563485495,0.0037088839617770244,86,2013-08,False,0.015401914900830461,0.013155464241077301,0.0017257086688775276,0.0016703258253238766,-0.27797266322465225,0.9679071881874046,0.004156537206409838,0.005380273366386253,-0.05929727766620732,1.2944124157217403,-0.006781690025175574,-0.007418265413868671,0.22417413338169198,1.0938667775038298,0.0009423440076812695,0.004273153585014405,86,2013-08,False,-0.0009113265510402738,-0.00022985119705240607,0.0075385688216184615,0.007296634951089961,-0.27797266322465225,0.9679071881874046,9.39393092926582e-05,0.00012159620827274143,-0.05929727766620732,1.2944124157217403,0.0124125014316644,0.01357762294181641,0.22417413338169198,1.0938667775038298
2013-10,2013-09,2013-09-30,2012-10-12,2013-09-30,252,0.04490527349029103,0.009381822174098008,0.009529617154144082,1.5711972223279211,-0.07546369306038303,0.04406193119818768,0.00013218579359456305,1.560918645151043e-05,2.9394852461714208e-05,0.16055984838509346,0.013222442308961916,0.7633539045286595,0.06286380477728518,-0.41980872808932407,-1.0356599954159884,0.4347791054085813,0.3474123728554362,0.3474869614621912,0.296284903977197,0.008815761705175517,0.007757503866384529,0.0007146380322760005,0.08880221820295833,0.0001477949802398233,0.007252389870006705,True,False,False,0,closed-form Bayesian z-score betting size,0,-0.007252389870006705,0.09260483997778954,-0.08773908161296395,1.1102230246251565e-16,0.037395160022210466,0.07226091838703605,3.701118110631438,7.560267723495552,1.448957044249545,0.0318020025283712,0.9997853484733497,0.9999999999999598,0.8526504209839907,0.025370050341110062,2.8778058197984104,0.013715461992270094,0.0037057617677405427,87,2013-09,False,0.006772158466699035,0.007801744188880896,-0.0037203841286470845,-0.0035803768586848534,-0.27949061382763596,0.9623675230511359,-0.0059934780973446055,-0.007735937525801068,-0.06999290741193338,1.2907259191000389,-0.0018992442185687079,-0.0020657375206535812,0.22626246532688998,1.087662924260654,0.0037345588959047807,0.0004939717788430483,87,2013-09,False,0.004756170504336898,0.004519900352999223,-0.0007855678915926716,-0.0007560050260205426,-0.27949061382763596,0.9623675230511359,0.000527642897589668,0.000681042363948032,-0.06999290741193338,1.2907259191000389,-0.00185137973494383,-0.0020136770964259204,0.22626246532688998,1.087662924260654,0.005716218742077023,0.003945057422345885,87,2013-09,False,0.014333865543065054,0.011902604817248466,0.0018392185271089447,0.0017700041782835936,-0.27949061382763596,0.9623675230511359,0.0046178752907264885,0.005960411328912306,-0.06999290741193338,1.2907259191000389,-0.007044906413200991,-0.007662483510524824,0.22626246532688998,1.087662924260654,0.00014097778893064111,0.004432984646324458,87,2013-09,False,-0.0016590420523981673,-0.0010000293964123577,0.007569631728317875,0.007284767736790563,-0.27949061382763596,0.9623675230511359,0.00039268470054068766,0.0005068483210219026,-0.06999290741193338,1.2907259191000389,0.012384461620804811,0.013470119741878398,0.22626246532688998,1.087662924260654
2013-11,2013-10,2013-10-31,2012-11-14,2013-10-31,252,0.04792520102983014,-0.017074824962108485,-0.017011238820218887,1.544369304775721,-0.09124998867249112,0.01969832229534081,5.909496688602244e-05,4.491175003576417e-06,2.9931229932111184e-05,0.2573975306493802,0.010988891341508633,0.7016581799190117,0.029955398090099353,0.17482248121161695,-1.2574107119427518,-0.21982366056389763,0.3416454453857671,0.3471681908247658,0.31118636378946724,0.0,0.009626745979778755,0.0007637994313403705,0.11093815516930283,6.35861424523178e-05,0.009181260121656251,True,False,False,0,closed-form Bayesian z-score betting size,0,-0.009181260121656251,0.09573710448976638,-0.09057196812711316,0.0,0.03426289551023362,0.06942803187288685,2.4110113646507423,5.080519701692674,1.6274379015662592,-0.5452732911312358,0.9840916472719305,0.9999996235963069,0.8963558726923886,0.0,2.880447143560626,0.014360004153607116,0.005956008488449119,88,2013-10,False,0.006885559132564146,0.00800111091198692,-0.0037817094981276167,-0.0036188600171099083,-0.28108513785333694,0.9569376016062742,-0.006130739021457048,-0.007892766409982354,-0.08096639704834309,1.287408643942984,-0.0019411738478334888,-0.0020996170074544327,0.22863197260054557,1.0816223440253843,0.004335411333739821,0.0008533401282343998,88,2013-10,False,0.004739646236778606,0.004492765736497786,-0.0007865342422852435,-0.0007526641913936491,-0.28108513785333694,0.9569376016062742,0.0005367246606268005,0.0006909839675083075,-0.08096639704834309,1.287408643942984,-0.0018567259836561425,-0.002008276310654994,0.22863197260054557,1.0816223440253843,0.010333354638695091,0.00634946170833934,88,2013-10,False,0.014304423440523718,0.011776156084362905,0.0018626746920052083,0.0017824634523401694,-0.28108513785333694,0.9569376016062742,0.004661399606445236,0.0060011261462100205,-0.08096639704834309,1.287408643942984,-0.007117466703090019,-0.00769841101891885,0.22863197260054557,1.0816223440253843,-0.0040242754249850705,0.007380290746748702,88,2013-10,False,-0.001963972533648144,-0.0013063023574579108,0.007610097386265638,0.007282388340803215,-0.28108513785333694,0.9569376016062742,0.0005255253379201075,0.0006765658626494039,-0.08096639704834309,1.287408643942984,0.012418671413099892,0.013432312483518137,0.22863197260054557,1.0816223440253843
