month,Stage56_NAV,KODEX200_NAV,BOND_NAV,GLD_NAV,GSG_NAV,Stage56_PnL,KODEX200_PnL,BOND_PnL,GLD_PnL,GSG_PnL
2018-01,1.0166012177495864,1.0284107245220284,0.9931909445382062,1.023854455892881,1.0372030514607045,0.01660121774958645,0.02841072452202842,-0.006809055461793778,0.023854455892881044,0.03720305146070446
2018-02,0.9864959073025547,0.9453054492960187,0.9948786591398473,1.0147290525096067,1.0058586587640599,-0.013504092697445347,-0.054694550703981326,-0.005121340860152701,0.014729052509606655,0.0058586587640598875
2018-03,0.9971413383249161,0.9731081698364654,1.0011057440493512,1.0119290198888244,1.0075613686111957,-0.0028586616750838623,-0.02689183016353458,0.0011057440493511539,0.011929019888824444,0.007561368611195718
2018-04,0.9988152655667831,0.9921170270890882,1.00058197055229,0.9978501832434531,1.0633159761478674,-0.0011847344332168719,-0.007882972910911779,0.0005819705522900342,-0.0021498167565469073,0.06331597614786744
2018-05,0.9885880832565772,0.9592876535602817,1.0039573997555722,0.996911985452842,1.0854941970952583,-0.01141191674342279,-0.04071234643971833,0.0039573997555721885,-0.0030880145471580134,0.0854941970952583
2018-06,0.9774903914164539,0.9246089670711986,1.0115230169353429,0.9918854619044066,1.138084021861372,-0.022509608583546115,-0.07539103292880145,0.011523016935342856,-0.008114538095593371,0.13808402186137192
2018-07,0.9696846287379106,0.9226075118162388,1.0134435197579,0.9684717381676858,1.0854604596384414,-0.030315371262089386,-0.07739248818376121,0.013443519757899924,-0.031528261832314164,0.0854604596384414
2018-08,0.9675199577819744,0.925078922753094,1.0281091776756093,0.9454538542297937,1.116031512372137,-0.032480042218025584,-0.074921077246906,0.028109177675609276,-0.054546145770206333,0.11603151237213694
2018-09,0.9668713389634537,0.9321843237074195,1.025548507245533,0.9387184372699671,1.149597478372148,-0.033128661036546325,-0.06781567629258045,0.025548507245533036,-0.061281562730032935,0.1495974783721481
2018-10,0.9513814170609362,0.8191500574636552,1.033870686143281,0.9995384703853724,1.1141915249331873,-0.04861858293906385,-0.1808499425363448,0.033870686143280926,-0.00046152961462764264,0.1141915249331873
2018-11,0.9608256807627574,0.8537008833212136,1.0420182738753416,0.9809426304348111,0.9899540430935516,-0.03917431923724257,-0.14629911667878637,0.04201827387534163,-0.019057369565188886,-0.010045956906448383
2018-12,0.9673093515589135,0.8298405438117109,1.0475469941220972,1.0178424803836996,0.8805771038451915,-0.03269064844108649,-0.1701594561882891,0.047546994122097175,0.01784248038369962,-0.1194228961548085
2019-01,1.0022518986508575,0.9025060213114798,1.0479543735087,1.0454186662358163,0.9671867989282371,0.002251898650857509,-0.09749397868852017,0.04795437350870002,0.04541866623581625,-0.03281320107176289
2019-02,1.0012295325954208,0.8987874627234275,1.0492347087237381,1.0453975866628498,1.0110112027987523,0.0012295325954208014,-0.10121253727657253,0.04923470872373814,0.045397586662849765,0.01101120279875234
2019-03,0.996049614948629,0.8774061575564506,1.058604434615608,1.047757623062272,1.0436935040866748,-0.003950385051371019,-0.12259384244354943,0.05860443461560805,0.04775762306227205,0.04369350408667483
2019-04,1.0071395021935983,0.8942828450109253,1.0618052726532032,1.0602380639259663,1.092702850729792,0.007139502193598268,-0.10571715498907475,0.061805272653203236,0.06023806392596631,0.09270285072979201
2019-05,0.9936558130563418,0.8290780474585685,1.0724553337601113,1.110041585076257,1.0288378199169952,-0.0063441869436582365,-0.1709219525414315,0.07245533376011126,0.11004158507625705,0.02883781991699519
2019-06,1.0270310739042336,0.8829429911717677,1.0774602805098057,1.144893119682965,1.0524530050495406,0.02703107390423365,-0.11705700882823233,0.07746028050980569,0.14489311968296503,0.052453005049540646
2019-07,1.0203418147760173,0.8367697893027692,1.0928825001454923,1.1830016626275328,1.0492037313076,0.020341814776017264,-0.16323021069723076,0.09288250014549226,0.1830016626275328,0.04920373130759992
2019-08,1.028574310292996,0.8157756929705787,1.099866146772973,1.3239153498528522,1.007389002528152,0.028574310292996064,-0.18422430702942127,0.0998661467729729,0.3239153498528522,0.007389002528152
2019-09,1.0503242246005648,0.8647094692190349,1.090263632660187,1.2456319254838035,1.0348702431062327,0.05032422460056485,-0.1352905307809651,0.09026363266018711,0.24563192548380353,0.03487024310623266
2019-10,1.0508910851675295,0.8749603046939903,1.079089798056218,1.2514429023928173,1.0241373323643475,0.05089108516752949,-0.12503969530600967,0.07908979805621796,0.2514429023928173,0.024137332364347452
2019-11,1.058836894272087,0.8822398467631608,1.0872373857882789,1.2217717253268425,1.037488284551145,0.05883689427208694,-0.1177601532368392,0.08723738578827889,0.22177172532684253,0.03748828455114506
2019-12,1.0995359415528787,0.9433240478376994,1.0848513065238896,1.2501672853696186,1.0819957823938018,0.0995359415528787,-0.05667595216230059,0.08485130652388961,0.25016728536961863,0.08199578239380179
