Strategy,Period,Start,End,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover,TotalCost
Stage56_RollingZGrowthInflationBayesianZ,full_common,2007-08,2026-07,228.0,0.09217919051180878,0.1011423901658949,0.9248884143984064,1.6771353461886767,-0.16969566445017092,0.5432029793482207,5.340526250959521,0.6052631578947368,0.09455317412386172,0.06990435186472561
Stage56_RollingZGrowthInflationBayesianZ,locked_2018_2026,2018-01,2026-07,103.0,0.16097450106636324,0.10828554051581722,1.4399672272675665,2.9652615054428173,-0.14928087501952303,1.0783330486595213,3.6007641901091323,0.6601941747572816,0.06727300225662455,0.023103948414331877
