target_month,stress_signal_month,stress_signal_date,level_component,shock_component,tail_component,persistence_component,stress_raw,stress_score,recovery_score,arbitrage_sell_pressure_5d,non_arbitrage_sell_pressure_5d,arbitrage_stress_rank,non_arbitrage_stress_rank,program_stress_component,original_stress_raw,original_stress_score,original_recovery_score
2007-02,2007-01,2007-01-30,0.1387240356083086,0.67584430014238,0.5289317507418397,0.3884461335688109,0.4301881266938321,0.4301881266938321,0.0,-0.008698939792159277,-0.08523681038871327,0.4992019154030327,0.33878691141260975,0.41899441340782123,0.43298655501533484,0.43298655501533484,0.0
2007-03,2007-02,2007-02-27,0.16690962099125364,0.7136355171395179,0.7674927113702623,0.4124851629637805,0.49897567167535284,0.49897567167535284,0.0,-0.5662678964640016,0.14445327723500864,0.031053459119496855,0.8376572327044025,0.4343553459119497,0.5151307531162036,0.5151307531162036,0.0
2007-04,2007-03,2007-03-30,0.2962962962962963,0.40398053113261145,0.07407407407407407,0.4570246501405611,0.3104945848263902,0.41565575886525324,0.7776119402985074,-0.3127458046387896,-0.03519758086029526,0.17967542503863987,0.4625193199381762,0.32109737248840803,0.30784388791088574,0.44154815101722783,0.8531976744186046
2007-05,2007-04,2007-04-30,0.25,0.6284508599894711,0.6829608938547486,0.42077840482655726,0.5379589442816839,0.5379589442816839,0.0,0.1692036261445551,0.05461680558425648,0.7319391634980988,0.6832699619771863,0.7076045627376426,0.4955475396676942,0.4955475396676942,0.0
2007-06,2007-05,2007-05-31,0.23424657534246576,0.7895488899385923,0.9109589041095891,0.41392394080577255,0.598927278805751,0.598927278805751,0.0,0.46095296712745704,-0.07097124514499563,0.9404940119760479,0.35142215568862273,0.6459580838323353,0.5871695775491049,0.5871695775491049,0.0
2007-07,2007-06,2007-06-29,0.35080645161290325,0.4965292934363496,0.48655913978494625,0.47917005260410067,0.4721262618239431,0.4819482823626789,0.10028248587570622,0.04085582940023326,-0.004602732557142012,0.5660029498525073,0.5291297935103245,0.5475663716814159,0.45326623435957497,0.4727490475190912,0.18767123287671234
2007-08,2007-07,2007-07-31,0.8218543046357616,0.5111192052980132,0.580794701986755,0.5572566644817507,0.577647241075663,0.5866589390962871,0.08798882681564246,0.17563493746150216,-0.22664077735655536,0.7316630355846042,0.10275962236746551,0.41721132897603486,0.6177562191005701,0.6341131253053367,0.16124661246612465
2007-09,2007-08,2007-08-31,0.8668831168831169,0.5668173329938035,0.575974025974026,0.6713443891980188,0.5733731797288781,0.5937564002302432,0.21662125340599456,-0.7388891388915554,-0.06431061082974314,0.004646175839885632,0.367047891350965,0.18584703359542531,0.6702547162622413,0.676341430829936,0.05952380952380952
2007-10,2007-09,2007-09-28,0.7326923076923076,0.14616004962779158,0.33782051282051284,0.5900839468280789,0.4138937362750942,0.46479098538354985,0.45466666666666666,-0.7796072259431809,-0.011352576098684048,0.0031779661016949155,0.5222457627118644,0.2627118644067797,0.45168920424217274,0.5193018641774033,0.5427461139896373
2007-11,2007-10,2007-10-30,0.8905660377358491,0.7510528620332776,0.8358490566037736,0.6497843630291154,0.7162646601225743,0.7162646601225743,0.0,-0.2949758766234192,0.06292680381007158,0.19171885873347252,0.7164231036882394,0.45407098121085593,0.7818130798505039,0.7818130798505039,0.0
2007-12,2007-11,2007-11-30,0.8538840937114673,0.1506170582529916,0.5450061652281134,0.6604455436843576,0.5044563256000435,0.6204756877423653,0.8294871794871795,-0.29345467213547066,-0.039821817830098825,0.19143835616438357,0.4332191780821918,0.31232876712328766,0.5524882152192325,0.6626775724585523,0.7723880597014925
2008-01,2007-12,2007-12-28,0.6587591240875912,0.3415070416662944,0.4701946472019465,0.5778542171200085,0.47752498165792867,0.49257887418093205,0.15162907268170425,-0.5672037051327743,0.03185449057608276,0.040257104194857916,0.6383626522327469,0.33930987821380243,0.5120787575189601,0.5132411542673639,0.015931372549019607
2008-02,2008-01,2008-01-31,0.830518697225573,0.48947768688442034,0.12002412545235223,0.5589900873645767,0.4592687860520511,0.5742288855000945,0.8241895261845387,-0.18757793940973888,-0.08798124757431079,0.29833333333333334,0.29633333333333334,0.29733333333333334,0.4997526492317306,0.6374043030072718,0.8841463414634146
2008-03,2008-02,2008-02-29,0.802491103202847,0.29492528672176027,0.6370106761565837,0.6162467147198528,0.5710570222998662,0.5726602952179115,0.01597051597051597,0.22990898673896984,-0.12005105572730067,0.791501976284585,0.21772068511198947,0.5046113306982872,0.587668445200261,0.587668445200261,0.0
2008-04,2008-03,2008-03-31,0.7172131147540983,0.49961002474325766,0.014637002341920375,0.5776621225021172,0.4706613599507999,0.5378985918657885,0.5702179176755447,0.10773848720787756,-0.03907547983178917,0.6507472384665367,0.43762183235867447,0.5441845354126056,0.45228056608534845,0.5274413701575932,0.5959715639810427
2008-05,2008-04,2008-04-29,0.4596309111880046,0.32202042137996184,0.23933102652825838,0.5059454468860018,0.38332013464096104,0.45687716577172005,0.6258907363420427,-0.20955774445866787,-0.018656352555893724,0.2742142398973701,0.505131494547787,0.38967286722257855,0.38173195149555667,0.4680286725621713,0.6616279069767442
2008-06,2008-05,2008-05-30,0.5073696145124716,0.3256027040234566,0.29024943310657597,0.48217067936054264,0.3897928623880698,0.5233183324581225,0.905373831775701,-0.05710095169076191,-0.1070961284265459,0.44426852438252057,0.2428752374920836,0.34357188093730207,0.40134810775076174,0.5104176318429294,0.7745995423340961
2008-07,2008-06,2008-06-30,0.6489955357142857,0.8627441954264872,0.6919642857142857,0.5288132758289105,0.6022883240777569,0.6022883240777569,0.0,-0.4943829673300696,-0.02000368190824009,0.06160100062539087,0.49624765478424016,0.2789243277048155,0.6831293231709922,0.6831293231709922,0.0
2008-08,2008-07,2008-07-31,0.5647639956092206,0.49967559846177334,0.35510428100987923,0.5662794742770089,0.45955677837959125,0.45955677837959125,0.0,-0.12864226547400698,-0.10205145378039014,0.3702219482120839,0.2536991368680641,0.311960542540074,0.4964558373394705,0.5052696849588909,0.09581497797356828
2008-09,2008-08,2008-08-29,0.6791125541125541,0.4727709042861382,0.11093073593073594,0.5379040335247288,0.37323743363416884,0.5101818781749718,0.9233333333333333,-0.5850111964242608,-0.20830168892774845,0.03380024360535932,0.09713763702801462,0.06546894031668697,0.4501795569635393,0.6021767779138312,0.9181222707423581
2008-10,2008-09,2008-09-30,0.967379679144385,0.3784414352251164,0.02406417112299465,0.6154258869190258,0.48166836797599044,0.5437280015352098,0.5439560439560439,0.14445215917780502,-0.17567912400004623,0.7080577269993987,0.1380036079374624,0.42303066746843054,0.49632779310288044,0.6080814217442396,0.788961038961039
2008-11,2008-10,2008-10-31,0.9984042553191489,0.7425489247923541,0.9797872340425532,0.6811916350017221,0.8106534721456956,0.8106534721456956,0.0,0.23778555491250966,-0.025258174941483108,0.8008902077151335,0.5017804154302671,0.6513353115727003,0.8504830122889445,0.8504830122889445,0.0
2008-12,2008-11,2008-11-28,0.9858044164037855,0.07571950522761174,0.003680336487907466,0.6493716255787407,0.4117714817249463,0.5606905874578986,0.9362850971922246,-0.12811576403435948,-0.0793662521119609,0.37038123167155423,0.3181818181818182,0.3442815249266862,0.42864397092451134,0.587662425438711,0.9307036247334755
2009-01,2008-12,2008-12-30,0.9704663212435233,0.5725375107944732,0.8829015544041451,0.6032322746927561,0.7047846585305717,0.7047846585305717,0.0,0.06805310375287807,-0.06077516284485982,0.6109501738122828,0.37862108922363846,0.4947856315179606,0.7572844152837244,0.7572844152837244,0.0
2009-02,2009-01,2009-01-30,0.9627170582226762,0.5192992786923756,0.4948927477017365,0.6314118163707068,0.6012630340656939,0.6717985029766964,0.6102941176470589,-0.15083868578963863,-0.0373267266403013,0.3378223495702006,0.45816618911174783,0.3979942693409742,0.6520802252468738,0.6729198918663233,0.18530020703933747
2009-03,2009-02,2009-02-27,0.953125,0.1635824692780338,0.03780241935483871,0.6394298472967568,0.4995811483190703,0.6558795892508171,0.9492753623188406,0.2521872829014044,0.0027201385002064457,0.815014164305949,0.5929178470254958,0.7039660056657224,0.44848493398240735,0.6184779580046844,0.9521384928716904
2009-04,2009-03,2009-03-31,0.9220456802383317,0.32816120489904005,0.7785501489572989,0.6126291134004982,0.6281093503720052,0.6281093503720052,0.0,-0.20156075578655122,0.04542208365309484,0.28287632904308896,0.7154448796866256,0.4991606043648573,0.6603465368737922,0.6603465368737922,0.0
2009-05,2009-04,2009-04-30,0.8344793713163065,0.4078625704738207,0.21414538310412573,0.6025842172009435,0.4814107705528149,0.5889310078281285,0.8026315789473685,-0.3147022457215613,-0.018915130898214328,0.177722498618021,0.5182421227197347,0.34798231066887786,0.5147678855237992,0.5987435409586312,0.637
2009-06,2009-05,2009-05-29,0.8033980582524272,0.8343227563343595,0.8490291262135923,0.6150379477880272,0.7795479497089286,0.7795479497089286,0.0,0.3450758352580298,0.04179770719665631,0.8864879649890591,0.7054157549234136,0.7959518599562363,0.7754469721471016,0.7754469721471016,0.0
2009-07,2009-06,2009-06-30,0.6631578947368421,0.33937822046374677,0.07511961722488038,0.5789722806328194,0.38592019720625237,0.5443070203042484,0.9479371316306483,-0.3582980127930851,-0.04868328494875064,0.14081081081081082,0.40513513513513516,0.27297297297297296,0.41415700326457217,0.5356013526978503,0.8106796116504854
2009-08,2009-07,2009-07-31,0.5976415094339622,0.5577785477957614,0.5160377358490565,0.5326487194136493,0.5510188465454693,0.5510188465454693,0.0,-0.03637859917630513,0.022087920978539937,0.46636412172984515,0.6356113187399893,0.5509877202349173,0.5510266281231073,0.5793765367439363,0.23850574712643677
2009-09,2009-08,2009-08-31,0.49440820130475305,0.5188057827296495,0.3825722273998136,0.5107490444180373,0.514622785066966,0.514622785066966,0.0,0.23361089488785178,-0.008489567419533184,0.795934530095037,0.5372228088701162,0.6665786694825766,0.47663381396306337,0.47663381396306337,0.0
2009-10,2009-09,2009-09-29,0.425414364640884,0.5946490358323836,0.45441988950276246,0.4626903936350358,0.4586618907692105,0.5002601671133623,0.3839622641509434,-0.08757467450633238,-0.07527850535824579,0.3997389033942559,0.312532637075718,0.35613577023498694,0.48429342090276645,0.5110100909362509,0.22998137802607077
2009-11,2009-10,2009-10-30,0.5948275862068966,0.8882182805109464,0.5072595281306715,0.4932696441155761,0.6081760299920954,0.6081760299920954,0.0,0.2105928934987504,-0.06549382134637188,0.7715539494062984,0.3430562725864739,0.5573051109963861,0.6208937597410227,0.6208937597410227,0.0
2009-12,2009-11,2009-11-30,0.35439068100358423,0.4851721059202695,0.009408602150537635,0.4695130674323895,0.3910206910970661,0.42540003314178054,0.3324225865209472,0.19144436506887716,-0.01462953170921469,0.7469356486210419,0.5263023493360572,0.6366189989785496,0.32962111412669526,0.437161376532362,0.7603978300180831
2010-01,2009-12,2009-12-30,0.2570796460176991,0.5855880039331367,0.05707964601769912,0.42967252100999404,0.32298350862056685,0.38068020600564123,0.5170250896057348,-0.6125204808030237,-0.00908746029988292,0.025517938352703384,0.545477513895907,0.28549772612430524,0.33235495424463224,0.3869047445271933,0.4393939393939394
2010-02,2010-01,2010-01-29,0.4671916010498688,0.4446080059412609,0.13648293963254593,0.4270649497185647,0.4572505898137207,0.5519563095315734,0.7593250444049734,0.5442035747646718,0.024775106132074946,0.9722361180590295,0.6495747873936969,0.8109054527263633,0.3688368740855601,0.4755215673485539,0.7553003533568905
2010-03,2010-02,2010-02-26,0.2800865800865801,0.6950225861095427,0.4636363636363636,0.43792236228645093,0.42374784997978354,0.42374784997978354,0.0,-0.20469479691011927,-0.11082475789814993,0.2638751238850347,0.22026759167492566,0.24207135777998018,0.46916697302973437,0.46916697302973437,0.0
2010-04,2010-03,2010-03-30,0.10436270316509838,0.4313436822966732,0.07912745936698032,0.36277142553728425,0.33642345721200073,0.43818331813974043,0.7936096718480138,0.22345166752771375,0.015932905260289808,0.7795487984306032,0.629475232957332,0.7045120156939676,0.24440131759150904,0.3738195129021655,0.8401709401709402
2010-05,2010-04,2010-04-30,0.15105485232067511,0.44115801330186655,0.6637130801687763,0.3832168827752054,0.438497818865584,0.47430138027352164,0.35238907849829354,0.07460265350873092,-0.018983495368814413,0.6001454898157129,0.5065470417070805,0.5533462657613968,0.4097857071416308,0.4181018819555672,0.0867003367003367
2010-06,2010-05,2010-05-31,0.5388471177944862,0.6078414366453045,0.5513784461152882,0.5020928501530276,0.5800127486135098,0.5800127486135098,0.0,0.6296136080329989,-0.04414878884709253,0.9805382027871216,0.41926958193176356,0.6999038923594425,0.5500399626770266,0.5500399626770266,0.0
2010-07,2010-06,2010-06-29,0.40957886044591246,0.8714336725401344,0.30429397192402974,0.4620367636506855,0.4459750792238135,0.4459750792238135,0.0,-0.5651922377072418,-0.07277525306328124,0.04212279866730129,0.3229414564493098,0.18253212755830556,0.5118358171401906,0.5118358171401906,0.0
2010-08,2010-07,2010-07-30,0.2078239608801956,0.49197459106812486,0.10350448247758762,0.41303331149144007,0.29693958556765043,0.4130065788159435,0.8509060955518946,-0.40135732319764567,-0.04288156781472676,0.1094632768361582,0.4272598870056497,0.268361581920904,0.30408408647933705,0.40281600387413874,0.7390243902439024
2010-09,2010-08,2010-08-31,0.18719806763285024,0.41650443192128894,0.09702093397745572,0.38430226029583253,0.3564273195669766,0.41527985896560154,0.5292682926829269,0.45307765456836246,-0.03264792751766159,0.9298695246971109,0.46435228331780054,0.6971109040074557,0.27125642345685685,0.37890707430675297,0.7764423076923077
2010-10,2010-09,2010-09-30,0.0641945773524721,0.6859524302057276,0.2743221690590112,0.3711704189923142,0.3339547089602422,0.36350598720914745,0.2890499194847021,-0.15254600144457214,-0.10993431631743662,0.33140877598152424,0.21685912240184757,0.2741339491916859,0.3489098989023813,0.3857720308009343,0.3161648177496038
2010-11,2010-10,2010-10-29,0.18848580441640378,0.7406144863139439,0.03943217665615142,0.3785061939865051,0.43596765908155416,0.43596765908155416,0.0,0.36180478331178495,0.06310864294971225,0.8881518755718206,0.7774473924977127,0.8327996340347666,0.336759665343251,0.336759665343251,0.0
2010-12,2010-11,2010-11-30,0.4809041309431021,0.7446253035664406,0.7587685113016368,0.4430948618013386,0.5626524745659818,0.5626524745659818,0.0,-0.2118005241438596,-0.02102682451778272,0.2660778985507246,0.505661231884058,0.3858695652173913,0.6068482019031295,0.6068482019031295,0.0
2011-01,2010-12,2010-12-30,0.028505392912172575,0.12430436140078674,0.3759630200308166,0.387644870248298,0.26539115223680043,0.3614851295259786,0.7674961119751167,-0.5458671329529065,0.06101396719916035,0.04865470852017937,0.7724215246636771,0.41053811659192824,0.2291044111480185,0.3518005490678859,0.8249235474006116
2011-02,2011-01,2011-01-31,0.04992378048780488,0.35782772057588597,0.421875,0.33723420150957706,0.3677124337176744,0.39777512628766976,0.2862654320987654,0.05775276575427253,0.057871081014767754,0.5781874722345625,0.7652154597956464,0.6717014660151044,0.29171517564331695,0.32356450028976863,0.26136363636363635
2011-03,2011-02,2011-02-28,0.3177358490566038,0.6512785877644369,0.549433962264151,0.4108761801644195,0.4962264678781409,0.4962264678781409,0.0,0.031003025366082196,-0.0045996008590932285,0.5403439153439153,0.5632716049382716,0.5518077601410935,0.4823311448124028,0.4823311448124028,0.0
2011-04,2011-03,2011-03-31,0.07297904191616766,0.523780434997773,0.3282185628742515,0.4008096040044975,0.28541953749216237,0.32789187993378566,0.3946969696969697,-0.698163361116034,-0.11744479738332764,0.012008733624454149,0.1906113537117904,0.10131004366812227,0.3314469109481724,0.3492734591739761,0.15895522388059702
2011-05,2011-04,2011-04-29,0.20088954781319496,0.7379985780913552,0.7790956263899185,0.3889264584378761,0.5019532234532625,0.5019532234532625,0.0,-0.07854008312109219,-0.05170256864857954,0.41389009086975337,0.3918217221981826,0.40285590653396797,0.5267275526830861,0.5267275526830861,0.0
2011-06,2011-05,2011-05-31,0.218841642228739,0.35004215947123446,0.8456744868035191,0.43204957012931605,0.44572654813153817,0.47048609825496845,0.2391952309985097,-0.053224975404819304,-0.07056808633715145,0.44337194337194336,0.3206778206778207,0.38202488202488205,0.4616519646582022,0.4616519646582022,0.0
2011-07,2011-06,2011-06-30,0.267078488372093,0.2594133515257917,0.7503633720930232,0.44138232188371385,0.373877098611659,0.40830447495574174,0.329160530191458,-0.2853352874460902,-0.17506015929209856,0.19749149659863946,0.10480442176870748,0.15114795918367346,0.4295593834686554,0.4698506128364458,0.342296511627907
2011-08,2011-07,2011-07-29,0.41474820143884894,0.8980930057398124,0.258273381294964,0.4474742336154379,0.48669290137525045,0.48669290137525045,0.0,-0.0651141144889882,-0.051070791074895476,0.42962494732406237,0.4001264222503161,0.4148756847871892,0.5046472055222658,0.5046472055222658,0.0
2011-09,2011-08,2011-08-30,0.8086552217453505,0.3962176250145064,0.47281831187410583,0.5153374967182399,0.5990902757655115,0.6437702044556101,0.42369186046511625,0.264016939434427,0.06472646624566955,0.8126566416040101,0.7921888053467001,0.8024227234753551,0.5482571638380507,0.631294416030155,0.6549497847919655
2011-10,2011-09,2011-09-30,0.9462633451957295,0.8193613370615149,0.38256227758007116,0.6063936395658741,0.6547670515576566,0.6547670515576566,0.0,0.14322160641750603,-0.062321345188367315,0.6817805383022775,0.3567287784679089,0.5192546583850932,0.6886451498507974,0.6886451498507974,0.0
2011-11,2011-10,2011-10-31,0.8091359773371105,0.5706084863017974,0.7956798866855523,0.6538641677499466,0.6282807015614932,0.6282807015614932,0.0,-0.3874785813735298,-0.02497007937251342,0.12381930184804928,0.5004106776180698,0.3121149897330595,0.7073221295186016,0.7073221295186016,0.0
2011-12,2011-11,2011-11-29,0.7601683029453016,0.18340660973002637,0.8390603085553997,0.604529852988654,0.5622050018145603,0.6041099671178725,0.38730385164051356,-0.08035059403757248,-0.03990335554345862,0.4106270358306189,0.4370928338762215,0.4238599348534202,0.5967912685548453,0.5967912685548453,0.0
2012-01,2011-12,2011-12-29,0.6951388888888889,0.38423163472706157,0.3173611111111111,0.5303557444414475,0.4725038358014177,0.4914359150410664,0.1852112676056338,0.028336488595926423,-0.06651869883898467,0.5349071832122679,0.33595641646489105,0.4354317998385795,0.48177184479212726,0.5353249842712401,0.44637883008356544
2012-02,2012-01,2012-01-31,0.5399449035812672,0.49555589982884696,0.3908402203856749,0.5308847562913129,0.42651321046097534,0.45992010711641357,0.31311018131101814,-0.7074210041054978,-0.06761964046371213,0.01501200960768615,0.3356685348278623,0.17534027221777423,0.48930644502177556,0.5484523870725403,0.4903448275862069
2012-03,2012-02,2012-02-28,0.3447098976109215,0.2695748983122166,0.6238907849829352,0.4802807240925341,0.4253036517860599,0.44123335655682394,0.15283540802213003,-0.04906175044263148,-0.062000883113152695,0.45611596505162827,0.36000794281175535,0.4080619539316918,0.42961407624965187,0.46339796327952454,0.287568306010929
2012-04,2012-03,2012-03-30,0.1287162162162162,0.5594623224919835,0.3861486486486486,0.38126413849375174,0.4144253517842932,0.4265269652341238,0.11953551912568305,0.12209827503680581,-0.008073130692139933,0.6624015748031497,0.5706692913385827,0.6165354330708661,0.36389783146265,0.3737798035973007,0.09256756756756757
2012-05,2012-04,2012-04-30,0.1107764390896921,0.36537407746050243,0.4079651941097724,0.3835125141823458,0.40133814496846243,0.45180545497485136,0.4701492537313433,0.4146423626068966,-0.010556134520205521,0.9193359375,0.5587890625,0.7390625,0.31690705621057813,0.3812444741959332,0.5308724832214765
2012-06,2012-05,2012-05-31,0.5096153846153846,0.3253097033166205,0.3660477453580902,0.4703709557939523,0.4888987461934078,0.5332818010966158,0.4238544474393531,0.36042304756561716,0.01771349378555036,0.8886090662533902,0.6576908175125921,0.7731499418829911,0.4178359472710119,0.4555759192251566,0.322
2012-07,2012-06,2012-06-29,0.3331143232588699,0.42892888481571534,0.27168199737187915,0.4739053677346632,0.45473641836556034,0.5076629553508301,0.4913101604278075,0.3956405003870529,0.00822568712005101,0.9094579008073818,0.622645136485967,0.7660515186466743,0.37690764329528187,0.44660210472209994,0.5739762219286658
2012-08,2012-07,2012-07-31,0.3565387117761874,0.756596957383666,0.42387768379960966,0.41812803275128324,0.4501590434402812,0.4501590434402812,0.0,-0.3102418675086075,-0.044959786195032686,0.17975600457491422,0.4115516584064049,0.29565383149065955,0.48878534642768656,0.48878534642768656,0.0
2012-09,2012-08,2012-08-31,0.36597938144329895,0.6705380258764886,0.5231958762886597,0.45671255353973805,0.5188617269759509,0.5188617269759509,0.0,0.13995535763377864,-0.03025296305707616,0.67882797731569,0.476937618147448,0.577882797731569,0.5041064592870463,0.5041064592870463,0.0
2012-10,2012-09,2012-09-28,0.09782608695652174,0.43785947530140146,0.20524296675191817,0.413776158864795,0.3476763972372162,0.3929051726602367,0.4282920469361147,-0.050594117425246325,0.0337231044089965,0.45046904315197,0.7168855534709193,0.5836772983114447,0.2886761719686591,0.39009999583290583,0.7454896907216495
2012-11,2012-10,2012-10-30,0.1958174904942966,0.46519379629472957,0.6159695817490494,0.38305597589022833,0.4365883744722529,0.49732463210635813,0.546692607003891,0.0937018406037808,-0.04088047870333201,0.6147113594040968,0.43109869646182497,0.5229050279329609,0.41500921110707595,0.4593555935966981,0.3814102564102564
2012-12,2012-11,2012-11-30,0.012233375156838143,0.342839198757455,0.8255959849435384,0.35423384165960514,0.35206910639595407,0.35206910639595407,0.0,-0.5311277578007491,-0.0507497980838182,0.058161004431314625,0.39272525849335305,0.22544313146233383,0.38372560012935913,0.38372560012935913,0.0
2013-01,2012-12,2012-12-28,0.0426791277258567,0.8124810163551401,0.9429906542056075,0.3619599237325928,0.4712004276026655,0.4712004276026655,0.0,-0.6978287032615347,-0.055757290709780145,0.01889214966984593,0.37289068231841527,0.1958914159941306,0.5400276805047992,0.5400276805047992,0.0
2013-02,2013-01,2013-01-31,0.025,0.6643365630852731,0.49691358024691357,0.3536483452810776,0.45503209946937784,0.45503209946937784,0.0,0.7746405614063869,-0.030904315578407907,0.9950873362445415,0.47543668122270744,0.7352620087336245,0.3849746221533161,0.3849746221533161,0.0
2013-03,2013-02,2013-02-28,0.030312308634415187,0.614568741903402,0.4797917942437232,0.34986183154987577,0.34550324896342816,0.38848739990108977,0.40586034912718205,-0.9216317157127887,-0.02346785130164787,0.00018070112034694616,0.5057824358511023,0.2529815684857246,0.36863366908285405,0.4148604124417499,0.39542079207920794
2013-04,2013-03,2013-03-29,0.010024301336573511,0.21860216594362417,0.21719319562575942,0.3523443557056309,0.18916276425335454,0.33754500035623525,0.9388888888888889,-0.36929664993250794,-0.13145258521079,0.15052027269465376,0.14477933261571582,0.1476498026551848,0.19954100465289698,0.2887152024867031,0.6881127450980392
2013-05,2013-04,2013-04-30,0.024125452352231604,0.40038973989609855,0.8160434258142341,0.33601676377001216,0.3455393554693989,0.3455393554693989,0.0,-0.7124440852130944,-0.07853551015938036,0.019045923816304735,0.2831968672125311,0.15112139551441792,0.3941438454581441,0.3941438454581441,0.0
2013-06,2013-05,2013-05-31,0.008667065152420802,0.5290608815995619,0.8045427375971309,0.33636676889858513,0.41314798534918634,0.41314798534918634,0.0,-0.3207477417574269,-0.0064572545872297726,0.18710247349823322,0.5871024734982332,0.38710247349823323,0.41965936331192466,0.41965936331192466,0.0
2013-07,2013-06,2013-06-28,0.14289958407605466,0.5787258938682202,0.049910873440285206,0.39509554191741264,0.3665661119001277,0.5294487958141595,0.964328899637243,0.3577624935799089,-0.03579421965815288,0.8783783783783784,0.45401895401895404,0.6661986661986662,0.29165797332549315,0.46942288264498905,0.9671052631578947
2013-08,2013-07,2013-07-30,0.07979976442873969,0.29721504469662025,0.10806831566548881,0.3986333000346309,0.24236501955234777,0.3484850036591869,0.8207434052757794,-0.25661536717490246,-0.0438526231491435,0.23598049460118425,0.42023685127133403,0.3281086729362591,0.2209291062063699,0.32736818074270263,0.7633451957295374
2013-09,2013-08,2013-08-30,0.07326328079392878,0.5471625064426735,0.010507880910683012,0.33139367985950274,0.2913247851907112,0.44282265109195756,0.9434523809523809,-0.1293888870859435,0.006777728099569687,0.36069823712409266,0.6278949187694435,0.49429657794676807,0.240581837001697,0.35509957117713065,0.8071512309495897
2013-10,2013-09,2013-09-30,0.058294663573085846,0.6389058448701492,0.6917053364269141,0.3850558675385204,0.4248713531309954,0.4248713531309954,0.0,-0.4563379337924525,-0.002604983345148145,0.10219855719683957,0.5985915492957746,0.3503950532463071,0.44349042810216743,0.44349042810216743,0.0
2013-11,2013-10,2013-10-31,0.026436781609195402,0.5913374904766637,0.7028735632183908,0.3205002070795447,0.39930737109613135,0.39930737109613135,0.0,-0.5365664674653697,0.010070313446504492,0.06565484311050478,0.6451227830832197,0.3553888130968622,0.41028701059594863,0.41028701059594863,0.0
