month,macro_signal_month,covariance_cutoff,covariance_start,covariance_end,covariance_observations,ledoit_wolf_shrinkage,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,covariance_min_eigenvalue,p_Goldilocks,p_Overheating,p_Slowdown,p_Stagflation,g_score,i_score,g_i_score,w_KODEX200,w_BOND,w_GLD,w_GSG,expected_monthly_return,expected_monthly_variance,expected_annual_log_growth,estimated_transaction_cost,monthly_certainty_equivalent,solver_success,used_fallback,used_equal_weight_fallback,solver_status,solver_message,solver_iterations,objective_value,expected_annual_volatility,historical_cdar,sum_error,volatility_slack,cdar_slack,z_score_KODEX200,z_score_BOND,z_score_GLD,z_score_GSG,betting_size_KODEX200,betting_size_BOND,betting_size_GLD,betting_size_GSG,betting_size_sum,expected_return_KODEX200,predictive_std_KODEX200,training_observations_KODEX200,last_training_month_KODEX200,used_mean_fallback_KODEX200,regime_intercept_KODEX200,standardized_regime_intercept_KODEX200,regime_beta_KODEX200_g_score,standardized_regime_beta_KODEX200_g_score,regime_feature_mean_KODEX200_g_score,regime_feature_std_KODEX200_g_score,regime_beta_KODEX200_i_score,standardized_regime_beta_KODEX200_i_score,regime_feature_mean_KODEX200_i_score,regime_feature_std_KODEX200_i_score,regime_beta_KODEX200_g_i_score,standardized_regime_beta_KODEX200_g_i_score,regime_feature_mean_KODEX200_g_i_score,regime_feature_std_KODEX200_g_i_score,expected_return_BOND,predictive_std_BOND,training_observations_BOND,last_training_month_BOND,used_mean_fallback_BOND,regime_intercept_BOND,standardized_regime_intercept_BOND,regime_beta_BOND_g_score,standardized_regime_beta_BOND_g_score,regime_feature_mean_BOND_g_score,regime_feature_std_BOND_g_score,regime_beta_BOND_i_score,standardized_regime_beta_BOND_i_score,regime_feature_mean_BOND_i_score,regime_feature_std_BOND_i_score,regime_beta_BOND_g_i_score,standardized_regime_beta_BOND_g_i_score,regime_feature_mean_BOND_g_i_score,regime_feature_std_BOND_g_i_score,expected_return_GLD,predictive_std_GLD,training_observations_GLD,last_training_month_GLD,used_mean_fallback_GLD,regime_intercept_GLD,standardized_regime_intercept_GLD,regime_beta_GLD_g_score,standardized_regime_beta_GLD_g_score,regime_feature_mean_GLD_g_score,regime_feature_std_GLD_g_score,regime_beta_GLD_i_score,standardized_regime_beta_GLD_i_score,regime_feature_mean_GLD_i_score,regime_feature_std_GLD_i_score,regime_beta_GLD_g_i_score,standardized_regime_beta_GLD_g_i_score,regime_feature_mean_GLD_g_i_score,regime_feature_std_GLD_g_i_score,expected_return_GSG,predictive_std_GSG,training_observations_GSG,last_training_month_GSG,used_mean_fallback_GSG,regime_intercept_GSG,standardized_regime_intercept_GSG,regime_beta_GSG_g_score,standardized_regime_beta_GSG_g_score,regime_feature_mean_GSG_g_score,regime_feature_std_GSG_g_score,regime_beta_GSG_i_score,standardized_regime_beta_GSG_i_score,regime_feature_mean_GSG_i_score,regime_feature_std_GSG_i_score,regime_beta_GSG_g_i_score,standardized_regime_beta_GSG_g_i_score,regime_feature_mean_GSG_g_i_score,regime_feature_std_GSG_g_i_score
2007-08,2007-07,2007-07-31,2006-08-14,2007-07-31,252,0.04357950448783947,-0.00668568238764323,-0.005139893709087504,0.9933143176123568,-0.006685682387643221,1.0,0.0015,4.5788678555725344e-05,1.095772471714942e-05,0.3282145338471756,0.10819526939321378,0.4238642036379763,0.13972599312163433,0.43640980324038936,0.2479212625148481,0.10819526939321378,0.38521050080200836,0.523212142086541,0.09157735711145068,0.0,0.013755045808838611,0.00033119006335437294,0.1630734093259371,0.0015457901785700253,0.0120436605985914,True,False,False,0,closed-form Bayesian z-score betting size,0,-0.0120436605985914,0.06304189686432726,-0.006888623415053696,0.0,0.06695810313567274,0.1531113765849463,0.749434330655657,1.131496750875418,0.16352961701899957,-0.12006605823844507,0.546404534557734,0.7421539298034132,0.1298985440021232,0.0,1.4184570083632704,0.02969371075492489,0.039621497895548474,13,2007-07,True,0.02969371075492489,0.02969371075492489,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0036345055379593152,0.003212121939499487,13,2007-07,True,0.0036345055379593152,0.0036345055379593152,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0045327710191258325,0.027718349139160495,13,2007-07,True,0.0045327710191258325,0.0045327710191258325,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,-0.00669710998135858,0.05577854457467456,13,2007-07,True,-0.00669710998135858,-0.00669710998135858,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
2007-09,2007-08,2007-08-31,2006-09-14,2007-08-31,252,0.052580760362732896,0.024367120635783376,0.024503084183789985,1.0175185274188678,0.0,0.03884672800188799,0.00011654018400566397,1.9423364000943967e-05,1.0979289686152183e-05,0.36907606328132014,0.0977704766240169,0.4214964947934556,0.11165696530120746,0.46684653990533703,0.20942744192522436,0.0977704766240169,0.3731110275008614,0.4936549921874953,0.13323398031164332,0.0,0.012241678456883226,0.00048691908985316266,0.14397862694347974,0.00013596504815356934,0.011862253863803076,True,False,False,0,closed-form Bayesian z-score betting size,0,-0.011862253863803076,0.07643970877912835,-0.00728360447292381,0.0,0.05356029122087165,0.1527163955270762,0.6597137315362946,0.9327527957157371,0.22134300545937885,-0.15334791977292522,0.4905624469279328,0.6490523813454647,0.17517463322757698,0.0,1.3147894615009745,0.026398103380831633,0.0400144822199738,14,2007-08,True,0.026398103380831633,0.026398103380831633,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.003220639112880397,0.003452832441428467,14,2007-08,True,0.003220639112880397,0.003220639112880397,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.006022265509164111,0.027207841949491034,14,2007-08,True,0.006022265509164111,0.006022265509164111,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,-0.008267190376975335,0.053911330451806835,14,2007-08,True,-0.008267190376975335,-0.008267190376975335,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
2007-10,2007-09,2007-09-30,2006-10-12,2007-09-28,252,0.061103697386224176,0.035383058223339224,0.035530847374491026,1.053521444717856,0.0,0.0422254717576573,0.0001266764152729719,2.11127358788286e-05,1.0983616048347751e-05,0.39272223717645033,0.06551509001248977,0.4643058002067272,0.07745687260433265,0.4582373271889401,0.14297196261682243,0.06551509001248977,0.3594904813513394,0.45891240981277165,0.18159710883588895,0.0,0.013082878534281538,0.0005327551271486402,0.1537980116484866,0.00014779065124804163,0.012668710319459176,True,False,False,0,closed-form Bayesian z-score betting size,0,-0.012668710319459176,0.07995662277625089,-0.005213665260091593,0.0,0.050043377223749116,0.1547863347399084,0.7007746527188291,0.953013848545333,0.33309727394206484,-0.053945211127082164,0.5165563410804574,0.6594169458902073,0.2609391429181631,0.0,1.4369124298888278,0.027085430626668697,0.03865069965299694,15,2007-09,True,0.027085430626668697,0.027085430626668697,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0031753097201224546,0.0033318610479472076,15,2007-09,True,0.0031753097201224546,0.0031753097201224546,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.01040068874023569,0.031224178502417488,15,2007-09,True,0.01040068874023569,0.01040068874023569,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,-0.0030100248970281593,0.055797814748324036,15,2007-09,True,-0.0030100248970281593,-0.0030100248970281593,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
2007-11,2007-10,2007-10-31,2006-11-14,2007-10-31,252,0.055181027561670294,-0.026302587667562466,-0.026186573787548708,1.0258111045585077,-0.026302587667562327,0.033146822861073184,9.944046858321956e-05,1.6573411430536598e-05,1.0132000805125949e-05,0.46394896786708834,0.19175007547114664,0.24361492532554746,0.10068603133621763,0.6556990433382349,0.29243610680736426,0.19175007547114664,0.3489104996800624,0.4324021291594055,0.2011689899606533,0.017518381199878797,0.014385376045352592,0.0006107626132520728,0.16895993686471866,0.00011601388020720981,0.013963980858519347,True,False,False,0,closed-form Bayesian z-score betting size,0,-0.013963980858519347,0.0856104629062644,-0.006587174577704469,1.1102230246251565e-16,0.04438953709373561,0.15341282542229553,0.7638535218474756,1.010749416268363,0.41248884505897204,0.034934679180597075,0.5550454624273402,0.68786362105446,0.32001884483596177,0.027868172505502775,1.5907961008232647,0.02934873510902577,0.038421941209411684,16,2007-10,True,0.02934873510902577,0.02934873510902577,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0032819026091888553,0.0032469992624932476,16,2007-10,True,0.0032819026091888553,0.0032819026091888553,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.013376753935215986,0.03242937135258424,16,2007-10,True,0.013376753935215986,0.013376753935215986,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.002009572635524162,0.057523718054931804,16,2007-10,True,0.002009572635524162,0.002009572635524162,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
2007-12,2007-11,2007-11-30,2006-12-14,2007-11-30,252,0.05622600341122602,0.02248056459790642,0.022626507293186108,1.048871917359785,-0.004413320090808748,0.04169791293705407,0.0001250937388111622,2.0848956468527018e-05,1.5454383339192666e-05,0.3303845902520425,0.22506108407086484,0.2644253174041543,0.18012900827293832,0.5554456743229074,0.40519009234380315,0.22506108407086484,0.2880367479339907,0.4423841902142276,0.25061048499936106,0.018968576852420652,0.011305794679852753,0.0006607547746205696,0.13170500751050962,0.00014594269992604996,0.010829474592616418,True,False,False,0,closed-form Bayesian z-score betting size,0,-0.010829474592616418,0.08904525419946217,-0.014324567243503505,0.0,0.04095474580053783,0.1456754327564965,0.5008901312670533,0.822278483167283,0.431251520563963,0.03166234603950145,0.3835515517201651,0.5890815801462268,0.33371450375101563,0.025258676671826796,1.3316063122892343,0.022901877031964314,0.045722356266097025,17,2007-11,True,0.022901877031964314,0.022901877031964314,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.002896543935471112,0.00352258267091472,17,2007-11,True,0.002896543935471112,0.002896543935471112,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.013544407835062984,0.03140721177597352,17,2007-11,True,0.013544407835062984,0.013544407835062984,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0017637927375520775,0.055706318645863985,17,2007-11,True,0.0017637927375520775,0.0017637927375520775,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
2008-01,2007-12,2007-12-31,2007-01-12,2007-12-31,252,0.05925555516802245,0.006401070137427672,0.0065521314370168525,1.0555858200679833,0.0,0.04316037131119453,0.0001294811139335836,2.1580185655597287e-05,1.724303866947755e-05,0.23527417869557943,0.24077260879188606,0.25895072709012407,0.2650024854224105,0.4760467874874655,0.5057750942142966,0.24077260879188606,0.25352928031623545,0.4169417202492422,0.26762017504824553,0.0619088243862768,0.011702604895452485,0.0007050278696060391,0.13620109152779358,0.00015106130022396886,0.011199029660425497,True,False,False,0,closed-form Bayesian z-score betting size,0,-0.011199029660425497,0.091980076295209,-0.016133627993146715,0.0,0.038019923704791,0.1438663720068533,0.4743545656105322,0.8413615987070823,0.5029854560536023,0.11186343165146215,0.3647529133387297,0.599854608365856,0.38502550236134336,0.08906830811850885,1.438701332184438,0.021289719068224387,0.044881446520542746,18,2007-12,True,0.021289719068224387,0.021289719068224387,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0028761927222378924,0.0034184977382587093,18,2007-12,True,0.0028761927222378924,0.0028761927222378924,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.01758890270410081,0.03496900853178225,18,2007-12,True,0.01758890270410081,0.01758890270410081,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.006439918443724522,0.0575694697422627,18,2007-12,True,0.006439918443724522,0.006439918443724522,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
2008-02,2008-01,2008-01-31,2007-02-14,2008-01-31,252,0.05801294117509665,0.03465234463359809,0.03487414885327085,1.0921643436953181,0.0,0.06337263419221537,0.0001901179025766461,3.1686317096107714e-05,2.5209784910208168e-05,0.21111358580875786,0.2406430955114571,0.25620343359159486,0.2920398850881902,0.45175668132021496,0.5326829805996472,0.2406430955114571,0.1633351017452852,0.4180017871051425,0.35689354526139233,0.06176956588817996,0.012210626302460935,0.000838552274822443,0.14149620198059656,0.0002218042203843738,0.011569545944665341,True,False,False,0,closed-form Bayesian z-score betting size,0,-0.011569545944665341,0.10031264774628032,-0.018124484167132082,2.220446049250313e-16,0.029687352253719684,0.14187551583286792,0.2463403583515998,0.6712925845922967,0.5609487841601498,0.09235767027928955,0.19458122914454856,0.4979658423109554,0.4251675479959829,0.07358613014482773,1.1913007495963146,0.013570288316530685,0.05508755612493635,19,2008-01,True,0.013570288316530685,0.013570288316530685,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.004018710705222896,0.005986526288926046,19,2008-01,True,0.004018710705222896,0.004018710705222896,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.022397752288000648,0.039928337346402255,19,2008-01,True,0.022397752288000648,0.022397752288000648,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.005191559927024732,0.056211464747058446,19,2008-01,True,0.005191559927024732,0.005191559927024732,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
2008-03,2008-02,2008-02-29,2007-03-15,2008-02-29,252,0.07494793203313284,-0.0183231388859335,-0.017533139210539856,1.0721524647395244,-0.01832313888593351,0.2277262324796574,0.0006831786974389722,0.00010682097795467163,2.2787407623170356e-05,0.19252177382100585,0.2509316611680591,0.24162025470055298,0.31492631031038215,0.4434534349890649,0.5658579714784412,0.2509316611680591,0.0,0.35227975569953995,0.3520908353846352,0.2956294089158249,0.03421599600390455,0.0011801850949922324,0.4035108414769012,0.0007899996754698633,0.03283590378093857,True,False,False,0,closed-form Bayesian z-score betting size,0,-0.03283590378093857,0.11900513072933784,-0.07318644633996119,0.0,0.010994869270662164,0.08681355366003882,-0.9331378441081425,4.048375905871937,3.437170321904322,1.4022052653748596,0.0,0.9999484257332256,0.9994121741649149,0.8391460402225128,2.838506640120653,-0.020742126644333007,0.022228362910473896,20,2008-02,False,0.049491014586305226,0.013350598548859349,-0.019776192517595336,-0.001922132044305981,0.43338477646502727,0.09719424214725941,-0.055966658198759484,-0.006607540741249305,0.2525598857344995,0.11806209185803707,-0.11873408445247521,-0.007689502969131209,0.11315017525262874,0.06476238903588824,0.011554323642323503,0.0028540639285903812,20,2008-02,False,0.007123186425554137,0.0041553356115272945,-0.021085581728993164,-0.0020493971363835903,0.43338477646502727,0.09719424214725941,0.016977045454970682,0.0020043454999828193,0.2525598857344995,0.11806209185803707,0.016638053328754225,0.0010775200824766364,0.11315017525262874,0.06476238903588824,0.060194833015109514,0.017512903748615898,20,2008-02,False,-0.021785895276849453,0.024367246976394336,0.03994836507704433,0.003882751068685368,0.43338477646502727,0.09719424214725941,0.05332532674991868,0.006295699625108741,0.2525598857344995,0.11806209185803707,0.1358574170932553,0.008798450899204332,0.11315017525262874,0.06476238903588824,0.030279777254277433,0.021594397055828034,20,2008-02,False,-0.018078284637596673,0.011813749600874307,0.03493121782668082,0.0033951132439450802,0.43338477646502727,0.09719424214725941,0.02592784927880597,0.0030610961232357308,0.2525598857344995,0.11806209185803707,0.0725146164333188,0.004696219800242807,0.11315017525262874,0.06476238903588824
2008-04,2008-03,2008-03-31,2007-04-13,2008-03-31,252,0.0639086046247399,0.023195247453552257,0.023226273232062108,1.0970213064670935,0.0,0.00893645383921643,2.680936151764929e-05,4.216416992202765e-06,2.794735066163002e-05,0.24022743410559233,0.3203330257697091,0.18832122621024894,0.2511183139144496,0.5605604598753015,0.5714513396841587,0.3203330257697091,0.0,0.3501662125756685,0.3477932873207893,0.3020405001035422,0.02313499131424212,0.0015070560303249538,0.26857755958895574,3.1027280201579075e-05,0.022350436018878064,True,False,False,0,closed-form Bayesian z-score betting size,0,-0.022350436018878064,0.13447926369481447,-0.07307203232500137,0.0,-0.004479263694814467,0.08692796767499864,-0.6351078958980081,2.288193432916686,2.186858063486348,1.4168661484642529,0.0,0.9778737410150466,0.9712471128230524,0.84347793466933,2.792598788507429,-0.013374161980115215,0.02105809432774391,21,2008-03,False,0.041328277276826385,0.013832136595413746,-0.024096059767368734,-0.0022833114212286692,0.4338642363947433,0.09475870508591475,-0.030539058561968105,-0.004087651010230035,0.2674788421984967,0.13384993522100913,-0.07412147070250096,-0.0051823823053980455,0.11971119839145875,0.06991742414554093,0.006729864880982104,0.002941125861201237,21,2008-03,False,0.0065038287444339725,0.003961777761080865,-0.013694296587517994,-0.0012976538116956664,0.4338642363947433,0.09475870508591475,0.008274383208660046,0.0011075256564729529,0.2674788421984967,0.13384993522100913,0.009908781500253426,0.0006927964789187082,0.11971119839145875,0.06991742414554093,0.03384584956564137,0.01547693018159734,21,2008-03,False,0.0012996168617164265,0.020613519989793636,0.029837015370680113,0.0028273169401541822,0.4338642363947433,0.09475870508591475,0.008462642383711439,0.0011327241348583425,0.2674788421984967,0.13384993522100913,0.0342917914648217,0.002397593728556379,0.11971119839145875,0.06991742414554093,0.029820705276397005,0.021046945972080563,21,2008-03,False,-0.011922434323103784,0.011510550024640201,0.03124105155807363,0.0029603615911653566,0.4338642363947433,0.09475870508591475,0.015270244415904454,0.0020439212258777876,0.2674788421984967,0.13384993522100913,0.04840100300333128,0.0033840734560535136,0.11971119839145875,0.06991742414554093
2008-05,2008-04,2008-04-30,2007-05-15,2008-04-30,252,0.061990449121221494,0.038575061365862376,0.039292829279972574,1.1393389706837203,0.0,0.2162752817544307,0.0006488258452632921,6.894206884689977e-05,2.868143501995965e-05,0.21768382175858922,0.3339607848638936,0.17692498823483618,0.271430405142681,0.5516446066224828,0.6053911900065746,0.3339607848638936,0.21627528175443064,0.26695855648137956,0.2568132374677093,0.2599529242964805,0.024195930423374735,0.001127580876976273,0.2835856798186392,0.0007177679141468914,0.022914372070739708,True,False,False,0,closed-form Bayesian z-score betting size,0,-0.022914372070739708,0.11632269995024735,-0.047231588187960694,0.0,0.01367730004975265,0.11276841181203931,1.3055271524740109,3.0491923902743108,2.0515776957379823,2.190655165859842,0.8082865924084683,0.9977054251517463,0.9597892783413704,0.9715232441809745,3.7373045400825595,0.014700228542785881,0.011259994489527494,22,2008-04,False,0.021327415365812542,0.01770428822510207,-0.003913591100410749,-0.0003770326931614358,0.4396231556438596,0.09633931688005538,-0.0037464145732749228,-0.0005462914647463178,0.28129577390239047,0.1458171417128505,-0.006588285579946609,-0.0005305582167188724,0.12883037236319742,0.0805305432317298,0.007881707038516232,0.0025848506849406047,22,2008-04,False,0.006353611263208101,0.004197690890956285,-0.01395721865150329,-0.0013446289104313946,0.4396231556438596,0.09633931688005538,0.008801674458892156,0.0012834350118826545,0.28129577390239047,0.1458171417128505,0.0116752150847008,0.0009402114131182416,0.12883037236319742,0.0805305432317298,0.0210208673252396,0.010246196070911217,22,2008-04,False,0.012749453877263419,0.01838931634296477,0.010589791992033451,0.0010202133264143837,0.4396231556438596,0.09633931688005538,0.0009859393486501464,0.00014376685772239393,0.28129577390239047,0.1458171417128505,0.005487868330140275,0.00044194101781040224,0.12883037236319742,0.0805305432317298,0.05198675207912162,0.023731143490452817,22,2008-04,False,-0.032828035002032824,0.01548263786489113,0.06223410420554623,0.005995591085804506,0.4396231556438596,0.09633931688005538,0.030912384602887328,0.0045075555663213595,0.28129577390239047,0.1458171417128505,0.09512971368913326,0.007660847520864824,0.12883037236319742,0.0805305432317298
