month,KODEX200,BOND,GLD,GSG
2018-01,0.33333333302165863,0.333333333491763,0.33333333348657834,0.0
2018-02,0.3301902388584781,0.3302089567345792,0.33006525940231823,0.009535545004624538
2018-03,0.33367881579403785,0.3336788356528382,0.3326423485531239,0.0
2018-04,0.33333333363724965,0.33333333363724965,0.33333333272550064,0.0
2018-05,0.333336140772926,0.33333614078421997,0.333327718442854,0.0
2018-06,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.0
2018-07,0.3333285779795101,0.3333473940166533,0.3333240280038365,0.0
2018-08,0.333132825160559,0.3334378450159557,0.33342932982348533,0.0
2018-09,0.33302118752018706,0.33361848586753323,0.33336032661227977,0.0
2018-10,0.33375788071891715,0.3357343238587764,0.3305077954223064,0.0
2018-11,0.31451050732708613,0.34276009631127724,0.34272939636163663,0.0
2018-12,0.33078370456616263,0.33624891948011687,0.33296737595372045,0.0
2019-01,0.33462135817335037,0.33810114277821757,0.327277499048432,0.0
2019-02,0.33864558722156185,0.33888186934471887,0.3224725434337192,0.0
2019-03,0.3615491664596132,0.36383696551032896,0.2746138680300579,0.0
2019-04,0.33452383344299214,0.334534273854592,0.3309418927024158,0.0
2019-05,0.3341024001859627,0.33411645186676475,0.3317811479472726,0.0
2019-06,0.3348663184171879,0.33539398831108846,0.32973969327172364,0.0
2019-07,0.33938075524735994,0.34067869250720295,0.3199405522454371,0.0
2019-08,0.3466885214126939,0.34839514715270525,0.30491633143460073,0.0
2019-09,0.34307555786164345,0.3497398339062168,0.30718460823213967,0.0
2019-10,0.35115138978939897,0.35414012096640357,0.29470848924419757,0.0
2019-11,0.3564284698023555,0.3597592667109385,0.283812263486706,0.0
2019-12,0.372789061593971,0.37747744852643894,0.24973348987959013,0.0
2020-01,0.3469924353466085,0.3476145099716029,0.30539305468178857,0.0
2020-02,0.33337624762240575,0.33341051789137605,0.33321323448621815,0.0
2020-03,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2020-04,0.33359834408376654,0.33488568220366877,0.3315159737125647,0.0
2020-05,0.3531939136512669,0.3715429885260451,0.27526309782268804,0.0
2020-06,0.3594660411258688,0.37472141177695206,0.26581254709717916,0.0
2020-07,0.3568219904904218,0.3631581967422809,0.28001981276729737,0.0
2020-08,0.33748548745049545,0.3397071372795505,0.3228073752699541,0.0
2020-09,0.3388315448498869,0.34110059661666503,0.32006785853344794,0.0
2020-10,0.33465222319759885,0.3347714274511277,0.3305763493512735,0.0
2020-11,0.3387647335585475,0.3393944264171263,0.32184084002432617,0.0
2020-12,0.3391416597568933,0.3392214064672763,0.3216369337758303,0.0
2021-01,0.3363855964243591,0.33661886093324417,0.32699554264239666,0.0
2021-02,0.3342595640460666,0.334270515403572,0.33146992055036145,0.0
2021-03,0.3333567019710454,0.3333568662448866,0.333286431784068,0.0
2021-04,0.33273218427208623,0.3336427671696819,0.3336250485582319,0.0
2021-05,0.03477866236844605,0.4315578680278768,0.42126208847559465,0.11240138112808268
2021-06,0.0,0.4289618445026487,0.4255654052616807,0.14547275023567055
