Strategy,Period,Start,End,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover,TotalCost
Stage14_BOND_DynamicLambda,common_full,2008-04,2026-07,220.0,0.10149346236888768,0.12888693225690143,0.8161985901473645,1.4854324925092584,-0.2297376039786735,0.4417799289763173,5.883944992139519,0.6,0.019798942590928213,0.014280428083187673
Stage15_HYG_ExecutionOnly,common_full,2008-04,2026-07,220.0,0.1101828088112018,0.1362635581935448,0.8375315121436444,1.482807791262395,-0.23152087465935645,0.4759087446145711,6.795672848059182,0.6090909090909091,0.021153218971195247,0.01527222151107402
Stage15_HYG_StaticLambda,common_full,2008-04,2026-07,220.0,0.09740555767370074,0.11416504117992804,0.8744626710002815,1.4216253967052754,-0.21989804043158134,0.4429578248288543,5.496225133489237,0.6136363636363636,0.027916467189145054,0.018554184906920082
Stage15_HYG_DynamicLambda,common_full,2008-04,2026-07,220.0,0.09640785609858238,0.11365671697535178,0.8698019203587911,1.4104327058197315,-0.2150126655508322,0.44838221902695363,5.405334110609604,0.6227272727272727,0.026953306494353926,0.017872490693744074
Stage14_BOND_DynamicLambda,locked_2018_2026,2018-01,2026-07,103.0,0.15779596127678586,0.13874043595171676,1.12967854185801,2.3127517467269683,-0.15897950024997654,0.9925553988323671,3.5170207179905155,0.6213592233009708,0.011711147773692289,0.004013344503063297
Stage15_HYG_ExecutionOnly,locked_2018_2026,2018-01,2026-07,103.0,0.17295533445199052,0.14522270397770207,1.1764014135141996,2.350355135507319,-0.16513129979589902,1.047380688371992,3.9324751897155807,0.6213592233009708,0.013390333132847775,0.004623624176639256
Stage15_HYG_StaticLambda,locked_2018_2026,2018-01,2026-07,103.0,0.14179913415944512,0.1105917283735234,1.2605818440782843,2.276428134061684,-0.14699697166693182,0.964639832722105,3.1211286614099234,0.6213592233009708,0.005906604526009231,0.0020040802953372574
Stage15_HYG_DynamicLambda,locked_2018_2026,2018-01,2026-07,103.0,0.13881929793246184,0.11074474233298001,1.2351892589347893,2.1983942871220092,-0.14837849805175618,0.935575570282697,3.0519015537317657,0.6310679611650486,0.004721984508945863,0.0016251862151140486
