month,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,w_KODEX200,w_HYG,w_GLD,w_USO
2009-09,0.018079993127363286,0.01817011775118216,1.548293640325181,-0.04969428286587607,0.02631023549508551,7.893070648525653e-05,1.1193917333620135e-05,0.4151617278376924,0.0699681160891845,0.5148701560731231,1.8763473847577258e-17
2009-10,0.0034660007903894226,0.00348089513725193,1.553660027306303,-0.04640052249917759,0.004383192152604763,1.3149576457814289e-05,1.7447704046932643e-06,0.4318130156405397,0.0716900783934467,0.4964969059660134,2.551894682278585e-18
2009-11,0.04983079676333504,0.04990332080470082,1.6310801443663212,0.0,0.020721154675938012,6.216346402781404e-05,1.036057733796907e-05,0.3766418807246213,0.0790164694124517,0.544341649862927,0.0
2009-12,-0.005021013350005201,-0.004949200175709281,1.6228904691865296,-0.005021013350005155,0.02074404353205092,6.223213059615276e-05,9.5810436997672e-06,0.3425523816294443,0.0941845244934606,0.5632630938770952,0.0
2010-01,-0.020273576273682193,-0.020249465447437144,1.5899886754756445,-0.025192795726564854,0.007843278060940472,2.3529834182821415e-05,5.809920622273775e-07,0.3771456522089745,0.0895073982650876,0.5333469495259379,2.021859500968189e-18
2010-02,0.007768119790076988,0.008085777627283476,1.602339897971605,-0.017620376591538922,0.09075938205899658,0.00027227814617698977,4.537969102949829e-05,0.2738898200779425,0.1830076479185344,0.5431025320035231,0.0
2010-03,0.0010986998750107213,0.0013406903890567526,1.604100388617231,-0.016541036222087024,0.06914014687029468,0.00020742044061088406,3.457007343514739e-05,0.2029339037264383,0.243005798918081,0.5540602973554807,8.087285291926848e-18
2010-04,0.03461882404965522,0.03473547214630134,1.6596324577287545,0.0,0.03722826487159505,0.00011168479461478515,4.963302031340452e-06,0.2031928241496368,0.2153065657492757,0.5815006101010876,1.8783802638311364e-17
2010-05,0.07292563398789216,0.07295511049599408,1.7806622068955074,0.0,0.00886446333347491,2.659339000042473e-05,2.883118101492368e-06,0.1961094567172711,0.2071695065630024,0.5967210367197263,5.953582828013664e-18
2010-06,0.01651837702056433,0.016965283056739996,1.8100758565752775,0.0,0.1369978669661979,0.0004109936008985937,3.5912435277073565e-05,0.0999116217043197,0.3370674670146455,0.5630209112810347,0.0
2010-07,-0.03591170191091094,-0.035834680541260225,1.7450729519778092,-0.035911701910910976,0.023554578547228547,7.066373564168564e-05,6.357634009031832e-06,0.0882294292725556,0.3621167018983115,0.5496538688291328,0.0
2010-08,0.04589514843427041,0.04596504714861467,1.8251633341374613,0.0,0.02012633253331075,6.037899759993225e-05,9.519716744330499e-06,0.0769895174148514,0.3781705417431674,0.5448399408419812,3.9402653452454704e-18
2010-09,-0.0060781212747503125,-0.006040074625477502,1.8140697700463464,-0.00607812127475027,0.010870471220802924,3.2611413662408774e-05,5.435235610401477e-06,0.0836800792711685,0.365819175857773,0.5505007448710584,3.0305913868687336e-17
2010-10,0.012262977602958932,0.012267462181246438,1.8363156670066298,0.0,0.0012995415065839983,3.898624519751995e-06,5.859537677530419e-07,0.088543259558932,0.3603626179909803,0.5510941224500877,3.7605858023623415e-18
2010-11,0.047486724451262396,0.04750625590421741,1.92351628309131,0.0,0.00558041513000406,1.6741245390012178e-05,2.790207565002022e-06,0.0937152069312094,0.3551709890443416,0.551113804024449,2.775557561562892e-17
2010-12,0.00040793936632668986,0.0005037128213241796,1.9243009611049535,0.0,0.02736384428499708,8.209153285499123e-05,1.368192214249854e-05,0.1192538149041579,0.3439040448038395,0.5368421402920026,1.1250930012855637e-18
2011-01,-0.029044879190603275,-0.02885518313145062,1.8684098721632985,-0.02904487919060328,0.057822289748947604,0.00017346686924684282,1.6229189905814364e-05,0.1631221422550209,0.2815130760955385,0.5553647816494405,1.978499558196595e-17
2011-02,0.028481423877445407,0.028544843633971296,1.921624845709185,-0.0013906948288545662,0.020977715010805736,6.29331450324172e-05,4.866114934725485e-07,0.1704926417228767,0.2730691747620852,0.556438183515038,0.0
2011-03,0.0016220187488785326,0.001775470194588135,1.9247417572372358,0.0,0.04534745108056308,0.00013604235324168925,1.7409092467913225e-05,0.1894016062898881,0.2802486435214443,0.5303497501886676,0.0
2011-04,0.04101985693550526,0.04111092603820769,2.0036943887569003,0.0,0.030081697206564242,9.024509161969272e-05,8.240110827400245e-07,0.2047973923134774,0.2457995088863796,0.5494030988001429,3.112801716133134e-17
2011-05,-0.008281177853462527,-0.008200483831472542,1.9871014391596196,-0.008281177853462496,0.026792178029814498,8.037653408944349e-05,3.174879005422293e-07,0.2049349771818941,0.2602815907421545,0.5347834320759514,2.8225341585377857e-18
2011-06,-0.025191699263952864,-0.025163541171050977,1.9370429772973425,-0.033264260175379645,0.009342769535058902,2.802830860517671e-05,1.2978429671395159e-07,0.2016400976552625,0.2543271495065183,0.5440327528382192,0.0
2011-07,0.0383103095930742,0.03832215004876402,2.0112516934526936,0.0,0.0034882286221983028,1.0464685866594908e-05,1.3757698232216564e-06,0.2055464338537977,0.2609037100628425,0.5335498560833597,0.0
2011-08,0.03896576228967528,0.03903025114684483,2.0896216488444783,0.0,0.018863982651482845,5.6591947954448534e-05,7.896909215107063e-06,0.2152331299527578,0.2512513902499938,0.5335154797972483,5.125985285989621e-18
2011-09,0.004204236107359572,0.004341912509968486,2.0984069116312702,0.0,0.0456438054097731,0.00013693141622931932,7.449863795943854e-07,0.1773038037644971,0.2825010166876953,0.5401951795478075,1.7607367754938293e-18
2011-10,0.0015953803580184814,0.0016572244550788768,2.1017546688012168,0.0,0.020219299620556175,6.0657898861668527e-05,1.1861981987270041e-06,0.1628806585909119,0.3132362946827767,0.5238830467263115,6.380361285539552e-18
2011-11,0.03538342824984971,0.035448251105344025,2.1761219543235315,0.0,0.021559206070208437,6.467761821062531e-05,1.4523728368440528e-07,0.1833290416120291,0.2945448815720317,0.5221260768159393,0.0
2011-12,-0.031459980772128034,-0.031435152029522635,2.1076611994827075,-0.03145998077212808,0.007093926458684521,2.1281779376053564e-05,3.5469632293422814e-06,0.1869187162148576,0.2865968284943788,0.5264844552907636,0.0
2012-01,0.044762136170282976,0.04482424354662716,2.2020046170947745,0.0,0.020160286073823697,6.048085822147109e-05,1.6265181227137486e-06,0.1883053188479119,0.2941220343616466,0.5175726467904415,1.3558179696915758e-18
2012-02,0.0005329354698009017,0.0006000850939409906,2.2031781434598896,0.0,0.019185606897168236,5.7556820691504714e-05,9.592803448584125e-06,0.2125616602819124,0.2657035285378281,0.5217348111802596,4.777265822514254e-19
2012-03,-0.008663463438819428,-0.008537838473521766,2.184090990164819,-0.008663463438819408,0.0417245408617406,0.0001251736225852218,4.513427124407387e-07,0.2225997712660824,0.2283672176842601,0.5490330110496574,5.88543573956105e-19
2012-04,0.0007726778994951606,0.000987194791024027,2.185778589003406,-0.007897479606056357,0.061489810380050386,0.00018446943114015115,3.0047460388715126e-05,0.2841156795289131,0.1692210433863127,0.546663277084774,1.430368656160576e-16
2012-05,-0.026053621701193887,-0.02588535617743504,2.128831140522942,-0.03374534336120105,0.04961670084180457,0.0001488501025254137,1.9415421233431392e-05,0.321724695732225,0.1212172798369964,0.5570580244307786,0.0
2012-06,-0.030764328229283683,-0.030754351746415595,2.063339080571174,-0.06347151877111079,0.003280988543841526,9.842965631524578e-06,1.335172365621723e-07,0.3025459004813949,0.1215973171008844,0.5758567824177206,0.0
2012-07,0.013537684909585169,0.013618206779443172,2.09127191490558,-0.05079309128338172,0.0248517574264012,7.45552722792036e-05,5.9665975788001015e-06,0.3277767155978535,0.1002530983291095,0.5719701860730371,1.5724319632828828e-17
2012-08,0.037903964051018084,0.03810737576919963,2.170539410389065,-0.014814386738408847,0.05902567136095187,0.0001770770140828556,2.6334704098689443e-05,0.3776148542735597,0.0424165945123124,0.5799685512141279,6.40309262520968e-18
2012-09,0.031139586131260333,0.031157424507892224,2.2381291093101705,0.0,0.005113932266397416,1.534179679919225e-05,2.4965798326994604e-06,0.372256575880302,0.0362186457430055,0.5915247783766925,0.0
2012-10,-0.04464794577919845,-0.04460636213500191,2.1382012421908443,-0.044647945779198506,0.01188104119901136,3.564312359703408e-05,5.94052059950566e-06,0.3897107417989626,0.0230315275411668,0.5872577306598706,0.0
2012-11,-0.0126482391261896,-0.012616341670869627,2.1111567615796987,-0.05673146701067966,0.01060980042300621,3.182940126901863e-05,6.805405095519153e-08,0.3876694468641595,0.0344631822794672,0.5778673708563732,7.800891539776322e-19
2012-12,0.01518587290528051,0.015299807721597183,2.1432165198441715,-0.042407110953153526,0.03425960740186772,0.00010277882220560316,1.1155994111069448e-05,0.4238922188560042,0.0,0.5761077811439959,0.0
2013-01,-0.0021354546677633257,-0.0021354546677633257,2.138639778122843,-0.04445200715788544,0.0,0.0,0.0,0.4379262504998501,0.0,0.56207374950015,0.0
2013-02,-0.019485888188543316,-0.019485886704183095,2.09696648253077,-0.06307170850519395,4.2410292033778964e-07,1.272308761013369e-09,2.1205146011338464e-10,0.426501785608801,3.841457904877456e-21,0.573498214391199,0.0
2013-03,0.0013469855201123572,0.0013469879624301397,2.0997910660189,-0.06180967966316686,6.978050806904802e-07,2.0934152420714405e-09,3.4890254022037813e-10,0.4513422943398572,8.324521239147375e-17,0.5486577056601427,8.324126941589166e-17
2013-04,-0.06037819107709642,-0.06037819012499289,1.9730094798128308,-0.11845591409114642,2.720295798346293e-07,8.16088739503888e-10,1.3601478993141328e-10,0.4435650498835611,8.357016315454922e-17,0.5564349501164387,8.812694857536675e-17
2013-05,-0.009458346893792751,-0.009458345493477715,1.9543480717280195,-0.12679386385784386,4.0009001017876097e-07,1.2002700305362829e-09,2.0004500506226062e-10,0.4560829988659243,8.923580249551651e-17,0.5439170011340757,8.897163081205371e-17
2013-06,-0.08979916734986439,-0.08979916496721882,1.7788492421750304,-0.20520704780820176,6.807558769755784e-07,2.0422676309267353e-09,3.4037793855643117e-10,0.4703695544301977,8.93087738651779e-17,0.5296304455698021,9.185721161676219e-17
2013-07,0.051352539778401235,0.05135710234410471,1.8701976686436024,-0.16439241111517955,0.00152079000960404,4.56237002881212e-06,1.9567466171417226e-10,0.4754140887991834,0.0015203986602807,0.5230655125405359,0.0
2013-08,0.023503969709586618,0.023549098985672375,1.9141547379983412,-0.14475231565692992,0.015040493197009983,4.512147959102995e-05,7.796494727952625e-09,0.4679643118947434,0.0165085856361059,0.5155271024691507,8.855285600404417e-19
2013-09,-0.03215278304779698,-0.03215093141502889,1.852609335987568,-0.1722509089037434,0.0005724929770809682,1.7174789312429047e-06,1.3415383685157472e-07,0.4622822141745796,0.0161729128643332,0.5215448729610871,8.476807782207478e-19
2013-10,0.013168271865077661,0.013169310855182177,1.877004999383633,-0.16135088383611706,0.0003197765411470173,9.59329623441052e-07,7.966048107430722e-08,0.4961580016282659,0.016779493669856,0.487062504701878,0.0
2013-11,-0.024545625440916066,-0.02454505047453693,1.8309327377180356,-0.18193605091783105,0.0001764599677693858,5.293799033081574e-07,4.558647582686773e-08,0.5022119817660035,0.0165985074940912,0.4811895107399052,3.050547675889428e-21
2013-12,-0.013408353491482315,-0.013408081360811393,1.8063829443515846,-0.19290494152576276,8.265084858071441e-05,2.4795254574214323e-07,2.417812517859468e-08,0.5206821421941286,0.0169521740729273,0.4623656837329441,2.7639162719844525e-17
2014-01,-0.002590471119271391,-0.002583343311667277,1.8017035615038974,-0.19499569796524685,0.002056666950929272,6.1700008527878155e-06,9.578067513259173e-07,0.5242010481844035,0.0172895794276379,0.4585093723879586,1.8159859657232947e-21
2014-02,0.03978654864459713,0.039788331229983695,1.8733871278968162,-0.16296735514323124,0.0005477079273523387,1.6431237820570162e-06,1.394616045070872e-07,0.4995794740602644,0.0173920835730802,0.4830284423666554,0.0
2014-03,-0.023413435886304717,-0.02340856251065656,1.8295246984875755,-0.18256516530832922,0.0013923930423301485,4.177179126990445e-06,6.961965211651107e-07,0.489236433943966,0.0168332154080316,0.4939303506480023,8.131516293641286e-22
2014-04,-0.019351429917673652,-0.01935115087763009,1.79412077950214,-0.19838369822413027,8.577127921955904e-05,2.5731383765867713e-07,2.172620590397065e-08,0.503640898764691,0.0172677822772993,0.4790913189580096,2.2683827129898843e-21
2014-05,-0.007663190412056997,-0.007636369629782015,1.7803720903465872,-0.20452663658204773,0.008899091139536477,2.6697273418609434e-05,1.2350885637198167e-07,0.5099406161644461,0.0260785271133816,0.4639808567221724,1.2378442018761636e-19
2014-06,0.02347721563045184,0.02348889010419967,1.8221702698140925,-0.18585113690080357,0.0038737899544589558,1.1621369863376867e-05,5.310388445615699e-08,0.5237295555761421,0.0301655317015608,0.4461049127222971,5.678709010364942e-17
2014-07,0.014380696109249056,0.014417370868392402,1.8483743467235971,-0.17414310951288348,0.01219859220029389,3.659577660088167e-05,7.898254246501221e-08,0.5094860339560711,0.0415896465510453,0.4489243194928836,1.7738347656662207e-18
2014-08,-0.023938735882903045,-0.023937413880913274,1.8041266014246475,-0.19391307949133008,0.00040425243259445756,1.2127572977833728e-06,1.0924469198870037e-07,0.5192654043091532,0.0411945786083798,0.4395400170824669,1.6510038346386484e-18
2014-09,-0.019276319727849944,-0.01927605321950597,1.7693496802260666,-0.20945146869949327,8.213139550837604e-05,2.4639418652512815e-07,2.011415744822195e-08,0.5254043206236261,0.0424067007349091,0.4321889786414648,4.012805739503021e-21
2014-10,-0.027916573222339005,-0.027915107028675733,1.7199555003221136,-0.23152087465935633,0.0004479259587546851,1.3437778762640553e-06,1.2241578700565233e-07,0.5171391906793794,0.0438094132120347,0.4390513961085859,5.0042701857335625e-21
2014-11,0.026378164486802615,0.026429609735202475,1.7653247694195913,-0.2112498058864466,0.015155943227772764,4.5467829683318295e-05,5.977418716543046e-06,0.53237525719997,0.0485815476567879,0.4190431951432419,5.692061405548898e-19
2014-12,-0.015437809405105602,-0.01539369794821914,1.7380720220911796,-0.22342638105141177,0.014200941672969817,4.2602825018909455e-05,1.508631867552342e-06,0.5265665029414107,0.0595915099690706,0.4138419870895187,2.879477838581148e-17
2015-01,0.05000414661191498,0.05003709875533356,1.8249828303058946,-0.18459447995456113,0.010970608795333346,3.291182638600004e-05,4.031703258331138e-08,0.5220913514774977,0.0713782588940983,0.4065303896284039,0.0
2015-02,-0.011653958446757038,-0.011625278031795281,1.8037145562354648,-0.19409718200242687,0.009553086690686927,2.865926007206078e-05,2.1154889695937378e-08,0.5096989161123221,0.0784031173333724,0.4118979665543054,9.924228541562775e-21
2015-03,0.004721428176419781,0.004727036430741149,1.8122306649634936,-0.1902921697300769,0.0017078995283525827,5.123698585057748e-06,4.845557363092196e-07,0.5214670774186194,0.0793127644243794,0.3992201581570011,4.172638810509127e-21
2015-04,0.0028676898998542173,0.0028708870923980934,1.8174275805376157,-0.18797017876337896,0.000973062659373726,2.919187978121178e-06,2.780045657549759e-07,0.5270195979595338,0.0797960533378852,0.393184348702581,5.545640436059477e-17
2015-05,0.009680881636039959,0.00968416063579212,1.8350218818268746,-0.18010901417905256,0.0009951853102902893,2.985555930870868e-06,2.93443821288916e-07,0.5479383470682558,0.0788692675590859,0.3731923853726581,6.370744474098785e-17
2015-06,-0.02572649827537566,-0.02571853747850936,1.787813194548779,-0.20120193821177124,0.0024216198406059805,7.264859521817941e-06,6.959373444828595e-07,0.5293362941059798,0.0786828016616249,0.3919809042323953,9.328284291197007e-17
2015-07,-0.024674724206724067,-0.024672610819399053,1.7436993970401455,-0.22091206008326147,0.0006433835149802296,1.930150544940689e-06,1.8323678007171178e-07,0.5253694423923572,0.0805565395937096,0.394074018013933,9.2149438668879e-17
2015-08,-0.0018675375203474596,-0.0018604677748930612,1.740442972991966,-0.22236703604270613,0.002151617020431283,6.454851061293849e-06,6.148943931045746e-07,0.5231691591240313,0.0831236768175627,0.3937071640584059,1.0449985316580579e-16
2015-09,-0.0006500584447328377,-0.0006159338569890396,1.7393115833397965,-0.22287254291782932,0.01130910144510709,3.392730433532127e-05,1.9728340847687164e-07,0.4973756866242175,0.0943004030850203,0.4083239102907621,0.0
2015-10,0.019830127905576315,0.019840193708882337,1.7738023545050752,-0.20746200604495457,0.003068903795700635,9.206711387101905e-06,8.59091918919426e-07,0.506834751234192,0.0948408619389313,0.3983243868268767,0.0
2015-11,-0.0259776204521083,-0.02597587577767033,1.7277231901826864,-0.22805025724579397,0.0005305543765901019,1.5916631297703057e-06,1.5301130819572046e-07,0.5254878276161814,0.0930705385367875,0.3814416338470311,2.7756415061371177e-17
2015-12,0.00034490314757039387,0.0003450672734175921,1.7283190873491108,-0.22778400934975185,5.005915115581518e-05,1.5017745346744555e-07,1.3948393730825443e-08,0.5300847946110228,0.0950005505675017,0.3749146548214755,2.5448950869707482e-17
2016-01,0.015395900794980561,0.01540292465096541,1.7549281165600092,-0.21589504856540298,0.0021361423339233245,6.408427001769974e-06,6.15428983078886e-07,0.5223063886785599,0.0955959032706191,0.3820977080508209,0.0
2016-02,0.06844200223442676,0.06847052070658498,1.8750389106348677,-0.16222933572729115,0.009447420523422026,2.8342261570266078e-05,1.7621058795878886e-07,0.5015925528360153,0.1047675039878385,0.3936399431761461,2.775557561562892e-17
2016-03,-0.03196074317260454,-0.03191099356584892,1.8151112735734265,-0.18900510876565357,0.016287249946217067,4.88617498386512e-05,8.878569169652867e-07,0.482442347284333,0.1169127134464878,0.4006449392691792,0.0
2016-04,0.0281349523882963,0.028156249789813525,1.8661793428348747,-0.1661878061136236,0.006474588079520699,1.9423764238562097e-05,1.873637278663548e-06,0.5093155796871763,0.1200536564205368,0.3706307638922868,4.302319851443788e-21
2016-05,-0.009172174318266935,-0.009160501412740803,1.8490624205932444,-0.17383567690464607,0.003557809480269368,1.0673428440808104e-05,9.994770853247945e-07,0.4958550604175816,0.1174518609878358,0.3866930785945826,6.921413146429561e-21
2016-06,0.028277002737446273,0.028289441727613975,1.901348363722069,-0.15047422607889815,0.0037885491318004477,1.1365647395401343e-05,1.0733427722993822e-06,0.4989967632257447,0.1194052706521234,0.3815979661221318,2.5750650762071224e-21
2016-07,0.00151790860535395,0.0015267175042685576,1.9042344367651385,-0.14918472359619328,0.0026885831758050108,8.065749527415033e-06,7.431493871925612e-07,0.487688738517397,0.1175564505584092,0.3947548109241937,2.773861443575648e-17
2016-08,-0.002042430201150388,-0.002033363338484281,1.9003451708414187,-0.15092245441232055,0.0027609821602363957,8.282946480709188e-06,7.83916185398352e-07,0.501130461467703,0.117340658374719,0.3815288801575779,4.997177017134962e-17
2016-09,0.004783434263324811,0.004793699278672195,1.9094353470437655,-0.14686094778853664,0.0031216314138973744,9.364894241692123e-06,9.001211056916535e-07,0.5090331124727274,0.1174364280641027,0.3735304594631699,5.340983143251013e-17
2016-10,0.003553735518357014,0.003556048159091825,1.9162209752565613,-0.1438291172365953,0.0007027370721594955,2.108211216478487e-06,2.044295183320915e-07,0.5133603487883932,0.1173678802834558,0.3692717709281509,8.460819018864217e-17
2016-11,-0.02362526814413244,-0.023611507600374927,1.870949740892714,-0.1640563839190794,0.004185892342544031,1.2557677027632094e-05,1.2028667298802223e-06,0.5081014004497149,0.1160824984715512,0.3758161010787336,1.1246744731593772e-16
2016-12,0.025922123168730597,0.02593789399887007,1.9194487305186394,-0.14238695054091577,0.004785687568522143,1.4357062705566429e-05,1.4137674339083222e-06,0.5214828455122957,0.1176956268398341,0.3608215276478699,2.0989932101231711e-16
2017-01,0.015036038821251154,0.015048930025996684,1.948309636146119,-0.12949184743563735,0.003908571247943762,1.1725713743831287e-05,1.1654910016983958e-06,0.528315766880365,0.1158196683896191,0.3558645647300156,1.6585188748507695e-16
2017-02,0.012109843956170315,0.012308683690877042,1.9719033618181512,-0.11895012954550899,0.05681135277335081,0.00017043405832005244,2.840567638667534e-05,0.4829522957013806,0.1136545536746026,0.4033931506240167,0.0
2017-03,0.004968952929599753,0.005290445534519405,1.9817016568047452,-0.1145722342105906,0.09185502997704335,0.00027556508993113006,4.592751498852167e-05,0.3897696910328311,0.173624503294254,0.4366058056729148,1.947241550324558e-18
2017-04,0.02813187853986636,0.028168394288646148,2.037450647116228,-0.08966348784757783,0.010433071079939628,3.129921323981888e-05,5.216535539969784e-06,0.3922002721737355,0.1719482520969189,0.4358514757293455,0.0
2017-05,0.01501749813991149,0.01505909078952886,2.068048058419457,-0.07599251096963544,0.011883614176391555,3.565084252917467e-05,5.941807088195777e-06,0.3792883429333735,0.1817126448256403,0.4389990122409861,0.0
2017-06,0.011150123846639527,0.011195691125793723,2.0911070503916362,-0.06568971303172455,0.01301922261548455,3.905766784645365e-05,6.509611307742302e-06,0.3825841951988195,0.1791682718111085,0.4382475329900719,0.0
2017-07,0.003345873830914627,0.0033562300767522634,2.0981036307491827,-0.06256362869260301,0.00319939171837845,9.59817515513535e-06,7.580706825012635e-07,0.3902021580435905,0.1781241390750172,0.4316737028813922,0.0
2017-08,0.016622387278502765,0.016628456434735046,2.1329791218499285,-0.04698119827977709,0.001875051572103839,5.625154716311517e-06,4.4400151596867e-07,0.3892209731865361,0.1772678372976648,0.433511189515799,1.883709554050204e-21
2017-09,0.010983621042330567,0.011009421125446468,2.1564069562155312,-0.03651360091546618,0.008574351297749458,2.5723053893248375e-05,7.702922265380441e-08,0.3771552832262197,0.1833596710031431,0.4394850457706372,0.0
2017-10,0.003041400899947354,0.00308565586470504,2.162965454272818,-0.033583252514203465,0.013195871553479815,3.958761466043945e-05,4.667350097246392e-06,0.3790384393218894,0.1819055930270967,0.4390559676510139,8.423831281692202e-19
2017-11,-0.029563043742493463,-0.029557049081219904,2.0990216119346483,-0.062153473093604306,0.0018494922821067628,5.548476846320288e-06,4.461844272393989e-07,0.394716187060268,0.1795035080685863,0.4257803048711456,8.956593455032859e-19
