Strategy,Period,Start,End,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover,TotalCost
Stage54_AllAssetFeatureBayesianZ,full_common,2007-08,2026-07,228.0,0.07964108741407872,0.09521419811637437,0.8548902741650254,1.4338149913706524,-0.18552538450085765,0.4292732642939789,4.28853219739299,0.6403508771929824,0.07839514767366576,0.057493958579522136
Stage54_AllAssetFeatureBayesianZ,locked_2018_2026,2018-01,2026-07,103.0,0.1272310350402106,0.11182180291235427,1.131937042207955,2.0277476961925447,-0.18552538450085765,0.6857877448011566,2.7954026886625036,0.6796116504854369,0.10339631463390073,0.035477576282715514
