month,KODEX200,BOND,GLD,GSG
2018-01,0.3592997185461997,0.39199798277261916,0.24870229868118104,0.0
2018-02,0.3002353786378109,0.41688100223275104,0.282883619129438,0.0
2018-03,0.35040932260881935,0.45869378466677535,0.19089689272440524,0.0
2018-04,0.31219847346326773,0.3622612386094393,0.32554028792729295,0.0
2018-05,0.3561499003883514,0.38794598716876283,0.2559041124428858,0.0
2018-06,0.2494905852073253,0.4347909861461761,0.3157184286464986,0.0
2018-07,0.33478171313896765,0.4805067191534226,0.18471156770760977,0.0
2018-08,0.3060098695632716,0.5043505687003152,0.1896395617364132,0.0
2018-09,0.37122351125544467,0.526022836061288,0.10275365268326739,0.0
2018-10,0.3091353247731914,0.5258882554352533,0.1649764197915553,0.0
2018-11,0.06502525160157162,0.6108891085245557,0.32408563987387273,0.0
2018-12,0.27099040313717765,0.5186211908138225,0.2103884060489998,0.0
2019-01,0.09171313654577189,0.6243725639628341,0.283914299491394,0.0
2019-02,0.10206675112253574,0.604326120902816,0.2936071279746482,0.0
2019-03,0.3331197267283708,0.5126680587683468,0.1542122145032824,0.0
2019-04,0.38551450159304457,0.4999657438419813,0.11451975456497412,0.0
2019-05,0.17853451774444545,0.659804023364183,0.16166145889137154,0.0
2019-06,0.3296613876209134,0.45678708410370317,0.21355152827538343,0.0
2019-07,0.30528274935281546,0.45842909089848194,0.2362881597487025,0.0
2019-08,0.25222254335637845,0.47100642287520483,0.2767710337684166,0.0
2019-09,0.33323139557843057,0.39675041867254085,0.2700181857490286,0.0
2019-10,0.3683388329372315,0.43911270958813176,0.1925484574746368,0.0
2019-11,0.4278003908701222,0.3202680147265239,0.2519315944033539,0.0
2019-12,0.4380728146943127,0.2626220546070898,0.2993051306985975,0.0
2020-01,0.3722860941314261,0.3347155694826025,0.29299833638597145,0.0
2020-02,0.2875037668338033,0.4138972711452039,0.29859896202099284,0.0
2020-03,0.28869489886101335,0.48301628065043073,0.22828882048855598,0.0
2020-04,0.05598176236104008,0.778968920951668,0.16504931668729186,0.0
2020-05,0.0,0.6739638342596606,0.32603616574033945,0.0
2020-06,0.3305492194418124,0.42894713618673785,0.24050364437144972,0.0
2020-07,0.37365179478656746,0.3986902493885165,0.22765795582491608,0.0
2020-08,0.35212718279291566,0.361165137253978,0.2867076799531064,0.0
2020-09,0.35625656113553106,0.3634118478798281,0.2803315909846409,0.0
2020-10,0.34633847010931085,0.3740149132744053,0.27964661661628376,0.0
2020-11,0.3627686549552955,0.37398734264179123,0.26324400240291324,0.0
2020-12,0.4081720817917053,0.371624466932768,0.2202034512755266,0.0
2021-01,0.3890459750676875,0.3551846037146753,0.25576942121763724,0.0
2021-02,0.4092625571791981,0.34174546918704585,0.248991973633756,0.0
2021-03,0.4646996829764187,0.33020090158698934,0.20509941543659183,0.0
2021-04,0.47459267832937935,0.2414806686329077,0.283926653037713,0.0
2021-05,0.4321191542282133,0.08947611154237357,0.4784047342294131,0.0
2021-06,0.3159880830153745,0.12289292616809128,0.5611189908165342,0.0
2021-07,0.3091473383463764,0.22140993622784744,0.46944272542577614,0.0
