month,asset,feature,feature_name,regime_beta,standardized_regime_beta,regime_intercept,standardized_regime_intercept,feature_mean,feature_std,expected_return,predictive_std,training_observations,last_training_month,used_mean_fallback
2019-07,GSG,gsg_return_momentum_3m,gsg_return_momentum_3m,0.004051749802627167,0.0004568108576381165,-0.0044904618568088394,-0.007996309887177248,-0.018977958640702702,0.11274409326605479,-0.009882817501547708,0.003100381660263166,133,2019-06,False
2019-07,GSG,gsg_return_momentum_12m,gsg_return_momentum_12m,-0.007071137467915865,-0.001597474241743349,-0.0044904618568088394,-0.007996309887177248,-0.056304963343977964,0.22591474836850908,-0.009882817501547708,0.003100381660263166,133,2019-06,False
2019-07,GSG,gsg_return_volatility_3m_rank,gsg_return_volatility_3m_rank,-0.0023771723746756836,-0.0007182234796334174,-0.0044904618568088394,-0.007996309887177248,0.4131330744781445,0.3021335294338528,-0.009882817501547708,0.003100381660263166,133,2019-06,False
2019-08,KODEX200,p_Overheating,Overheating,-0.01546896706928115,-0.00177466412539024,0.008816561173343913,0.005085573669982312,0.1046168146865156,0.11472415174471695,0.003909945226223558,0.005347797451919194,153,2019-07,False
2019-08,KODEX200,p_Slowdown,Slowdown,0.0006036208029504069,0.0001453118722624646,0.008816561173343913,0.005085573669982312,0.5145400231894283,0.2407337049223655,0.003909945226223558,0.005347797451919194,153,2019-07,False
2019-08,KODEX200,p_Stagflation,Stagflation,-0.0009573693186001891,-0.00014084150927261467,0.008816561173343913,0.005085573669982312,0.17074145511882227,0.1471130383398385,0.003909945226223558,0.005347797451919194,153,2019-07,False
2019-08,KODEX200,kospi_eps_revision_z,kospi_eps_revision_z,0.00242989555157988,0.00200817194094286,0.008816561173343913,0.005085573669982312,-0.08146649519847193,0.8264437290883463,0.003909945226223558,0.005347797451919194,153,2019-07,False
2019-08,KODEX200,kospi_valuation_gap_z,kospi_valuation_gap_z,0.0010909492057337607,0.0007756290703433363,0.008816561173343913,0.005085573669982312,0.022206308184706952,0.710967170851604,0.003909945226223558,0.005347797451919194,153,2019-07,False
2019-08,KODEX200,kospi_credit_widening_z,kospi_credit_widening_z,-0.003964765216962325,-0.005190351828985247,0.008816561173343913,0.005085573669982312,0.10508869577512325,1.309119593457775,0.003909945226223558,0.005347797451919194,153,2019-07,False
2019-08,KODEX200,kospi_k_score,kospi_k_score,0.0012090852027465961,0.0005671488732973967,0.008816561173343913,0.005085573669982312,0.1583651166974763,0.46907271051621785,0.003909945226223558,0.005347797451919194,153,2019-07,False
2019-08,KODEX200,kospi_option_direction_score,kospi_option_direction_score,0.0050036747378101164,0.001991568893729671,0.008816561173343913,0.005085573669982312,-0.3325137682276893,0.3980212539956766,0.003909945226223558,0.005347797451919194,153,2019-07,False
2019-08,KODEX200,kospi_abnormal_bear_pressure_fast,kospi_abnormal_bear_pressure_fast,0.00031644835641241216,0.00021962672349420059,0.008816561173343913,0.005085573669982312,0.15924510358986282,0.6940365435425788,0.003909945226223558,0.005347797451919194,153,2019-07,False
2019-08,KODEX200,kospi_abnormal_bear_pressure_slow,kospi_abnormal_bear_pressure_slow,-0.0020402904204583463,-0.0014533779985260093,0.008816561173343913,0.005085573669982312,0.12130418971905006,0.7123387846910106,0.003909945226223558,0.005347797451919194,153,2019-07,False
2019-08,BOND,p_Overheating,Overheating,-0.003976835696293862,-0.00045623910188542414,0.004031669518149292,0.0038968385713795814,0.1046168146865156,0.11472415174471695,0.003642116647047191,0.0010219370074310923,153,2019-07,False
2019-08,BOND,p_Slowdown,Slowdown,0.0010568815786089077,0.00025442701808272065,0.004031669518149292,0.0038968385713795814,0.5145400231894283,0.2407337049223655,0.003642116647047191,0.0010219370074310923,153,2019-07,False
2019-08,BOND,p_Stagflation,Stagflation,0.0074041021688306076,0.0010892399662352586,0.004031669518149292,0.0038968385713795814,0.17074145511882227,0.1471130383398385,0.003642116647047191,0.0010219370074310923,153,2019-07,False
2019-08,BOND,bond_carry_5y_monthly_z,bond_carry_5y_monthly_z,0.0011803302910342684,0.0009376201624577831,0.004031669518149292,0.0038968385713795814,-1.2327745650903958,0.7943710074882433,0.003642116647047191,0.0010219370074310923,153,2019-07,False
2019-08,BOND,bond_roll_down_5y_to_3y_monthly_z,bond_roll_down_5y_to_3y_monthly_z,-2.5304412784975804e-05,-2.187684597028062e-05,0.004031669518149292,0.0038968385713795814,-0.30188448661897593,0.8645466763516337,0.003642116647047191,0.0010219370074310923,153,2019-07,False
2019-08,BOND,bond_rate_momentum_5y_monthly_z,bond_rate_momentum_5y_monthly_z,0.00020362262892410494,0.00011948122973879163,0.004031669518149292,0.0038968385713795814,-0.057659069927595466,0.5867777582978028,0.003642116647047191,0.0010219370074310923,153,2019-07,False
2019-08,BOND,bond_curve_slope_10y_minus_3y_pctpt_z,bond_curve_slope_10y_minus_3y_pctpt_z,0.0005078996549018104,0.00045468987638612386,0.004031669518149292,0.0038968385713795814,-0.3704272216529924,0.8952356474312365,0.003642116647047191,0.0010219370074310923,153,2019-07,False
2019-08,BOND,bond_curve_total_return_proxy_z,bond_curve_total_return_proxy_z,0.0004801678004284767,0.0002837435484783935,0.004031669518149292,0.0038968385713795814,-0.20294861109826184,0.5909258143199014,0.003642116647047191,0.0010219370074310923,153,2019-07,False
2019-08,BOND,bond_k_score,bond_k_score,0.001240495587634926,0.00044546797311873247,0.004031669518149292,0.0038968385713795814,0.5058204882155884,0.35910484290237743,0.003642116647047191,0.0010219370074310923,153,2019-07,False
2019-08,BOND,bond_atr_percentile,bond_atr_percentile,-0.000840099382145064,-0.00022521582672229055,0.004031669518149292,0.0038968385713795814,0.4874162713567218,0.2680823620501145,0.003642116647047191,0.0010219370074310923,153,2019-07,False
2019-08,GLD,p_Overheating,Overheating,0.004741041483620245,0.0005335864728700844,0.0036530725045560994,0.0035921405697452156,0.09437949419742912,0.11254625691708552,0.004511683051117406,0.00550655475929202,121,2019-07,False
2019-08,GLD,p_Slowdown,Slowdown,-0.002494735473092417,-0.0006026931625287981,0.0036530725045560994,0.0035921405697452156,0.5570033697301782,0.24158599940927344,0.004511683051117406,0.00550655475929202,121,2019-07,False
2019-08,GLD,p_Stagflation,Stagflation,0.002477583659031695,0.00027833222591369113,0.0036530725045560994,0.0035921405697452156,0.13957330663513456,0.11234019279190384,0.004511683051117406,0.00550655475929202,121,2019-07,False
2019-08,GLD,gld_real_yield_support,gld_real_yield_support,0.001513099173559075,0.0002593849112574142,0.0036530725045560994,0.0035921405697452156,0.5512286804471618,0.17142624607169357,0.004511683051117406,0.00550655475929202,121,2019-07,False
2019-08,GLD,gld_fx_support,gld_fx_support,-0.002027966690339991,-0.0005057773669818146,0.0036530725045560994,0.0035921405697452156,0.49493366206121925,0.2494012201438183,0.004511683051117406,0.00550655475929202,121,2019-07,False
2019-08,GLD,gld_gold_trend_support,gld_gold_trend_support,0.0035316581423824375,0.0007201464802348587,0.0036530725045560994,0.0035921405697452156,0.32249905197137513,0.2039117182924879,0.004511683051117406,0.00550655475929202,121,2019-07,False
2019-08,GLD,gld_gold_composite_state,gld_gold_composite_state,0.0009687158541153498,0.00012220983182604405,0.0036530725045560994,0.0035921405697452156,0.4582088552818765,0.12615653115086925,0.004511683051117406,0.00550655475929202,121,2019-07,False
2019-08,GLD,gld_gvz_causal_rank,gld_gvz_causal_rank,-0.003332979375570743,-0.0007449349084266354,0.0036530725045560994,0.0035921405697452156,0.2208489710429635,0.2235042058425795,0.004511683051117406,0.00550655475929202,121,2019-07,False
2019-08,GLD,gld_k_score,gld_k_score,0.00028376031701995383,0.00012295396321553058,0.0036530725045560994,0.0035921405697452156,0.019834211555929668,0.4333021773685308,0.004511683051117406,0.00550655475929202,121,2019-07,False
2019-08,GLD,gld_atr_percentile,gld_atr_percentile,-0.0005225721465426674,-0.00012076989926993153,0.0036530725045560994,0.0035921405697452156,0.2819627372896689,0.2311066521033394,0.004511683051117406,0.00550655475929202,121,2019-07,False
2019-08,GSG,p_Overheating,Overheating,0.003537220936409714,0.0004110729579934471,-0.004454730593795661,-0.007959675737319314,0.0986237274100655,0.11621353751532608,-0.00824438406090514,0.00231951786654441,134,2019-07,False
2019-08,GSG,p_Slowdown,Slowdown,-0.0006390559704047671,-0.0001575111538306256,-0.004454730593795661,-0.007959675737319314,0.5334583706846735,0.24647473949873397,-0.00824438406090514,0.00231951786654441,134,2019-07,False
2019-08,GSG,p_Stagflation,Stagflation,-0.007817649787048702,-0.001205125184433761,-0.004454730593795661,-0.007959675737319314,0.17314064604382534,0.15415440922286655,-0.00824438406090514,0.00231951786654441,134,2019-07,False
2019-08,GSG,gsg_ovx_causal_rank,gsg_ovx_causal_rank,-0.0035747326525775005,-0.0011019160294036422,-0.004454730593795661,-0.007959675737319314,0.42064745449937596,0.3082513117754762,-0.00824438406090514,0.00231951786654441,134,2019-07,False
2019-08,GSG,gsg_return_momentum_3m,gsg_return_momentum_3m,0.00411057850323377,0.0004618001814872644,-0.004454730593795661,-0.007959675737319314,-0.01877369931849363,0.112344328450112,-0.00824438406090514,0.00231951786654441,134,2019-07,False
2019-08,GSG,gsg_return_momentum_12m,gsg_return_momentum_12m,-0.007116218413543924,-0.0016016457647591105,-0.004454730593795661,-0.007959675737319314,-0.05644627991537355,0.2250697873059633,-0.00824438406090514,0.00231951786654441,134,2019-07,False
2019-08,GSG,gsg_return_volatility_3m_rank,gsg_return_volatility_3m_rank,-0.0023633598838303316,-0.0007126948859243626,-0.004454730593795661,-0.007959675737319314,0.41472628568818354,0.30156003357782635,-0.00824438406090514,0.00231951786654441,134,2019-07,False
2019-09,KODEX200,p_Overheating,Overheating,-0.01550523330452205,-0.001775977607065438,0.008791646266476256,0.004889631938113372,0.1040827463903017,0.11454052784536174,0.0077670220245371294,0.005590895721560419,154,2019-08,False
2019-09,KODEX200,p_Slowdown,Slowdown,0.0003545121772581068,8.527196295996736e-05,0.008791646266476256,0.004889631938113372,0.5158939478668371,0.24053324097209808,0.0077670220245371294,0.005590895721560419,154,2019-08,False
2019-09,KODEX200,p_Stagflation,Stagflation,-0.0008608053312147344,-0.00012624882016095312,0.008791646266476256,0.004889631938113372,0.17049410574503693,0.14666361322692528,0.0077670220245371294,0.005590895721560419,154,2019-08,False
