month,return_factor,gross_factor,turnover,trade_cost,fx_cost,avg_stress,max_stress,avg_transfer,return,gross_return,nav,drawdown
2006-04,1.0315387969714844,1.034716324942376,1.4577544934465476,0.0028732634803396427,0.0002049752755381906,0.13927370378549375,0.27607361963190186,0.13927370378549375,0.03153879697148443,0.03471632494237609,1.0315387969714844,0.0
2006-05,0.9427534068848477,0.9463257927792461,1.1695439234783438,0.003508631770435031,0.00025524735287652857,0.31594160986448616,0.6739644970414201,0.31594160986448616,-0.057246593115152344,-0.05367420722075389,0.9724867151787641,-0.057246593115152344
2006-06,0.9905926864475293,0.9935412136551689,0.9194607859208983,0.0027583823577626947,0.00021031992156659313,0.6518315791975204,0.824736225087925,0.6518315791975204,-0.009407313552470709,-0.006458786344831102,0.9633382277234651,-0.06611537001637824
2006-07,1.0098770369852486,1.0114859693703546,0.49980255741406115,0.0014994076722421835,9.378715761576495e-05,0.5942316425887816,0.7375,0.5942316425887816,0.009877036985248555,0.01148596937035462,0.9728531550279935,-0.05689135698607484
2006-08,1.0048807639278297,1.0057109644885938,0.25998344214983826,0.0007799503264495148,4.7041144167273645e-05,0.33747819349826774,0.5382022471910113,0.33747819349826774,0.004880763927829657,0.005710964488593762,0.9776014216141294,-0.052288266341228073
2006-09,0.9920009695527259,0.9924866433354889,0.15061060778588214,0.0004518318233576464,3.75977689347291e-05,0.11377485464546057,0.3226332970620239,0.11377485464546057,-0.007999030447274125,-0.007513356664511139,0.9697815580773396,-0.059869041354003505
2006-10,1.0002760890889866,1.00103619563768,0.23661085224453682,0.0007098325567336105,4.9327978225112395e-05,0.14065580380664056,0.4577540106951872,0.14065580380664056,0.00027608908898657525,0.001036195637680093,0.9700493041842251,-0.05960948145410294
2006-11,1.0134930775278417,1.013743330537461,0.07347458557263745,0.00022042375671791234,2.665151178185572e-05,0.0082458033007498,0.03995793901156677,0.0082458033007498,0.01349307752784168,0.013743330537461018,0.9831382546514117,-0.0469207192809159
2006-12,0.9941600994248405,0.996090602714114,0.628175438111461,0.001884526314334383,5.418233992497272e-05,0.03989160331619607,0.13710499490316005,0.03989160331619607,-0.005839900575159485,-0.003909397285886018,0.9773968249926116,-0.05248660752055989
2007-01,1.0004336455639435,1.0020634900604068,0.5340425801573367,0.0016021277404720102,2.5326632629117357e-05,0.09438644774751352,0.1941941941941942,0.09438644774751352,0.00043364556394354103,0.0020634900604068473,0.9778206687899822,-0.05207572254113402
