month,signal_month,regime,p_growth_high,p_inflation_high,gross_return,return,turnover,trade_cost,fx_cost,nav,drawdown,w_KODEX200,w_BOND,w_GLD,w_USO
2014-03,2014-02,Slowdown,0.2507069902404771,0.10170335924407,-0.009102295052558527,-0.009137554490918636,0.011580259003363624,3.4740777010090875e-05,5.186613500187815e-07,1.781054838437428,-0.06928973173669795,0.13319033160039354,0.6564762609452873,0.21033340745431914,0.0
2014-04,2014-03,Slowdown,0.30229747488970243,0.07882229850787094,-0.005333352828934126,-0.005371922759164908,0.012406114992965293,3.721834497889588e-05,1.3515852518874162e-06,1.7714871494155053,-0.07428943540897004,0.14755001757475245,0.6540664766316765,0.1983835057935711,6.91185499789275e-18
2014-05,2014-04,Slowdown,0.3384586918813109,0.0948346635871546,0.0008550868238092283,0.0008080691155549355,0.014534200584843369,4.360260175453011e-05,3.415106499762677e-06,1.7729186334695506,-0.073541397291781,0.15506553404922369,0.645153177343907,0.19978128860686925,1.2847774425347553e-17
2014-06,2014-05,Slowdown,0.2757745220208841,0.08757579871481581,0.015933471427107767,0.01587943000604824,0.017929769510792705,5.3789308532378116e-05,2.5211252714571477e-07,1.801071570816149,-0.05882976275657448,0.14000962128278335,0.6674231009947189,0.19256727772249776,1.6169738912532473e-18
2014-07,2014-06,Slowdown,0.24516555038984014,0.10163697168691606,0.007305780226567519,0.007268831504667693,0.010787854118497989,3.236356235549397e-05,4.585159544331793e-06,1.8141632565922587,-0.051988554884843996,0.14804519355657644,0.6606634988815752,0.19129130756184845,1.6406970994114985e-19
2014-08,2014-07,Slowdown,0.22465770964849888,0.08960986456438245,-0.006201163926340634,-0.006251138176580496,0.01581858287821998,4.7455748634659946e-05,2.518501605201645e-06,1.8028226714004252,-0.057914705421238666,0.13619747529351375,0.6700709604326651,0.1937315642738212,1.80708731059731e-18
2014-09,2014-08,Slowdown,0.16598028985205732,0.0895731304105561,0.003471257663727664,0.0034388958844413413,0.01016324246810682,3.0489727404320462e-05,1.872051882002318e-06,1.8090223908654817,-0.054674972178919035,0.1251953224292996,0.6839505993640564,0.190854078206644,2.1289064901862547e-18
2014-10,2014-09,Slowdown,0.19901653382961793,0.07079409246575342,-0.005296889852094514,-0.005337316371442217,0.01263364104058895,3.790092312176685e-05,2.525596225936566e-06,1.79936706604241,-0.05972047092624244,0.13300913939076037,0.6826402883524978,0.1843505722567419,5.07386670782577e-19
2014-11,2014-10,Slowdown,0.20506978555608668,0.062153246363772674,0.01320863875859737,0.013159914242855238,0.014752359779933347,4.425707933980004e-05,4.467436402334421e-06,1.8230465823229463,-0.047346472959319486,0.1160570778927078,0.6968404193428361,0.1871025027644561,0.0
2014-12,2014-11,Slowdown,0.13622160804801037,0.0648652297667583,-0.0038278636955835646,-0.003875827190937299,0.013834043982880101,4.1502131948640304e-05,6.4613634050939425e-06,1.8159807688088336,-0.05103879340296602,0.1294563400092025,0.6898516460306597,0.1806920139601377,6.681091570108012e-19
2015-01,2014-12,Slowdown,0.1887712094107443,0.05790068529024219,0.029468560721128936,0.029422734233803764,0.013775934038115669,4.132780211434701e-05,4.498685210825221e-06,1.8694118883431947,-0.023117760023071754,0.11310953386424807,0.6977547119807772,0.1891357541549748,4.026419098001227e-18
2015-02,2015-01,Slowdown,0.17544883753356008,0.02257686020144492,-0.007980490757324465,-0.008057334695164693,0.022137947351751765,6.641384205525529e-05,1.0430095784972407e-05,1.8543494110756937,-0.030988827188328072,0.13477830683665507,0.6861068795636737,0.17911481359967135,6.292148302922358e-18
2015-03,2015-02,Slowdown,0.12803217220374266,0.014141158724477007,0.009019272896485214,0.008997474588023665,0.006228088131871665,1.8684264395614996e-05,3.1140440659358365e-06,1.871033872779164,-0.022270173785443936,0.14323877464855317,0.6903453904907372,0.1664158348607096,1.8671615015581832e-17
2015-04,2015-03,Slowdown,0.21783403206138127,0.009675413912702048,-0.005080288164756901,-0.005153328334302362,0.022327691470353486,6.698307441106046e-05,6.057095134400781e-06,1.8613918209081317,-0.027308736602167927,0.1666279260792495,0.6821105684653557,0.15126150545539485,0.0
2015-05,2015-04,Slowdown,0.18756240865453097,0.009172592092694202,0.007112876475092114,0.007092237190727767,0.005896938389813215,1.7690815169439645e-05,2.9484691949065862e-06,1.874593253206893,-0.020410179448801746,0.17411719420639507,0.6751097338656128,0.1507730719279921,2.085879446387131e-18
2015-06,2015-05,Slowdown,0.1992074956236806,0.009758316008316009,-0.009810364750700747,-0.009812564299117664,0.0006284424048333276,1.8853272144999828e-06,3.142212024166841e-07,1.856198686375108,-0.0300224675497216,0.1678447137318705,0.6731758077539297,0.15897947851419983,4.371943958850591e-18
2015-07,2015-06,Slowdown,0.1638076195358336,0.016196098867249497,-0.006734199769940222,-0.006736970861681494,0.0007917404975060655,2.3752214925181967e-06,3.958702487530247e-07,1.8436935299115076,-0.036557177922324824,0.16443347226339736,0.6789871292379215,0.15657939849868122,8.871644216754936e-18
2015-08,2015-07,Slowdown,0.09574982958418542,0.01868299856805604,0.005718742142950289,0.005715982533448336,0.0008326390813154264,2.497917243946279e-06,2.616922580068598e-07,1.8542320499255134,-0.031050155579352645,0.16010036695300695,0.6871742389417578,0.15272539410523522,0.0
2015-09,2015-08,Slowdown,0.07784508100896802,0.017287679890311766,0.005613833579819882,0.005611883752220943,0.0005637687237796118,1.6913061713388357e-06,2.585214275992731e-07,1.8646377846393378,-0.02561252169073136,0.15061605888257135,0.6874630996913427,0.16192084142608604,0.0
2015-10,2015-09,Slowdown,0.10203654220556317,0.01776687671841112,0.006046911117204141,0.006024872626394637,0.006918703183004967,2.0756109549014902e-05,1.2823812604884216e-06,1.8758719897861527,-0.01974196124516403,0.14869279632781993,0.6963626587968011,0.1549445448753789,2.1390970049960095e-17
2015-11,2015-10,Slowdown,0.10658947495095283,0.015298715801228364,-0.013144762599141492,-0.013148919821135786,0.0011877777126553125,3.5633331379659374e-06,5.938888563276345e-07,1.85120629939774,-0.03263129560077527,0.1557775836491335,0.6925344831886102,0.1516879331622562,1.6245764805814493e-17
2015-12,2015-11,Slowdown,0.1447572389458205,0.016053723650020557,0.007586801624946477,0.007583187647490942,0.0011753950990918487,3.5261852972755463e-06,8.779215826017206e-08,1.8652443441402906,-0.025295557191005624,0.1562807412786667,0.6967322975159383,0.146986961205395,2.3336277273979337e-19
2016-01,2015-12,Slowdown,0.10645529533068197,0.01476052750789583,0.012861671866537396,0.012858221709875129,0.000996989923120098,2.9909697693602937e-06,4.5918689290655456e-07,1.8892280694603372,-0.012762591363767228,0.1533196471782185,0.6966831657910546,0.14999718703072698,0.0
2016-02,2016-01,Slowdown,0.09018431348571232,0.037260101010101014,0.029204852135927314,0.029202467321215616,0.0006813756319136166,2.04412689574085e-06,3.406878159567667e-07,1.944398190421076,0.0,0.14697180282925854,0.6937128714624385,0.15931532570830295,0.0
2016-03,2016-02,Slowdown,0.10680551016468204,0.0593607377747862,-0.008729008301238479,-0.008818568927646693,0.025803181168579242,7.740954350573773e-05,1.2151082902477448e-05,1.9272513809560563,-0.008818568927646653,0.1720167361960171,0.677105422017713,0.15087784178626992,2.1168724795385422e-18
2016-04,2016-03,Slowdown,0.12594192600417958,0.06342171796318352,0.010003104958442414,0.009996759338116893,0.0019262598523676077,5.778779557102824e-06,5.668407684187304e-07,1.9465176491955276,0.0,0.18058272845925077,0.6832371346024684,0.13618013693828102,4.153244943451965e-18
2016-05,2016-04,Slowdown,0.11901943281634668,0.054351594194751295,-0.003189240937725666,-0.0032065545754201797,0.00494675362700387,1.484026088101161e-05,2.4733768135018903e-06,1.9402760341213636,-0.003206554575420184,0.17630470586110045,0.6746960322252326,0.14899926191366694,1.7726705520137997e-17
2016-06,2016-05,Slowdown,0.16273687773876597,0.06629155670633537,0.02167208548405577,0.021669764774743576,0.0006981141512915919,2.0943424538747756e-06,2.2636685831663173e-07,1.9823213593788458,0.0,0.17584562270859505,0.6781752601549911,0.14597911713641396,2.2752999029145016e-17
