date,month,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,stress,transfer_fraction,signal_date,w_KODEX200,w_BOND,w_GLD,w_USO
2006-04-10,2006-04,-0.0015062915634999783,2.6611265528312018e-05,0.9984937084365,-0.0015062915635000174,1.0,0.0015,3.290282902829028e-05,0.13161131611316113,0.13161131611316113,2006-04-07,0.8683886838868389,0.06580565805658056,0.06580565805658056,0.0
2006-04-11,2006-04,-0.010184634087510707,-0.009825565335007662,0.9883244153773927,-0.011675584622607316,0.11047634386643931,0.00033142903159931794,2.763972090372705e-05,0.24201474201474202,0.24201474201474202,2006-04-10,0.757985257985258,0.12100737100737101,0.12100737100737101,0.0
2006-04-12,2006-04,0.002397727234168486,0.0024960913873749834,0.9906941477443366,-0.009305852255663383,0.03036528302949175,9.109584908847525e-05,7.2683041180224636e-06,0.27607361963190186,0.27607361963190186,2006-04-11,0.7239263803680982,0.13803680981595093,0.13803680981595093,0.0
2006-04-13,2006-04,0.015186600431652979,0.015448606897501885,1.0057394239161068,0.0,0.08068321220810126,0.0002420496366243038,1.9956829224603533e-05,0.19362745098039216,0.19362745098039216,2006-04-12,0.8063725490196079,0.09681372549019608,0.09681372549019608,0.0
2006-04-14,2006-04,0.016888886078112123,0.01715643720018412,1.0227252424708921,0.0,0.08232049475919567,0.000246961484277587,2.058963779440886e-05,0.10832313341493269,0.10832313341493269,2006-04-13,0.8916768665850673,0.054161566707466344,0.054161566707466344,0.0
2006-04-17,2006-04,-0.012969192122782988,-0.01282979246724044,1.0094613223124673,-0.012969192122783024,0.04285477796474656,0.00012856433389423966,1.0835321648307888e-05,0.06418092909535453,0.06418092909535453,2006-04-14,0.9358190709046454,0.032090464547677264,0.032090464547677264,0.0
2006-04-18,2006-04,0.019221289262719713,0.01951702898045196,1.0288644703881629,0.0,0.09101471567672745,0.00027304414703018236,2.2695570702064374e-05,0.1562881562881563,0.1562881562881563,2006-04-17,0.8437118437118437,0.07814407814407814,0.07814407814407814,0.0
2006-04-19,2006-04,-0.0009827438550186615,-0.0009330070363333296,1.027853360152242,-0.0009827438550186196,0.015352418085259327,4.605725425577798e-05,3.6795644295538333e-06,0.16951219512195123,0.16951219512195123,2006-04-18,0.8304878048780487,0.08475609756097562,0.08475609756097562,0.0
2006-04-20,2006-04,-0.0008142173394253302,-0.0007126859342750428,1.0270164641240194,-0.0017961610273570239,0.03103848618757942,9.311545856273827e-05,8.415946587549141e-06,0.14129110840438489,0.14129110840438489,2006-04-19,0.8587088915956151,0.07064555420219244,0.07064555420219244,0.0
2006-04-21,2006-04,0.0035856870888680316,0.003669691757865839,1.0306990237994837,0.0,0.025748143857441105,7.724443157232332e-05,6.760237425484442e-06,0.16605839416058393,0.16605839416058393,2006-04-20,0.833941605839416,0.08302919708029197,0.08302919708029197,0.0
2006-04-24,2006-04,-0.01391832667213337,-0.01362296482597834,1.0163534180855935,-0.013918326672133441,0.09096679485981257,0.0002729003845794377,2.2461461575590802e-05,0.07351154313487242,0.07351154313487242,2006-04-21,0.9264884568651276,0.03675577156743621,0.03675577156743621,0.0
2006-04-25,2006-04,0.004929582715905107,0.0051528261615534495,1.0213636163286393,-0.009057355498825692,0.06873374635670106,0.00020620123907010316,1.704220657823997e-05,0.14381067961165048,0.14381067961165048,2006-04-24,0.8561893203883495,0.07190533980582524,0.07190533980582524,0.0
2006-04-26,2006-04,0.01363086762550798,0.013789565620493239,1.035285688580325,0.0,0.048815676931374445,0.00014644703079412334,1.2250964191134938e-05,0.09454545454545454,0.09454545454545454,2006-04-25,0.9054545454545455,0.04727272727272727,0.04727272727272727,0.0
2006-04-27,2006-04,-0.00803221310489283,-0.007952763934926289,1.026970053305202,-0.008032213104892993,0.02447794480066851,7.343383440200552e-05,6.0153355645361546e-06,0.06840193704600485,0.06840193704600485,2006-04-26,0.9315980629539952,0.034200968523002424,0.034200968523002424,0.0
2006-04-28,2006-04,0.0012286167160453357,0.0012596843372440567,1.0282318058795707,-0.006813464900135124,0.009534442950185164,2.860332885055549e-05,2.4642923481656835e-06,0.05985489721886336,0.05985489721886336,2006-04-27,0.9401451027811366,0.02992744860943168,0.02992744860943168,0.0
2006-05-01,2006-05,-0.015136505739048312,-0.015072203752588463,1.0126679692488025,-0.0218468385886198,0.019880181066296902,5.9640543198890705e-05,4.6614432609585116e-06,0.08091787439613526,0.08091787439613526,2006-04-28,0.9190821256038647,0.04045893719806763,0.04045893719806763,0.0
