month,return_KODEX200,return_BOND,return_GLD,return_GSG
2009-07,0.1398350514645503,-0.0002484060611078,-0.0189674367713557,-0.0228838509825238
2009-08,0.0163738173680807,0.0004141129700183,0.0201190625900113,0.0194546170839018
2009-09,0.0675641068481869,0.0056296050997599,-0.0163962771383818,-0.107082347615717
2009-10,-0.0765769708459398,0.0024697456162015,0.0699836546709735,0.0821187718034643
2009-11,0.0082932399582273,0.0131395253346473,0.0894494181999903,-0.0196310009935987
2009-12,0.0921625109196637,-0.0040528491529545,-0.0696015990910648,0.0112476143081403
2010-01,-0.0527131915183503,0.0087083909823391,-0.0025452542539088,-0.069814454992096
2010-02,0.0014030359355419,0.0105696304663547,0.0132163305045078,0.0437805171576761
2010-03,0.0515991938446132,0.0136526946107784,-0.0163488549295889,-0.0033744575995047
2010-04,0.0280275512992209,0.0051984877126654,0.0460454184414143,0.0116090023935524
2010-05,-0.0603933403597,-0.0002350728725905,0.1295460058639206,-0.06901801597209
2010-06,0.0274796799530556,0.002664785641508,0.0123995279332775,0.0129202945725994
2010-07,0.0493979945804525,0.0051590713671538,-0.0795831841282894,0.0407590619990039
2010-08,-0.0108221961180904,0.0108095497317053,0.0765177340838281,-0.0440106213273712
2010-09,0.0656455019525301,0.0154639175257733,-0.0073150931450234,0.024928209330284
2010-10,0.0075974601536021,-0.0041669823471476,0.0203546382559764,0.016378462332095
2010-11,0.0271044869831764,0.0055538648813144,0.0616686692922676,0.0485564082760443
2010-12,0.0962299697812789,-0.0012105621548006,-0.0122462449425277,0.0529684092955682
2011-01,0.0092308903508275,-0.0053026285887431,-0.0619592449883531,0.0176838025413665
2011-02,-0.0674319134474142,0.0056355190008376,0.0641440602071354,0.034446478899168
2011-03,0.0919226991108783,0.0090117379780385,-0.0190559322815792,0.0065108401179523
2011-04,0.0450385092171794,0.0021765235664965,0.0629743889483398,0.0084936583104771
2011-05,-0.0228902883880944,0.0086122968621284,-0.0083737922065674,-0.0615019642413601
2011-06,-0.019580547735615,0.001039501039501,-0.037697083457897,-0.067767272780712
2011-07,0.0074718029984761,0.0040053404539386,0.0749657685278022,0.0447030484623174
2011-08,-0.1368795294253169,0.0143321513002363,0.1380293991331667,-0.0280605576396303
2011-09,-0.090796774299791,-0.0016023306627822,0.011606196835401,-0.0342043573140173
2011-10,0.1256210953800618,0.0057630580682812,-0.0423676019118224,0.0168497698191114
2011-11,0.0156563289250324,0.006745484877058,0.0570827912224454,0.0615695001541198
2011-12,-0.0411063283122006,0.0037463976945244,-0.0789340516714597,0.0075698104004389
2012-01,0.0729593106062411,0.0045219638242892,0.0686911859011598,-0.0134765774079305
2012-02,0.0436035416495699,0.0019292604501608,-0.0253360238671838,0.0538809802767397
2012-03,-0.0022086498681261,0.0006418485237484,-0.0153361215356543,-0.0289627109210666
2012-04,-0.0033177826802399,0.0073408880336398,0.0002710370608114,-0.0042929237719743
2012-05,-0.0831459212084655,0.0084901655582283,0.0012502128136637,-0.1047234514491703
2012-06,0.0118462220637123,0.0019643608811561,-0.0590397299023262,-0.0298596043115596
2012-07,0.0048631760997031,0.0202352611679037,0.0165282613632815,0.0931847422113691
2012-08,0.0096497607493346,0.006588429071443,0.0585761230845214,0.0647224971163382
2012-09,0.0465950759816657,0.0022499488647986,0.0244428284476232,-0.0482453879242167
2012-10,-0.0492768180340413,0.0042857142857142,-0.0428439179116748,-0.0541315824966093
2012-11,0.022813642283304,0.0,-0.0360374149896696,-0.0059729744565408
2012-12,0.0489138998392153,-0.0007451060082638,-0.0094329768300388,0.0034179472272952
2013-01,-0.0281665223787526,0.0052874186550975,0.0181459501782033,0.0572573939687444
2013-02,0.0376202522443052,0.0073499662845581,-0.061954694057618,-0.0601338854820893
2013-03,-0.0159086563855841,0.0058906218622398,0.0155416171941282,0.0143653569862236
2013-04,-0.0338617741848532,0.0041259067012708,-0.0815159025260027,-0.0484005198335593
2013-05,0.0215691515532627,-0.0077539929750147,-0.0354747304185262,0.0163281606945506
2013-06,-0.080038721900728,-0.0096179535132246,-0.0984678191711552,0.0113704729449417
2013-07,0.0348481850207802,0.00424871864041,0.0664362237684792,0.0609091286493173
2013-08,0.0117077513544923,0.0033577328587737,0.0361009747786782,0.0001351529578272
2013-09,0.0391057739023155,0.0045512348571046,-0.0958433056320314,-0.0672353545413682
2013-10,0.0253460158222109,0.0021320541008726,0.0007751163233193,-0.027952049968421
2013-11,0.011236029977965,-0.0037896416461671,-0.0627737475844233,0.0003002760833903
2013-12,-0.0103706103631864,0.0064068339562199,-0.0172481470881497,0.0018145003581677
2014-01,-0.0499625307367234,0.0027851458885941,0.0501694244717998,0.0115919950732059
2014-02,0.0153633500974754,0.0060838513424148,0.0662199726193257,0.0541592841973153
2014-03,0.0054318999669118,0.0019061390824242,-0.0526643938774952,-0.0244134307891058
2014-04,-0.0066045430537438,0.0032145903037459,-0.0325707841754095,-0.0218160212494098
2014-05,0.0194043088332449,0.0083703897462725,-0.0378113756581605,-0.0130135113309866
2014-06,-0.0040375511816608,0.0081063553826199,0.0575819456951605,0.0174083712052841
2014-07,0.0343239981489738,0.0052106786748151,-0.0063682219588504,-0.0415348333865633
2014-08,-0.0123226630258733,0.0048636887239217,-0.0401684128454932,-0.040284819014473
2014-09,-0.0351604415969507,0.0126735447713666,-0.0041647062416975,-0.0109062330048529
2014-10,-0.0217478372821046,0.0069178039117037,-0.0386582830789109,-0.0649651183556953
2014-11,0.0094130788627104,0.0043719942539504,0.0484740986413312,-0.0597721673986998
2014-12,-0.0236109325813683,0.0006840370623717,-0.0068800794171317,-0.150986998622828
2015-01,0.0251980654378767,0.0141685309470545,0.0884667559126877,-0.0531756064928188
2015-02,0.0093162130276807,-0.0020220588235293,-0.0438192334911096,0.0334424534125206
2015-03,0.0164962404952508,0.0119113403327806,-0.0094138226295279,-0.0466306331134803
2015-04,0.0437944630662507,-0.0077058430920454,-0.0470799520495694,0.0676700619969847
2015-05,-0.0271588474938434,0.0046471811177695,0.0577311016457913,0.0165510807490569
2015-06,-0.0323451998710558,-0.0018259281801583,-0.0198277653333528,-0.0082368730808156
2015-07,-0.0310403977999624,0.0040243902439023,-0.0278620802544713,-0.110451951418205
2015-08,-0.0503182107582237,0.0060731203692456,0.0628672869159925,0.015709475987677
2015-09,0.0218424550941045,0.0085114089098152,-0.0217841196949595,-0.028406027217161
2015-10,0.0579894228116975,0.0013766684623213,-0.0228102794163646,-0.0594089793873532
2015-11,-0.0174038829139795,-0.0057381948595338,-0.0425861453185071,-0.0649271361680293
2015-12,-0.0120109946418105,0.0089575568113502,0.0219263218700529,-0.064425477607406
2016-01,-0.0255513659705096,0.0087588631353154,0.0711817406032448,-0.0520948161812031
2016-02,0.0238954532700759,0.0067926757235674,0.1316934702202399,0.0164453134052742
2016-03,0.0295328866230288,0.0014080375476679,-0.0978449625055474,-0.0505046180749145
2016-04,-0.0030513267361073,0.0018161579471556,0.0683898835593146,0.123374326289511
2016-05,-0.0071724087726061,0.0029824561403508,-0.0264229308443754,0.046677557662099
2016-06,0.0080496758778199,0.0154509941111304,0.0669828894479753,-0.0180353336928341
2016-07,0.0323502304975955,0.0028135048231512,-0.0290014769623293,-0.134902481643917
2016-08,0.0101194460469551,-0.0047523618665904,-0.026411227822333,0.0192251703343773
2016-09,0.0141425878704641,0.005005177770107,-0.0058716066095834,0.0401741825192791
2016-10,-0.0114278238116904,-0.0121357833877153,0.0165034578087606,0.0268707508062782
2016-11,-0.0033304953088799,-0.0154140348843947,-0.0676555138634239,0.0655340930762746
2016-12,0.0347945861987653,0.0051203578365017,0.0073579474878562,0.0661164762865811
2017-01,0.0370442026249138,0.0002927743295468,-0.0006990971537741,-0.0639127965885446
2017-02,0.0095254501178674,0.0023415091026164,0.0177994221284638,-0.0121156554148608
2017-03,0.0384684392420815,-0.0005840098113647,-0.0131238087375596,-0.0645656669989206
2017-04,0.0254727088071939,0.0019283585578215,0.031406692743003,-0.0057342075092682
2017-05,0.0587216556270673,0.0018080018663244,-0.0149628037716254,-0.0276002168364937
2017-06,0.0273233699025512,0.0013972172090586,-0.0078563823166796,0.0115601539023557
2017-07,0.003116549898029,0.0008139061682461,0.0099214086956074,0.0049610294937916
2017-08,-0.0152890012960863,0.0009294220156839,0.0507455038046051,0.0008340654172067
2017-09,0.0410802139754646,-0.0017410481109628,-0.0203339718168843,0.0357307013914507
2017-10,0.0469367394118962,-0.0079065170629614,-0.0250577951662555,0.035008508662528
2017-11,-0.0307441287759855,0.0058013477878697,-0.0276090675241716,-0.0116590345464042
2017-12,0.0085812640154239,0.0011069680727104,0.0098922575720239,0.0169382341169537
2018-01,0.0284107245220284,-0.0068090554617937,0.023854455892881,0.0372030514607044
2018-02,-0.0808094210264428,0.0016992851283252,-0.0089127935428247,-0.0302201123034703
2018-03,0.0294113617573577,0.0062591400994445,-0.0027593894289881,0.0016927923543732
2018-04,0.019534166747174,-0.0005231949773282,-0.013912869745467,0.0553361902049924
2018-05,-0.0330902228592218,0.0033734659454427,-0.0009402190893642,0.0208576015454382
2018-06,-0.0361504563937389,0.0075357950263752,-0.0050420936068413,0.0484478175073086
2018-07,-0.0021646504914392,0.0018986249352741,-0.0236052695961151,-0.0462387321252986
2018-08,0.002678724056766,0.014471115194671,-0.0237672231731214,0.0281641329835988
2018-09,0.0076808591997528,-0.0024906600249066,-0.0071240039158902,0.0300761812080614
2018-10,-0.1212574202001297,0.0081148564294633,0.0647904959577501,-0.0307985656763064
2018-11,0.0421788725310459,0.0078806642274134,-0.0186044264443284,-0.1115046013719101
2018-12,-0.0279492969676652,0.0053057805082379,0.0376167257941806,-0.1104868857412443
2019-01,0.0875655908133798,0.0003888888888887,0.0270927833958365,0.0983556064595019
2019-02,-0.0041202590345588,0.0012217470983506,-2.01637617993633e-05,0.0453112097053827
2019-03,-0.0237890558711055,0.0089300571301791,0.0022575491177057,0.0323263493000365
2019-04,0.0192347492767497,0.0030236393622868,0.011911572475338,0.0469576043648989
2019-05,-0.072912946855824,0.0100301452452726,0.0469739041115659,-0.0584468419480581
2019-06,0.0649696899807144,0.004666811373996,0.0313966026816137,0.022953263065748
2019-07,-0.0522946581270453,0.0143134924921681,0.0332856773173031,-0.0030873338062138
2019-08,-0.0250894530378344,0.0063901166196282,0.1191153754698364,-0.0398537743735767
2019-09,0.0599843519120653,-0.0087306206677602,-0.0591302339517021,0.0272796710199472
2019-10,0.0118546585180956,-0.0102487455962422,0.0046650834729984,-0.0103712623040252
2019-11,0.0083198540895137,0.0075504260597563,-0.0237095731728886,0.013036290900533
2019-12,0.0692376356595654,-0.0021946258430575,0.0232412974159963,0.0428992775199503
2020-01,-0.040832503946863,0.0067592940292902,0.0699912578336505,-0.104806205060112
2020-02,-0.0425718073043525,0.0133212553951085,0.0134303149450947,-0.0438217490000185
2020-03,-0.1264410481359028,-0.0117789346374295,0.001633291784399,-0.3086026806873987
2020-04,0.0784284087083146,0.0037247911456392,0.0628846016337609,-0.0788967165208084
2020-05,0.0600315321702309,0.0081111170015373,0.0460245166016508,0.1636174997005712
2020-06,0.0575635200054083,-5.2587294909534066e-05,-0.0013823130927591,0.0408550863412986
2020-07,0.0565310752586027,0.0068892979226926,0.103130333101546,0.0311882102132103
2020-08,0.0290633547391732,-0.0107071973258122,0.0051069271074586,0.0398498046351172
2020-09,0.0086023030466102,0.0091336254685601,-0.0630077278081442,-0.0760899055568965
2020-10,-0.0261262560504911,-0.0041330961598827,-0.0310855622925846,-0.0508265577213106
2020-11,0.1552463643900863,-0.0027843446283162,-0.066165805014285,0.1007492952908155
2020-12,0.1342406938480824,-0.0025813928985353,0.0489299114781884,0.0440080454427878
2021-01,0.0369541095100858,-0.0021655310832938,-0.0091986351236853,0.0839718149331036
2021-02,0.0415855010689825,-0.0051344484437857,-0.0635549306503968,0.0974760415114397
2021-03,-0.0051517204875036,-0.0028198989092843,-0.0056381490033201,-0.0092298423025908
2021-04,0.0100598264480686,-0.0036282147049406,0.0278387393824812,0.0686772135524913
2021-05,0.0120711020202521,-0.0011245582092749,0.0571833580790281,0.0257601216538003
2021-06,0.0270111798305909,0.0029485873586019,-0.0486947862582766,0.06319500210692
2021-07,-0.0267638611736358,0.0117062219371391,0.035084774164714,0.0095695118735132
2021-08,-0.0175706274555923,-0.0003698420246209,0.0103039110436682,-0.0225940880418544
2021-09,-0.046858157453415,-0.0131078224101479,-0.0122448282711177,0.0917410472647455
2021-10,-0.0184113397551154,-0.0144601542416451,0.0108925160286676,0.0591519929018451
2021-11,-0.0409964797516831,0.0176611237908923,0.0039712757986807,-0.0968009124173252
2021-12,0.0672530532689008,-0.0034709243338495,0.0163172418516228,0.0607405598634063
2022-01,-0.0782233636099775,-0.0137177151430715,0.0128562035541033,0.1335433778405772
2022-02,-0.0067794212820516,-0.0031511463653157,0.0584770551659832,0.1324603001302939
2022-03,0.0081908540764858,-0.01596904294746,0.0141236010623866,0.0565885363572111
2022-04,-0.02801110054722,-0.011188036554971,0.0051561153528685,0.0744590546439978
2022-05,-0.0039572221798847,0.0002240519800593,-0.0243981925377368,0.0684726334368281
2022-06,-0.1188988762902102,-0.0112560900487203,0.0064898507864235,-0.0409293798231371
2022-07,0.0404187505687432,0.015348889895786,-0.0017548306576928,-0.0437696926091503
2022-08,-0.0150132017981644,-0.0272215094550121,-0.0118449549098098,0.0163203089173891
2022-09,-0.0985228461362216,-0.0127874304719306,0.053737002155779,0.0345610929171249
2022-10,0.0541255687630126,-0.0041240706319702,-0.0204330390062104,0.0409229378321549
2022-11,0.0828758179869046,0.021055701370662,-0.021911971716751,-0.1182547755658836
2022-12,-0.0882126463354348,0.0051982177539129,0.0151750333613984,-0.0485132894120214
2023-01,0.0941577922690299,0.0306870489287947,0.0178563656806332,-0.0233873252974141
2023-02,-0.0140497921075055,-0.0174780834757678,0.020085631458748,0.0374546534420074
2023-03,0.0267774551492341,0.0214365881032549,0.0623429633345224,0.0028354742998863
2023-04,0.0117034799998572,0.003351280079112,0.0365313818767985,-0.020302084698517
2023-05,0.0368276775439486,-0.0082133274927449,-0.0287530840828553,-0.0650102382973148
2023-06,-0.0103168616493644,-0.0012145972505934,-0.0277350377910888,0.0382091769999237
2023-07,0.0260611876197482,0.0036482228732519,-0.0162267636979313,0.0691452031903872
2023-08,-0.0280117367250927,0.0016522553285234,0.0362646705931146,0.0582667624552226
2023-09,-0.0300135113164395,-0.007037994171661,-0.0390579820756648,0.048532982497591
2023-10,-0.0469619286334894,-0.0052605349133396,0.0789395529659755,-0.031015535364388
2023-11,0.0947983898550994,0.0284457804497886,-0.0140372433806156,-0.0905871876373524
2023-12,0.0652752661553015,0.0260351826792963,0.0114896782420685,-0.0269845868403404
2024-01,-0.0583780748269716,-0.0051171133150453,0.0218901470164001,0.0720690710388667
2024-02,0.0716185506116744,-0.0022800784771197,0.0039217349296638,0.0152734156070715
2024-03,0.0578571639392522,0.0091943027210883,0.1050618000753169,0.0468526109135585
2024-04,-0.039360180946494,-0.0072147032492494,0.0509663939353779,0.0275164374622105
2024-05,-0.002475563796023,0.0065775514534265,0.01144039823688,-0.0105612789770144
2024-06,0.0585965941896307,0.0148081787521079,-0.0044084845435377,0.015114801796717
2024-07,0.005131357003661,0.0171366256426235,0.0439395518660044,-0.0432585014916404
2024-08,-0.0555483500440721,-0.0008168683310358,-0.0065043758057494,-0.059073849472665
2024-09,-0.0589531828409509,0.0087374176076846,0.0466472744215933,-0.0051944009056683
2024-10,-0.0065466915407605,-0.001620909735589,0.0826568668180758,0.0662546347339825
2024-11,-0.0254286186835535,0.0193810248604768,-0.0199541081145669,0.0072038796856053
2024-12,-0.0312500222891697,-0.006271152697591,0.0515861337394014,0.096520251488291
2025-01,0.0284131978043069,0.0081638785936091,0.0515072360895234,0.0174261042524315
2025-02,0.0268866977193753,0.0107307864275423,0.0225967980324455,-0.0156471134950356
2025-03,0.0151739729524964,-0.0005898255099532,0.0976100457927635,0.034649886101463
2025-04,0.006470345820575,0.0129346382727586,-0.0030181036579265,-0.119295406003188
2025-05,0.0628132831475318,-0.0053893959992231,0.0091810962050846,0.0146203194102856
2025-06,0.1623195344814094,-0.0011227727605565,-0.0262843348542796,-0.0062466964433843
2025-07,0.0375873322151634,-0.0003909686247679,0.0320618755860195,0.0659798928064083
2025-08,-0.0110878872300815,0.001760046934585,0.0406328404322786,0.004535370239759
2025-09,0.1176125969853778,-0.0031234748657882,0.1183239473681674,0.0029329630838608
2025-10,0.2211839313554893,-0.0050425927739156,0.0535003703361347,0.0385223411410389
2025-11,-0.0356008548503047,-0.0138266988141514,0.0873480227708551,0.0260595011041446
2025-12,0.0837039263443266,0.0036423510627683,0.0127669380599773,-0.0260026818053287
2026-01,0.2436930707893008,-0.0101913994531445,0.0845109968670265,0.0716132350525078
2026-02,0.2161073452588835,0.0082872928176795,0.1212084863613112,0.0923009715265719
2026-03,-0.1314717372943142,-0.0088667496886675,-0.07242508694782,0.2341310307374986
2026-04,0.2883732825472787,-0.0059808011257977,-0.0501353940288878,0.0446957983781726
2026-05,0.3166878852216179,-0.0121346951157852,-0.0057459311042407,-0.022213280756766
2026-06,0.0345925996098499,-0.0056812365646431,-0.0691942408249063,-0.1011791045332455
2026-07,-0.2683561581574345,0.0018016163072012,-0.0756827342702755,0.0150732747942934
