month,macro_signal_month,covariance_cutoff,covariance_start,covariance_end,covariance_observations,ledoit_wolf_shrinkage,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,covariance_min_eigenvalue,p_Goldilocks,p_Overheating,p_Slowdown,p_Stagflation,w_KODEX200,w_BOND,w_GLD,w_GSG,expected_monthly_return,expected_monthly_variance,expected_annual_log_growth,estimated_transaction_cost,monthly_certainty_equivalent,solver_success,used_fallback,used_equal_weight_fallback,solver_status,solver_message,solver_iterations,objective_value,expected_annual_volatility,historical_cdar,sum_error,volatility_slack,cdar_slack,z_score_KODEX200,z_score_BOND,z_score_GLD,z_score_GSG,betting_size_KODEX200,betting_size_BOND,betting_size_GLD,betting_size_GSG,betting_size_sum,expected_return_KODEX200,predictive_std_KODEX200,training_observations_KODEX200,last_training_month_KODEX200,used_mean_fallback_KODEX200,regime_intercept_KODEX200,standardized_regime_intercept_KODEX200,regime_beta_KODEX200_Overheating,standardized_regime_beta_KODEX200_Overheating,regime_feature_mean_KODEX200_Overheating,regime_feature_std_KODEX200_Overheating,regime_beta_KODEX200_Slowdown,standardized_regime_beta_KODEX200_Slowdown,regime_feature_mean_KODEX200_Slowdown,regime_feature_std_KODEX200_Slowdown,regime_beta_KODEX200_Stagflation,standardized_regime_beta_KODEX200_Stagflation,regime_feature_mean_KODEX200_Stagflation,regime_feature_std_KODEX200_Stagflation,expected_return_BOND,predictive_std_BOND,training_observations_BOND,last_training_month_BOND,used_mean_fallback_BOND,regime_intercept_BOND,standardized_regime_intercept_BOND,regime_beta_BOND_Overheating,standardized_regime_beta_BOND_Overheating,regime_feature_mean_BOND_Overheating,regime_feature_std_BOND_Overheating,regime_beta_BOND_Slowdown,standardized_regime_beta_BOND_Slowdown,regime_feature_mean_BOND_Slowdown,regime_feature_std_BOND_Slowdown,regime_beta_BOND_Stagflation,standardized_regime_beta_BOND_Stagflation,regime_feature_mean_BOND_Stagflation,regime_feature_std_BOND_Stagflation,expected_return_GLD,predictive_std_GLD,training_observations_GLD,last_training_month_GLD,used_mean_fallback_GLD,regime_intercept_GLD,standardized_regime_intercept_GLD,regime_beta_GLD_Overheating,standardized_regime_beta_GLD_Overheating,regime_feature_mean_GLD_Overheating,regime_feature_std_GLD_Overheating,regime_beta_GLD_Slowdown,standardized_regime_beta_GLD_Slowdown,regime_feature_mean_GLD_Slowdown,regime_feature_std_GLD_Slowdown,regime_beta_GLD_Stagflation,standardized_regime_beta_GLD_Stagflation,regime_feature_mean_GLD_Stagflation,regime_feature_std_GLD_Stagflation,expected_return_GSG,predictive_std_GSG,training_observations_GSG,last_training_month_GSG,used_mean_fallback_GSG,regime_intercept_GSG,standardized_regime_intercept_GSG,regime_beta_GSG_Overheating,standardized_regime_beta_GSG_Overheating,regime_feature_mean_GSG_Overheating,regime_feature_std_GSG_Overheating,regime_beta_GSG_Slowdown,standardized_regime_beta_GSG_Slowdown,regime_feature_mean_GSG_Slowdown,regime_feature_std_GSG_Slowdown,regime_beta_GSG_Stagflation,standardized_regime_beta_GSG_Stagflation,regime_feature_mean_GSG_Stagflation,regime_feature_std_GSG_Stagflation
2012-03,2012-02,2012-02-29,2011-03-15,2012-02-29,252,0.09819259341460758,-0.005657494139720045,-0.005634338030692448,1.6565110698490104,-0.005657494139720054,0.007407875372458822,2.2223626117376465e-05,9.324829102204668e-07,1.4751594094596426e-05,0.18497537682135398,0.1461114785756799,0.3737160173130781,0.295197127289888,0.3333274164131882,0.3333362917934059,0.3333362917934059,0.0,0.012231528140689773,0.0012020542128207906,0.13956601241135252,2.3157609800351353e-05,0.011607343424479026,True,False,False,0,closed-form Bayesian z-score betting size,0,-0.011607343424479026,0.12010266672247327,-0.060589972053703346,0.0,0.009897333277526732,0.09941002794629666,4.200557066875242,14.58567631442544,14.14704225066833,-0.7030314244993028,0.9999733740956618,1.0,1.0,0.0,2.999973374095662,0.01154397419967982,0.002748200778109481,68,2012-02,False,0.011125708262542933,0.010075642646784377,-0.05104085871252793,-0.006525100646400211,0.17286861018796632,0.12784073017170128,0.03190035169097981,0.0060273452780893666,0.3416246952829453,0.18894290998659014,-0.013705252319307928,-0.002335465408657896,0.22798932557930854,0.17040659699257762,0.005384359071708089,0.00036915388464934477,68,2012-02,False,0.005592731318327555,0.004775590690608062,-0.007059410862918317,-0.0009024802392975174,0.17286861018796632,0.12784073017170128,-0.004387101321826073,-0.0008289116901518342,0.3416246952829453,0.18894290998659014,0.008342285606181384,0.0014215805012895322,0.22798932557930854,0.17040659699257762,0.019766232843935947,0.001397198968781065,68,2012-02,False,0.020350146863950702,0.01962029416744005,-0.00032907285616934714,-4.206891421237657e-05,0.17286861018796632,0.12784073017170128,-0.004889842251939848,-0.0009239010244568958,0.3416246952829453,0.18894290998659014,0.004375312473739261,0.000745582109429084,0.22798932557930854,0.17040659699257762,-0.0016069147902147245,0.0022856941158201642,68,2012-02,False,0.00388260914529977,0.0006362497785834096,0.016879298447096788,0.0021578618382629166,0.17286861018796632,0.12784073017170128,-0.0003732104814991853,-7.051547441195254e-05,0.3416246952829453,0.18894290998659014,-0.0264782673392986,-0.004512071431549587,0.22798932557930854,0.17040659699257762
2012-04,2012-03,2012-03-31,2011-04-14,2012-03-30,252,0.1060239543779702,0.0014223648505707245,0.0014345049472391962,1.6588672329693448,-0.004243176309956076,0.003468599048134763,1.0405797144404289e-05,1.7342995240673675e-06,1.4414494458400385e-05,0.13328679784630257,0.08649764791853536,0.47315647152370116,0.307059082711461,0.3328947800700974,0.3335526100761444,0.33355260985375823,0.0,0.013859265866052418,0.001194494533383438,0.15914422319232838,1.214159782848744e-05,0.013249877001532212,True,False,False,0,closed-form Bayesian z-score betting size,0,-0.013249877001532212,0.11972441021195826,-0.06046105957952382,0.0,0.010275589788041745,0.09953894042047617,3.0943881753006828,7.344486086083066,6.173741323782611,-0.7395724902229179,0.9980278073495945,0.9999999999997935,0.9999999993330737,0.0,2.9980278066824617,0.017395002314182798,0.005621467420612968,69,2012-03,False,0.0110104584051772,0.0098976094219306,-0.05121910913724423,-0.006501657429538493,0.17248082567184622,0.12693812014802852,0.03195913823132413,0.005995159287910703,0.34208978690657044,0.18758826488114325,-0.014025954427339298,-0.0023751882300179525,0.22896335169105608,0.16934236043062076,0.005377082131072032,0.0007321250347605624,69,2012-03,False,0.005582755224168989,0.004715681383841981,-0.007053233995279085,-0.0008953242643248957,0.17248082567184622,0.12693812014802852,-0.004466953035138484,-0.0008379479691671848,0.34208978690657044,0.18758826488114325,0.008200320186092855,0.0013886615765998315,0.22896335169105608,0.16934236043062076,0.018812686309641013,0.003047210001684133,69,2012-03,False,0.019888983480588294,0.019113679447105347,-0.00024385378716606422,-3.0954341333837634e-05,0.17248082567184622,0.12693812014802852,-0.004995551634237852,-0.0009371068631908382,0.34208978690657044,0.18758826488114325,0.0042613075669173574,0.0007216198819026508,0.22896335169105608,0.16934236043062076,-0.00365840102283882,0.004946642920339188,69,2012-03,False,0.00376152827869081,0.00020727933366094498,0.018279380893924484,0.002320350248144563,0.17248082567184622,0.12693812014802852,-0.0004365271805798004,-8.188737637842224e-05,0.34208978690657044,0.18758826488114325,-0.02864109088099458,-0.004850149935095549,0.22896335169105608,0.16934236043062076
2012-05,2012-04,2012-04-30,2011-05-13,2012-04-30,252,0.11655059839984785,-0.02445974172525782,-0.024453313903219476,1.6182917688944216,-0.028599131038577585,0.0021001777739666216,6.300533321899865e-06,1.2728871644232531e-07,1.4355317455916068e-05,0.15843671692654096,0.07471027590642249,0.5211204800219603,0.2457325271450762,0.33316063481946656,0.3334196997418815,0.333419665438652,0.0,0.014235746732355444,0.0011792796357940336,0.1637532829735011,6.429326729889398e-06,0.013639677587728537,True,False,False,0,closed-form Bayesian z-score betting size,0,-0.013639677587728537,0.11895947053315428,-0.060540279407032785,0.0,0.011040529466845722,0.09945972059296722,3.3608629401213235,6.313783958325028,5.321075943902679,-0.4103956400793314,0.9992230062790737,0.999999999727706,0.9999998968446744,0.0,2.999222902851454,0.019919135272409717,0.005926791906512754,70,2012-04,False,0.010905407541008726,0.009708818106185308,-0.050534891622585,-0.006389292497649475,0.17125249456108463,0.12643328782353574,0.03137543352935469,0.005863494645030457,0.3439621681153866,0.18688170920553504,-0.014492088595932977,-0.0024400286356650856,0.23007900499134756,0.16836970182129918,0.004790063971975079,0.0007586677028533973,70,2012-04,False,0.005595961140822665,0.004753184335981951,-0.007177286353633632,-0.0009074479113408963,0.17125249456108463,0.12643328782353574,-0.004437641344739342,-0.0008293139993460372,0.3439621681153866,0.18688170920553504,0.008313370990652673,0.001399719794826029,0.23007900499134756,0.16836970182129918,0.018002457295874994,0.003383236301391953,70,2012-04,False,0.019668223326269177,0.018844498841586864,-9.629234027205238e-05,-1.2174557172818241e-05,0.17125249456108463,0.12643328782353574,-0.005179724201759684,-0.0009679957120381253,0.3439621681153866,0.18688170920553504,0.004235045198974366,0.0007130532973510387,0.23007900499134756,0.16836970182129918,-0.002205835265398603,0.005374899365334887,70,2012-04,False,0.0038531299131900833,0.00014299071786615577,0.01876084409644884,0.0023719952014587976,0.17125249456108463,0.12643328782353574,-0.0004331815678502305,-8.095371179618453e-05,0.3439621681153866,0.18688170920553504,-0.029441984399670655,-0.00495713813439989,0.23007900499134756,0.16836970182129918
2012-06,2012-05,2012-05-31,2011-06-15,2012-05-31,252,0.11464799569175879,-0.015155961082314246,-0.015092143574724678,1.5937650018252283,-0.04332164480388312,0.0198264870851613,5.94794612554839e-05,4.338046334084051e-06,1.3663058631366168e-05,0.2160469939491774,0.07443553682675076,0.5277051118042363,0.1818123574198354,0.3329429081445848,0.33352863836043617,0.33352845349497895,0.0,0.01328488074159094,0.001188888309554262,0.15228523904176572,6.381900780991758e-05,0.012626617579003891,True,False,False,0,closed-form Bayesian z-score betting size,0,-0.012626617579003891,0.11944312334601412,-0.05648366835755746,0.0,0.010556876653985886,0.10351633164244255,3.1286411598604302,5.858802479378133,5.004891935373201,-0.42067024477036824,0.9982438336600823,0.9999999953378318,0.9999994410662187,0.0,2.998243270064133,0.018138645839773745,0.005797611459085617,71,2012-05,False,0.01002616885327835,0.008401004876401493,-0.044400854775698446,-0.0055966721754870915,0.16989274500256826,0.12604874847027206,0.026536289782398973,0.004955107052636081,0.34645735560702845,0.18672945966706736,-0.014222670867350193,-0.002377647373935379,0.2302994771343578,0.1671730574454582,0.004320831295130177,0.0007374939350385474,71,2012-05,False,0.0055679774235391725,0.004805817874323449,-0.007242605244651795,-0.0009129213267525874,0.16989274500256826,0.12604874847027206,-0.00423992110304047,-0.0007917181766017433,0.34645735560702845,0.18672945966706736,0.008411909632690128,0.0014062446522517102,0.2302994771343578,0.1671730574454582,0.01740369136910669,0.003477336093133636,71,2012-05,False,0.019463498239970754,0.018596691996123158,5.1993717394340976e-05,6.553743005873695e-06,0.16989274500256826,0.12604874847027206,-0.005399073097683146,-0.0010081660022333734,0.34645735560702845,0.18672945966706736,0.0043200662081976995,0.0007221986763912169,0.2302994771343578,0.1671730574454582,-0.0023974549780547473,0.005699131345416286,71,2012-05,False,0.003349893930489868,-0.001334001425331541,0.022953902933164343,0.0028933107372334723,0.16989274500256826,0.12604874847027206,-0.0026732829429149513,-0.0004991806794676965,0.34645735560702845,0.18672945966706736,-0.03324982969891912,-0.005558475690309109,0.2302994771343578,0.1671730574454582
2012-07,2012-06,2012-06-30,2011-07-14,2012-06-29,252,0.10708936740338706,0.013842100554292124,0.013894779412772937,1.6158260572404046,-0.03007920681314369,0.015051102423089269,4.515330726926781e-05,7.525551211544662e-06,1.3458900726209578e-05,0.1683578290263289,0.04680388107480439,0.6141133130146738,0.17072497688419297,0.33199571542942213,0.3343071061328583,0.33369717843771957,0.0,0.013673018442285469,0.001225671941014754,0.1567221896613371,5.268035877192711e-05,0.013007502113006166,True,False,False,0,closed-form Bayesian z-score betting size,0,-0.013007502113006166,0.12127680442762766,-0.05827695128350144,0.0,0.008723195572372347,0.10172304871649857,2.693877091497487,3.791598043123529,3.094137290835007,-0.4446498867896402,0.9929373796650351,0.999850318964518,0.9980261387740814,0.0,2.9908138374036346,0.021668105782760315,0.008043464882325173,72,2012-06,False,0.01002573568817376,0.008448855115114146,-0.04438159466466388,-0.005577102323516731,0.16856695044457076,0.12566250414515087,0.026306618756885027,0.004909766182957685,0.34897468555421196,0.1866361552707221,-0.014266476237247501,-0.0023695181141877735,0.2296260449161006,0.16608993522880852,0.003988303954868719,0.0010518794211590908,72,2012-06,False,0.005580126551992475,0.004766353193862792,-0.007270706105151504,-0.0009136551360767746,0.16856695044457076,0.12566250414515087,-0.0043922159481734014,-0.0008197462976858329,0.34897468555421196,0.1866361552707221,0.008468549713970569,0.0014065408734753168,0.2296260449161006,0.16608993522880852,0.015421112733105105,0.0049839781766579105,72,2012-06,False,0.018527251389975883,0.017518408358644693,0.0007651240850034196,9.614740850329698e-05,0.16856695044457076,0.12566250414515087,-0.0064738987364655375,-0.0012082635697859138,0.34897468555421196,0.1866361552707221,0.004883632042809846,0.0008111221296716212,0.2296260449161006,0.16608993522880852,-0.0035405084674485754,0.007962463440643037,72,2012-06,False,0.003185927513560947,-0.0017301903543069349,0.024123790974539334,0.003031455983334802,0.16856695044457076,0.12566250414515087,-0.0033188543078975325,-0.0006194182079296689,0.34897468555421196,0.1866361552707221,-0.03407451280175245,-0.005659433624196271,0.2296260449161006,0.16608993522880852
2012-08,2012-07,2012-07-31,2011-08-15,2012-07-31,252,0.07448670612725515,0.025130852186203322,0.02517140652923204,1.6564331430435288,-0.00570427072723978,0.013182412432919063,3.954723729875719e-05,1.0071057299615958e-06,1.629248522643306e-05,0.1395093436997862,0.020773912948483672,0.730883151543366,0.10883359180836398,0.3300960583138874,0.33332580948522983,0.32445342436715646,0.012124707833726427,0.014554553672803373,0.0012373797603728329,0.16723036551140347,4.055434424210412e-05,0.013895309448374853,True,False,False,0,closed-form Bayesian z-score betting size,0,-0.013895309448374853,0.12185465573573295,-0.06064066364914704,0.0,0.008145344264267051,0.09935933635085296,2.3352028590972727,2.577921284780887,2.0936311737778057,0.04515142724404264,0.980467174143623,0.9900603362683946,0.9637071516558131,0.036013389822869835,2.9702480518907004,0.02595840602142162,0.011116124631440565,73,2012-07,False,0.010026275511226887,0.008399736224492076,-0.043549519285798866,-0.005469730138563933,0.16689896319293013,0.12559794524178747,0.025131549013618314,0.004722608931304911,0.352606721546821,0.1879155530264298,-0.01407103531187513,-0.0023227974245047314,0.22881918097045809,0.1650765116440598,0.003932598633127886,0.0015254921305567098,73,2012-07,False,0.0051878152003604384,0.004978256042822258,-0.006753334976476195,-0.0008482049965749051,0.16689896319293013,0.12559794524178747,-0.0027546565878924564,-0.000517642816111709,0.352606721546821,0.1879155530264298,0.008254884352628741,0.0013626875129570852,0.22881918097045809,0.1650765116440598,0.014390264416432715,0.00687335219147818,73,2012-07,False,0.01849635396505259,0.017504844701173965,0.0007663862991006789,9.625654442850322e-05,0.16689896319293013,0.12559794524178747,-0.006373857082563318,-0.0011977468785813123,0.352606721546821,0.1879155530264298,0.004929859909919353,0.0008138040768233857,0.22881918097045809,0.1650765116440598,0.0004931232054672996,0.010921541921631351,73,2012-07,False,0.003745555347929702,-0.00042998579861274237,0.020487264591104604,0.0025731583362675675,0.16689896319293013,0.12559794524178747,-0.00011663603986722772,-2.191772593446281e-05,0.352606721546821,0.1879155530264298,-0.033011733027750303,-0.005449461731546016,0.22881918097045809,0.1650765116440598
2012-09,2012-08,2012-08-31,2011-09-15,2012-08-31,252,0.057002987934446685,0.01888109727735515,0.0190799867932675,1.687708418350769,0.0,0.06084826917749276,0.00018254480753247828,1.6344708379874346e-05,1.661113233184959e-05,0.10374140660808509,0.011617002980822709,0.7955550294105705,0.0890865610005217,0.3095762201080274,0.31011630139158836,0.3068667305244076,0.07344074797597656,0.01453935606077591,0.0011831308379179485,0.16737348770180324,0.00019888951605096666,0.01374890112576597,True,False,False,0,closed-form Bayesian z-score betting size,0,-0.01374890112576597,0.11915355661924398,-0.07314369443209698,1.1102230246251565e-16,0.010846443380756021,0.08685630556790302,2.2040796182714857,2.228875774520116,2.0965870367024593,0.2932928337831111,0.972481254736784,0.9741778286019018,0.9639698521844324,0.23070166925471058,3.141330604777829,0.027065020857543393,0.01227951142652855,74,2012-08,False,0.010221635368567534,0.008416628447800759,-0.04270320754820182,-0.005375738157867033,0.16492430035178895,0.12588605087332366,0.023326587723907354,0.004472517535932389,0.35771856519542294,0.1917347530152693,-0.013673391257972437,-0.002249740842043606,0.22719775408988924,0.16453422560638475,0.0038365803900190076,0.001721307411511095,74,2012-08,False,0.005071812483368059,0.005000015137803621,-0.006601551391158564,-0.0008310432342702476,0.16492430035178895,0.12588605087332366,-0.0023765081204955157,-0.0004556591975219895,0.35771856519542294,0.1917347530152693,0.008217862810206285,0.0013521196936168,0.22719775408988924,0.16453422560638475,0.01532426843385759,0.00730914966352163,74,2012-08,False,0.01879365894466848,0.018059861976624604,0.00023836120278419924,3.0006350499918325e-05,0.16492430035178895,0.12588605087332366,-0.004836051467713391,-0.0009272391337311575,0.35771856519542294,0.1917347530152693,0.004211471514894526,0.000692931204366519,0.22719775408988924,0.16453422560638475,0.003654305565080007,0.01245958013342512,74,2012-08,False,0.004271134380392034,0.00045045315969740636,0.019996132995610216,0.0025172342155551333,0.16492430035178895,0.12588605087332366,0.00296376324263606,0.0005682564133225586,0.35771856519542294,0.1917347530152693,-0.03599825461406548,-0.005922944946106731,0.22719775408988924,0.16453422560638475
2012-10,2012-09,2012-09-30,2011-10-13,2012-09-28,252,0.04048306702877155,-0.029883946036971573,-0.029723619840001846,1.637273031050632,-0.02988394603697142,0.048327369363307254,0.00014498210808992177,1.534408887980698e-05,1.4260272082632197e-05,0.11377464950740371,0.01595476898929712,0.7632403778150006,0.1070302036882985,0.32589493049889356,0.3277227552922796,0.3261207881897635,0.02026152601906344,0.015314288868049416,0.0008466402425443032,0.17869162496132718,0.0001603261971631313,0.014730642549614132,True,False,False,0,closed-form Bayesian z-score betting size,0,-0.014730642549614132,0.10079525242059587,-0.06125628344874025,2.220446049250313e-16,0.02920474757940414,0.09874371655125976,2.4506899801844555,2.6224656373344315,2.4683141347890216,0.07688565893236422,0.985741730165351,0.9912703929509712,0.9864248870055892,0.06128549371187497,3.024722503833786,0.02706756491197177,0.011044875170189615,75,2012-09,False,0.010741114090339381,0.00892567441491896,-0.04515439173243868,-0.005702075448864285,0.1628802030535094,0.12627953184823756,0.024410242861911784,0.00480958844416944,0.3635563847182916,0.1970315687302735,-0.014799600667105676,-0.0024300209494125024,0.2253562715153643,0.16419503499263916,0.003937672959977953,0.0015015155599828356,75,2012-09,False,0.005105786667660775,0.004963347587496889,-0.006657308593782379,-0.0008406818125920876,0.1628802030535094,0.12627953184823756,-0.0025555556270507197,-0.000503525134175281,0.3635563847182916,0.1970315687302735,0.008302379372525013,0.00136320947159391,0.2253562715153643,0.16419503499263916,0.015901555457560772,0.006442273790616992,75,2012-09,False,0.018778671824318083,0.01814496819623792,0.00016654881191009583,2.1031705997887073e-05,0.1628802030535094,0.12627953184823756,-0.0043447919561991274,-0.0008560611749365878,0.3635563847182916,0.1970315687302735,0.0040768589105088715,0.0006693999914710569,0.2253562715153643,0.16419503499263916,0.0008298413024482815,0.010793187103700147,75,2012-09,False,0.004031013771647903,-0.00019882472142144781,0.019731497977925956,0.002491684327316936,0.1628802030535094,0.12627953184823756,3.270462937261121e-05,6.443844430027766e-06,0.3635563847182916,0.1970315687302735,-0.0330836094196464,-0.005432164406341648,0.2253562715153643,0.16419503499263916
2012-11,2012-10,2012-10-31,2011-11-15,2012-10-31,252,0.03966209738386201,-0.004439997920351883,-0.0043720382360572015,1.630003542197719,-0.0341912592990673,0.020890600248577914,6.267180074573374e-05,5.2878835489469615e-06,1.4199291297594191e-05,0.12101846742473263,0.01649654852323969,0.7590197348797995,0.10346524917222816,0.3310419663224009,0.3380710585736346,0.33088697510396453,0.0,0.01348689025603226,0.0007433917113434651,0.1573823328043263,6.795968516065533e-05,0.013047234715199871,True,False,False,0,closed-form Bayesian z-score betting size,0,-0.013047234715199871,0.09444946022144109,-0.05824570548616581,0.0,0.03555053977855892,0.10175429451383419,2.222743363240973,2.772843267634984,2.2160362441426487,-0.09291030155773687,0.9737668899106757,0.9944431122531718,0.9733109799895956,0.0,2.941520982153443,0.022319316325822767,0.010041337517831596,76,2012-10,False,0.010340319015935545,0.008159852145853692,-0.0386230686506613,-0.0048882129090232086,0.16094697365792768,0.12656200244564236,0.018266999742187782,0.0036718831454804197,0.3688153846274589,0.20101183540284265,-0.012070416640920621,-0.001975450714505196,0.22379934957027137,0.16366052417843688,0.00394034836798202,0.0014210497989462006,76,2012-10,False,0.005066789742280852,0.004954431359841853,-0.006610599645638437,-0.0008366507285184544,0.16094697365792768,0.12656200244564236,-0.0024762884020608352,-0.0004977632766850208,0.3688153846274589,0.20101183540284265,0.008332869991026033,0.0013637618706420873,0.22379934957027137,0.16366052417843688,0.01440413950156283,0.006499956640887693,76,2012-10,False,0.018167986805937338,0.017342482852712754,0.0009411349321390277,0.00011911192158305908,0.16094697365792768,0.12656200244564236,-0.00565443959811142,-0.0011366092817908884,0.3688153846274589,0.20101183540284265,0.004952952477308375,0.0008106027986671761,0.22379934957027137,0.16366052417843688,-0.0009539037304031205,0.01026693180852868,76,2012-10,False,0.003739031616749323,-0.0009084662710949732,0.02051341548672466,0.0025962189409993244,0.16094697365792768,0.12656200244564236,-0.002304764550354768,-0.00046328495243821933,0.3688153846274589,0.20101183540284265,-0.03172054529799437,-0.00519140107069561,0.22379934957027137,0.16366052417843688
2012-12,2012-11,2012-11-30,2011-12-15,2012-11-30,252,0.035539899479768156,0.013299834033640505,0.013303414505036547,1.6516823187831948,-0.021346163339505564,0.0011860496617841776,3.558148985352533e-06,2.232241068983454e-08,1.4020426724841526e-05,0.1292502311894703,0.011855669470831677,0.7867301111253917,0.07216398821430645,0.3389396819974522,0.34074165833982684,0.32031865966272094,0.0,0.013124454623559066,0.0006791892110901729,0.15341832021616775,3.5819950816840786e-06,0.012781278022932295,True,False,False,0,closed-form Bayesian z-score betting size,0,-0.012781278022932295,0.09027884875806777,-0.06082609966804306,0.0,0.039721151241932234,0.09917390033195694,2.2179117617337014,2.301107596964306,1.750450164258454,-0.022430157544240954,0.9734391506044839,0.9786144499668752,0.9199593336114291,0.0,2.8720129341827882,0.023380506001736648,0.010541675464789695,77,2012-11,False,0.010587411150318549,0.008350161108677723,-0.03914291426284022,-0.0049633098183118046,0.15907099411072392,0.1267997008343258,0.01797888408139823,0.0036780551653751783,0.37388297359177497,0.20457638798509534,-0.012296564923633277,-0.0020062776209190058,0.22223656904562145,0.16315756744902454,0.003421033739253275,0.0014866900373395886,77,2012-11,False,0.005163988117665913,0.004890088095428323,-0.006750854445505917,-0.0008560063240662286,0.15907099411072392,0.1267997008343258,-0.002889841416798515,-0.0005911933188983707,0.37388297359177497,0.20457638798509534,0.008461377961793104,0.0013805378455129483,0.22223656904562145,0.16315756744902454,0.012594285481492249,0.007194883772556636,77,2012-11,False,0.017688783461993502,0.016649237426188308,0.0016877290950624776,0.00021400354434330957,0.15907099411072392,0.1267997008343258,-0.007048855606940568,-0.0014420294194963882,0.37388297359177497,0.20457638798509534,0.00597305978802758,0.0009745499052421661,0.22223656904562145,0.16315756744902454,-0.000242142369433493,0.0107953931645774,77,2012-11,False,0.003789952856130541,-0.0009742391046721926,0.020884877836337606,0.0026481962616090498,0.15907099411072392,0.1267997008343258,-0.002485883247653445,-0.0005085530157576,0.37388297359177497,0.20457638798509534,-0.03220415456470682,-0.005254351520529965,0.22223656904562145,0.16315756744902454
2013-01,2012-12,2012-12-31,2012-01-13,2012-12-31,252,0.03002418812746181,-0.0020615151704176404,-0.002016791702996297,1.6482773506263126,-0.023363673070368574,0.014451550602659758,4.335465180797927e-05,1.3688156133641553e-06,1.282125808284013e-05,0.1027413034182501,0.005794079333884558,0.84387445278066,0.04759016446720528,0.35352025415186716,0.3306107300569087,0.3040866923280835,0.011782323463140721,0.013743576990661172,0.0006242207262561619,0.1611775995303971,4.47234680789324e-05,0.013386743159454158,True,False,False,0,closed-form Bayesian z-score betting size,0,-0.013386743159454158,0.08654853387015832,-0.0671613850338109,2.220446049250313e-16,0.04345146612984169,0.0928386149661891,2.2550332194846145,1.7094294165704498,1.4030925300704524,0.04077446950652024,0.9758687562728754,0.9126285641685032,0.8394107515940528,0.03252430719016308,2.7604323792255943,0.026510626702137784,0.011756202291422014,78,2012-12,False,0.011141689909349434,0.008870209041120514,-0.041897755267209756,-0.005324017426547656,0.15718361815380222,0.12707166273211698,0.019265621667806,0.004017846952760666,0.3791758856114367,0.20855008065868577,-0.013575709159945916,-0.0022126079283604767,0.22031256159906612,0.1629828616900991,0.002821072704630631,0.0016503007829889932,78,2012-12,False,0.005278659421641565,0.00481784201717586,-0.006952518386568837,-0.0008834680715569174,0.15718361815380222,0.12707166273211698,-0.003351616092299447,-0.000698979806385999,0.3791758856114367,0.20855008065868577,0.008637077146359464,0.0014076955499518202,0.22031256159906612,0.1629828616900991,0.011290132177897878,0.008046605577275061,78,2012-12,False,0.017445412783169963,0.016314850063928982,0.002078670945960064,0.00026414017337608785,0.15718361815380222,0.12707166273211698,-0.007680810679716597,-0.0016018336867789913,0.3791758856114367,0.20855008065868577,0.006604627723702708,0.0010764411268068324,0.22031256159906612,0.1629828616900991,0.0004818782024216046,0.01181813542281764,78,2012-12,False,0.003874388007501277,-0.0009179290234931228,0.021105090735143894,0.0026818589718269315,0.15718361815380222,0.12707166273211698,-0.002313750242661823,-0.00048253279973117704,0.3791758856114367,0.20855008065868577,-0.03282778432772891,-0.005350366232678644,0.22031256159906612,0.1629828616900991
