month,asset,asset_monthly_return,portfolio_weight,portfolio_gross_contribution,expected_return,predictive_std,z_score,betting_size,portfolio_gross_return,portfolio_net_return,portfolio_nav,portfolio_drawdown,portfolio_turnover,portfolio_trade_cost,portfolio_fx_cost,asset_cumulative_nav,asset_cumulative_pnl,portfolio_gross_contribution_cumulative
2009-02,KODEX200,-0.0902861749294641,0.1684714022636622,-0.015210638495389119,0.0120456952522829,0.022719244057478,0.5301978895868296,0.4040252658788157,0.0572449284611984,0.0566862727499431,1.316054361151061,0.0,0.1684714022636622,0.0005054142067909,5.324150446434064e-05,0.5581337839508719,-0.4418662160491281,-0.06665577615955134
2009-03,KODEX200,0.166888199675085,0.0042542513036831,0.0007099843410370559,0.0001940115595659,0.0181266754107567,0.0107030966886945,0.0085396725548601,-0.0667905184925623,-0.0672312614422083,1.2275743663243557,-0.0672312614422083,0.1407081501630624,0.0004221244504891,1.861849915679706e-05,0.6512797263322757,-0.3487202736677243,-0.06594579181851429
2009-04,KODEX200,0.1375719278392984,0.2424178377960932,0.033349889288242875,0.0172990553385843,0.0189086077329228,0.9148772655780492,0.6397439337014461,-0.0102037106332934,-0.0109541142326337,1.2141273764865856,-0.0774489167569999,0.2370983079980231,0.000711294923994,3.910867534619478e-05,0.7408775338464576,-0.2591224661535424,-0.03259590253027141
2009-05,KODEX200,0.0011155144620287,0.3231548747760185,0.0003604839362877222,0.0329793111904415,0.0164859751859407,2.000446489726996,0.9545479274057138,0.0331570680311079,0.0330075330517427,1.2542027259949924,-0.0469977813849354,0.0490877492276256,0.0001472632476828,2.271731682291306e-06,0.7417039934500556,-0.25829600654994445,-0.03223541859398369
2009-06,KODEX200,0.0027865801644906,0.3416067627955221,0.0009519146292618473,0.0563715372028029,0.026327538953839,2.1411624269796343,0.9677390581487552,-0.0102099158720331,-0.0104148801779401,1.2411403548849087,-0.0569231853011225,0.0657123162858544,0.0001971369488575,7.827357049512367e-06,0.743770811086127,-0.25622918891387303,-0.03128350396472184
2009-07,KODEX200,0.1398350514645503,0.3738450055998306,0.05227663559781741,0.0530979358631538,0.027582206199486,1.9250793601906773,0.9457805693355724,0.0424484687605111,0.0419553684767552,1.2932128558054758,-0.0173560500385464,0.1448504747040928,0.0004345514241122,5.854885964368924e-05,0.8477760407321859,-0.15222395926781407,0.020993131633095567
2009-08,KODEX200,0.0163738173680807,0.4513900607946723,0.007390978417218808,0.073346809302852,0.0286028679133989,2.564316610660323,0.98966208055615,0.0170701703976044,0.0168418424127115,1.3149929429290446,-0.000806515485491,0.0713251498812841,0.0002139754496438,1.4352535249040164e-05,0.8616573707921693,-0.1383426292078307,0.028384110050314375
2009-09,KODEX200,0.0675641068481869,0.4031405414011479,0.02723783061406307,0.0602344219097475,0.0233156047607478,2.583438110563318,0.9902178984065386,0.0040891847347505,0.0039301233734249,1.320161027429939,0.0,0.0479404681151761,0.0001438214043455,1.5239956980027695e-05,0.9198744814588993,-0.08012551854110073,0.055621940664377444
2009-10,KODEX200,-0.0765769708459398,0.344611899429999,-0.02638933537581497,0.0452730776144229,0.0132980315403014,3.404494678570801,0.999337134081698,-0.0003793149525166,-0.0010979524994342,1.3187115533302165,-0.0010979524994342,0.2173269767122839,0.0006519809301368,6.665661678081768e-05,0.8494332801102971,-0.15056671988970294,0.029232605288562474
2009-11,KODEX200,0.0082932399582273,0.3051041818605605,0.0025303021924282494,0.0337313928145084,0.0126039266648043,2.676260637782128,0.9925551276369752,0.0313728442703247,0.0310817404216126,1.3596994035218075,0.0,0.0908612123543035,0.0002725836370629,1.8520211649157905e-05,0.856477834130756,-0.14352216586924404,0.031762907480990726
2009-12,KODEX200,0.0921625109196637,0.2963310174303089,0.027310610629755896,0.0283250216867255,0.0138129863289636,2.0506081025601515,0.9596948733155146,0.0058247858969468,0.0057557757776399,1.36752552841347,0.0,0.0199951309874284,5.998539296228529e-05,9.024726344651833e-06,0.9354129818712817,-0.06458701812871825,0.05907351811074662
2010-01,KODEX200,-0.0527131915183503,0.2917008828816767,-0.015376484505413696,0.0268034390226529,0.0105808220957881,2.53320949733408,0.988697661920521,-0.0224658822997482,-0.0225726249659619,1.3366568875292135,-0.022572624965962,0.0304979046324881,9.149371389746442e-05,1.5248952316244069e-05,0.8861043782091498,-0.11389562179085022,0.04369703360533292
2010-02,KODEX200,0.0014030359355419,0.0294416928356675,4.1307753051628e-05,0.0009600983453808,0.0105801621056531,0.0907451450926103,0.0723049020090407,0.0169154253971267,0.0160794905132103,1.3581496492716572,-0.0068560907617499,0.2532332474787885,0.0007596997424363,7.623514148006241e-05,0.8873476144944182,-0.11265238550558176,0.04373834135838455
2010-03,KODEX200,0.0515991938446132,0.0,0.0,-0.0097290430323879,0.0115529729652547,-0.8421246255528975,0.0,-0.001998751585883,-0.0022170679575053,1.35513853920276,-0.0090579583001135,0.0649503712876391,0.0001948511138629,2.3465257759434727e-05,0.9331340360622709,-0.06686596393772914,0.04373834135838455
2010-04,KODEX200,0.0280275512992209,0.0,0.0,-0.0036815371820656,0.0136869546068626,-0.2689814708832112,0.0,0.0227836269457551,0.0227333632474107,1.385945395865022,0.0,0.016355898976391,4.9067696929173134e-05,1.1960014152739978e-06,0.9592874981270553,-0.04071250187294473,0.04373834135838455
2010-05,KODEX200,-0.0603933403597,0.0,-0.0,-0.0022141313136569,0.0150936035572349,-0.1466933529333131,0.0,0.0362869998470638,0.0362631634965452,1.4362041603525595,0.0,0.0072006021125815,2.1601806337744627e-05,2.2345441808548224e-06,0.9013529217498629,-0.09864707825013708,0.04373834135838455
2010-06,KODEX200,0.0274796799530556,0.0,0.0,-0.0289683579727727,0.0172111329588838,-1.6831174357885703,0.0,0.0090542541015148,0.0089808970023565,1.4491025619910418,0.0,0.0219448323166822,6.583449695004666e-05,7.522602208191884e-06,0.9261218115643007,-0.07387818843569927,0.04373834135838455
2010-07,KODEX200,0.0493979945804525,0.0,0.0,-0.0332617207675019,0.0189395491859908,-1.7562044608804606,0.0,-0.0279489557022632,-0.0281357437147565,1.4083309836904647,-0.0281357437147565,0.0533680035695292,0.0001601040107085,2.668400178476467e-05,0.971870371792793,-0.02812962820720699,0.04373834135838455
2010-08,KODEX200,-0.0108221961180904,0.0,-0.0,-0.0201384389292597,0.0159398915589417,-1.2633987411264902,0.0,0.0244656234751641,0.0243258270796181,1.4425897996705876,-0.0044943418714998,0.0419340677092041,0.0001258022031276,1.3994192418406356e-05,0.9613526000278899,-0.038647399972110086,0.04373834135838455
2010-09,KODEX200,0.0656455019525301,0.0,0.0,-0.0155062589182786,0.0133142760106676,-1.1646340293572652,0.0,0.0071333994097019,0.0068396509821513,1.452456610410746,0.0,0.0839281221573253,0.0002517843664719,4.196406107866264e-05,1.0244610740100908,0.02446107401009079,0.04373834135838455
2010-10,KODEX200,0.0075974601536021,0.0,0.0,-0.0042637211930004,0.0090465954607111,-0.4713067154950788,0.0,0.0094632889668226,0.0094377655301454,1.4661645553425124,0.0,0.0081909988298354,2.4572996489506407e-05,9.504401876786334e-07,1.032244376198799,0.03224437619879894,0.04373834135838455
2010-11,KODEX200,0.0271044869831764,0.0,0.0,-0.0090622329073048,0.0113244868886284,-0.8002334230617271,0.0,0.0364402312750427,0.0363801859354218,1.519503894477798,0.0,0.0191019625181049,5.730588755431485e-05,2.7394520666497723e-06,1.0602228304569363,0.06022283045693633,0.04373834135838455
2010-12,KODEX200,0.0962299697812789,0.0,0.0,-0.0055901445292398,0.0092569155757688,-0.6038884640876189,0.0,0.0052241003509666,0.0051664129631196,1.527354279095739,0.0,0.0182765572612762,5.4829671783828747e-05,2.8577160631892417e-06,1.1622480413932295,0.16224804139322946,0.04373834135838455
2011-01,KODEX200,0.0092308903508275,0.03498744166989,0.00032296523771072755,0.0009650642764206,0.0079338864974776,0.1216382761118929,0.0968145014007622,-0.0196998800253773,-0.01990294307798,1.4969554338189872,-0.0199029430779801,0.0675286778041902,0.0002025860334125,4.770191901550119e-07,1.1729766256237946,0.17297662562379457,0.04406130659609528
2011-02,KODEX200,-0.0674319134474142,0.0,-0.0,-0.0039055415207792,0.0120313995352339,-0.3246124035148083,0.0,0.0354574246059765,0.0352692783194385,1.549751971646145,0.0,0.0537560818679926,0.0001612682456039,2.687804093399629e-05,1.093880567328891,0.09388056732889094,0.04406130659609528
2011-03,KODEX200,0.0919226991108783,0.0,0.0,-0.003050564616199,0.0074602731645043,-0.4089078977313432,0.0,-0.0027162860942208,-0.0029818531969522,1.545130838775009,-0.0029818531969523,0.0783288395609522,0.0002349865186828,3.058058404860088e-05,1.1944330215827015,0.19443302158270148,0.04406130659609528
2011-04,KODEX200,0.0450385092171794,0.0,0.0,-0.0057205209110357,0.0126065794136463,-0.4537726470705751,0.0,0.0262947091157332,0.0260379635882796,1.5853628992941604,0.0,0.0770351651648809,0.0002311054954946,2.564003195900028e-05,1.2482285042345576,0.24822850423455756,0.04406130659609528
2011-05,KODEX200,-0.0228902883880944,0.0,-0.0,-0.0014575448579666,0.0106602376379502,-0.1367272388729676,0.0,-0.0154669850705922,-0.0155604541045244,1.560693932660678,-0.0155604541045243,0.0267054382663376,8.011631479901302e-05,1.335271913316885e-05,1.219656193798389,0.21965619379838897,0.04406130659609528
2011-06,KODEX200,-0.019580547735615,0.0,-0.0,-0.0022477120900833,0.0100903664152231,-0.222758222802721,0.0,-0.0285843677688197,-0.0286925356048639,1.5159136664295163,-0.0438065208259663,0.0335522180282008,0.0001006566540846,7.511181959590649e-06,1.195774657474681,0.19577465747468104,0.04406130659609528
2011-07,KODEX200,0.0074718029984761,0.0727717390103635,0.0005437360977419542,0.0012466620267185,0.0062958164228021,0.1980143547711078,0.1569661673793947,0.0371558556732014,0.0364956020020415,1.5712378482689835,-0.0089096641730834,0.1986949650797463,0.0005960848952392,6.416877592059454e-05,1.2047092501459022,0.20470925014590224,0.044605042693837235
2011-08,KODEX200,-0.1368795294253169,0.1784629415067691,-0.02442792345330441,0.002990924638947,0.0052049219308981,0.5746339097214751,0.4344610864647151,0.0381574065306191,0.0377992112065153,1.6306293995513734,0.0,0.1077739754202617,0.0003233219262607,3.487339784303195e-05,1.0398092148916047,0.039809214891604716,0.020177119240532823
2011-09,KODEX200,-0.090796774299791,0.0,-0.0,-0.0022896465985105,0.0063201278763918,-0.3622785239936816,0.0,0.0026894817784857,0.0022047584331618,1.634224543471396,0.0,0.1483734711947283,0.0004451204135841,3.960293173973982e-05,0.9453978922922488,-0.0546021077077512,0.020177119240532823
2011-10,KODEX200,0.1256210953800618,0.0,0.0,-0.000774124757087,0.0054440946278742,-0.1421953162098713,0.0,-0.0183022719217703,-0.0184884585449707,1.6040102507462513,-0.0184884585449708,0.0568114176329056,0.0001704342528987,1.5752370301719614e-05,1.0641598110920027,0.06415981109200275,0.020177119240532823
2011-11,KODEX200,0.0156563289250324,0.238987109902015,0.003741660801468814,0.0055675376117283,0.0062355109640386,0.892875923695333,0.6280763782309431,0.0280287312335272,0.0272581516242771,1.6477326053679873,0.0,0.238987109902015,0.000716961329706,5.361827954402437e-05,1.0808206471232595,0.08082064712325954,0.02391878004200164
2011-12,KODEX200,-0.0411063283122006,0.259652321363007,-0.010673353568972784,0.0072700025811717,0.0069936665457933,1.0395123264126302,0.7014334716540254,-0.0385058560951415,-0.0385870236357451,1.5841515083792648,-0.0385870236357451,0.0235414391192445,7.06243173577338e-05,1.0543223245944728e-05,1.0363920787560057,0.0363920787560057,0.013245426473028853
2012-01,KODEX200,0.0729593106062411,0.2543055220487759,0.018553955572038934,0.0076868223203647,0.0076967711970186,0.998707396075679,0.682063543230317,0.0458512750670529,0.04578744144846,1.65668575281467,0.0,0.0182381767408502,5.471453022255079e-05,9.119088370425132e-06,1.112006530339813,0.112006530339813,0.031799382045067784
2012-02,KODEX200,0.0436035416495699,0.3159008141814805,0.013774394308295228,0.014388984838355,0.0081216607299237,1.771680117754712,0.9235523281148031,0.0057681238406005,0.0055836423443303,1.665936093535335,0.0,0.0550037974394767,0.0001650113923184,1.947010395179535e-05,1.1604939534000789,0.16049395340007888,0.045573776353363016
2012-03,KODEX200,-0.0022086498681261,0.3333274164131882,-0.0007362035543038018,0.0115439741996798,0.0027482007781094,4.200557066875242,0.9999733740956618,-0.0056343380306924,-0.00565749413972,1.6565110698490104,-0.00565749413972,0.0074078753724588,2.2223626117376465e-05,9.324829102204668e-07,1.1579308285829406,0.1579308285829406,0.044837572799059214
2012-04,KODEX200,-0.0033177826802399,0.3328947800700974,-0.0011044725356588398,0.0173950023141827,0.0056214674206129,3.0943881753006828,0.9980278073495944,0.0014345049472391,0.0014223648505707,1.6588672329693448,-0.004243176309956,0.0034685990481347,1.0405797144404287e-05,1.7342995240673675e-06,1.1540890657349523,0.1540890657349523,0.043733100263400375
2012-05,KODEX200,-0.0831459212084655,0.3331606348194665,-0.027700947892461712,0.0199191352724097,0.0059267919065127,3.3608629401213235,0.9992230062790736,-0.0244533139032194,-0.0244597417252578,1.6182917688944216,-0.0285991310385775,0.0021001777739666,6.300533321899865e-06,1.2728871644232534e-07,1.0581312672078023,0.05813126720780226,0.016032152370938663
2012-06,KODEX200,0.0118462220637123,0.3329429081445848,0.003944115624418918,0.0181386458397737,0.0057976114590856,3.1286411598604302,0.9982438336600824,-0.0150921435747246,-0.0151559610823142,1.5937650018252283,-0.0433216448038831,0.0198264870851613,5.94794612554839e-05,4.338046334084051e-06,1.0706661251717031,0.07066612517170312,0.01997626799535758
2012-07,KODEX200,0.0048631760997031,0.3319957154294221,0.0016145536284801973,0.0216681057827603,0.0080434648823251,2.693877091497487,0.9929373796650351,0.0138947794127729,0.0138421005542921,1.6158260572404046,-0.0300792068131436,0.0150511024230892,4.515330726926781e-05,7.525551211544662e-06,1.0758729630823998,0.07587296308239977,0.02159082162383778
2012-08,KODEX200,0.0096497607493346,0.3300960583138874,0.003185347987027416,0.0259584060214216,0.0111161246314405,2.3352028590972727,0.980467174143623,0.025171406529232,0.0251308521862033,1.6564331430435288,-0.0057042707272397,0.013182412432919,3.954723729875719e-05,1.0071057299615958e-06,1.0862548797728226,0.08625487977282265,0.024776169610865192
2012-09,KODEX200,0.0465950759816657,0.3095762201080274,0.014424727498050401,0.0270650208575433,0.0122795114265285,2.2040796182714857,0.972481254736784,0.0190799867932675,0.0188810972773551,1.687708418350769,0.0,0.0608482691774927,0.0001825448075324,1.6344708379874346e-05,1.1368690084312925,0.13686900843129246,0.0392008971089156
2012-10,KODEX200,-0.0492768180340413,0.3258949304988935,-0.01605906518841051,0.0270675649119717,0.0110448751701896,2.4506899801844555,0.985741730165351,-0.0297236198400018,-0.0298839460369715,1.637273031050632,-0.0298839460369714,0.0483273693633072,0.0001449821080899,1.534408887980698e-05,1.0808477211742826,0.08084772117428263,0.023141831920505083
2012-11,KODEX200,0.022813642283304,0.3310419663224009,0.007552273000440824,0.0223193163258227,0.0100413375178315,2.222743363240973,0.9737668899106756,-0.0043720382360572,-0.0044399979203518,1.630003542197719,-0.0341912592990673,0.0208906002485779,6.267180074573374e-05,5.2878835489469615e-06,1.105505794447877,0.105505794447877,0.03069410492094591
2012-12,KODEX200,0.0489138998392153,0.3389396819974522,0.016578861656758863,0.0233805060017366,0.0105416754647896,2.2179117617337014,0.973439150604484,0.0133034145050365,0.0132998340336405,1.6516823187831948,-0.0213461633395055,0.0011860496617841,3.558148985352533e-06,2.2322410689834542e-08,1.1595803941491727,0.1595803941491727,0.04727296657770477
2013-01,KODEX200,-0.0281665223787526,0.3535202541518671,-0.009957436149910872,0.0265106267021377,0.011756202291422,2.2550332194846145,0.9758687562728754,-0.0020167917029962,-0.0020615151704176,1.6482773506263126,-0.0233636730703685,0.0144515506026597,4.335465180797927e-05,1.3688156133641553e-06,1.1269190470274073,0.1269190470274073,0.0373155304277939
2013-02,KODEX200,0.0376202522443052,0.3121081049805593,0.01174158563686073,0.0218538136716888,0.009813865301084,2.2268304079204095,0.9740413896932254,-0.0090511181774616,-0.0092820666546272,1.6329779303924867,-0.0324288765542598,0.0682527402174382,0.0002047582206523,2.6190256513292715e-05,1.1693140258354904,0.16931402583549038,0.04905711606465463
2013-03,KODEX200,-0.0159086563855841,0.3614990971270542,-0.005750964919893197,0.023844139850029,0.0107169761344924,2.224894368597779,0.9739116698389416,0.0006931082265446,0.0004318412421399,1.6336831176103346,-0.0320110394384522,0.0746477098299012,0.0002239431294897,3.7323854914950655e-05,1.1507118107916294,0.15071181079162943,0.04330615114476143
2013-04,KODEX200,-0.0338617741848532,0.3369455822320233,-0.011409575218124657,0.0206640074540452,0.0091869242840695,2.249284615295813,0.975505606003262,-0.0348054852695014,-0.0349295222777481,1.5766193467589833,-0.065822431401001,0.0354391452133427,0.00010631743564,1.7719572606671396e-05,1.1117466673027596,0.11174666730275962,0.03189657592663678
2013-05,KODEX200,0.0215691515532627,0.3920556639676619,0.008456308033433535,0.01801895129526,0.0085536971111025,2.106568780869233,0.964845024761774,-0.0016241617667468,-0.0019815952601526,1.5734951253343803,-0.0676735932430779,0.1021238552588075,0.0003063715657764,5.10619276294038e-05,1.1357260996586476,0.13572609965864757,0.04035288396007031
2013-06,KODEX200,-0.080038721900728,0.413172309184628,-0.033069783551910044,0.0180680468336398,0.008210606976641,2.200573829077794,0.9722337919890296,-0.0501555870962945,-0.0503369630693462,1.4942901593206277,-0.1146040731485774,0.0554848219188841,0.0001664544657566,1.4921507295025996e-05,1.0448240342126704,0.04482403421267045,0.00728310040816027
2013-07,KODEX200,0.0348481850207802,0.4700463100733414,0.016380260781770822,0.0138333078634198,0.007325892245074,1.888276185432766,0.9410111173433986,0.021502382755016,0.0210587802373033,1.5257580873965253,-0.09595871490201,0.1292294806002562,0.0003876884418007,5.591407591199579e-05,1.0812342554710717,0.08123425547107166,0.023663361189931092
2013-08,KODEX200,0.0117077513544923,0.3907569949933923,0.00457488573741123,0.0140219723174797,0.0065569657506934,2.138484910645881,0.9675225924818872,0.010581825740882,0.0100398119777674,1.5410764117175444,-0.0868823103794869,0.1548610751756167,0.0004645832255268,7.74305375878084e-05,1.0938930772900866,0.09389307729008656,0.028238246927342323
2013-09,KODEX200,0.0391057739023155,0.3672193482360738,0.01436039680467556,0.0137971729423477,0.0062071417695405,2.2227900464675696,0.9737700394231232,-0.0066843517628201,-0.0068901748178115,1.5304581258332048,-0.0931738508902084,0.0608553930469934,0.0001825661791409,2.325687585043116e-05,1.1366706126439008,0.1366706126439008,0.04259864373201788
2013-10,KODEX200,0.0253460158222109,0.4873007023503939,0.012351131311947568,0.0149782104426329,0.0066275354727288,2.259997023669759,0.976178564439728,0.0133386944558023,0.0125703722985165,1.549696554262218,-0.0817747085858684,0.2195206163673849,0.0006585618491021,0.0001097603081836,1.1654806839766154,0.16548068397661542,0.05494977504396545
2013-11,KODEX200,0.011236029977965,0.4568647118220638,0.0051333455979070495,0.0150913343137087,0.0062940313011582,2.3977215224416897,0.9835025978360216,0.0002917109294835,6.633701344697403e-05,1.5497993565033767,-0.0817137962623645,0.0643925474390176,0.000193177642317,3.219627371950882e-05,1.178576059880516,0.17857605988051595,0.0600831206418725
2013-12,KODEX200,-0.0103706103631864,0.4880096019606506,-0.005060957435427593,0.014960760871994,0.0060944450518375,2.454819223857503,0.985904454762084,-0.001866407199852,-0.002069648670974,1.546591816324913,-0.0836143260835039,0.0580689917491446,0.0001742069752474,2.90344958745724e-05,1.1663535067801156,0.16635350678011562,0.05502216320644491
2014-01,KODEX200,-0.0499625307367234,0.4971560616387266,-0.02483917501057323,0.0139157580037907,0.0055181050386055,2.521836374341172,0.9883256001796464,-0.0234386812830418,-0.0235042277624014,1.5102403700185465,-0.1051532636814389,0.0187275655313006,5.618269659390181e-05,9.363782765650292e-06,1.108079533847729,0.10807953384772895,0.030182988195871674
2014-02,KODEX200,0.0153633500974754,0.4742757088690545,0.007286463758083604,0.012117260474069,0.0050495028394581,2.3996937637863036,0.9835912070770424,0.0131064199102309,0.0129538436080433,1.52980378758232,-0.0935615590060002,0.0435932291964552,0.0001307796875893,2.1796614598227616e-05,1.125103347662079,0.1251033476620791,0.03746945195395528
2014-03,KODEX200,0.0054318999669118,0.3840552181061343,0.002086149526523015,0.0118682178557066,0.0045791758449244,2.591780324151834,0.9904519281721192,-0.0079073476234836,-0.0085454341586215,1.5167309500399255,-0.1013074690223579,0.1823104386108396,0.0005469313158325,9.115521930541978e-05,1.1312147964990171,0.13121479649901713,0.03955560148047829
2014-04,KODEX200,-0.0066045430537438,0.4007071121165788,-0.0026464873739152884,0.0116884456946775,0.004505552132711,2.5942315947955548,0.9905197396809023,-0.0069661581247614,-0.0071192606396984,1.505932947086294,-0.1077054953853381,0.0469618855812664,0.0001408856567437,1.2216858193170758e-05,1.1237436396725073,0.12374363967250734,0.036909114106563
2014-05,KODEX200,0.0194043088332449,0.3920826686802405,0.007608093191234224,0.010827641361739,0.0039132094950032,2.766946511697073,0.9943415961840862,0.0040692469777677,0.0039391983717854,1.5118651156994742,-0.1041905703256069,0.0394926943768849,0.0001184780831306,1.1570522851633052e-05,1.1455491083061073,0.14554910830610734,0.04451720729779723
2014-06,KODEX200,-0.0040375511816608,0.4810770300610779,-0.001942373131192973,0.011586817160503,0.0043755575798359,2.648077861870459,0.9919049121596628,0.0033513818588158,0.0027493621279426,1.516021780391136,-0.1017276658058062,0.1720056373923455,0.000516016912177,8.600281869617277e-05,1.1409238951502154,0.14092389515021542,0.04257483416660426
2014-07,KODEX200,0.0343239981489738,0.4468235457657494,0.015336770557781492,0.0113185565263792,0.0042672393054754,2.652430697255693,0.9920085468636431,0.0169631103122191,0.0166874507025616,1.5413203191154228,-0.0867377905114656,0.080621788095414,0.0002418653642862,3.37942453713437e-05,1.1800849648154714,0.18008496481547143,0.05791160472438575
