일자,종목코드,종목명,종가,대비,시가,고가,저가,내재변동성,익일기준가,거래량,거래대금,미결제약정
"2013/12/30 (주간)","201J1242","코스피200 C 201401 242.5","21.90","0.70","21.55","22.35","21.55","38.00","21.90","176","1907450000","1971"
"2013/12/30 (주간)","201J1245","코스피200 C 201401 245.0","19.40","0.35","19.15","19.40","19.15","38.00","19.40","49","469700000","337"
"2013/12/30 (주간)","201J1247","코스피200 C 201401 247.5","16.90","0.20","17.20","17.30","16.65","30.00","16.90","79","664525000","476"
"2013/12/30 (주간)","201J1250","코스피200 C 201401 250.0","14.70","0.50","14.15","15.65","14.00","20.00","14.70","137","1006600000","468"
"2013/12/30 (주간)","201J1252","코스피200 C 201401 252.5","12.40","0.80","11.90","12.40","11.50","21.00","12.40","121","715775000","886"
"2013/12/30 (주간)","201J1255","코스피200 C 201401 255.0","9.60","0.05","9.90","10.05","9.25","14.00","9.60","185","883300000","2990"
"2013/12/30 (주간)","201J1257","코스피200 C 201401 257.5","7.30","0.20","7.70","7.75","6.85","13.00","7.30","402","1465625000","5584"
"2013/12/30 (주간)","201J1260","코스피200 C 201401 260.0","5.15","0.05","5.60","5.75","4.85","12.50","5.15","2662","6940150000","10652"
"2013/12/30 (주간)","201J1262","코스피200 C 201401 262.5","3.35","0.00","3.80","3.90","3.10","12.30","3.35","9385","15949850000","12324"
"2013/12/30 (주간)","201J1265","코스피200 C 201401 265.0","1.95","0.05","2.22","2.30","1.75","12.10","1.95","101661","99939335000","22058"
"2013/12/30 (주간)","201J1267","코스피200 C 201401 267.5","0.98","-0.02","1.19","1.22","0.88","11.80","0.98","108898","54420260000","29011"
"2013/12/30 (주간)","201J1270","코스피200 C 201401 270.0","0.45","0.00","0.52","0.56","0.38","11.90","0.45","102329","22721180000","37069"
"2013/12/30 (주간)","201J1272","코스피200 C 201401 272.5","0.18","0.00","0.21","0.23","0.15","11.90","0.18","81761","7191915000","39756"
"2013/12/30 (주간)","201J1275","코스피200 C 201401 275.0","0.07","0.00","0.09","0.09","0.06","12.30","0.07","66615","2411795000","40265"
"2013/12/30 (주간)","201J1277","코스피200 C 201401 277.5","0.04","0.00","0.04","0.04","0.03","13.30","0.04","9351","178980000","28360"
"2013/12/30 (주간)","201J1280","코스피200 C 201401 280.0","0.03","0.01","0.02","0.03","0.02","14.80","0.03","4080","47995000","21716"
"2013/12/30 (주간)","201J1282","코스피200 C 201401 282.5","0.01","-0.01","0.01","0.02","0.01","14.70","0.01","704","4420000","17581"
"2013/12/30 (주간)","201J1285","코스피200 C 201401 285.0","0.01","0.00","0.01","0.01","0.01","16.40","0.01","3936","19680000","14821"
"2013/12/30 (주간)","201J1287","코스피200 C 201401 287.5","0.01","0.00","0.01","0.01","0.01","18.20","0.01","267","1335000","19500"
"2013/12/30 (주간)","301J1242","코스피200 P 201401 242.5","0.03","-0.02","0.03","0.05","0.03","21.40","0.03","24180","485085000","57151"
"2013/12/30 (주간)","301J1245","코스피200 P 201401 245.0","0.04","-0.02","0.05","0.06","0.04","20.00","0.04","15703","407710000","24997"
"2013/12/30 (주간)","301J1247","코스피200 P 201401 247.5","0.06","-0.02","0.06","0.08","0.05","18.60","0.06","13569","459590000","27727"
"2013/12/30 (주간)","301J1250","코스피200 P 201401 250.0","0.08","-0.03","0.09","0.11","0.07","17.10","0.08","36112","1712985000","33064"
"2013/12/30 (주간)","301J1252","코스피200 P 201401 252.5","0.11","-0.06","0.13","0.17","0.11","15.20","0.11","37728","2646130000","28653"
"2013/12/30 (주간)","301J1255","코스피200 P 201401 255.0","0.20","-0.07","0.21","0.30","0.18","14.20","0.20","51132","6067020000","30416"
"2013/12/30 (주간)","301J1257","코스피200 P 201401 257.5","0.38","-0.11","0.39","0.54","0.35","13.40","0.38","75298","16695825000","19470"
"2013/12/30 (주간)","301J1260","코스피200 P 201401 260.0","0.73","-0.17","0.71","1.00","0.67","12.80","0.73","98742","40802730000","20490"
"2013/12/30 (주간)","301J1262","코스피200 P 201401 262.5","1.41","-0.23","1.30","1.77","1.26","12.30","1.41","81580","61313215000","13489"
"2013/12/30 (주간)","301J1265","코스피200 P 201401 265.0","2.46","-0.25","2.17","2.95","2.15","11.90","2.46","54819","70620360000","8964"
"2013/12/30 (주간)","301J1267","코스피200 P 201401 267.5","4.05","-0.25","3.50","4.55","3.50","12.00","4.05","4043","8327525000","2743"
"2013/12/30 (주간)","301J1270","코스피200 P 201401 270.0","6.00","-0.10","5.45","6.55","5.45","12.00","6.00","1054","3204325000","1513"
"2013/12/30 (주간)","301J1272","코스피200 P 201401 272.5","8.00","-0.45","7.70","8.70","7.70","3.00","8.00","62","258850000","422"
"2013/12/30 (주간)","301J1275","코스피200 P 201401 275.0","10.50","-0.50","10.60","11.00","10.35","3.00","10.50","20","107050000","211"
"2013/12/30 (주간)","301J1277","코스피200 P 201401 277.5","12.90","-0.55","13.30","13.30","12.90","3.00","12.90","84","553825000","279"
"2013/12/30 (주간)","301J1280","코스피200 P 201401 280.0","15.60","-0.15","15.65","15.85","15.25","3.00","15.60","12","93600000","281"
"2013/12/30 (주간)","301J1282","코스피200 P 201401 282.5","18.10","-0.20","18.15","18.20","18.10","3.00","18.10","26","235775000","165"
"2013/12/30 (주간)","301J1285","코스피200 P 201401 285.0","20.25","-0.55","20.65","20.70","20.25","3.00","20.25","23","237050000","113"
"2013/12/30 (주간)","301J1287","코스피200 P 201401 287.5","23.20","-0.20","23.20","23.20","22.95","3.00","23.20","184","2134000000","1385"
"2013/12/27 (주간)","201J1242","코스피200 C 201401 242.5","21.20","1.60","21.85","21.85","21.20","24.00","21.20","34","367800000","1971"
"2013/12/27 (주간)","201J1245","코스피200 C 201401 245.0","19.05","1.75","17.10","19.35","17.10","28.00","19.05","17","157550000","337"
"2013/12/27 (주간)","201J1247","코스피200 C 201401 247.5","16.70","1.30","16.10","16.70","16.10","26.00","16.70","4","33100000","479"
