老磊,辆格内靛,辆格疙,辆啊,措厚,矫啊,绊啊,历啊,郴犁函悼己,劳老扁霖啊,芭贰樊,芭贰措陛,固搬力距沥
"2001/10/31 (林埃)","2011B055","KOSPI 200 妮可记 0111  55.0","11.00","0.25","10.45","11.00","10.45","3.00","11.00","201","215570000","1834"
"2001/10/31 (林埃)","2011B057","KOSPI 200 妮可记 0111  57.5","8.60","0.25","8.15","8.60","8.15","3.00","8.60","79","66545000","8332"
"2001/10/31 (林埃)","2011B060","KOSPI 200 妮可记 0111  60.0","6.25","0.35","5.50","6.25","5.50","3.00","6.25","1275","752165000","14565"
"2001/10/31 (林埃)","2011B062","KOSPI 200 妮可记 0111  62.5","3.95","0.40","3.25","3.95","3.25","3.00","3.95","6848","2590700000","34605"
"2001/10/31 (林埃)","2011B065","KOSPI 200 妮可记 0111  65.0","2.00","0.18","1.53","2.03","1.53","26.00","2.00","98033","18170053000","104407"
"2001/10/31 (林埃)","2011B067","KOSPI 200 妮可记 0111  67.5","0.76","0.08","0.64","0.82","0.60","28.30","0.76","820172","58865580000","172292"
"2001/10/31 (林埃)","2011B070","KOSPI 200 妮可记 0111  70.0","0.23","0.02","0.18","0.24","0.17","30.10","0.23","590736","12310068000","417864"
"2001/10/31 (林埃)","2011B072","KOSPI 200 妮可记 0111  72.5","0.06","0.00","0.04","0.07","0.04","31.90","0.06","121683","719581000","299230"
"2001/10/31 (林埃)","2011B075","KOSPI 200 妮可记 0111  75.0","0.03","0.01","0.02","0.03","0.02","37.30","0.03","35484","74960000","133553"
"2001/10/31 (林埃)","2011B077","KOSPI 200 妮可记 0111  77.5","0.01","0.00","0.01","0.02","0.01","40.10","0.01","21223","21333000","77030"
"2001/10/31 (林埃)","3011B047","KOSPI 200 遣可记 0111  47.5","0.01","0.00","0.01","0.01","0.01","81.40","0.01","3","3000","72975"
"2001/10/31 (林埃)","3011B050","KOSPI 200 遣可记 0111  50.0","0.01","0.00","0.01","0.01","0.01","70.60","0.01","3664","3664000","124368"
"2001/10/31 (林埃)","3011B052","KOSPI 200 遣可记 0111  52.5","0.01","0.00","0.02","0.02","0.01","60.10","0.01","6471","6841000","100860"
"2001/10/31 (林埃)","3011B055","KOSPI 200 遣可记 0111  55.0","0.02","-0.01","0.03","0.03","0.01","53.50","0.02","82974","206736000","214716"
"2001/10/31 (林埃)","3011B057","KOSPI 200 遣可记 0111  57.5","0.03","-0.02","0.05","0.05","0.03","44.80","0.03","80078","336723000","284323"
"2001/10/31 (林埃)","3011B060","KOSPI 200 遣可记 0111  60.0","0.07","-0.04","0.11","0.12","0.07","38.60","0.07","215836","1953377000","409961"
"2001/10/31 (林埃)","3011B062","KOSPI 200 遣可记 0111  62.5","0.26","-0.09","0.35","0.35","0.26","36.50","0.26","547464","16488799000","298414"
"2001/10/31 (林埃)","3011B065","KOSPI 200 遣可记 0111  65.0","0.86","-0.19","1.10","1.14","0.85","36.30","0.86","484791","45960051000","143311"
"2001/10/31 (林埃)","3011B067","KOSPI 200 遣可记 0111  67.5","2.10","-0.40","2.53","2.70","2.01","37.00","2.10","39118","9034830000","58231"
"2001/10/31 (林埃)","3011B070","KOSPI 200 遣可记 0111  70.0","4.05","-0.45","4.50","4.65","4.05","42.00","4.05","4475","1937725000","18459"
"2001/10/31 (林埃)","3011B072","KOSPI 200 遣可记 0111  72.5","6.50","-0.25","7.05","7.05","6.35","56.00","6.50","497","334555000","2878"
"2001/10/31 (林埃)","3011B075","KOSPI 200 遣可记 0111  75.0","8.95","-0.30","8.95","8.95","8.95","64.00","8.95","10","8950000","852"
"2001/10/31 (林埃)","3011B077","KOSPI 200 遣可记 0111  77.5","11.35","-0.35","11.80","11.80","11.30","72.00","11.35","161","187485000","1369"
"2001/10/30 (林埃)","2011B047","KOSPI 200 妮可记 0111  47.5","18.25","-1.00","18.25","18.25","18.25","3.00","18.25","21","38325000","565"
"2001/10/30 (林埃)","2011B050","KOSPI 200 妮可记 0111  50.0","15.60","-1.20","15.90","15.95","15.60","3.00","15.60","8","12660000","237"
"2001/10/30 (林埃)","2011B052","KOSPI 200 妮可记 0111  52.5","13.30","-0.85","13.40","13.40","13.30","3.00","13.30","107","142840000","712"
"2001/10/30 (林埃)","2011B055","KOSPI 200 妮可记 0111  55.0","10.75","-0.95","10.95","10.95","10.75","3.00","10.75","12","13100000","1833"
"2001/10/30 (林埃)","2011B057","KOSPI 200 妮可记 0111  57.5","8.35","-1.00","8.35","8.50","8.25","3.00","8.35","31","25865000","8326"
"2001/10/30 (林埃)","2011B060","KOSPI 200 妮可记 0111  60.0","5.90","-0.95","6.05","6.15","5.70","3.00","5.90","867","513470000","14837"
"2001/10/30 (林埃)","2011B062","KOSPI 200 妮可记 0111  62.5","3.55","-1.15","3.80","3.85","3.50","16.00","3.55","7678","2792455000","33064"
"2001/10/30 (林埃)","2011B065","KOSPI 200 妮可记 0111  65.0","1.82","-0.78","1.91","1.95","1.74","28.00","1.82","71812","13144705000","103496"
"2001/10/30 (林埃)","2011B067","KOSPI 200 妮可记 0111  67.5","0.68","-0.42","0.75","0.78","0.66","28.90","0.68","508289","36317710000","164825"
"2001/10/30 (林埃)","2011B070","KOSPI 200 妮可记 0111  70.0","0.21","-0.16","0.25","0.26","0.19","30.30","0.21","702246","15635648000","396028"
"2001/10/30 (林埃)","2011B072","KOSPI 200 妮可记 0111  72.5","0.06","-0.05","0.07","0.08","0.05","32.20","0.06","153947","998187000","312064"
"2001/10/30 (林埃)","2011B075","KOSPI 200 妮可记 0111  75.0","0.02","-0.02","0.03","0.03","0.02","35.20","0.02","38716","90195000","147795"
"2001/10/30 (林埃)","2011B077","KOSPI 200 妮可记 0111  77.5","0.01","0.00","0.01","0.02","0.01","39.50","0.01","32405","32454000","63100"
"2001/10/30 (林埃)","3011B047","KOSPI 200 遣可记 0111  47.5","0.01","0.00","0.01","0.01","0.01","77.10","0.01","97","97000","72972"
"2001/10/30 (林埃)","3011B050","KOSPI 200 遣可记 0111  50.0","0.01","0.00","0.01","0.01","0.01","65.90","0.01","10240","10240000","120705"
"2001/10/30 (林埃)","3011B052","KOSPI 200 遣可记 0111  52.5","0.01","-0.01","0.02","0.02","0.01","55.60","0.01","15746","27720000","99876"
"2001/10/30 (林埃)","3011B055","KOSPI 200 遣可记 0111  55.0","0.03","0.00","0.03","0.04","0.02","52.20","0.03","36107","106713000","240488"
"2001/10/30 (林埃)","3011B057","KOSPI 200 遣可记 0111  57.5","0.05","0.01","0.05","0.06","0.04","44.60","0.05","77786","388556000","299513"
"2001/10/30 (林埃)","3011B060","KOSPI 200 遣可记 0111  60.0","0.11","0.02","0.12","0.13","0.09","38.20","0.11","284027","3104058000","400400"
"2001/10/30 (林埃)","3011B062","KOSPI 200 遣可记 0111  62.5","0.35","0.11","0.37","0.38","0.31","35.40","0.35","648986","22025967000","293635"
"2001/10/30 (林埃)","3011B065","KOSPI 200 遣可记 0111  65.0","1.05","0.30","0.99","1.08","0.94","35.00","1.05","500246","50834961000","140438"
"2001/10/30 (林埃)","3011B067","KOSPI 200 遣可记 0111  67.5","2.50","0.71","2.34","2.50","2.27","38.00","2.50","40587","9726696000","52658"
"2001/10/30 (林埃)","3011B070","KOSPI 200 遣可记 0111  70.0","4.50","1.10","4.40","4.55","4.20","43.00","4.50","9038","3919245000","19309"
"2001/10/30 (林埃)","3011B072","KOSPI 200 遣可记 0111  72.5","6.75","1.05","6.60","6.85","6.55","48.00","6.75","1438","970245000","2681"
"2001/10/30 (林埃)","3011B075","KOSPI 200 遣可记 0111  75.0","9.25","1.00","8.75","9.30","8.60","64.00","9.25","105","90550000","852"
"2001/10/30 (林埃)","3011B077","KOSPI 200 遣可记 0111  77.5","11.70","1.00","11.60","11.80","11.50","64.00","11.70","101","118480000","1442"
"2001/10/29 (林埃)","2011B047","KOSPI 200 妮可记 0111  47.5","19.25","0.35","19.25","19.25","19.25","3.00","19.25","1","1925000","544"
"2001/10/29 (林埃)","2011B050","KOSPI 200 妮可记 0111  50.0",,"0.20","0.00","0.00","0.00","22.10","16.80","0","0","243"
"2001/10/29 (林埃)","2011B052","KOSPI 200 妮可记 0111  52.5","14.15","0.60","14.35","14.55","14.15","3.00","14.15","27","38580000","688"
"2001/10/29 (林埃)","2011B055","KOSPI 200 妮可记 0111  55.0","11.70","0.30","11.70","12.10","11.70","3.00","11.70","203","241080000","1832"
"2001/10/29 (林埃)","2011B057","KOSPI 200 妮可记 0111  57.5","9.35","0.25","9.00","9.75","9.00","3.00","9.35","247","236660000","8346"
"2001/10/29 (林埃)","2011B060","KOSPI 200 妮可记 0111  60.0","6.85","0.25","6.70","7.40","6.65","3.00","6.85","1968","1396550000","14924"
"2001/10/29 (林埃)","2011B062","KOSPI 200 妮可记 0111  62.5","4.70","0.35","4.35","5.10","4.25","3.00","4.70","5400","2492270000","33329"
"2001/10/29 (林埃)","2011B065","KOSPI 200 妮可记 0111  65.0","2.60","0.22","2.30","2.95","2.27","3.00","2.60","53395","13843674000","99395"
"2001/10/29 (林埃)","2011B067","KOSPI 200 妮可记 0111  67.5","1.10","0.12","0.98","1.30","0.95","20.00","1.10","561737","61931127000","140426"
"2001/10/29 (林埃)","2011B070","KOSPI 200 妮可记 0111  70.0","0.37","0.04","0.30","0.44","0.30","24.00","0.37","1155238","41819859000","344930"
"2001/10/29 (林埃)","2011B072","KOSPI 200 妮可记 0111  72.5","0.11","0.00","0.10","0.13","0.09","26.80","0.11","293868","3205703000","328360"
"2001/10/29 (林埃)","2011B075","KOSPI 200 妮可记 0111  75.0","0.04","0.01","0.03","0.04","0.03","30.40","0.04","55767","215570000","154046"
"2001/10/29 (林埃)","2011B077","KOSPI 200 妮可记 0111  77.5","0.01","0.00","0.01","0.02","0.01","32.10","0.01","7729","9439000","75819"
"2001/10/29 (林埃)","3011B047","KOSPI 200 遣可记 0111  47.5","0.01","0.00","0.01","0.01","0.01","78.00","0.01","4","4000","72971"
"2001/10/29 (林埃)","3011B050","KOSPI 200 遣可记 0111  50.0","0.01","0.00","0.01","0.01","0.01","67.10","0.01","3368","3368000","113443"
"2001/10/29 (林埃)","3011B052","KOSPI 200 遣可记 0111  52.5","0.02","0.00","0.02","0.02","0.01","62.90","0.02","4035","7106000","104650"
"2001/10/29 (林埃)","3011B055","KOSPI 200 遣可记 0111  55.0","0.03","0.00","0.02","0.03","0.02","56.00","0.03","18531","43763000","244081"
"2001/10/29 (林埃)","3011B057","KOSPI 200 遣可记 0111  57.5","0.04","-0.01","0.04","0.05","0.03","47.00","0.04","62555","250163000","318501"
"2001/10/29 (林埃)","3011B060","KOSPI 200 遣可记 0111  60.0","0.09","-0.02","0.10","0.10","0.07","42.10","0.09","196911","1693751000","393932"
"2001/10/29 (林埃)","3011B062","KOSPI 200 遣可记 0111  62.5","0.24","-0.08","0.28","0.30","0.20","38.80","0.24","885864","21607323000","285723"
"2001/10/29 (林埃)","3011B065","KOSPI 200 遣可记 0111  65.0","0.75","-0.09","0.78","0.83","0.57","39.50","0.75","732044","51321694000","151159"
"2001/10/29 (林埃)","3011B067","KOSPI 200 遣可记 0111  67.5","1.79","-0.19","1.94","1.98","1.46","41.50","1.79","104065","18021716000","55320"
"2001/10/29 (林埃)","3011B070","KOSPI 200 遣可记 0111  70.0","3.40","-0.35","3.65","3.80","3.05","45.00","3.40","23571","7842300000","21096"
"2001/10/29 (林埃)","3011B072","KOSPI 200 遣可记 0111  72.5","5.70","-0.40","6.00","6.00","5.30","57.00","5.70","717","400605000","1443"
"2001/10/29 (林埃)","3011B075","KOSPI 200 遣可记 0111  75.0","8.25","-0.50","8.35","8.40","7.45","68.00","8.25","1132","925800000","751"
"2001/10/29 (林埃)","3011B077","KOSPI 200 遣可记 0111  77.5","10.70","-0.05","10.55","10.70","10.30","80.00","10.70","20","21130000","1404"
"2001/10/26 (林埃)","2011B047","KOSPI 200 妮可记 0111  47.5","18.90","0.20","19.30","19.35","18.90","3.00","18.90","104","199185000","544"
"2001/10/26 (林埃)","2011B050","KOSPI 200 妮可记 0111  50.0","16.60","0.35","16.60","16.60","16.60","3.00","16.60","1","1660000","243"
"2001/10/26 (林埃)","2011B052","KOSPI 200 妮可记 0111  52.5","13.55","-0.55","14.10","14.25","13.55","3.00","13.55","91","128855000","684"
"2001/10/26 (林埃)","2011B055","KOSPI 200 妮可记 0111  55.0","11.40","0.30","11.95","11.95","11.05","3.00","11.40","422","476375000","1832"
"2001/10/26 (林埃)","2011B057","KOSPI 200 妮可记 0111  57.5","9.10","0.30","9.60","9.60","8.75","3.00","9.10","535","511155000","8366"
"2001/10/26 (林埃)","2011B060","KOSPI 200 妮可记 0111  60.0","6.60","0.20","7.00","7.15","6.10","3.00","6.60","1833","1226015000","15461"
"2001/10/26 (林埃)","2011B062","KOSPI 200 妮可记 0111  62.5","4.35","0.25","4.50","4.80","3.80","3.00","4.35","7888","3318130000","35035"
"2001/10/26 (林埃)","2011B065","KOSPI 200 妮可记 0111  65.0","2.38","0.11","2.60","2.78","2.05","17.00","2.38","60464","14336279000","97927"
"2001/10/26 (林埃)","2011B067","KOSPI 200 妮可记 0111  67.5","0.98","-0.02","1.20","1.31","0.86","21.50","0.98","493895","50048552000","164064"
"2001/10/26 (林埃)","2011B070","KOSPI 200 妮可记 0111  70.0","0.33","-0.01","0.45","0.48","0.28","23.60","0.33","1030689","35860085000","353674"
"2001/10/26 (林埃)","2011B072","KOSPI 200 妮可记 0111  72.5","0.11","0.01","0.13","0.14","0.09","26.30","0.11","267959","2910733000","308469"
"2001/10/26 (林埃)","2011B075","KOSPI 200 妮可记 0111  75.0","0.03","0.00","0.05","0.05","0.03","27.70","0.03","50637","205225000","155670"
"2001/10/26 (林埃)","2011B077","KOSPI 200 妮可记 0111  77.5","0.01","0.00","0.02","0.02","0.01","30.30","0.01","17932","27532000","75721"
"2001/10/26 (林埃)","3011B047","KOSPI 200 遣可记 0111  47.5","0.01","0.00","0.01","0.01","0.01","67.90","0.01","281","281000","72972"
"2001/10/26 (林埃)","3011B050","KOSPI 200 遣可记 0111  50.0","0.01","0.00","0.01","0.02","0.01","58.70","0.01","39094","39095000","112525"
"2001/10/26 (林埃)","3011B052","KOSPI 200 遣可记 0111  52.5","0.02","0.00","0.02","0.02","0.01","54.00","0.02","7672","14088000","106082"
"2001/10/26 (林埃)","3011B055","KOSPI 200 遣可记 0111  55.0","0.03","0.00","0.02","0.04","0.02","47.70","0.03","31638","92687000","246127"
"2001/10/26 (林埃)","3011B057","KOSPI 200 遣可记 0111  57.5","0.05","0.00","0.04","0.06","0.03","41.40","0.05","114516","528215000","326810"
"2001/10/26 (林埃)","3011B060","KOSPI 200 遣可记 0111  60.0","0.11","-0.02","0.10","0.13","0.09","36.80","0.11","315052","3385544000","409863"
"2001/10/26 (林埃)","3011B062","KOSPI 200 遣可记 0111  62.5","0.32","-0.04","0.26","0.39","0.24","34.80","0.32","778153","24919109000","214928"
"2001/10/26 (林埃)","3011B065","KOSPI 200 遣可记 0111  65.0","0.84","-0.17","0.70","1.08","0.66","33.40","0.84","581017","51945994000","140557"
"2001/10/26 (林埃)","3011B067","KOSPI 200 遣可记 0111  67.5","1.98","-0.26","1.90","2.40","1.70","34.80","1.98","63274","12879332000","42829"
"2001/10/26 (林埃)","3011B070","KOSPI 200 遣可记 0111  70.0","3.75","-0.40","3.65","4.30","3.35","38.00","3.75","4411","1676560000","13201"
"2001/10/26 (林埃)","3011B072","KOSPI 200 遣可记 0111  72.5","6.10","-0.30","6.05","6.65","5.55","48.00","6.10","706","436065000","891"
"2001/10/26 (林埃)","3011B075","KOSPI 200 遣可记 0111  75.0","8.75","0.15","8.05","8.80","7.30","64.00","8.75","2281","1960545000","1646"
"2001/10/26 (林埃)","3011B077","KOSPI 200 遣可记 0111  77.5","10.75","-0.45","10.45","11.20","10.45","64.00","10.75","114","123680000","1390"
"2001/10/25 (林埃)","2011B047","KOSPI 200 妮可记 0111  47.5",,"0.10","0.00","0.00","0.00","23.40","18.70","0","0","444"
"2001/10/25 (林埃)","2011B050","KOSPI 200 妮可记 0111  50.0","16.25","0.40","16.25","16.25","16.25","3.00","16.25","3","4875000","242"
"2001/10/25 (林埃)","2011B052","KOSPI 200 妮可记 0111  52.5","14.10","0.40","13.95","14.10","13.95","3.00","14.10","102","143790000","594"
"2001/10/25 (林埃)","2011B055","KOSPI 200 妮可记 0111  55.0","11.10","0.05","11.20","11.55","11.10","3.00","11.10","14","15955000","1831"
"2001/10/25 (林埃)","2011B057","KOSPI 200 妮可记 0111  57.5","8.80","-0.05","9.00","9.25","8.60","3.00","8.80","380","341800000","7971"
"2001/10/25 (林埃)","2011B060","KOSPI 200 妮可记 0111  60.0","6.40","0.00","6.55","6.80","6.15","3.00","6.40","2123","1381505000","16365"
"2001/10/25 (林埃)","2011B062","KOSPI 200 妮可记 0111  62.5","4.10","-0.05","4.60","4.60","3.90","3.00","4.10","7512","3154120000","38723"
"2001/10/25 (林埃)","2011B065","KOSPI 200 妮可记 0111  65.0","2.27","-0.07","2.50","2.59","2.13","18.00","2.27","53705","12543590000","99243"
"2001/10/25 (林埃)","2011B067","KOSPI 200 妮可记 0111  67.5","1.00","0.01","0.99","1.18","0.90","22.60","1.00","606597","63202758000","157123"
"2001/10/25 (林埃)","2011B070","KOSPI 200 妮可记 0111  70.0","0.34","-0.03","0.38","0.43","0.31","24.10","0.34","1201594","44702044000","350107"
"2001/10/25 (林埃)","2011B072","KOSPI 200 妮可记 0111  72.5","0.10","-0.01","0.11","0.14","0.09","25.70","0.10","379267","4287469000","315499"
"2001/10/25 (林埃)","2011B075","KOSPI 200 妮可记 0111  75.0","0.03","-0.01","0.04","0.05","0.03","27.40","0.03","114413","484212000","156346"
"2001/10/25 (林埃)","2011B077","KOSPI 200 妮可记 0111  77.5","0.01","-0.01","0.02","0.02","0.01","29.70","0.01","19036","35269000","70739"
"2001/10/25 (林埃)","3011B047","KOSPI 200 遣可记 0111  47.5","0.01","0.00","0.01","0.01","0.01","65.10","0.01","255","255000","72693"
"2001/10/25 (林埃)","3011B050","KOSPI 200 遣可记 0111  50.0","0.01","0.00","0.01","0.02","0.01","56.30","0.01","11570","11749000","111007"
"2001/10/25 (林埃)","3011B052","KOSPI 200 遣可记 0111  52.5","0.02","0.00","0.02","0.02","0.01","51.60","0.02","16537","32295000","105066"
"2001/10/25 (林埃)","3011B055","KOSPI 200 遣可记 0111  55.0","0.03","-0.01","0.03","0.04","0.02","45.50","0.03","74829","244793000","252359"
"2001/10/25 (林埃)","3011B057","KOSPI 200 遣可记 0111  57.5","0.05","-0.02","0.06","0.06","0.04","39.40","0.05","126255","656266000","338702"
"2001/10/25 (林埃)","3011B060","KOSPI 200 遣可记 0111  60.0","0.13","-0.02","0.12","0.15","0.11","35.90","0.13","281362","3642467000","390483"
"2001/10/25 (林埃)","3011B062","KOSPI 200 遣可记 0111  62.5","0.36","-0.07","0.40","0.43","0.34","34.00","0.36","625168","24021298000","202910"
"2001/10/25 (林埃)","3011B065","KOSPI 200 遣可记 0111  65.0","1.01","-0.03","0.99","1.12","0.90","34.80","1.01","346964","34896954000","121101"
"2001/10/25 (林埃)","3011B067","KOSPI 200 遣可记 0111  67.5","2.24","0.04","2.15","2.35","1.97","36.50","2.24","32367","7042256000","37709"
"2001/10/25 (林埃)","3011B070","KOSPI 200 遣可记 0111  70.0","4.15","0.25","3.75","4.30","3.75","43.00","4.15","4478","1816125000","13603"
"2001/10/25 (林埃)","3011B072","KOSPI 200 遣可记 0111  72.5","6.40","0.15","6.15","6.55","6.00","51.00","6.40","437","274915000","890"
"2001/10/25 (林埃)","3011B075","KOSPI 200 遣可记 0111  75.0","8.60","-0.20","8.50","8.80","8.50","56.00","8.60","69","59455000","814"
"2001/10/25 (林埃)","3011B077","KOSPI 200 遣可记 0111  77.5","11.20","0.15","11.25","11.25","10.75","64.00","11.20","43","47210000","1289"
"2001/10/24 (林埃)","2011B047","KOSPI 200 妮可记 0111  47.5","18.60","1.30","18.55","18.60","18.50","3.00","18.60","3","5565000","444"
"2001/10/24 (林埃)","2011B050","KOSPI 200 妮可记 0111  50.0","15.85","0.90","15.05","15.85","15.05","3.00","15.85","101","152085000","239"
"2001/10/24 (林埃)","2011B052","KOSPI 200 妮可记 0111  52.5","13.70","1.15","12.95","13.70","12.95","3.00","13.70","203","269595000","594"
"2001/10/24 (林埃)","2011B055","KOSPI 200 妮可记 0111  55.0","11.05","1.15","10.95","11.05","10.85","3.00","11.05","84","92025000","1839"
"2001/10/24 (林埃)","2011B057","KOSPI 200 妮可记 0111  57.5","8.85","1.35","7.25","8.95","7.25","3.00","8.85","781","676055000","8200"
"2001/10/24 (林埃)","2011B060","KOSPI 200 妮可记 0111  60.0","6.40","1.25","5.20","6.55","5.20","3.00","6.40","2768","1686120000","17225"
"2001/10/24 (林埃)","2011B062","KOSPI 200 妮可记 0111  62.5","4.15","0.95","3.10","4.40","3.10","3.00","4.15","12576","4970945000","40565"
"2001/10/24 (林埃)","2011B065","KOSPI 200 妮可记 0111  65.0","2.34","0.69","1.62","2.44","1.60","20.50","2.34","104596","22117253000","100087"
"2001/10/24 (林埃)","2011B067","KOSPI 200 妮可记 0111  67.5","0.99","0.29","0.66","1.10","0.64","22.30","0.99","833487","78806616000","141627"
"2001/10/24 (林埃)","2011B070","KOSPI 200 妮可记 0111  70.0","0.37","0.14","0.20","0.41","0.20","24.40","0.37","1277077","43229178000","361608"
"2001/10/24 (林埃)","2011B072","KOSPI 200 妮可记 0111  72.5","0.11","0.03","0.07","0.12","0.06","25.60","0.11","291585","2974176000","305392"
"2001/10/24 (林埃)","2011B075","KOSPI 200 妮可记 0111  75.0","0.04","0.01","0.02","0.04","0.02","27.90","0.04","67055","223031000","114450"
"2001/10/24 (林埃)","2011B077","KOSPI 200 妮可记 0111  77.5","0.02","0.01","0.01","0.02","0.01","31.30","0.02","24755","41792000","72898"
"2001/10/24 (林埃)","3011B047","KOSPI 200 遣可记 0111  47.5","0.01","-0.01","0.01","0.01","0.01","62.90","0.01","1098","1098000","72490"
"2001/10/24 (林埃)","3011B050","KOSPI 200 遣可记 0111  50.0","0.01","-0.01","0.02","0.02","0.01","54.30","0.01","3707","5742000","112938"
"2001/10/24 (林埃)","3011B052","KOSPI 200 遣可记 0111  52.5","0.02","0.00","0.02","0.03","0.01","49.80","0.02","78794","156378000","111106"
"2001/10/24 (林埃)","3011B055","KOSPI 200 遣可记 0111  55.0","0.04","0.00","0.04","0.04","0.03","45.40","0.04","130298","444070000","271931"
"2001/10/24 (林埃)","3011B057","KOSPI 200 遣可记 0111  57.5","0.07","-0.02","0.09","0.09","0.05","40.00","0.07","192806","1271891000","357205"
"2001/10/24 (林埃)","3011B060","KOSPI 200 遣可记 0111  60.0","0.15","-0.09","0.24","0.25","0.14","35.60","0.15","464177","8132105000","357005"
"2001/10/24 (林埃)","3011B062","KOSPI 200 遣可记 0111  62.5","0.43","-0.26","0.72","0.72","0.40","34.50","0.43","585363","28708750000","198605"
"2001/10/24 (林埃)","3011B065","KOSPI 200 遣可记 0111  65.0","1.04","-0.57","1.70","1.72","1.00","33.60","1.04","226539","26416121000","107585"
"2001/10/24 (林埃)","3011B067","KOSPI 200 遣可记 0111  67.5","2.20","-1.00","3.20","3.20","2.11","34.00","2.20","26562","6466536000","32526"
"2001/10/24 (林埃)","3011B070","KOSPI 200 遣可记 0111  70.0","3.90","-1.35","5.55","5.55","3.85","35.00","3.90","9017","3743070000","12042"
"2001/10/24 (林埃)","3011B072","KOSPI 200 遣可记 0111  72.5","6.25","-0.95","7.35","7.35","6.10","44.00","6.25","866","575930000","953"
"2001/10/24 (林埃)","3011B075","KOSPI 200 遣可记 0111  75.0","8.80","-1.00","9.65","9.65","8.80","54.00","8.80","191","177755000","795"
"2001/10/24 (林埃)","3011B077","KOSPI 200 遣可记 0111  77.5","11.05","-0.75","12.10","12.10","11.05","60.00","11.05","141","164180000","1257"
"2001/10/23 (林埃)","2011B047","KOSPI 200 妮可记 0111  47.5","17.30","0.50","18.05","18.05","17.30","3.00","17.30","11","19430000","444"
"2001/10/23 (林埃)","2011B050","KOSPI 200 妮可记 0111  50.0","14.95","0.40","15.25","15.70","14.95","3.00","14.95","233","354815000","239"
"2001/10/23 (林埃)","2011B052","KOSPI 200 妮可记 0111  52.5","12.55","0.85","13.05","13.05","12.55","3.00","12.55","55","69865000","473"
"2001/10/23 (林埃)","2011B055","KOSPI 200 妮可记 0111  55.0","9.90","0.50","8.65","10.85","8.65","3.00","9.90","354","376625000","1839"
"2001/10/23 (林埃)","2011B057","KOSPI 200 妮可记 0111  57.5","7.50","0.45","8.15","8.45","7.50","3.00","7.50","1704","1383575000","7821"
"2001/10/23 (林埃)","2011B060","KOSPI 200 妮可记 0111  60.0","5.15","0.40","5.75","6.10","5.15","3.00","5.15","3732","2131795000","17785"
"2001/10/23 (林埃)","2011B062","KOSPI 200 妮可记 0111  62.5","3.20","0.31","3.65","3.90","3.10","23.00","3.20","18806","6939165000","39439"
"2001/10/23 (林埃)","2011B065","KOSPI 200 妮可记 0111  65.0","1.65","0.18","1.75","2.16","1.59","25.80","1.65","120059","23589844000","104322"
"2001/10/23 (林埃)","2011B067","KOSPI 200 妮可记 0111  67.5","0.70","0.10","0.71","0.98","0.65","26.50","0.70","761816","65073727000","149711"
"2001/10/23 (林埃)","2011B070","KOSPI 200 妮可记 0111  70.0","0.23","0.01","0.27","0.37","0.22","26.80","0.23","843405","25950326000","334611"
"2001/10/23 (林埃)","2011B072","KOSPI 200 妮可记 0111  72.5","0.08","0.00","0.09","0.12","0.07","28.40","0.08","266202","2634470000","282249"
"2001/10/23 (林埃)","2011B075","KOSPI 200 妮可记 0111  75.0","0.03","0.00","0.04","0.05","0.02","30.60","0.03","48709","173568000","108778"
"2001/10/23 (林埃)","2011B077","KOSPI 200 妮可记 0111  77.5","0.01","-0.01","0.01","0.02","0.01","31.90","0.01","10005","15529000","66824"
"2001/10/23 (林埃)","3011B047","KOSPI 200 遣可记 0111  47.5","0.02","0.01","0.01","0.02","0.01","62.10","0.02","26160","26362000","71704"
"2001/10/23 (林埃)","3011B050","KOSPI 200 遣可记 0111  50.0","0.02","0.01","0.01","0.02","0.01","53.00","0.02","13633","25914000","112009"
"2001/10/23 (林埃)","3011B052","KOSPI 200 遣可记 0111  52.5","0.02","-0.01","0.02","0.03","0.02","44.30","0.02","15281","35650000","143246"
"2001/10/23 (林埃)","3011B055","KOSPI 200 遣可记 0111  55.0","0.04","-0.01","0.04","0.05","0.03","39.60","0.04","94446","358746000","318519"
"2001/10/23 (林埃)","3011B057","KOSPI 200 遣可记 0111  57.5","0.09","-0.03","0.09","0.10","0.07","35.60","0.09","140408","1138411000","356248"
"2001/10/23 (林埃)","3011B060","KOSPI 200 遣可记 0111  60.0","0.24","-0.12","0.26","0.28","0.20","32.80","0.24","527001","12178388000","294079"
"2001/10/23 (林埃)","3011B062","KOSPI 200 遣可记 0111  62.5","0.69","-0.27","0.74","0.74","0.56","32.30","0.69","509202","32082321000","149121"
"2001/10/23 (林埃)","3011B065","KOSPI 200 遣可记 0111  65.0","1.61","-0.40","1.53","1.70","1.28","32.00","1.61","149849","21369694000","60219"
"2001/10/23 (林埃)","3011B067","KOSPI 200 遣可记 0111  67.5","3.20","-0.50","2.95","3.25","2.59","35.00","3.20","16783","4651471000","27083"
"2001/10/23 (林埃)","3011B070","KOSPI 200 遣可记 0111  70.0","5.25","-0.35","4.95","5.35","4.50","38.00","5.25","2049","958160000","5923"
"2001/10/23 (林埃)","3011B072","KOSPI 200 遣可记 0111  72.5","7.20","-0.80","7.05","7.20","6.80","44.00","7.20","331","229285000","771"
