일자,종목코드,종목명,종가,대비,시가,고가,저가,내재변동성,익일기준가,거래량,거래대금,미결제약정
"2007/12/27 (주간)","201C1240","코스피200 C 200801 240.0","6.50","0.35","7.00","8.15","6.05","21.50","6.50","25543","18278075000","24079"
"2007/12/27 (주간)","201C1242","코스피200 C 200801 242.5","5.00","0.15","5.80","6.50","4.70","21.50","5.00","21975","12220420000","25906"
"2007/12/27 (주간)","201C1245","코스피200 C 200801 245.0","3.85","0.20","4.05","5.05","3.60","22.10","3.85","51289","21926220000","45254"
"2007/12/27 (주간)","201C1247","코스피200 C 200801 247.5","2.81","0.26","2.85","3.85","2.66","21.90","2.81","43397","13669391000","33260"
"2007/12/27 (주간)","201C1250","코스피200 C 200801 250.0","1.91","-0.10","2.12","2.84","1.91","21.40","1.91","389452","92827120000","98668"
"2007/12/27 (주간)","201C1252","코스피200 C 200801 252.5","1.25","-0.12","1.50","2.00","1.25","20.90","1.25","358076","59133564000","65205"
"2007/12/27 (주간)","201C1255","코스피200 C 200801 255.0","0.85","-0.05","1.00","1.37","0.84","21.30","0.85","527416","57342915000","102548"
"2007/12/27 (주간)","201C1257","코스피200 C 200801 257.5","0.48","-0.10","0.67","0.89","0.48","20.60","0.48","428149","30086764000","100385"
"2007/12/27 (주간)","201C1260","코스피200 C 200801 260.0","0.25","-0.14","0.44","0.58","0.25","20.00","0.25","839203","37390110000","115840"
"2007/12/27 (주간)","201C1262","코스피200 C 200801 262.5","0.19","-0.07","0.26","0.37","0.19","21.10","0.19","177672","4888299000","102373"
"2007/12/27 (주간)","201C1265","코스피200 C 200801 265.0","0.11","-0.05","0.15","0.24","0.11","21.20","0.11","161335","2969685000","87215"
"2007/12/27 (주간)","201C1267","코스피200 C 200801 267.5","0.09","-0.02","0.11","0.16","0.09","22.40","0.09","129409","1547615000","92474"
"2007/12/27 (주간)","201C1270","코스피200 C 200801 270.0","0.06","-0.01","0.07","0.11","0.06","23.00","0.06","146735","1254796000","106835"
"2007/12/27 (주간)","201C1272","코스피200 C 200801 272.5","0.04","-0.01","0.04","0.08","0.04","23.60","0.04","143886","905748000","34337"
"2007/12/27 (주간)","201C1275","코스피200 C 200801 275.0","0.03","-0.01","0.04","0.06","0.03","24.40","0.03","159387","707261000","62038"
"2007/12/27 (주간)","201C1277","코스피200 C 200801 277.5","0.02","-0.01","0.03","0.05","0.02","24.80","0.02","231502","737415000","157508"
"2007/12/27 (주간)","301C1210","코스피200 P 200801 210.0","0.03","-0.01","0.04","0.06","0.03","30.30","0.03","113499","483000000","164928"
"2007/12/27 (주간)","301C1212","코스피200 P 200801 212.5","0.05","-0.02","0.06","0.07","0.04","29.80","0.05","34156","183632000","48634"
"2007/12/27 (주간)","301C1215","코스피200 P 200801 215.0","0.08","0.00","0.07","0.10","0.05","29.40","0.08","62188","449788000","64354"
"2007/12/27 (주간)","301C1217","코스피200 P 200801 217.5","0.10","-0.01","0.09","0.15","0.08","27.90","0.10","90515","937832000","57633"
"2007/12/27 (주간)","301C1220","코스피200 P 200801 220.0","0.15","-0.01","0.12","0.22","0.11","27.30","0.15","178991","2814292000","76284"
"2007/12/27 (주간)","301C1222","코스피200 P 200801 222.5","0.20","-0.09","0.23","0.35","0.15","26.00","0.20","153045","3436348000","68299"
"2007/12/27 (주간)","301C1225","코스피200 P 200801 225.0","0.29","-0.12","0.31","0.54","0.25","25.30","0.29","410273","15126004000","91708"
"2007/12/27 (주간)","301C1227","코스피200 P 200801 227.5","0.53","-0.12","0.50","0.81","0.39","26.10","0.53","314509","17352234000","57730"
"2007/12/27 (주간)","301C1230","코스피200 P 200801 230.0","0.80","-0.18","0.87","1.18","0.60","25.80","0.80","668197","54058876000","87136"
"2007/12/27 (주간)","301C1232","코스피200 P 200801 232.5","1.21","-0.21","1.01","1.68","0.92","25.80","1.21","270946","32591002000","44831"
"2007/12/27 (주간)","301C1235","코스피200 P 200801 235.0","1.75","-0.19","1.84","2.32","1.37","25.90","1.75","338264","58445265000","54637"
"2007/12/27 (주간)","301C1237","코스피200 P 200801 237.5","2.50","-0.18","2.59","3.10","1.95","26.30","2.50","169294","37875501000","25533"
"2007/12/27 (주간)","301C1240","코스피200 P 200801 240.0","3.30","-0.20","3.00","4.10","2.67","25.60","3.30","53561","16195356000","31736"
"2007/12/27 (주간)","301C1242","코스피200 P 200801 242.5","4.35","-0.50","4.40","5.30","3.55","25.80","4.35","30175","12610250000","22601"
"2007/12/27 (주간)","301C1245","코스피200 P 200801 245.0","5.65","-0.45","5.30","6.65","4.60","26.00","5.65","26293","14155795000","33118"
"2007/12/27 (주간)","301C1247","코스피200 P 200801 247.5","7.15","-0.45","7.60","8.20","5.85","26.00","7.15","8598","5557100000","6516"
"2007/12/27 (주간)","301C1250","코스피200 P 200801 250.0","8.65","-0.90","9.45","9.95","7.35","25.50","8.65","10312","9008430000","11632"
"2007/12/27 (주간)","301C1252","코스피200 P 200801 252.5","10.40","-1.15","10.90","11.30","9.00","25.00","10.40","6879","6937625000","5970"
"2007/12/27 (주간)","301C1255","코스피200 P 200801 255.0","12.90","0.15","11.05","13.85","10.90","29.00","12.90","2493","3155560000","2798"
"2007/12/27 (주간)","301C1257","코스피200 P 200801 257.5","13.35","-3.10","13.75","13.95","13.35","12.00","13.35","21","28570000","2325"
"2007/12/27 (주간)","301C1260","코스피200 P 200801 260.0","15.60","-1.90","17.05","17.05","15.15","3.00","15.60","156","246585000","2265"
"2007/12/27 (주간)","301C1262","코스피200 P 200801 262.5","18.25","-2.15","19.95","20.00","18.25","20.00","18.25","177","340475000","902"
"2007/12/27 (주간)","301C1265","코스피200 P 200801 265.0","20.45","-2.50","21.50","22.95","19.75","24.00","20.45","339","700105000","2269"
"2007/12/27 (주간)","301C1267","코스피200 P 200801 267.5","22.50","-1.95","24.45","24.50","22.50","3.00","22.50","5","11770000","371"
"2007/12/27 (주간)","301C1270","코스피200 P 200801 270.0","24.40","-3.70","24.70","24.70","24.40","3.00","24.40","2","4910000","599"
"2007/12/27 (주간)","301C1272","코스피200 P 200801 272.5",,"-0.05","0.00","0.00","0.00","26.00","29.60","0","0","474"
"2007/12/27 (주간)","301C1275","코스피200 P 200801 275.0","30.70","-2.40","30.00","30.70","29.50","16.00","30.70","6","18055000","223"
"2007/12/27 (주간)","301C1277","코스피200 P 200801 277.5","32.50","-3.05","32.20","33.00","32.05","16.00","32.50","14","45395000","2061"
"2007/12/26 (주간)","201C1210","코스피200 C 200801 210.0","32.00","-1.40","33.70","33.70","32.00","52.00","32.00","17","55460000","952"
"2007/12/26 (주간)","201C1212","코스피200 C 200801 212.5",,"-0.65","0.00","0.00","0.00","26.60","30.35","0","0","165"
"2007/12/26 (주간)","201C1215","코스피200 C 200801 215.0","27.00","-1.35","27.25","27.25","27.00","46.00","27.00","2","5425000","493"
"2007/12/26 (주간)","201C1217","코스피200 C 200801 217.5",,"-0.55","0.00","0.00","0.00","26.60","25.35","0","0","65"
"2007/12/26 (주간)","201C1220","코스피200 C 200801 220.0","22.95","-0.65","24.00","24.00","21.50","46.00","22.95","160","367535000","1788"
"2007/12/26 (주간)","201C1222","코스피200 C 200801 222.5","20.35","3.50","21.05","21.05","20.35","39.00","20.35","2","4140000","1299"
"2007/12/26 (주간)","201C1225","코스피200 C 200801 225.0","18.20","-0.75","18.30","19.35","17.30","40.00","18.20","32","58170000","2101"
"2007/12/26 (주간)","201C1227","코스피200 C 200801 227.5","14.80","-1.85","16.65","17.10","14.80","31.00","14.80","70","110345000","1486"
"2007/12/26 (주간)","201C1230","코스피200 C 200801 230.0","13.10","-1.45","14.70","15.00","12.60","32.00","13.10","857","1199250000","6266"
"2007/12/26 (주간)","201C1232","코스피200 C 200801 232.5","11.10","-1.25","12.35","13.45","10.70","30.50","11.10","231","272615000","6616"
"2007/12/26 (주간)","201C1235","코스피200 C 200801 235.0","9.20","-1.25","10.70","10.85","8.80","29.30","9.20","1484","1417535000","13546"
"2007/12/26 (주간)","201C1237","코스피200 C 200801 237.5","7.95","-0.95","9.20","9.20","7.05","30.80","7.95","950","777570000","12702"
"2007/12/26 (주간)","201C1240","코스피200 C 200801 240.0","6.15","-1.05","7.50","7.50","5.65","28.50","6.15","9027","5843365000","22797"
"2007/12/26 (주간)","201C1242","코스피200 C 200801 242.5","4.85","-1.10","5.85","6.00","4.40","28.00","4.85","18678","9652530000","24702"
"2007/12/26 (주간)","201C1245","코스피200 C 200801 245.0","3.65","-0.90","4.45","4.70","3.30","27.00","3.65","47469","19036480000","43784"
"2007/12/26 (주간)","201C1247","코스피200 C 200801 247.5","2.55","-0.70","3.40","3.60","2.41","25.50","2.55","54045","15741036000","34110"
"2007/12/26 (주간)","201C1250","코스피200 C 200801 250.0","2.01","-0.47","2.48","2.66","1.73","26.50","2.01","259523","57530497000","99071"
"2007/12/26 (주간)","201C1252","코스피200 C 200801 252.5","1.37","-0.51","1.90","1.95","1.18","25.50","1.37","223431","34694165000","58269"
"2007/12/26 (주간)","201C1255","코스피200 C 200801 255.0","0.90","-0.34","1.26","1.33","0.77","24.90","0.90","418565","44742743000","111817"
"2007/12/26 (주간)","201C1257","코스피200 C 200801 257.5","0.58","-0.22","0.80","0.91","0.50","24.60","0.58","440357","31041929000","81237"
"2007/12/26 (주간)","201C1260","코스피200 C 200801 260.0","0.39","-0.15","0.65","0.65","0.32","24.70","0.39","642083","29539063000","119702"
"2007/12/26 (주간)","201C1262","코스피200 C 200801 262.5","0.26","-0.06","0.34","0.38","0.20","24.70","0.26","176170","5136306000","86433"
"2007/12/26 (주간)","201C1265","코스피200 C 200801 265.0","0.16","-0.03","0.23","0.24","0.13","24.80","0.16","218549","4141614000","82089"
"2007/12/26 (주간)","201C1267","코스피200 C 200801 267.5","0.11","0.00","0.14","0.16","0.10","25.10","0.11","187268","2353619000","76921"
"2007/12/26 (주간)","201C1270","코스피200 C 200801 270.0","0.07","-0.04","0.11","0.11","0.07","25.30","0.07","136149","1210825000","88135"
"2007/12/26 (주간)","201C1272","코스피200 C 200801 272.5","0.05","-0.02","0.08","0.08","0.05","25.80","0.05","57023","384611000","38179"
"2007/12/26 (주간)","201C1275","코스피200 C 200801 275.0","0.04","-0.03","0.07","0.07","0.04","26.80","0.04","146814","718158000","59994"
"2007/12/26 (주간)","201C1277","코스피200 C 200801 277.5","0.03","-0.01","0.05","0.05","0.02","27.40","0.03","87412","319166000","133189"
"2007/12/26 (주간)","301C1210","코스피200 P 200801 210.0","0.04","-0.05","0.07","0.09","0.04","27.90","0.04","197211","1393406000","156724"
"2007/12/26 (주간)","301C1212","코스피200 P 200801 212.5","0.07","-0.05","0.10","0.12","0.06","27.80","0.07","110972","1025119000","51354"
"2007/12/26 (주간)","301C1215","코스피200 P 200801 215.0","0.08","-0.07","0.13","0.15","0.08","25.90","0.08","90288","1024499000","72383"
"2007/12/26 (주간)","301C1217","코스피200 P 200801 217.5","0.11","-0.09","0.16","0.21","0.11","24.90","0.11","82511","1285871000","57492"
"2007/12/26 (주간)","301C1220","코스피200 P 200801 220.0","0.16","-0.12","0.23","0.30","0.16","23.90","0.16","210362","4783644000","70126"
"2007/12/26 (주간)","301C1222","코스피200 P 200801 222.5","0.29","-0.11","0.32","0.44","0.24","24.20","0.29","144578","4881221000","41871"
"2007/12/26 (주간)","301C1225","코스피200 P 200801 225.0","0.41","-0.14","0.48","0.64","0.37","23.30","0.41","491478","24519295000","108040"
"2007/12/26 (주간)","301C1227","코스피200 P 200801 227.5","0.65","-0.17","0.72","0.89","0.58","22.90","0.65","187555","14021094000","48956"
"2007/12/26 (주간)","301C1230","코스피200 P 200801 230.0","0.98","-0.18","0.95","1.25","0.86","22.60","0.98","467309","50178603000","59969"
"2007/12/26 (주간)","301C1232","코스피200 P 200801 232.5","1.42","0.00","1.36","1.73","1.27","22.40","1.42","173144","26497062000","35927"
"2007/12/26 (주간)","301C1235","코스피200 P 200801 235.0","1.94","-0.11","1.56","2.37","1.56","21.40","1.94","290461","61492649000","41072"
"2007/12/26 (주간)","301C1237","코스피200 P 200801 237.5","2.68","-0.03","2.45","3.20","2.45","20.80","2.68","60935","17142389000","21447"
"2007/12/26 (주간)","301C1240","코스피200 P 200801 240.0","3.50","-0.20","3.30","4.25","3.30","19.50","3.50","27422","10251230000","31147"
"2007/12/26 (주간)","301C1242","코스피200 P 200801 242.5","4.85","0.20","4.60","5.45","4.35","19.80","4.85","16619","8078200000","19857"
"2007/12/26 (주간)","301C1245","코스피200 P 200801 245.0","6.10","0.35","5.35","6.85","5.35","18.00","6.10","23900","14709675000","28812"
"2007/12/26 (주간)","301C1247","코스피200 P 200801 247.5","7.60","0.40","6.55","8.45","6.55","16.00","7.60","3766","2882920000","5952"
"2007/12/26 (주간)","301C1250","코스피200 P 200801 250.0","9.55","0.80","8.05","10.30","8.05","15.00","9.55","2840","2623545000","9801"
"2007/12/26 (주간)","301C1252","코스피200 P 200801 252.5","11.55","1.05","10.40","12.00","10.40","8.00","11.55","4280","4737415000","4155"
"2007/12/26 (주간)","301C1255","코스피200 P 200801 255.0","12.75","0.35","11.70","14.10","11.70","3.00","12.75","625","809155000","2771"
"2007/12/26 (주간)","301C1257","코스피200 P 200801 257.5","16.45","2.10","15.30","16.45","14.05","3.00","16.45","34","52215000","2325"
"2007/12/26 (주간)","301C1260","코스피200 P 200801 260.0","17.50","1.00","16.50","18.80","16.50","3.00","17.50","37","66070000","2294"
"2007/12/26 (주간)","301C1262","코스피200 P 200801 262.5","20.40","1.25","19.65","20.85","18.55","3.00","20.40","70","142240000","999"
"2007/12/26 (주간)","301C1265","코스피200 P 200801 265.0","22.95","1.75","22.00","23.25","21.30","3.00","22.95","289","643630000","2518"
"2007/12/26 (주간)","301C1267","코스피200 P 200801 267.5","24.45","-1.40","24.45","24.45","24.45","3.00","24.45","2","4890000","371"
"2007/12/26 (주간)","301C1270","코스피200 P 200801 270.0","28.10","1.10","28.20","28.30","27.30","3.00","28.10","15","41455000","599"
"2007/12/26 (주간)","301C1272","코스피200 P 200801 272.5",,"0.40","0.00","0.00","0.00","20.00","29.65","0","0","474"
"2007/12/26 (주간)","301C1275","코스피200 P 200801 275.0","33.10","1.20","33.10","33.10","33.10","3.00","33.10","1","3310000","224"
"2007/12/26 (주간)","301C1277","코스피200 P 200801 277.5","35.55","1.25","31.15","35.55","31.15","3.00","35.55","7","23545000","2070"
"2007/12/24 (주간)","201C1210","코스피200 C 200801 210.0","33.40","6.40","33.45","33.50","29.95","44.00","33.40","23","76245000","964"
"2007/12/24 (주간)","201C1212","코스피200 C 200801 212.5","31.00","5.70","31.00","31.00","31.00","48.00","31.00","1","3100000","165"
"2007/12/24 (주간)","201C1215","코스피200 C 200801 215.0","28.35","5.85","27.00","28.35","27.00","46.00","28.35","6","16875000","491"
"2007/12/24 (주간)","201C1217","코스피200 C 200801 217.5",,"5.10","0.00","0.00","0.00","25.10","25.90","0","0","65"
"2007/12/24 (주간)","201C1220","코스피200 C 200801 220.0","23.60","4.95","21.30","23.80","20.55","36.00","23.60","92","207105000","1779"
"2007/12/24 (주간)","201C1222","코스피200 C 200801 222.5","16.85","0.40","16.85","16.85","16.85","3.00","16.85","3","5055000","1299"
"2007/12/24 (주간)","201C1225","코스피200 C 200801 225.0","18.95","4.05","16.50","19.55","16.30","32.00","18.95","53","94035000","2104"
"2007/12/24 (주간)","201C1227","코스피200 C 200801 227.5","16.65","3.85","14.70","17.10","14.05","31.00","16.65","137","221170000","1474"
"2007/12/24 (주간)","201C1230","코스피200 C 200801 230.0","14.55","3.55","12.60","15.10","12.10","31.00","14.55","1406","1967260000","6218"
"2007/12/24 (주간)","201C1232","코스피200 C 200801 232.5","12.35","3.15","10.55","13.00","10.20","28.50","12.35","334","399610000","6583"
"2007/12/24 (주간)","201C1235","코스피200 C 200801 235.0","10.45","3.00","8.80","11.00","8.45","28.00","10.45","3027","3052465000","13690"
"2007/12/24 (주간)","201C1237","코스피200 C 200801 237.5","8.90","2.65","7.00","9.20","6.85","28.00","8.90","4272","3580280000","12745"
"2007/12/24 (주간)","201C1240","코스피200 C 200801 240.0","7.20","2.30","5.70","7.60","5.50","27.50","7.20","13963","9494485000","21098"
"2007/12/24 (주간)","201C1242","코스피200 C 200801 242.5","5.95","2.30","4.05","6.20","4.05","27.50","5.95","25720","14279725000","23059"
"2007/12/24 (주간)","201C1245","코스피200 C 200801 245.0","4.55","1.72","3.40","4.90","3.25","26.30","4.55","42000","18240345000","36279"
"2007/12/24 (주간)","201C1247","코스피200 C 200801 247.5","3.25","1.05","2.80","3.75","2.42","24.80","3.25","39175","12580438000","36471"
"2007/12/24 (주간)","201C1250","코스피200 C 200801 250.0","2.48","0.91","1.80","2.86","1.75","24.60","2.48","372214","92579454000","85354"
"2007/12/24 (주간)","201C1252","코스피200 C 200801 252.5","1.88","0.75","1.27","2.09","1.25","24.90","1.88","244301","43488132000","69097"
"2007/12/24 (주간)","201C1255","코스피200 C 200801 255.0","1.24","0.44","0.91","1.49","0.87","24.10","1.24","536618","67897671000","85159"
"2007/12/24 (주간)","201C1257","코스피200 C 200801 257.5","0.80","0.26","0.69","1.03","0.60","23.30","0.80","306365","26539418000","58347"
"2007/12/24 (주간)","201C1260","코스피200 C 200801 260.0","0.54","0.16","0.41","0.70","0.41","23.30","0.54","650691","37777319000","110287"
"2007/12/24 (주간)","201C1262","코스피200 C 200801 262.5","0.32","0.07","0.30","0.45","0.28","22.80","0.32","186271","7105405000","71442"
"2007/12/24 (주간)","201C1265","코스피200 C 200801 265.0","0.19","0.02","0.21","0.30","0.19","22.50","0.19","244717","6202869000","83205"
"2007/12/24 (주간)","201C1267","코스피200 C 200801 267.5","0.11","0.00","0.15","0.21","0.11","22.20","0.11","101876","1766197000","61642"
"2007/12/24 (주간)","201C1270","코스피200 C 200801 270.0","0.11","0.02","0.11","0.15","0.10","23.90","0.11","104375","1301114000","75705"
"2007/12/24 (주간)","201C1272","코스피200 C 200801 272.5","0.07","0.01","0.09","0.11","0.07","24.10","0.07","57354","532440000","35488"
