일자,종목코드,종목명,종가,대비,시가,고가,저가,내재변동성,익일기준가,거래량,거래대금,미결제약정
"2022/12/29 (주간)","201T1160","코스피200 C 202301 160.0","131.95","-4.60","131.95","131.95","131.95","64.00","131.95","2","65975000","58"
"2022/12/29 (주간)","201T1162","코스피200 C 202301 162.5",,"0.00","0.00","0.00","0.00","61.82","128.80","0","0","0"
"2022/12/29 (주간)","201T1165","코스피200 C 202301 165.0",,"0.00","0.00","0.00","0.00","59.64","126.30","0","0","1"
"2022/12/29 (주간)","201T1167","코스피200 C 202301 167.5",,"0.00","0.00","0.00","0.00","57.46","123.80","0","0","0"
"2022/12/29 (주간)","201T1170","코스피200 C 202301 170.0",,"0.00","0.00","0.00","0.00","55.28","121.30","0","0","2"
"2022/12/29 (주간)","201T1172","코스피200 C 202301 172.5",,"0.00","0.00","0.00","0.00","53.10","118.80","0","0","0"
"2022/12/29 (주간)","201T1175","코스피200 C 202301 175.0",,"0.00","0.00","0.00","0.00","50.92","116.30","0","0","1"
"2022/12/29 (주간)","201T1177","코스피200 C 202301 177.5",,"0.00","0.00","0.00","0.00","48.75","113.80","0","0","0"
"2022/12/29 (주간)","201T1180","코스피200 C 202301 180.0",,"0.00","0.00","0.00","0.00","46.57","111.30","0","0","0"
"2022/12/29 (주간)","201T1182","코스피200 C 202301 182.5",,"0.00","0.00","0.00","0.00","44.39","108.80","0","0","0"
"2022/12/29 (주간)","201T1185","코스피200 C 202301 185.0",,"0.00","0.00","0.00","0.00","42.21","106.30","0","0","0"
"2022/12/29 (주간)","201T1187","코스피200 C 202301 187.5",,"0.00","0.00","0.00","0.00","40.03","103.80","0","0","0"
"2022/12/29 (주간)","201T1190","코스피200 C 202301 190.0",,"0.00","0.00","0.00","0.00","37.85","101.35","0","0","0"
"2022/12/29 (주간)","201T1192","코스피200 C 202301 192.5",,"0.00","0.00","0.00","0.00","35.67","98.85","0","0","0"
"2022/12/29 (주간)","201T1195","코스피200 C 202301 195.0",,"0.00","0.00","0.00","0.00","33.50","96.35","0","0","0"
"2022/12/29 (주간)","201T1197","코스피200 C 202301 197.5",,"0.00","0.00","0.00","0.00","31.32","93.85","0","0","0"
"2022/12/29 (주간)","201T1200","코스피200 C 202301 200.0",,"0.00","0.00","0.00","0.00","29.14","91.35","0","0","48"
"2022/12/29 (주간)","201T1202","코스피200 C 202301 202.5",,"0.00","0.00","0.00","0.00","26.96","88.85","0","0","0"
"2022/12/29 (주간)","201T1205","코스피200 C 202301 205.0",,"0.00","0.00","0.00","0.00","24.78","86.35","0","0","0"
"2022/12/29 (주간)","201T1207","코스피200 C 202301 207.5",,"0.00","0.00","0.00","0.00","22.60","83.85","0","0","0"
"2022/12/29 (주간)","201T1210","코스피200 C 202301 210.0",,"0.00","0.00","0.00","0.00","20.42","81.35","0","0","0"
"2022/12/29 (주간)","201T1212","코스피200 C 202301 212.5",,"0.00","0.00","0.00","0.00","18.25","78.85","0","0","0"
"2022/12/29 (주간)","201T1215","코스피200 C 202301 215.0",,"0.00","0.00","0.00","0.00","16.07","76.35","0","0","0"
"2022/12/29 (주간)","201T1217","코스피200 C 202301 217.5",,"0.00","0.00","0.00","0.00","13.89","73.85","0","0","0"
"2022/12/29 (주간)","201T1220","코스피200 C 202301 220.0",,"0.00","0.00","0.00","0.00","11.71","71.35","0","0","0"
"2022/12/29 (주간)","201T1222","코스피200 C 202301 222.5",,"0.00","0.00","0.00","0.00","9.53","68.85","0","0","0"
"2022/12/29 (주간)","201T1225","코스피200 C 202301 225.0",,"0.00","0.00","0.00","0.00","7.35","66.35","0","0","1"
"2022/12/29 (주간)","201T1227","코스피200 C 202301 227.5",,"0.00","0.00","0.00","0.00","5.17","63.85","0","0","1"
"2022/12/29 (주간)","201T1230","코스피200 C 202301 230.0","62.00","-4.75","64.70","64.75","61.90","3.00","62.00","24","378812500","73"
"2022/12/29 (주간)","201T1232","코스피200 C 202301 232.5",,"0.00","0.00","0.00","0.00","3.00","58.90","0","0","1"
"2022/12/29 (주간)","201T1235","코스피200 C 202301 235.0",,"0.00","0.00","0.00","0.00","3.00","56.40","0","0","1"
"2022/12/29 (주간)","201T1237","코스피200 C 202301 237.5",,"0.00","0.00","0.00","0.00","3.00","53.90","0","0","1"
"2022/12/29 (주간)","201T1240","코스피200 C 202301 240.0",,"0.00","0.00","0.00","0.00","3.00","51.40","0","0","1"
"2022/12/29 (주간)","201T1242","코스피200 C 202301 242.5",,"0.00","0.00","0.00","0.00","3.00","48.90","0","0","1"
"2022/12/29 (주간)","201T1245","코스피200 C 202301 245.0",,"0.00","0.00","0.00","0.00","3.00","46.40","0","0","3"
"2022/12/29 (주간)","201T1247","코스피200 C 202301 247.5",,"0.00","0.00","0.00","0.00","3.00","43.90","0","0","1"
"2022/12/29 (주간)","201T1250","코스피200 C 202301 250.0",,"0.00","0.00","0.00","0.00","3.00","41.40","0","0","2"
"2022/12/29 (주간)","201T1252","코스피200 C 202301 252.5",,"0.00","0.00","0.00","0.00","3.00","38.90","0","0","5"
"2022/12/29 (주간)","201T1255","코스피200 C 202301 255.0",,"0.00","0.00","0.00","0.00","3.00","36.40","0","0","1"
"2022/12/29 (주간)","201T1257","코스피200 C 202301 257.5","33.75","-5.45","34.85","34.85","33.75","3.00","33.75","3","25737500","122"
"2022/12/29 (주간)","201T1260","코스피200 C 202301 260.0",,"0.00","0.00","0.00","0.00","3.00","31.40","0","0","1"
"2022/12/29 (주간)","201T1262","코스피200 C 202301 262.5",,"0.00","0.00","0.00","0.00","3.00","28.90","0","0","2"
"2022/12/29 (주간)","201T1265","코스피200 C 202301 265.0",,"0.00","0.00","0.00","0.00","3.00","26.40","0","0","1"
"2022/12/29 (주간)","201T1267","코스피200 C 202301 267.5",,"0.00","0.00","0.00","0.00","3.00","23.90","0","0","5"
"2022/12/29 (주간)","201T1270","코스피200 C 202301 270.0","22.15","-5.40","22.95","22.95","22.15","3.00","22.15","6","33812500","29"
"2022/12/29 (주간)","201T1272","코스피200 C 202301 272.5","19.15","-5.90","22.10","22.10","19.15","3.00","19.15","30","149775000","19"
"2022/12/29 (주간)","201T1275","코스피200 C 202301 275.0","17.15","-4.70","17.65","17.75","16.65","22.00","17.15","23","99625000","168"
"2022/12/29 (주간)","201T1277","코스피200 C 202301 277.5","14.45","-5.60","15.90","16.05","14.30","16.00","14.45","22","84512500","69"
"2022/12/29 (주간)","201T1280","코스피200 C 202301 280.0","12.50","-5.05","15.50","15.95","12.00","20.00","12.50","99","349887500","92"
"2022/12/29 (주간)","201T1282","코스피200 C 202301 282.5","10.35","-5.00","13.15","13.40","10.05","19.00","10.35","54","156462500","76"
"2022/12/29 (주간)","201T1285","코스피200 C 202301 285.0","8.37","-4.08","11.05","11.15","7.89","18.50","8.37","292","656060000","425"
"2022/12/29 (주간)","201T1287","코스피200 C 202301 287.5","6.58","-3.72","8.70","9.27","6.11","18.00","6.58","490","890187500","385"
"2022/12/29 (주간)","201T1290","코스피200 C 202301 290.0","4.63","-3.65","7.20","7.31","4.52","16.30","4.63","2089","2893032500","2134"
"2022/12/29 (주간)","201T1292","코스피200 C 202301 292.5","3.37","-3.08","4.93","5.59","3.22","16.30","3.37","7689","7521430000","3661"
"2022/12/29 (주간)","201T1295","코스피200 C 202301 295.0","2.33","-2.55","3.55","4.09","2.19","16.10","2.33","32831","23342662500","9837"
"2022/12/29 (주간)","201T1297","코스피200 C 202301 297.5","1.50","-2.00","2.43","2.87","1.43","15.80","1.50","55647","27884417500","11405"
"2022/12/29 (주간)","201T1300","코스피200 C 202301 300.0","0.95","-1.44","1.57","1.89","0.89","15.70","0.95","88095","28199942500","18377"
"2022/12/29 (주간)","201T1302","코스피200 C 202301 302.5","0.59","-0.96","0.97","1.18","0.53","15.80","0.59","89400","17941750000","20704"
"2022/12/29 (주간)","201T1305","코스피200 C 202301 305.0","0.36","-0.59","0.60","0.70","0.33","15.90","0.36","89608","10678440000","24746"
"2022/12/29 (주간)","201T1307","코스피200 C 202301 307.5","0.22","-0.34","0.33","0.40","0.20","16.30","0.22","55956","3994242500","22923"
"2022/12/29 (주간)","201T1310","코스피200 C 202301 310.0","0.13","-0.18","0.20","0.23","0.12","16.60","0.13","41642","1795565000","29822"
"2022/12/29 (주간)","201T1312","코스피200 C 202301 312.5","0.09","-0.08","0.11","0.13","0.07","17.20","0.09","35298","881595000","26390"
"2022/12/29 (주간)","201T1315","코스피200 C 202301 315.0","0.06","-0.04","0.07","0.08","0.05","17.80","0.06","24377","381457500","36328"
"2022/12/29 (주간)","201T1317","코스피200 C 202301 317.5","0.05","-0.02","0.05","0.06","0.03","18.80","0.05","10957","123925000","21701"
"2022/12/29 (주간)","201T1320","코스피200 C 202301 320.0","0.02","-0.02","0.03","0.04","0.02","18.20","0.02","13386","100972500","29177"
"2022/12/29 (주간)","201T1322","코스피200 C 202301 322.5","0.02","-0.01","0.02","0.03","0.01","19.60","0.02","16330","86742500","19289"
"2022/12/29 (주간)","201T1325","코스피200 C 202301 325.0","0.02","0.00","0.02","0.02","0.01","20.90","0.02","2568","11362500","20396"
"2022/12/29 (주간)","201T1327","코스피200 C 202301 327.5","0.01","-0.01","0.01","0.02","0.01","20.80","0.01","4394","11087500","18321"
"2022/12/29 (주간)","201T1330","코스피200 C 202301 330.0","0.01","0.00","0.01","0.02","0.01","21.90","0.01","10812","27047500","23652"
"2022/12/29 (주간)","201T1332","코스피200 C 202301 332.5","0.01","0.00","0.01","0.01","0.01","23.20","0.01","492","1230000","18775"
"2022/12/29 (주간)","201T1335","코스피200 C 202301 335.0","0.01","0.00","0.01","0.01","0.01","24.30","0.01","1036","2590000","12114"
"2022/12/29 (주간)","201T1337","코스피200 C 202301 337.5","0.01","0.00","0.01","0.01","0.01","23.40","0.01","3","7500","9878"
"2022/12/29 (주간)","201T1340","코스피200 C 202301 340.0",,"0.00","0.00","0.00","0.00","24.60","0.01","0","0","17147"
"2022/12/29 (주간)","201T1342","코스피200 C 202301 342.5",,"0.00","0.00","0.00","0.00","25.80","0.01","0","0","6318"
"2022/12/29 (주간)","201T1345","코스피200 C 202301 345.0",,"0.00","0.00","0.00","0.00","26.99","0.01","0","0","13381"
"2022/12/29 (주간)","201T1347","코스피200 C 202301 347.5","0.01","0.00","0.01","0.01","0.01","28.20","0.01","2","5000","6441"
"2022/12/29 (주간)","201T1350","코스피200 C 202301 350.0",,"0.00","0.00","0.00","0.00","29.35","0.01","0","0","8471"
"2022/12/29 (주간)","201T1352","코스피200 C 202301 352.5","0.01","0.00","0.01","0.01","0.01","30.50","0.01","3","7500","3469"
"2022/12/29 (주간)","201T1355","코스피200 C 202301 355.0",,"0.00","0.00","0.00","0.00","31.48","0.01","0","0","5175"
"2022/12/29 (주간)","201T1357","코스피200 C 202301 357.5",,"0.00","0.00","0.00","0.00","32.46","0.01","0","0","3107"
"2022/12/29 (주간)","201T1360","코스피200 C 202301 360.0",,"0.00","0.00","0.00","0.00","33.45","0.01","0","0","4909"
"2022/12/29 (주간)","201T1362","코스피200 C 202301 362.5",,"0.00","0.00","0.00","0.00","34.43","0.01","0","0","1772"
"2022/12/29 (주간)","201T1365","코스피200 C 202301 365.0",,"0.00","0.00","0.00","0.00","35.42","0.01","0","0","1179"
"2022/12/29 (주간)","201T1367","코스피200 C 202301 367.5",,"0.00","0.00","0.00","0.00","36.40","0.01","0","0","1057"
"2022/12/29 (주간)","201T1370","코스피200 C 202301 370.0",,"0.00","0.00","0.00","0.00","37.38","0.01","0","0","2211"
"2022/12/29 (주간)","201T1372","코스피200 C 202301 372.5",,"0.00","0.00","0.00","0.00","38.37","0.01","0","0","774"
"2022/12/29 (주간)","201T1375","코스피200 C 202301 375.0",,"0.00","0.00","0.00","0.00","39.35","0.01","0","0","897"
"2022/12/29 (주간)","201T1377","코스피200 C 202301 377.5",,"0.00","0.00","0.00","0.00","40.34","0.01","0","0","550"
"2022/12/29 (주간)","201T1380","코스피200 C 202301 380.0",,"0.00","0.00","0.00","0.00","41.32","0.01","0","0","950"
"2022/12/29 (주간)","201T1382","코스피200 C 202301 382.5",,"0.00","0.00","0.00","0.00","42.31","0.01","0","0","263"
"2022/12/29 (주간)","201T1385","코스피200 C 202301 385.0",,"0.00","0.00","0.00","0.00","43.29","0.01","0","0","691"
"2022/12/29 (주간)","201T1387","코스피200 C 202301 387.5",,"0.00","0.00","0.00","0.00","44.27","0.01","0","0","1277"
"2022/12/29 (주간)","201T1390","코스피200 C 202301 390.0",,"0.00","0.00","0.00","0.00","45.26","0.01","0","0","575"
"2022/12/29 (주간)","201T1392","코스피200 C 202301 392.5",,"0.00","0.00","0.00","0.00","46.24","0.01","0","0","82"
"2022/12/29 (주간)","201T1395","코스피200 C 202301 395.0",,"0.00","0.00","0.00","0.00","47.23","0.01","0","0","158"
"2022/12/29 (주간)","201T1397","코스피200 C 202301 397.5",,"0.00","0.00","0.00","0.00","48.21","0.01","0","0","12"
"2022/12/29 (주간)","201T1400","코스피200 C 202301 400.0","0.01","0.00","0.01","0.01","0.01","49.20","0.01","1","2500","106"
"2022/12/29 (주간)","201T1402","코스피200 C 202301 402.5",,"0.00","0.00","0.00","0.00","50.08","0.01","0","0","25"
"2022/12/29 (주간)","201T1405","코스피200 C 202301 405.0",,"0.00","0.00","0.00","0.00","50.97","0.01","0","0","498"
"2022/12/29 (주간)","201T1407","코스피200 C 202301 407.5",,"0.00","0.00","0.00","0.00","51.85","0.01","0","0","8"
"2022/12/29 (주간)","201T1410","코스피200 C 202301 410.0",,"0.00","0.00","0.00","0.00","52.74","0.01","0","0","73"
"2022/12/29 (주간)","201T1412","코스피200 C 202301 412.5",,"0.00","0.00","0.00","0.00","53.62","0.01","0","0","24"
"2022/12/29 (주간)","201T1415","코스피200 C 202301 415.0",,"0.00","0.00","0.00","0.00","54.51","0.01","0","0","47"
"2022/12/29 (주간)","201T1417","코스피200 C 202301 417.5",,"0.00","0.00","0.00","0.00","55.39","0.01","0","0","5"
"2022/12/29 (주간)","201T1420","코스피200 C 202301 420.0",,"0.00","0.00","0.00","0.00","56.28","0.01","0","0","149"
"2022/12/29 (주간)","201T1422","코스피200 C 202301 422.5",,"0.00","0.00","0.00","0.00","57.16","0.01","0","0","3"
"2022/12/29 (주간)","201T1425","코스피200 C 202301 425.0",,"0.00","0.00","0.00","0.00","58.05","0.01","0","0","88"
"2022/12/29 (주간)","201T1427","코스피200 C 202301 427.5",,"0.00","0.00","0.00","0.00","58.93","0.01","0","0","2"
