老磊,辆格内靛,辆格疙,辆啊,措厚,矫啊,绊啊,历啊,郴犁函悼己,劳老扁霖啊,芭贰樊,芭贰措陛,固搬力距沥
"2006/12/28 (林埃)","201B1192","KOSPI 200 妮可记 0701 192.5","0.20","0.03","0.25","0.28","0.17","12.90","0.20","542276","11904435000","262279"
"2006/12/28 (林埃)","201B1195","KOSPI 200 妮可记 0701 195.0","0.08","-0.02","0.12","0.14","0.08","13.60","0.08","389165","4083472000","240736"
"2006/12/28 (林埃)","201B1197","KOSPI 200 妮可记 0701 197.5","0.05","0.00","0.07","0.08","0.05","15.20","0.05","68031","406779000","115279"
"2006/12/28 (林埃)","201B1200","KOSPI 200 妮可记 0701 200.0","0.03","-0.01","0.05","0.05","0.03","16.60","0.03","95498","379033000","206926"
"2006/12/28 (林埃)","201B1202","KOSPI 200 妮可记 0701 202.5","0.02","0.00","0.02","0.03","0.02","18.10","0.02","38239","109790000","112638"
"2006/12/28 (林埃)","301B1162","KOSPI 200 遣可记 0701 162.5","0.03","0.00","0.03","0.04","0.02","28.10","0.03","111879","333262000","235293"
"2006/12/28 (林埃)","301B1165","KOSPI 200 遣可记 0701 165.0","0.03","-0.01","0.03","0.04","0.03","25.20","0.03","55467","217719000","221836"
"2006/12/28 (林埃)","301B1167","KOSPI 200 遣可记 0701 167.5","0.05","-0.01","0.04","0.05","0.04","24.10","0.05","30238","142004000","85596"
"2006/12/28 (林埃)","301B1170","KOSPI 200 遣可记 0701 170.0","0.06","0.00","0.06","0.07","0.05","21.60","0.06","118471","686827000","149639"
"2006/12/28 (林埃)","301B1172","KOSPI 200 遣可记 0701 172.5","0.06","-0.03","0.08","0.09","0.06","18.60","0.06","93555","671292000","129778"
"2006/12/28 (林埃)","301B1175","KOSPI 200 遣可记 0701 175.0","0.10","-0.05","0.11","0.13","0.09","16.80","0.10","241073","2567708000","133724"
"2006/12/28 (林埃)","301B1177","KOSPI 200 遣可记 0701 177.5","0.18","-0.04","0.17","0.24","0.15","15.30","0.18","333003","6078863000","140255"
"2006/12/28 (林埃)","301B1180","KOSPI 200 遣可记 0701 180.0","0.39","-0.08","0.32","0.49","0.30","14.60","0.39","794270","30220517000","179123"
"2006/12/28 (林埃)","301B1182","KOSPI 200 遣可记 0701 182.5","0.74","-0.21","0.75","1.03","0.62","13.10","0.74","871753","70958329000","127389"
"2006/12/28 (林埃)","301B1185","KOSPI 200 遣可记 0701 185.0","1.60","-0.26","1.45","2.01","1.25","13.00","1.60","403513","64572787000","83650"
"2006/12/28 (林埃)","301B1187","KOSPI 200 遣可记 0701 187.5","3.00","-0.30","2.52","3.50","2.38","13.50","3.00","64593","18659542000","32403"
"2006/12/28 (林埃)","301B1190","KOSPI 200 遣可记 0701 190.0","4.90","-0.25","4.45","5.45","4.15","14.00","4.90","13749","6671230000","17990"
"2006/12/28 (林埃)","301B1192","KOSPI 200 遣可记 0701 192.5","7.20","-0.30","6.80","7.70","6.30","16.50","7.20","436","304700000","2829"
"2006/12/28 (林埃)","301B1195","KOSPI 200 遣可记 0701 195.0","9.55","-0.25","8.75","10.05","8.70","18.00","9.55","531","492645000","4659"
"2006/12/28 (林埃)","301B1197","KOSPI 200 遣可记 0701 197.5","11.75","-0.50","11.35","12.35","11.25","3.00","11.75","29","34265000","509"
"2006/12/28 (林埃)","301B1200","KOSPI 200 遣可记 0701 200.0","14.40","-1.05","14.05","14.70","14.05","8.00","14.40","3","4315000","352"
"2006/12/28 (林埃)","301B1202","KOSPI 200 遣可记 0701 202.5",,"-1.55","0.00","0.00","0.00","15.30","17.05","0","0","54"
"2006/12/27 (林埃)","201B1162","KOSPI 200 妮可记 0701 162.5","22.05","0.90","21.55","22.05","21.55","16.00","22.05","5","10900000","4031"
"2006/12/27 (林埃)","201B1165","KOSPI 200 妮可记 0701 165.0","19.90","1.55","19.95","19.95","19.75","40.00","19.90","11","21860000","757"
"2006/12/27 (林埃)","201B1167","KOSPI 200 妮可记 0701 167.5",,"1.20","0.00","0.00","0.00","14.50","17.70","0","0","635"
"2006/12/27 (林埃)","201B1170","KOSPI 200 妮可记 0701 170.0","14.70","0.85","15.45","15.45","14.50","16.00","14.70","50","76115000","1960"
"2006/12/27 (林埃)","201B1172","KOSPI 200 妮可记 0701 172.5","12.85","1.45","12.60","12.90","12.15","28.00","12.85","40","50830000","2275"
"2006/12/27 (林埃)","201B1175","KOSPI 200 妮可记 0701 175.0","10.30","1.45","9.85","10.95","9.45","24.00","10.30","207","210525000","16471"
"2006/12/27 (林埃)","201B1177","KOSPI 200 妮可记 0701 177.5","7.90","1.15","7.45","8.50","7.05","20.00","7.90","767","588920000","18451"
"2006/12/27 (林埃)","201B1180","KOSPI 200 妮可记 0701 180.0","5.75","1.20","4.90","6.30","4.85","18.50","5.75","6857","3800305000","28846"
"2006/12/27 (林埃)","201B1182","KOSPI 200 妮可记 0701 182.5","3.70","0.88","3.00","4.20","3.00","16.00","3.70","28436","10020390000","39839"
"2006/12/27 (林埃)","201B1185","KOSPI 200 妮可记 0701 185.0","2.06","0.51","1.81","2.51","1.70","14.40","2.06","338888","69952487000","113945"
"2006/12/27 (林埃)","201B1187","KOSPI 200 妮可记 0701 187.5","1.07","0.32","0.99","1.32","0.85","14.10","1.07","1039458","107951000000","155682"
"2006/12/27 (林埃)","201B1190","KOSPI 200 妮可记 0701 190.0","0.47","0.14","0.45","0.61","0.38","13.90","0.47","1233519","58174104000","234111"
"2006/12/27 (林埃)","201B1192","KOSPI 200 妮可记 0701 192.5","0.17","0.03","0.18","0.28","0.16","13.60","0.17","642748","13119078000","262331"
"2006/12/27 (林埃)","201B1195","KOSPI 200 妮可记 0701 195.0","0.10","0.03","0.07","0.14","0.07","15.10","0.10","599888","5999381000","223674"
"2006/12/27 (林埃)","201B1197","KOSPI 200 妮可记 0701 197.5","0.05","0.01","0.05","0.08","0.04","15.90","0.05","368716","2145199000","115558"
"2006/12/27 (林埃)","201B1200","KOSPI 200 妮可记 0701 200.0","0.04","0.00","0.03","0.05","0.03","17.90","0.04","94164","392440000","190015"
"2006/12/27 (林埃)","201B1202","KOSPI 200 妮可记 0701 202.5","0.02","0.00","0.02","0.04","0.02","18.60","0.02","72066","195085000","86929"
"2006/12/27 (林埃)","301B1162","KOSPI 200 遣可记 0701 162.5","0.03","-0.01","0.04","0.04","0.03","26.10","0.03","30116","107813000","204372"
"2006/12/27 (林埃)","301B1165","KOSPI 200 遣可记 0701 165.0","0.04","-0.02","0.05","0.06","0.04","24.40","0.04","140040","678911000","223442"
"2006/12/27 (林埃)","301B1167","KOSPI 200 遣可记 0701 167.5","0.06","-0.02","0.06","0.07","0.05","22.70","0.06","46544","276221000","96098"
"2006/12/27 (林埃)","301B1170","KOSPI 200 遣可记 0701 170.0","0.06","-0.05","0.08","0.10","0.06","19.80","0.06","134877","1066867000","136667"
"2006/12/27 (林埃)","301B1172","KOSPI 200 遣可记 0701 172.5","0.09","-0.05","0.11","0.14","0.08","17.90","0.09","274027","3044621000","135490"
"2006/12/27 (林埃)","301B1175","KOSPI 200 遣可记 0701 175.0","0.15","-0.09","0.18","0.23","0.13","16.30","0.15","438295","7471841000","148700"
"2006/12/27 (林埃)","301B1177","KOSPI 200 遣可记 0701 177.5","0.22","-0.20","0.35","0.42","0.22","14.20","0.22","495197","15101245000","124870"
"2006/12/27 (林埃)","301B1180","KOSPI 200 遣可记 0701 180.0","0.47","-0.39","0.63","0.80","0.43","13.10","0.47","946555","55293403000","164300"
"2006/12/27 (林埃)","301B1182","KOSPI 200 遣可记 0701 182.5","0.95","-0.68","1.18","1.48","0.84","12.00","0.95","734867","79064606000","123759"
"2006/12/27 (林埃)","301B1185","KOSPI 200 遣可记 0701 185.0","1.86","-0.92","2.28","2.62","1.61","11.10","1.86","217699","44677395000","79514"
"2006/12/27 (林埃)","301B1187","KOSPI 200 遣可记 0701 187.5","3.30","-1.10","4.05","4.25","2.90","9.50","3.30","21813","7764920000","32116"
"2006/12/27 (林埃)","301B1190","KOSPI 200 遣可记 0701 190.0","5.15","-1.35","6.50","6.50","4.70","3.00","5.15","6921","3628300000","16554"
"2006/12/27 (林埃)","301B1192","KOSPI 200 遣可记 0701 192.5","7.50","-1.50","8.10","8.50","7.00","3.00","7.50","671","536640000","2732"
"2006/12/27 (林埃)","301B1195","KOSPI 200 遣可记 0701 195.0","9.80","-1.30","10.60","10.95","9.30","3.00","9.80","343","344060000","4615"
"2006/12/27 (林埃)","301B1197","KOSPI 200 遣可记 0701 197.5","12.25","-1.50","13.80","13.80","12.00","3.00","12.25","28","37545000","497"
"2006/12/27 (林埃)","301B1200","KOSPI 200 遣可记 0701 200.0","15.45","-0.95","16.45","16.45","15.45","3.00","15.45","21","34445000","352"
"2006/12/27 (林埃)","301B1202","KOSPI 200 遣可记 0701 202.5","18.60","0.05","18.60","18.60","18.60","48.00","18.60","20","37200000","54"
"2006/12/26 (林埃)","201B1162","KOSPI 200 妮可记 0701 162.5","21.15","-1.30","22.05","22.05","20.25","36.00","21.15","43","91310000","4028"
"2006/12/26 (林埃)","201B1165","KOSPI 200 妮可记 0701 165.0","18.35","-1.65","17.75","18.35","17.75","40.00","18.35","3","5430000","756"
"2006/12/26 (林埃)","201B1167","KOSPI 200 妮可记 0701 167.5","16.50","-1.15","17.50","17.50","15.10","38.00","16.50","10","16900000","635"
"2006/12/26 (林埃)","201B1170","KOSPI 200 妮可记 0701 170.0","13.85","-1.15","15.45","15.65","13.00","28.00","13.85","104","144625000","1958"
"2006/12/26 (林埃)","201B1172","KOSPI 200 妮可记 0701 172.5","11.40","-1.35","12.55","13.15","10.30","24.00","11.40","77","86530000","2291"
"2006/12/26 (林埃)","201B1175","KOSPI 200 妮可记 0701 175.0","8.85","-1.30","10.10","10.80","8.00","20.00","8.85","1782","1640505000","16475"
"2006/12/26 (林埃)","201B1177","KOSPI 200 妮可记 0701 177.5","6.75","-1.15","7.65","8.40","5.80","19.00","6.75","1598","1156180000","18408"
"2006/12/26 (林埃)","201B1180","KOSPI 200 妮可记 0701 180.0","4.55","-1.15","5.70","6.20","3.80","16.30","4.55","8537","4098315000","28963"
"2006/12/26 (林埃)","201B1182","KOSPI 200 妮可记 0701 182.5","2.82","-0.93","3.50","4.25","2.26","15.00","2.82","69626","20817783000","39421"
"2006/12/26 (林埃)","201B1185","KOSPI 200 妮可记 0701 185.0","1.55","-0.68","2.20","2.57","1.21","14.40","1.55","405979","67344753000","117357"
"2006/12/26 (林埃)","201B1187","KOSPI 200 妮可记 0701 187.5","0.75","-0.45","1.10","1.35","0.57","14.00","0.75","926228","83378994000","145539"
"2006/12/26 (林埃)","201B1190","KOSPI 200 妮可记 0701 190.0","0.33","-0.17","0.45","0.62","0.24","14.10","0.33","1354137","53174626000","230814"
"2006/12/26 (林埃)","201B1192","KOSPI 200 妮可记 0701 192.5","0.14","-0.09","0.20","0.25","0.10","14.30","0.14","735710","11860991000","247296"
"2006/12/26 (林埃)","201B1195","KOSPI 200 妮可记 0701 195.0","0.07","-0.03","0.08","0.11","0.05","15.20","0.07","514578","4311511000","219971"
"2006/12/26 (林埃)","201B1197","KOSPI 200 妮可记 0701 197.5","0.04","-0.01","0.05","0.06","0.03","16.40","0.04","192204","907284000","100502"
"2006/12/26 (林埃)","201B1200","KOSPI 200 妮可记 0701 200.0","0.04","0.01","0.03","0.04","0.02","18.60","0.04","164987","493264000","180570"
"2006/12/26 (林埃)","201B1202","KOSPI 200 妮可记 0701 202.5","0.02","0.00","0.02","0.03","0.01","19.30","0.02","94447","186994000","73654"
"2006/12/26 (林埃)","301B1162","KOSPI 200 遣可记 0701 162.5","0.04","0.00","0.04","0.06","0.03","25.20","0.04","124280","584858000","199414"
"2006/12/26 (林埃)","301B1165","KOSPI 200 遣可记 0701 165.0","0.06","0.01","0.05","0.08","0.04","23.60","0.06","251005","1476789000","207136"
"2006/12/26 (林埃)","301B1167","KOSPI 200 遣可记 0701 167.5","0.08","0.01","0.07","0.10","0.05","21.80","0.08","109721","875103000","97931"
"2006/12/26 (林埃)","301B1170","KOSPI 200 遣可记 0701 170.0","0.11","0.02","0.09","0.14","0.07","19.60","0.11","316337","3349501000","124121"
"2006/12/26 (林埃)","301B1172","KOSPI 200 遣可记 0701 172.5","0.14","0.01","0.13","0.22","0.11","17.40","0.14","387940","5923898000","120010"
"2006/12/26 (林埃)","301B1175","KOSPI 200 遣可记 0701 175.0","0.24","0.05","0.21","0.38","0.17","15.90","0.24","504516","12876877000","141461"
"2006/12/26 (林埃)","301B1177","KOSPI 200 遣可记 0701 177.5","0.42","0.06","0.38","0.67","0.31","14.40","0.42","651809","30816361000","131723"
"2006/12/26 (林埃)","301B1180","KOSPI 200 遣可记 0701 180.0","0.86","0.21","0.75","1.21","0.57","13.60","0.86","1199136","99050862000","148298"
"2006/12/26 (林埃)","301B1182","KOSPI 200 遣可记 0701 182.5","1.63","0.39","1.24","2.16","1.05","12.90","1.63","571893","83612008000","122128"
"2006/12/26 (林埃)","301B1185","KOSPI 200 遣可记 0701 185.0","2.78","0.58","2.30","3.60","1.88","11.80","2.78","136586","33899446000","76360"
"2006/12/26 (林埃)","301B1187","KOSPI 200 遣可记 0701 187.5","4.40","0.70","4.00","5.45","3.20","9.50","4.40","21536","8754560000","29182"
"2006/12/26 (林埃)","301B1190","KOSPI 200 遣可记 0701 190.0","6.50","0.95","5.65","7.60","5.00","3.00","6.50","5690","3347620000","13338"
"2006/12/26 (林埃)","301B1192","KOSPI 200 遣可记 0701 192.5","9.00","1.45","7.80","9.80","7.10","3.00","9.00","436","364080000","2311"
"2006/12/26 (林埃)","301B1195","KOSPI 200 遣可记 0701 195.0","11.10","1.15","10.10","11.85","9.50","3.00","11.10","3459","3552645000","4636"
"2006/12/26 (林埃)","301B1197","KOSPI 200 遣可记 0701 197.5","13.75","1.35","11.90","14.60","11.90","3.00","13.75","145","181310000","475"
"2006/12/26 (林埃)","301B1200","KOSPI 200 遣可记 0701 200.0","16.40","1.55","14.50","17.40","14.50","3.00","16.40","5","8265000","340"
"2006/12/26 (林埃)","301B1202","KOSPI 200 遣可记 0701 202.5","18.55","1.15","17.40","19.00","17.40","3.00","18.55","11","19760000","34"
"2006/12/22 (林埃)","201B1162","KOSPI 200 妮可记 0701 162.5","22.45","-0.25","22.60","22.90","22.45","44.00","22.45","7","15815000","4048"
"2006/12/22 (林埃)","201B1165","KOSPI 200 妮可记 0701 165.0","20.00","-0.20","20.00","20.00","20.00","42.00","20.00","2","4000000","756"
"2006/12/22 (林埃)","201B1167","KOSPI 200 妮可记 0701 167.5",,"-0.20","0.00","0.00","0.00","14.30","17.65","0","0","635"
"2006/12/22 (林埃)","201B1170","KOSPI 200 妮可记 0701 170.0","15.00","-0.15","15.20","15.45","15.00","32.00","15.00","15","22860000","1915"
"2006/12/22 (林埃)","201B1172","KOSPI 200 妮可记 0701 172.5","12.75","-0.05","12.60","13.00","12.60","31.00","12.75","45","57835000","2255"
"2006/12/22 (林埃)","201B1175","KOSPI 200 妮可记 0701 175.0","10.15","-0.25","10.30","10.65","10.15","26.00","10.15","987","1030085000","15563"
"2006/12/22 (林埃)","201B1177","KOSPI 200 妮可记 0701 177.5","7.90","-0.20","6.85","8.35","6.85","23.00","7.90","4851","3881375000","18331"
"2006/12/22 (林埃)","201B1180","KOSPI 200 妮可记 0701 180.0","5.70","-0.25","5.65","6.20","5.65","20.00","5.70","9122","5334030000","27940"
"2006/12/22 (林埃)","201B1182","KOSPI 200 妮可记 0701 182.5","3.75","-0.20","3.75","4.20","3.75","17.50","3.75","15359","6066075000","37028"
"2006/12/22 (林埃)","201B1185","KOSPI 200 妮可记 0701 185.0","2.23","-0.27","2.35","2.59","2.21","15.80","2.23","110533","26368008000","98912"
"2006/12/22 (林埃)","201B1187","KOSPI 200 妮可记 0701 187.5","1.20","-0.17","1.25","1.40","1.15","14.90","1.20","398678","51022232000","121230"
"2006/12/22 (林埃)","201B1190","KOSPI 200 妮可记 0701 190.0","0.50","-0.15","0.60","0.68","0.50","13.60","0.50","721526","43896412000","214707"
"2006/12/22 (林埃)","201B1192","KOSPI 200 妮可记 0701 192.5","0.23","-0.07","0.26","0.31","0.22","13.80","0.23","456124","12222546000","211463"
"2006/12/22 (林埃)","201B1195","KOSPI 200 妮可记 0701 195.0","0.10","-0.04","0.11","0.14","0.10","14.10","0.10","204262","2452444000","215837"
"2006/12/22 (林埃)","201B1197","KOSPI 200 妮可记 0701 197.5","0.05","-0.02","0.05","0.07","0.05","14.80","0.05","58703","352679000","110410"
"2006/12/22 (林埃)","201B1200","KOSPI 200 妮可记 0701 200.0","0.03","-0.01","0.04","0.04","0.03","15.70","0.03","46752","170910000","175044"
"2006/12/22 (林埃)","201B1202","KOSPI 200 妮可记 0701 202.5","0.02","-0.01","0.02","0.03","0.02","16.90","0.02","45203","94680000","44934"
"2006/12/22 (林埃)","301B1162","KOSPI 200 遣可记 0701 162.5","0.04","0.01","0.03","0.04","0.03","23.10","0.04","19148","68797000","170354"
"2006/12/22 (林埃)","301B1165","KOSPI 200 遣可记 0701 165.0","0.05","0.01","0.05","0.06","0.04","21.10","0.05","79231","403136000","210234"
"2006/12/22 (林埃)","301B1167","KOSPI 200 遣可记 0701 167.5","0.07","0.01","0.06","0.07","0.06","19.50","0.07","52008","320572000","101931"
"2006/12/22 (林埃)","301B1170","KOSPI 200 遣可记 0701 170.0","0.09","0.01","0.09","0.10","0.08","17.60","0.09","61901","530640000","120701"
"2006/12/22 (林埃)","301B1172","KOSPI 200 遣可记 0701 172.5","0.13","0.01","0.13","0.14","0.11","15.90","0.13","136104","1712004000","126046"
"2006/12/22 (林埃)","301B1175","KOSPI 200 遣可记 0701 175.0","0.19","-0.01","0.21","0.24","0.18","13.90","0.19","286569","5917168000","135696"
"2006/12/22 (林埃)","301B1177","KOSPI 200 遣可记 0701 177.5","0.36","0.02","0.39","0.41","0.33","12.90","0.36","299379","10947458000","121486"
"2006/12/22 (林埃)","301B1180","KOSPI 200 遣可记 0701 180.0","0.65","0.01","0.70","0.77","0.61","11.60","0.65","858885","57872524000","156489"
"2006/12/22 (林埃)","301B1182","KOSPI 200 遣可记 0701 182.5","1.24","0.06","1.30","1.38","1.12","10.40","1.24","455596","56204592000","117033"
"2006/12/22 (林埃)","301B1185","KOSPI 200 遣可记 0701 185.0","2.20","0.01","2.48","2.48","1.98","8.80","2.20","151087","32848895000","69578"
"2006/12/22 (林埃)","301B1187","KOSPI 200 遣可记 0701 187.5","3.70","0.05","3.80","3.80","3.30","4.00","3.70","17977","6368795000","28284"
"2006/12/22 (林埃)","301B1190","KOSPI 200 遣可记 0701 190.0","5.55","0.20","6.20","6.20","5.10","3.00","5.55","13861","7508420000","14146"
"2006/12/22 (林埃)","301B1192","KOSPI 200 遣可记 0701 192.5","7.55","0.05","7.50","7.80","7.35","3.00","7.55","739","553455000","2367"
"2006/12/22 (林埃)","301B1195","KOSPI 200 遣可记 0701 195.0","9.95","0.15","9.85","10.05","9.60","3.00","9.95","38","37775000","4213"
"2006/12/22 (林埃)","301B1197","KOSPI 200 遣可记 0701 197.5","12.40","0.35","12.35","12.40","12.05","3.00","12.40","47","57995000","426"
"2006/12/22 (林埃)","301B1200","KOSPI 200 遣可记 0701 200.0","14.85","0.20","14.45","14.85","14.45","3.00","14.85","12","17700000","342"
"2006/12/22 (林埃)","301B1202","KOSPI 200 遣可记 0701 202.5","17.40","0.15","17.25","17.40","17.25","3.00","17.40","25","43350000","25"
"2006/12/21 (林埃)","201B1162","KOSPI 200 妮可记 0701 162.5","22.70","-0.65","23.50","23.50","22.70","48.00","22.70","11","25375000","4048"
"2006/12/21 (林埃)","201B1165","KOSPI 200 妮可记 0701 165.0","20.20","-0.45","20.20","20.20","20.20","44.00","20.20","1","2020000","754"
"2006/12/21 (林埃)","201B1167","KOSPI 200 妮可记 0701 167.5","17.85","-0.40","18.65","18.65","17.80","40.00","17.85","12","21995000","635"
"2006/12/21 (林埃)","201B1170","KOSPI 200 妮可记 0701 170.0","15.15","-0.45","15.85","16.20","15.15","36.00","15.15","25","39005000","1910"
"2006/12/21 (林埃)","201B1172","KOSPI 200 妮可记 0701 172.5","12.80","-0.65","13.65","13.65","12.70","34.00","12.80","9","11770000","2264"
"2006/12/21 (林埃)","201B1175","KOSPI 200 妮可记 0701 175.0","10.40","-0.65","11.05","11.35","10.30","28.00","10.40","391","422650000","15943"
"2006/12/21 (林埃)","201B1177","KOSPI 200 妮可记 0701 177.5","8.10","-0.60","8.70","9.00","7.95","24.50","8.10","776","655550000","14181"
"2006/12/21 (林埃)","201B1180","KOSPI 200 妮可记 0701 180.0","5.95","-0.50","6.45","6.75","5.80","21.50","5.95","14804","9543440000","28519"
"2006/12/21 (林埃)","201B1182","KOSPI 200 妮可记 0701 182.5","3.95","-0.40","4.35","4.80","3.85","18.60","3.95","20722","9035815000","36661"
"2006/12/21 (林埃)","201B1185","KOSPI 200 妮可记 0701 185.0","2.50","-0.37","2.85","3.05","2.37","17.30","2.50","83865","22473347000","95700"
"2006/12/21 (林埃)","201B1187","KOSPI 200 妮可记 0701 187.5","1.37","-0.18","1.55","1.75","1.29","15.90","1.37","418041","62489731000","119906"
"2006/12/21 (林埃)","201B1190","KOSPI 200 妮可记 0701 190.0","0.65","-0.17","0.81","0.90","0.63","15.00","0.65","894992","67149425000","191867"
"2006/12/21 (林埃)","201B1192","KOSPI 200 妮可记 0701 192.5","0.30","-0.10","0.40","0.42","0.28","14.60","0.30","492546","17038200000","188591"
"2006/12/21 (林埃)","201B1195","KOSPI 200 妮可记 0701 195.0","0.14","-0.03","0.16","0.20","0.13","14.80","0.14","380680","5936396000","209455"
"2006/12/21 (林埃)","201B1197","KOSPI 200 妮可记 0701 197.5","0.07","-0.02","0.09","0.10","0.06","15.30","0.07","148264","1172516000","109180"
"2006/12/21 (林埃)","201B1200","KOSPI 200 妮可记 0701 200.0","0.04","-0.02","0.05","0.06","0.03","16.10","0.04","125689","570553000","155789"
"2006/12/21 (林埃)","201B1202","KOSPI 200 妮可记 0701 202.5","0.03","0.02","0.03","0.03","0.02","17.40","0.03","57973","167567000","38404"
"2006/12/21 (林埃)","301B1162","KOSPI 200 遣可记 0701 162.5","0.03","0.00","0.03","0.04","0.02","21.40","0.03","155987","471649000","172015"
"2006/12/21 (林埃)","301B1165","KOSPI 200 遣可记 0701 165.0","0.04","0.00","0.05","0.05","0.04","19.90","0.04","131012","568245000","191732"
"2006/12/21 (林埃)","301B1167","KOSPI 200 遣可记 0701 167.5","0.06","-0.01","0.06","0.07","0.05","18.40","0.06","66864","402258000","87378"
"2006/12/21 (林埃)","301B1170","KOSPI 200 遣可记 0701 170.0","0.08","-0.01","0.09","0.10","0.07","16.70","0.08","115090","943174000","120223"
"2006/12/21 (林埃)","301B1172","KOSPI 200 遣可记 0701 172.5","0.12","0.01","0.11","0.15","0.10","15.10","0.12","158349","1863567000","125437"
"2006/12/21 (林埃)","301B1175","KOSPI 200 遣可记 0701 175.0","0.20","0.01","0.17","0.23","0.17","13.70","0.20","192150","3752857000","127520"
"2006/12/21 (林埃)","301B1177","KOSPI 200 遣可记 0701 177.5","0.34","0.02","0.30","0.41","0.30","12.20","0.34","330956","11423013000","119547"
"2006/12/21 (林埃)","301B1180","KOSPI 200 遣可记 0701 180.0","0.64","0.06","0.60","0.75","0.55","10.90","0.64","774491","49345474000","162864"
"2006/12/21 (林埃)","301B1182","KOSPI 200 遣可记 0701 182.5","1.18","0.07","1.11","1.35","1.00","9.60","1.18","550985","63971106000","102621"
"2006/12/21 (林埃)","301B1185","KOSPI 200 遣可记 0701 185.0","2.19","0.26","1.93","2.32","1.76","7.90","2.19","132814","26845205000","62909"
"2006/12/21 (林埃)","301B1187","KOSPI 200 遣可记 0701 187.5","3.65","0.45","3.10","3.70","2.96","3.00","3.65","19149","6313242000","27304"
"2006/12/21 (林埃)","301B1190","KOSPI 200 遣可记 0701 190.0","5.35","0.35","4.95","5.55","4.65","3.00","5.35","6483","3263995000","14248"
"2006/12/21 (林埃)","301B1192","KOSPI 200 遣可记 0701 192.5","7.50","0.55","7.00","7.60","6.65","3.00","7.50","832","594750000","2563"
"2006/12/21 (林埃)","301B1195","KOSPI 200 遣可记 0701 195.0","9.80","0.55","8.95","10.00","8.80","3.00","9.80","70","66500000","4189"
"2006/12/21 (林埃)","301B1197","KOSPI 200 遣可记 0701 197.5","12.05","0.40","11.60","12.05","11.35","3.00","12.05","56","66430000","461"
"2006/12/21 (林埃)","301B1200","KOSPI 200 遣可记 0701 200.0","14.65","0.55","14.15","14.65","13.70","3.00","14.65","10","14265000","340"
"2006/12/21 (林埃)","301B1202","KOSPI 200 遣可记 0701 202.5",,"-0.80","0.00","0.00","0.00","12.50","17.25","0","0","0"
"2006/12/20 (林埃)","201B1162","KOSPI 200 妮可记 0701 162.5","23.35","2.65","22.55","23.90","22.55","48.00","23.35","51","119330000","4049"
"2006/12/20 (林埃)","201B1165","KOSPI 200 妮可记 0701 165.0","20.65","1.50","20.50","20.65","20.50","42.00","20.65","2","4115000","753"
"2006/12/20 (林埃)","201B1167","KOSPI 200 妮可记 0701 167.5","18.25","2.25","18.35","18.70","18.10","38.00","18.25","16","29265000","632"
"2006/12/20 (林埃)","201B1170","KOSPI 200 妮可记 0701 170.0","15.60","2.20","14.55","16.05","14.55","36.00","15.60","41","64350000","1908"
"2006/12/20 (林埃)","201B1172","KOSPI 200 妮可记 0701 172.5","13.45","2.30","12.50","13.65","12.50","32.00","13.45","49","64485000","2261"
"2006/12/20 (林埃)","201B1175","KOSPI 200 妮可记 0701 175.0","11.05","2.35","10.00","11.40","10.00","28.00","11.05","655","711610000","16282"
