month,KODEX200,BOND,GLD,GSG
2007-08,0.38521050080200836,0.523212142086541,0.09157735711145068,0.0
2007-09,0.3731110275008614,0.4936549921874953,0.13323398031164332,0.0
2007-10,0.3594904813513394,0.45891240981277165,0.18159710883588895,0.0
2007-11,0.3489104996800624,0.4324021291594055,0.2011689899606533,0.017518381199878797
2007-12,0.2880367479339907,0.4423841902142276,0.25061048499936106,0.018968576852420652
2008-01,0.25352928031623545,0.4169417202492422,0.26762017504824553,0.0619088243862768
2008-02,0.1633351017452852,0.4180017871051425,0.35689354526139233,0.06176956588817996
2008-03,0.0655910241514789,0.33359007760626325,0.333274159196988,0.2675447390452699
2008-04,0.06998347636605408,0.32474138368296546,0.3268686250134096,0.2784065149375709
2008-05,0.08040084391044867,0.31285865146245234,0.30305215217930787,0.3036883524477912
2008-06,0.08740062675679033,0.21296299583908473,0.34579715395981137,0.35383922344431357
2008-07,0.05536838471713915,0.3125989453229903,0.3202548991760513,0.3117777707838193
2008-08,0.06714338431797605,0.49440675205702356,0.4384498636250004,0.0
2008-09,0.0905955454956578,0.9094044545043422,0.0,0.0
2008-10,0.0402284733792906,0.46157235616945597,0.49819917045125345,0.0
2008-11,0.0,0.5074124757726791,0.4925875242273209,0.0
2008-12,0.0,0.4898531024596744,0.5101468975403256,0.0
2009-01,0.0,0.5012765388559728,0.49872346114402727,0.0
2009-02,0.0,0.5014601054057327,0.49853989459426723,0.0
2009-03,0.0,0.500266614871677,0.49973338512832305,0.0
2009-04,0.00533059552493994,0.49749813551129257,0.4971712689637676,0.0
2009-05,0.025524011134416404,0.4874072319090439,0.48706875695653984,0.0
2009-06,0.027109359416448247,0.41814909587056664,0.49971540365745953,0.05502614105552557
2009-07,0.03184186159423964,0.21808532362734404,0.5164058653831659,0.2336669493952504
2009-08,0.06858457830710295,0.10856281920235562,0.5716588678706044,0.25119373461993705
2009-09,0.059023913135469924,0.12668741280363408,0.5512186078368961,0.26307006622399987
2009-10,0.05396397145363383,0.4298780566204912,0.48645152426346217,0.029706447662412917
2009-11,0.036287981267812956,0.38118148130861457,0.42562374979238615,0.15690678763118632
2009-12,0.0364752673015907,0.39708144732028505,0.4227880729312925,0.14365521244683188
2010-01,0.042788610179620976,0.38746930893357834,0.3987148112342881,0.17102726965251258
2010-02,0.03721331630471413,0.39344273620304904,0.40392753329417763,0.16541641419805928
2010-03,0.034236727556431076,0.3633256269735797,0.37441387735799947,0.2280237681119898
2010-04,0.03904741795773941,0.36948399667486237,0.38061065598732324,0.21085792938007497
2010-05,0.04125352550894852,0.36658237023697227,0.381469904009629,0.2106942002444503
2010-06,0.040277756672754454,0.33958355819786,0.4372838092122633,0.18285487591712216
