Strategy,Period,Start,End,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover,TotalCost
Stage53_KospiFeatureBayesianZ,full_common,2007-08,2026-07,228.0,0.09016658161849223,0.09729748372001344,0.9383854173219927,1.7257815495577353,-0.14574905046354247,0.6186426692436422,5.156611733443056,0.6096491228070176,0.07635523215769321,0.056519121491564094
Stage53_KospiFeatureBayesianZ,locked_2018_2026,2018-01,2026-07,103.0,0.1569783254333279,0.10065861919878474,1.5065841931906556,3.1779084821370738,-0.14574905046354258,1.0770452701686326,3.4957591082504984,0.6796116504854369,0.07440200239638069,0.025478247941830148
