Period,Asset,Start,End,Months,AverageWeight,MedianWeight,MinWeight,MaxWeight,LastWeight,ZeroWeightMonths
full_common,KODEX200,2007-08,2026-07,228,0.2290041370858922,0.26691011682681937,0.0,0.4802361746960031,0.3422283480516489,22
full_common,BOND,2007-08,2026-07,228,0.40491898395804815,0.38174473291546773,0.0,0.9094044545043422,0.0,1
full_common,GLD,2007-08,2026-07,228,0.311160638594331,0.3480213220269567,0.0,0.5716588678706044,0.3384725059924224,22
full_common,GSG,2007-08,2026-07,228,0.054916240361728624,0.0,0.0,0.3949729450766112,0.31929914595592873,151
locked_2018_2026,KODEX200,2018-01,2026-07,103,0.22251897257416162,0.265575040152998,0.0,0.4041706883894974,0.3422283480516489,16
locked_2018_2026,BOND,2018-01,2026-07,103,0.3702224216993992,0.36156940673481863,0.0,0.6732443090832375,0.0,1
locked_2018_2026,GLD,2018-01,2026-07,103,0.3567132837131814,0.35167126043136576,0.14115570338481193,0.49936051065092624,0.3384725059924224,0
locked_2018_2026,GSG,2018-01,2026-07,103,0.05054532201325798,0.0,0.0,0.3949729450766112,0.31929914595592873,81
