date,k_ratio,k_score,atr,natr,atr_percentile,technical_direction
2006-04-10,,,,,,
2006-04-11,,,,,,
2006-04-12,,,,,,
2006-04-13,,,,,,
2006-04-17,,,,,,
2006-04-18,,,,,,
2006-04-19,,,,,,
2006-04-20,,,,,,
2006-04-21,,,,,,
2006-04-24,,,,,,
2006-04-25,,,,,,
2006-04-26,,,,,,
2006-04-27,,,,,,
2006-04-28,,,,,,
2006-05-01,,,13191.43732965072,0.02466809251587484,0.5,
2006-05-02,,,12962.658449031087,0.02421863258999217,0.25,
2006-05-03,,,13345.940970881142,0.025716449981790294,0.8333333333333334,
2006-05-04,,,13952.367986102798,0.027638645341128077,0.875,
2006-05-05,,,13375.40070087196,0.026450292295155407,0.7,
2006-05-08,,,13658.302117902971,0.02731756854042523,0.75,
2006-05-09,,,13426.285068905154,0.026775288629833936,0.6428571428571429,
2006-05-10,,,13670.21777980724,0.026641840182647907,0.5625,
2006-05-11,,,13463.61296997199,0.025973555932204177,0.3888888888888889,
2006-05-12,,,13385.289005135126,0.02642679566404107,0.45,
2006-05-15,,,13135.193098242804,0.026327530194335393,0.4090909090909091,
2006-05-16,,,13041.911272867763,0.026281885268776742,0.375,
2006-05-17,,,12981.365101605488,0.026692372073580113,0.7307692307692307,
2006-05-18,,,12955.919694738575,0.025985648092066233,0.32142857142857145,
2006-05-19,,,12908.33774288049,0.02637449720044748,0.5,
2006-05-22,,,12888.13780564489,0.025874211583897095,0.21875,
2006-05-23,,,13064.308369258857,0.025687611314812793,0.14705882352941177,
2006-05-24,,,13139.842596623788,0.026464046710370264,0.6944444444444444,
2006-05-25,,,13048.49469372952,0.025697211617474337,0.18421052631578946,
2006-05-26,,,12598.870472110604,0.024781079282449558,0.125,
2006-05-30,,,12372.768190582226,0.024158809233471475,0.023809523809523808,
2006-05-31,,,12414.967998239094,0.024448460198062728,0.11363636363636363,
2006-06-01,,,12452.988458109578,0.025045986872187665,0.2391304347826087,
2006-06-02,,,13028.690211209849,0.025256935826546825,0.2708333333333333,
2006-06-05,,,12815.664300141345,0.02486725742684764,0.22,
2006-06-06,,,12516.21616364263,0.024274744163862844,0.09615384615384616,
2006-06-07,,,12587.101785226794,0.024968416410745854,0.2777777777777778,
2006-06-08,,,13161.08038755852,0.02668926640809837,0.8392857142857143,
2006-06-09,,,13678.25800961418,0.02668692363763175,0.8103448275862069,
2006-06-12,,,13530.227892514225,0.026590511214330547,0.75,
2006-06-13,,,13449.884954333485,0.027072361557110628,0.9193548387096774,
2006-06-14,,,12981.568880377237,0.02604792752696148,0.515625,
2006-06-15,,,12405.970647002747,0.02478359452855625,0.19696969696969696,
2006-06-16,,,12177.71031108402,0.024348096903650057,0.10294117647058823,
2006-06-19,,,11780.494143849408,0.02363400353735203,0.014285714285714285,
2006-06-20,,,11630.800152422087,0.023544137878244647,0.013888888888888888,
2006-06-21,,,11714.679735432992,0.023439920466406937,0.013513513513513514,
2006-06-22,,,11331.872587469248,0.02239927306424531,0.013157894736842105,
2006-06-23,,,10975.383935274209,0.02173581927792292,0.01282051282051282,
2006-06-26,,,10917.67311338556,0.02141230498523609,0.0125,
2006-06-27,,,10813.316917490136,0.02092544562013676,0.012195121951219513,
2006-06-28,,,10653.399784153788,0.020553066756020585,0.011904761904761904,
2006-06-29,,,10578.814591424036,0.0202727052601271,0.011627906976744186,
2006-06-30,,,10138.9038254908,0.01939737994491636,0.011363636363636364,
2006-07-03,,,9649.202625469696,0.018492711212273492,0.011111111111111112,
2006-07-05,,,9935.042871583948,0.01859428583304414,0.03260869565217391,
2006-07-06,,,9886.482399520444,0.01867790633035749,0.05319148936170213,
2006-07-07,,,10106.420375276672,0.019305667118401995,0.07291666666666667,
2006-07-10,,,10698.244569449846,0.020595700525962227,0.15306122448979592,
2006-07-11,,,10404.095776755446,0.01992562633237592,0.11,
2006-07-12,,,10428.73230945301,0.01956993901431528,0.10784313725490197,
2006-07-13,,,10954.811108357497,0.019903769361291044,0.125,
2006-07-14,,,11316.154860348457,0.021161962703032257,0.2358490566037736,
2006-07-17,,,11735.076806240131,0.02172515625263629,0.26851851851851855,
2006-07-18,,,12387.467045875323,0.02307260825347935,0.3181818181818182,
2006-07-19,,,12816.379086976258,0.024297151126173956,0.4375,
2006-07-20,,,12705.34342953599,0.02448999739980407,0.4824561403508772,
2006-07-21,,,12428.660552658212,0.023886268332196287,0.3706896551724138,
2006-07-24,,,12337.267768719428,0.023339310221398357,0.3135593220338983,
2006-07-25,,,12390.058233450281,0.02375664940972364,0.375,
2006-07-26,,,12123.128513838603,0.023483233825663214,0.3360655737704918,
2006-07-27,,,12059.75777483393,0.022941623667253663,0.28225806451612906,
2006-07-28,,,12289.83107220386,0.02386834782842879,0.40476190476190477,
2006-07-31,,,12181.69388414152,0.023253059147249774,0.3046875,
2006-08-01,,,11794.102281934773,0.022399000781116105,0.25384615384615383,
2006-08-02,,,12176.174546975486,0.022489943708889393,0.2803030303030303,
2006-08-03,,,12004.659679001317,0.0223376247385245,0.2462686567164179,
2006-08-04,,,11812.383085816546,0.022213653466779136,0.2426470588235294,
2006-08-07,,,12363.342529324034,0.022469888776710054,0.2971014492753623,
2006-08-08,,,12103.012015231692,0.022195045349521297,0.2357142857142857,
2006-08-09,,,11868.024440674797,0.02194851019167698,0.2323943661971831,
2006-08-10,,,12279.480360460568,0.023346599731081257,0.3958333333333333,
2006-08-11,,,11900.629305887322,0.02238458956018937,0.2808219178082192,
2006-08-14,,,11865.101481261996,0.022673947436714702,0.34459459459459457,
2006-08-15,,,12644.748548387664,0.02525251053532458,0.6866666666666666,
2006-08-16,,,13010.065739851489,0.025529670020003812,0.7039473684210527,
2006-08-17,,,12806.460984106616,0.02550545046576744,0.6948051948051948,
2006-08-18,,,12570.328054926567,0.02499072339382996,0.6474358974358975,
2006-08-21,,,12190.885389171135,0.023916220251054443,0.4873417721518987,
2006-08-22,,,11687.129274692808,0.023067403615856474,0.34375,
2006-08-23,,,11583.729042948482,0.023139838970675536,0.36419753086419754,
2006-08-24,,,11310.854099187773,0.022263141353850806,0.23780487804878048,
2006-08-25,,,11182.193107797686,0.022086487888689204,0.21084337349397592,
2006-08-28,,,11374.177882476171,0.022988110261307676,0.35119047619047616,
2006-08-29,,,12484.372055812972,0.026521391924929163,0.888235294117647,
2006-08-30,,,13156.04405757933,0.02670648046622964,0.9476744186046512,
2006-08-31,,,12748.408318864758,0.025882055722578352,0.764367816091954,
2006-09-01,,,12624.307340925156,0.02612979992102161,0.8011363636363636,
2006-09-05,,,12337.979293341645,0.025816014666734537,0.7359550561797753,
2006-09-06,,,12116.19983908092,0.025738919941563142,0.7277777777777777,
2006-09-07,,,11724.99209192211,0.025110395342669536,0.6428571428571429,
2006-09-08,,,11584.05424317134,0.02516195938482948,0.6467391304347826,
2006-09-11,,,11484.922292532578,0.025337406838151073,0.6720430107526881,
2006-09-12,,,11565.068452953656,0.025915751805233807,0.7712765957446809,
2006-09-13,,,11252.795965486817,0.0251887730436697,0.6368421052631579,
2006-09-14,,,11141.153093600748,0.025309020869514014,0.6614583333333334,
2006-09-15,,,11032.854882780288,0.02508214191833476,0.6030927835051546,
2006-09-18,,,11035.452884498556,0.025128875413913832,0.6173469387755102,
2006-09-19,,,11713.893102318982,0.027585597427645017,0.9848484848484849,
2006-09-20,,,11798.67710202953,0.028582973072909173,0.995,
2006-09-21,,,11464.911444145313,0.02763529893914423,0.9752475247524752,
2006-09-22,,,11568.662237683964,0.028355843936275365,0.9852941176470589,
2006-09-25,,,11941.444874014647,0.028621617088894557,0.9951456310679612,
2006-09-26,,,12577.056863297517,0.03147234324017702,0.9951923076923077,
2006-09-27,,,13520.178830546616,0.031804269231632334,0.9952380952380953,
2006-09-28,,,13302.372605921233,0.03139597860488282,0.9764150943396226,
2006-09-29,,,13058.501031603895,0.030582737261013956,0.9672897196261683,
2006-10-02,,,13218.09389702225,0.03207157519332032,0.9953703703703703,
2006-10-03,,,14381.454365440859,0.03749319527957827,0.9954128440366973,
2006-10-04,,,15024.53388921411,0.03702828798452159,0.9863636363636363,
2006-10-05,,,14616.525226076363,0.03565259189181673,0.9774774774774775,
2006-10-06,-0.8044757244164539,-0.44582241452797144,14223.11170645778,0.03489375701790954,0.96875,-0.44582241452797144
2006-10-09,-0.8326217527192086,-0.4543336624067572,14340.452504590048,0.03450234630032757,0.9601769911504425,-0.4543336624067572
2006-10-10,-0.8614994935364546,-0.46279867199952235,13965.324337059006,0.03418454501518931,0.9517543859649122,-0.46279867199952235
2006-10-11,-0.8890465037948951,-0.47063240741236095,13677.992003371224,0.03422877413235586,0.9521739130434783,-0.47063240741236095
2006-10-12,-0.9125396569077938,-0.47713502494541404,13191.716498622543,0.03270334568728504,0.9353448275862069,-0.47713502494541404
2006-10-13,-0.9347058547230085,-0.48312556270050167,12884.841188299613,0.03166696349626229,0.9102564102564102,-0.48312556270050167
2006-10-16,-0.9536111850564538,-0.48812741877749705,12875.211494442807,0.031187716122794164,0.885593220338983,-0.48812741877749705
2006-10-17,-0.9696929370978983,-0.4923066528971883,12639.082287669862,0.03106856907917397,0.8781512605042017,-0.4923066528971883
2006-10-18,-0.9871753368026011,-0.4967731425204698,12766.217211488472,0.03199751916869999,0.9208333333333333,-0.4967731425204698
2006-10-19,-0.9984641817744359,-0.49961575037482026,12632.746401778539,0.03118497046244022,0.871900826446281,-0.49961575037482026
2006-10-20,-1.0189327402170696,-0.504688799146185,12509.882768106556,0.031294095774764163,0.8811475409836066,-0.504688799146185
2006-10-23,-1.038846761648416,-0.5095266506485776,12036.556898706707,0.030174675004026305,0.8414634146341463,-0.5095266506485776
2006-10-24,-1.0628892935847731,-0.515243012259637,11711.63927076827,0.029304891145745353,0.8346774193548387,-0.515243012259637
2006-10-25,-1.089738437508051,-0.5214712128315593,11900.763526630839,0.02893911008617102,0.828,-0.5214712128315593
2006-10-26,-1.1168337355241196,-0.527596342018612,11906.663161966184,0.029739100559785733,0.8373015873015873,-0.527596342018612
2006-10-27,-1.1309801217596864,-0.5307323659245418,11530.450085406945,0.02862167554000577,0.8149606299212598,-0.5307323659245418
2006-10-30,-1.147016192122605,-0.5342373272875182,11803.052750194413,0.030388359154836248,0.84765625,-0.5342373272875182
2006-10-31,-1.1720729301992507,-0.5396103021696113,11836.981289121828,0.030697365057229895,0.8565891472868217,-0.5396103021696113
2006-11-01,-1.207011892640901,-0.546898680820698,11717.777773645179,0.030291439292463872,0.8346153846153846,-0.546898680820698
2006-11-02,-1.2423472989919309,-0.5540387519589138,11483.514568681272,0.030125059460664832,0.8206106870229007,-0.5540387519589138
2006-11-03,-1.2816984507411606,-0.5617299912373734,11378.400700215198,0.029124043126619828,0.7992424242424242,-0.5617299912373734
2006-11-06,-1.318600322656378,-0.5687053131889854,11197.495808582566,0.028178503091743034,0.7556390977443609,-0.5687053131889854
2006-11-07,-1.348385373745187,-0.5741755117452432,11013.234332901517,0.028248392423922547,0.7574626865671642,-0.5741755117452432
2006-11-08,-1.3725012071355216,-0.5785039025512798,10707.3458558095,0.0271091234584587,0.7148148148148148,-0.5785039025512798
2006-11-09,-1.4029198103269638,-0.58383962889551,10495.322790971064,0.026119052745415178,0.5919117647058824,-0.58383962889551
2006-11-10,-1.444286104967924,-0.5908825902305235,10431.692481966325,0.02649085521770506,0.6459854014598541,-0.5908825902305235
2006-11-13,-1.4915275973507802,-0.5986398059313928,10167.733137224332,0.026194655893807525,0.5978260869565217,-0.5986398059313928
2006-11-14,-1.5531932664645882,-0.6083336059456627,9886.080979393164,0.025587087489095738,0.5,-0.6083336059456627
2006-11-15,-1.6004594090276203,-0.615452563293835,9748.901311860498,0.024981349241282327,0.4035714285714286,-0.615452563293835
2006-11-16,-1.666157106881462,-0.6249283294600463,10410.054089234216,0.02771786091254169,0.7553191489361702,-0.6249283294600463
2006-11-17,-1.7230080820544385,-0.6327590775105133,10035.283203016772,0.0267082283809905,0.7007042253521126,-0.6327590775105133
2006-11-20,-1.767798535487288,-0.6387020271965193,9715.29581986323,0.025732538779997555,0.5209790209790209,-0.6387020271965193
2006-11-21,-1.8275374942470406,-0.6463353706061835,9643.078163307006,0.02514955167552469,0.4340277777777778,-0.6463353706061835
2006-11-22,-1.8762271304142493,-0.6523223116054904,9839.626839981005,0.02614212907189608,0.596551724137931,-0.6523223116054904
2006-11-24,-1.922476857513742,-0.6578244931421846,9621.696999413312,0.025236274169135424,0.4486301369863014,-0.6578244931421846
2006-11-27,-1.9615971955875708,-0.6623443588176402,9317.855708572071,0.024228872670773727,0.3163265306122449,-0.6623443588176402
2006-11-28,-2.0050167316449117,-0.6672231507168309,8992.568526367979,0.023278146560745706,0.23310810810810811,-0.6672231507168309
2006-11-29,-2.0505494631137955,-0.6721902030792619,9327.52591943258,0.023336542841147355,0.23825503355704697,-0.6721902030792619
2006-11-30,-2.063011229765692,-0.6735238871205523,9130.241245819034,0.022733201130992888,0.19,-0.6735238871205523
2006-12-01,-2.0710216340613026,-0.6743754622537321,9106.175250359605,0.022573945070731183,0.18211920529801323,-0.6743754622537321
2006-12-04,-2.086340538299621,-0.6759916841351095,9225.588724972955,0.023263676445161693,0.24013157894736842,-0.6759916841351095
2006-12-05,-2.1155628046513617,-0.6790307040169257,9303.443736308247,0.02341910076510784,0.27124183006535946,-0.6790307040169257
2006-12-06,-2.1723741734494046,-0.6847786719582721,9179.132513002947,0.02345845571868169,0.2824675324675325,-0.6847786719582721
2006-12-07,-2.196904000557094,-0.6871973635036461,8922.764307149513,0.022919002249973723,0.1967741935483871,-0.6871973635036461
2006-12-08,-2.2305814258299574,-0.6904581967801373,8809.434147821908,0.02286000379914105,0.1955128205128205,-0.6904581967801373
2006-12-11,-2.2852777594421743,-0.6956117341597943,8611.211187744537,0.022348048695752666,0.14331210191082802,-0.6956117341597943
2006-12-12,-2.3410459507675005,-0.7006925331959947,8593.604356763903,0.022482698679970266,0.17405063291139242,-0.7006925331959947
2006-12-13,-2.383533082698304,-0.7044509465228816,8450.313756525804,0.021823677519098583,0.10377358490566038,-0.7044509465228816
2006-12-14,-2.418261824265827,-0.7074536558606713,8155.311192400887,0.02087204719831373,0.071875,-0.7074536558606713
2006-12-15,-2.436367121831289,-0.708995004158029,8128.575339592847,0.020397425463372566,0.059006211180124224,-0.708995004158029
2006-12-18,-2.4827186206142775,-0.712867989368713,8205.999407277834,0.02106313995642645,0.08950617283950617,-0.712867989368713
2006-12-19,-2.498680479541358,-0.714177957705046,8294.674508967468,0.020973985669773987,0.08895705521472393,-0.714177957705046
2006-12-20,-2.525596821884154,-0.7163600801450749,8747.02808409074,0.02281434122069982,0.22865853658536586,-0.7163600801450749
2006-12-21,-2.53303549195275,-0.7169572730651261,8954.21640529461,0.02289135899874112,0.23939393939393938,-0.7169572730651261
2006-12-22,-2.529247051301606,-0.7166534432234789,8667.433420874497,0.022216997556409997,0.1536144578313253,-0.7166534432234789
2006-12-26,-2.5519627105670675,-0.7184655128768649,9676.079528400966,0.026233979145027588,0.655688622754491,-0.7184655128768649
2006-12-27,-2.552120065339302,-0.7184779845259879,9977.63026951374,0.02636879075107298,0.6696428571428571,-0.7184779845259879
2006-12-28,-2.547669197550327,-0.7181247900197397,9558.386315857248,0.0253982127763061,0.5355029585798816,-0.7181247900197397
2006-12-29,-2.5339397549554437,-0.7170296979178107,9321.014494973611,0.02462535998195791,0.42058823529411765,-0.7170296979178107
2007-01-03,-2.5467607497735867,-0.7180525920549232,10023.257214015504,0.027739489051596046,0.7982456140350878,-0.7180525920549232
2007-01-04,-2.5539758482673585,-0.7186249871429143,10195.540822131308,0.029065592631753283,0.8401162790697675,-0.7186249871429143
2007-01-05,-2.5606848988203033,-0.7191551545795833,10017.264163296042,0.02828853611659749,0.8063583815028902,-0.7191551545795833
2007-01-08,-2.573057463794719,-0.7201276469430292,10384.57831434741,0.029569967965313658,0.853448275862069,-0.7201276469430292
2007-01-09,-2.58738691141466,-0.72124556823851,10342.927917143394,0.029448613900565745,0.8485714285714285,-0.72124556823851
2007-01-10,-2.6029791718437068,-0.7224519065181599,10581.508799605928,0.03134923242855829,0.9176136363636364,-0.7224519065181599
2007-01-11,-2.607253130986919,-0.7227807520881111,10958.007478764412,0.03320612719469044,0.9576271186440678,-0.7227807520881111
2007-01-12,-2.606791068612172,-0.7227452378091914,10965.129754299418,0.03310610384630286,0.952247191011236,-0.7227452378091914
2007-01-16,-2.6038510998648823,-0.7225190574501004,11146.872059020725,0.034737806764049126,0.9748603351955307,-0.7225190574501004
2007-01-17,-2.604040955806171,-0.722533674766103,11222.950010680868,0.03429147188516535,0.9638888888888889,-0.722533674766103
2007-01-18,-2.6011048336001714,-0.7223074455735132,11498.30098212862,0.03598638164228117,0.9861878453038674,-0.7223074455735132
2007-01-19,-2.605251141386818,-0.7226268127286872,11419.690466565547,0.03466848121677943,0.9642857142857143,-0.7226268127286872
2007-01-22,-2.6140422985235636,-0.7233015229488244,11704.68221990761,0.03586482369860602,0.9808743169398907,-0.7233015229488244
2007-01-23,-2.6147850000984,-0.7233583740187097,11736.91280813672,0.034808848206220884,0.9646739130434783,-0.7233583740187097
2007-01-24,-2.603423872098645,-0.7224861588604626,11678.040550810281,0.03412357302343979,0.927027027027027,-0.7224861588604626
2007-01-25,-2.600004125364806,-0.722222540537043,11576.241659354875,0.03441847684616316,0.9435483870967742,-0.722222540537043
2007-01-26,-2.5869935772469344,-0.7212150012357944,11348.511883384976,0.03300574208439655,0.9064171122994652,-0.7212150012357944
2007-01-29,-2.5823588222310656,-0.7208543170510184,11367.472953661805,0.03416338950701748,0.9228723404255319,-0.7208543170510184
2007-01-30,-2.5469237687637882,-0.7180655505464865,12054.407029872058,0.03417940308015169,0.9232804232804233,-0.7180655505464865
2007-01-31,-2.4982929607203905,-0.7141462961426553,12223.022906103983,0.03427603386831597,0.9342105263157895,-0.7141462961426553
2007-02-01,-2.4546643116714604,-0.7105362750813341,12069.80980451354,0.034046486605914916,0.9031413612565445,-0.7105362750813341
2007-02-02,-2.382229880979106,-0.7043370689781397,12144.025891043304,0.03303431324609436,0.8880208333333334,-0.7043370689781397
2007-02-05,-2.3236857348694295,-0.6991291957874336,11889.837691485134,0.032718417950225835,0.8782383419689119,-0.6991291957874336
2007-02-06,-2.2718952039562725,-0.6943667392553308,11553.954541794266,0.03201303932577344,0.8634020618556701,-0.6943667392553308
2007-02-07,-2.248541987554332,-0.6921695936727446,11757.850763709575,0.03314878950504977,0.8948717948717949,-0.6921695936727446
2007-02-08,-2.1978817146465115,-0.6872929991688144,11911.927946428706,0.03252142518643076,0.8647959183673469,-0.6872929991688144
2007-02-09,-2.1420385401531927,-0.6817352851594098,11636.213083693767,0.03155170490986723,0.8350253807106599,-0.6817352851594098
2007-02-12,-2.104624221573598,-0.6778998266356552,11679.108555358443,0.032585530523045414,0.8661616161616161,-0.6778998266356552
2007-02-13,-2.0565225824955973,-0.6728308157358623,11682.739936275373,0.03190159981629246,0.8417085427135679,-0.6728308157358623
2007-02-14,-2.021712227269729,-0.6690618017905858,11627.004352416812,0.03235689500846014,0.8575,-0.6690618017905858
2007-02-15,-1.9840210499875712,-0.6648817205883434,11526.817980948137,0.0323005222912943,0.8532338308457711,-0.6648817205883434
2007-02-16,-1.9334402751695698,-0.6591033373119572,11402.086993517629,0.03122470594027111,0.7945544554455446,-0.6591033373119572
2007-02-20,-1.9125167332080086,-0.6566543331414463,12176.323478729724,0.034902135387126554,0.9729064039408867,-0.6566543331414463
2007-02-21,-1.8519156558480754,-0.6493584941933952,12982.814766925934,0.035085180733069106,0.9730392156862745,-0.6493584941933952
2007-02-22,-1.8190126167306553,-0.645265865762691,13201.038075175627,0.03664655401851882,0.9878048780487805,-0.645265865762691
2007-02-23,-1.757026314236281,-0.637290367945941,13646.651981727015,0.03645675288106659,0.9830097087378641,-0.637290367945941
2007-02-26,-1.6910035889377706,-0.628391428346354,13137.034547607427,0.03487769912861931,0.9492753623188406,-0.628391428346354
2007-02-27,-1.647342883587802,-0.6222627578016061,13041.420435420454,0.03518536704959157,0.9639423076923077,-0.6222627578016061
2007-02-28,-1.5860361015214683,-0.6133077958920758,12909.271869533306,0.03395336390065598,0.8779904306220095,-0.6133077958920758
2007-03-01,-1.5425268251100592,-0.606690482033867,13141.724857054094,0.03547946296402915,0.9642857142857143,-0.606690482033867
2007-03-02,-1.4962142203104463,-0.5993933566023699,12611.108569815766,0.03418644682082226,0.8981042654028436,-0.5993933566023699
2007-03-05,-1.4723501335397715,-0.5955265451951757,12385.250410872119,0.03429013186277775,0.9080188679245284,-0.5955265451951757
2007-03-06,-1.4252138383534672,-0.5876652259749092,12565.922414813553,0.03343727185769745,0.8615023474178404,-0.5876652259749092
2007-03-07,-1.361526099818123,-0.5765450146509001,12295.439106263828,0.03209533349665894,0.8060747663551402,-0.5765450146509001
2007-03-08,-1.298943815000248,-0.5650176426778433,11791.045865235881,0.030746091522115486,0.7325581395348837,-0.5650176426778433
2007-03-09,-1.2533776480361525,-0.5562217452225495,11597.539143036414,0.030950329685150973,0.7337962962962963,-0.5562217452225495
2007-03-12,-1.2193389049172032,-0.549415369692126,11437.908595546223,0.031084526054623324,0.7396313364055299,-0.549415369692126
2007-03-13,-1.1891328939306174,-0.5431981298291642,11409.367865644934,0.03125767185368689,0.7545871559633027,-0.5431981298291642
2007-03-14,-1.1546263897300613,-0.5358824134121539,10974.063732510132,0.029831690380307724,0.6917808219178082,-0.5358824134121539
2007-03-15,-1.1288949581621968,-0.5302727378981318,10714.463676208485,0.02962125166486197,0.6840909090909091,-0.5302727378981318
2007-03-16,-1.1033468952798693,-0.5245672493471693,10877.46061909704,0.030076593840441528,0.6945701357466063,-0.5245672493471693
2007-03-19,-1.0764784467592696,-0.5184154203186238,10526.52387952409,0.028992304408919093,0.6554054054054054,-0.5184154203186238
2007-03-20,-1.0540789833842952,-0.5131638032962088,10238.127487232296,0.028480061722017957,0.6345291479820628,-0.5131638032962088
2007-03-21,-1.0318026675159426,-0.5078262195498601,9885.545072184435,0.02750910562792399,0.5915178571428571,-0.5078262195498601
2007-03-22,-0.9946612553459252,-0.49866174152634535,10169.114848082212,0.027258496407565763,0.5844444444444444,-0.49866174152634535
2007-03-23,-0.9610159823817223,-0.49006024989889924,9781.916254228552,0.026071693415562314,0.4756637168141593,-0.49006024989889924
2007-03-26,-0.9207938381123918,-0.4793819200384759,9532.512537493236,0.025124759076039976,0.3634361233480176,-0.4793819200384759
2007-03-27,-0.8855491204081001,-0.46965051762556875,9190.635604360348,0.024205043011439602,0.28289473684210525,-0.46965051762556875
2007-03-28,-0.8358635527383927,-0.4552972095838006,9463.020500732042,0.02444931732324255,0.31222707423580787,-0.4552972095838006
2007-03-29,-0.7831328642972827,-0.4391892942907025,9781.781299092838,0.02455895530826992,0.31956521739130433,-0.4391892942907025
2007-03-30,-0.7213398443476797,-0.41905719356716525,9589.221319110893,0.024097684693594638,0.2748917748917749,-0.41905719356716525
2007-04-02,-0.6652233895865521,-0.3994799699226638,9512.535736616144,0.023984888495325866,0.27370689655172414,-0.3994799699226638
2007-04-03,-0.6183176563620981,-0.3820743436440328,9531.208214643822,0.02444661071080651,0.3111587982832618,-0.3820743436440328
2007-04-04,-0.582346228377349,-0.3680270587648371,9465.744767511047,0.0245046675795276,0.3269230769230769,-0.3680270587648371
2007-04-05,-0.5684111103841024,-0.36241206570189305,9321.469963149233,0.024310998876104724,0.30425531914893617,-0.36241206570189305
2007-04-09,-0.5490921537942445,-0.35446061259127437,9751.839695355582,0.026124253648793967,0.5021186440677966,-0.35446061259127437
2007-04-10,-0.5273750433364864,-0.34528195654189675,9318.791139409424,0.024955470316098457,0.35654008438818563,-0.34528195654189675
2007-04-11,-0.5080891879915199,-0.33690924385459947,9311.04889947114,0.02504280090975233,0.37184873949579833,-0.33690924385459947
2007-04-12,-0.4780282727150505,-0.32342295579836294,9239.444008517696,0.024335270221869227,0.303347280334728,-0.32342295579836294
2007-04-13,-0.4523763280408401,-0.3114732175861513,8868.07932493461,0.023431390009995768,0.22708333333333333,-0.3114732175861513
2007-04-16,-0.43234624588773746,-0.3018447858742273,8771.853095691227,0.023235457884478165,0.1970954356846473,-0.3018447858742273
2007-04-17,-0.41628829054782346,-0.29392906326070256,8917.821990906932,0.024101852813341408,0.27892561983471076,-0.29392906326070256
2007-04-18,-0.4000940465337826,-0.28576226541659594,8798.116026475522,0.023943448980119436,0.26954732510288065,-0.28576226541659594
2007-04-19,-0.3827026149758703,-0.2767786875000225,8566.647743055395,0.023488018908336603,0.24385245901639344,-0.2767786875000225
2007-04-20,-0.36272056252209117,-0.26617383820111773,8455.592414512645,0.02277349700530185,0.15714285714285714,-0.26617383820111773
2007-04-23,-0.3405292444145119,-0.2540259720803339,8618.056779906674,0.022737009709999978,0.1565040650406504,-0.2540259720803339
2007-04-24,-0.31975017194025096,-0.24228083370518932,8874.783212345174,0.023795885987117783,0.2651821862348178,-0.24228083370518932
2007-04-25,-0.29591008101967575,-0.2283415225744995,8813.90040188956,0.023180076123197984,0.19959677419354838,-0.2283415225744995
2007-04-26,-0.27426756400359675,-0.21523545898153507,8825.725491261774,0.023346764988462644,0.23092369477911648,-0.21523545898153507
2007-04-27,-0.24736314975774562,-0.19830884839413992,8957.41516900643,0.023320707135588203,0.218,-0.19830884839413992
2007-04-30,-0.21613072682270157,-0.17771997866328976,8801.485712306512,0.02307369556595273,0.19322709163346613,-0.17771997866328976
2007-05-01,-0.20688374381117855,-0.1714197783109309,9868.030344729117,0.02747103127722079,0.6329365079365079,-0.1714197783109309
2007-05-02,-0.1887054965625124,-0.15874873726773303,10188.360231531404,0.027619552214754782,0.642292490118577,-0.15874873726773303
2007-05-03,-0.18162909766707816,-0.15371075240587195,9874.856804144885,0.0270316873225267,0.6122047244094488,-0.15371075240587195
2007-05-04,-0.18137654651566176,-0.15352983521690153,9894.95953916116,0.027634513061052086,0.6450980392156863,-0.15352983521690153
2007-05-07,-0.18240863536626137,-0.15426869350438963,9704.71169538931,0.02736255419473554,0.626953125,-0.15426869350438963
2007-05-08,-0.18419431552792415,-0.1555439957046312,9553.768210171778,0.026649562712981845,0.5817120622568094,-0.1555439957046312
2007-05-09,-0.1819086672306457,-0.15391093429992317,9526.232946556313,0.0268363947069214,0.6065891472868217,-0.15391093429992317
2007-05-10,-0.17381412254870504,-0.1480763599702669,9263.838162319169,0.02596961687004648,0.49613899613899615,-0.1480763599702669
2007-05-11,-0.16783188649929598,-0.14371236856906727,8951.372831769158,0.024886893043889184,0.375,-0.14371236856906727
2007-05-14,-0.158945404372818,-0.13714658496690263,8644.417212008117,0.024097527318482085,0.289272030651341,-0.13714658496690263
2007-05-15,-0.1429492650842285,-0.12507052539527552,8443.970984546051,0.023323307253811293,0.21564885496183206,-0.12507052539527552
2007-05-16,-0.13413612739707276,-0.11827162908999753,8353.439553889857,0.02331189056700111,0.21102661596958175,-0.11827162908999753
2007-05-17,-0.12935036505405445,-0.11453519568115898,8552.571065737116,0.023936149027587863,0.2859848484848485,-0.11453519568115898
