Strategy,Period,Start,End,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover,TotalCost
Stage14_StaticLambda,full_2007_2026,2007-04,2026-07,232.0,0.11004106569989491,0.1334170744637143,0.8511910491885257,1.5712637015784934,-0.23192082950151394,0.4744768546077341,7.525838312928232,0.603448275862069,0.02980872706951512,0.02091896070873568
Stage27_KRatioEquityVeto,full_2007_2026,2007-04,2026-07,232.0,0.10003645328088084,0.1037224071841885,0.9737170218877443,1.875697451600756,-0.15947982852489684,0.6272671234109327,6.317377437572919,0.5948275862068966,0.03241733369665793,0.02262347060998725
Stage14_StaticLambda,locked_2018_2026,2018-01,2026-07,103.0,0.1612760894524663,0.14274073037278331,1.1229490810990594,2.3289883655792605,-0.15897950027508956,1.0144458195767558,3.6088007537977744,0.6116504854368932,0.01282599382853097,0.004378721244026346
Stage27_KRatioEquityVeto,locked_2018_2026,2018-01,2026-07,103.0,0.13863553757279568,0.11137157271207235,1.2260067913878063,2.6456708710972796,-0.11437671086266588,1.212095858738741,3.047677223960842,0.6116504854368932,0.009949082001278437,0.003301856548075287
