target_month,futures_signal_month,futures_signal_date,signed_close_theory_basis,basis_change_20d,oi_log_change_20d,futures_turnover,annualized_calendar_spread,futures_dislocation,near_days_to_expiry,near_contract_year_month,basis_change_z,oi_change_z,basis_oi_interaction_score,futures_dislocation_rank,stress_confirmation_multiplier,future_1m_return,future_3m_return,future_6m_return,recent_1m_return,realized_vol_21d,macro_fragility,vix6_stress_score,future_realized_vol_1m,future_max_drawdown_1m,future_max_drawdown_3m,future_left_tail_1m,stage20_return,stage14_return,stage20_w_kodex200,stage14_w_kodex200,stage20_defense,stage20_false_positive_1m
2008-02,2008-01,2008-01-31,-0.005691329092735176,-0.0004237353295661883,0.25378451136628793,2.454133635334088,0.04508393358261478,0.005691329092735176,43.0,200803.0,-0.16521134020501746,1.0392254562954655,-0.17169183040974464,0.6631205673758865,1.326241134751773,0.009176492963103966,0.1351274248763792,-0.03908330163560292,-0.12537946521395604,0.3128642634751944,0.548243318679785,0.6374043030072718,0.29261193404957403,0.0431054354340511,0.0947912416700668,0.0,0.0421144575106372,0.0531518469976435,0.1773035337971089,0.1343998894548078,0.0,
2008-03,2008-02,2008-02-29,-0.001611047180667402,-0.004084528605773352,-0.040228489740758315,1.8450665884914985,0.053272448460359015,0.001611047180667402,14.0,200803.0,-0.3339766813024387,0.14380188798813662,-0.048026477315302886,0.41901408450704225,0.8380281690140845,0.02346289752650188,0.11618374558303901,-0.12230859835100127,0.009176492963103966,0.29649840499636715,0.5565465650109351,0.587668445200261,0.2318319638192004,0.07917915609868575,0.07917915609868575,0.0,-0.0347714659713605,-0.0448174236007356,0.1327638739824491,0.1239646203418246,0.0,
2008-04,2008-03,2008-03-13,0.00234810683886133,0.007323231216970871,-0.7778036589506454,4.94617011433481,0.021475290591487124,-0.00234810683886133,1.0,200803.0,0.19676890216534196,-2.0916328266939113,-0.4115682950415519,0.24125874125874125,0.4825174825174825,0.09901947244855691,-0.016526262486765253,-0.13736592551673354,0.02346289752650188,0.23183196381919913,0.43943954012469855,0.5274413701575932,0.1668786408797663,0.02312062937062953,0.1232651720456599,0.0,-0.0001198485310198,-0.0046193800014608,0.1407558495870145,0.1876210496778562,1.0,0.0
2008-05,2008-04,2008-04-30,0.002198917456021743,0.006877970742716011,-0.009860122353442866,1.8147570315738943,0.025306008302655336,-0.002198917456021743,44.0,200806.0,0.17532256552269943,0.24704130824653917,0.04331191595186725,0.2604166666666667,0.5208333333333334,-0.007665242523247073,-0.15347239674960222,-0.3817542096004021,0.09901947244855691,0.1668786408797643,0.4483553933775172,0.4680286725621713,0.1979310698503343,0.053830992855383064,0.20965755112096585,0.0,0.0395924559806881,0.0553379822424299,0.1546550485055454,0.1564445688226419,1.0,1.0
2008-06,2008-05,2008-05-30,-0.002353831280736407,-0.002353831280736407,-0.0022937543507356305,2.1668223892920775,0.039517452765925803,0.002353831280736407,14.0,200806.0,-0.2566807652258616,0.26887182001647997,-0.0690142245095002,0.4793103448275862,0.9586206896551724,-0.09822295386433677,-0.21366763749947248,-0.407960829006796,-0.007665242523247073,0.19147961268485703,0.33997356026918657,0.5104176318429294,0.1848811376133266,0.10081697970184456,0.20512928493219917,0.0,0.0467630445045655,0.064832801308097,0.1475802698820112,0.1719513321993004,1.0,1.0
2008-07,2008-06,2008-06-12,-0.021323367773136925,-0.02384384666412609,-0.3946371671297015,3.1388490958726383,0.026937569421806983,0.021323367773136925,1.0,200806.0,-1.2631909653519673,-0.9148942756219592,1.1556861832178915,0.928082191780822,1.856164383561644,-0.05401610185358552,-0.12287024901703814,-0.3095394120951134,-0.09822295386433677,0.18338878077374496,0.572208655541989,0.6831293231709922,0.28090660281038704,0.09853877856875237,0.1616710378418884,0.0,-0.0605217381043758,-0.0794997637911317,0.1363059414710271,0.1662546140327016,1.0,0.0
2008-08,2008-07,2008-07-31,-0.0019469457288876502,0.0008437967048322559,-0.02777847870109182,2.2671614809997034,0.03699482110094118,0.0019469457288876502,43.0,200809.0,-0.09699004802596971,0.19743615581665735,-0.019149342234720434,0.445578231292517,0.891156462585034,-0.07822859970311735,-0.2696684809500246,-0.2634339435922809,-0.05401610185358552,0.28346103162935565,0.6159812409812411,0.5052696849588909,0.1810833895877161,0.0752988438173624,0.3960905349794239,0.0,-0.0250506595388541,-0.0293801954250374,0.1631037356576856,0.1708400785758911,1.0,0.0
2008-09,2008-08,2008-08-29,-0.0013203063110641677,0.0006266394178234824,0.23253221792364953,1.9475879170423804,0.03904953706149832,0.0013203063110641677,14.0,200809.0,-0.10685322687886577,0.9845411383604765,-0.10520139762880877,0.4155405405405405,0.831081081081081,0.0059047721294755995,-0.2470878737452359,-0.2730688711149283,-0.07822859970311735,0.18417557547980573,0.7298798188320261,0.6021767779138312,0.41263568416394625,0.057745959888403586,0.36416155155516594,0.0,0.0349724769293557,0.0757151993109913,0.0,6.53820496820858e-17,0.0,
2008-10,2008-09,2008-09-11,0.005289577373562837,0.00593576486734948,-0.4301140652688136,3.303825848777363,0.056666920829067435,-0.005289577373562837,1.0,200809.0,0.14359025031264375,-1.0276613795531884,-0.1475621547266791,0.15100671140939598,0.30201342281879195,-0.21233790490421034,-0.2128181866695127,-0.15673194941032065,0.0059047721294755995,0.41263568416394547,0.6033722826991577,0.6080814217442396,0.8421594108769137,0.3394598649662417,0.3394598649662417,1.0,-0.0570699353740589,-0.0853334407296837,2.5306221029965494e-17,2.061678193616967e-18,0.0,
2008-11,2008-10,2008-10-31,-0.010034345747188422,-0.008139893785077512,0.03170065491180502,3.9614014652756677,0.02990246253495725,0.010034345747188422,42.0,200812.0,-0.522121703629254,0.37697754987380894,-0.1968281605700952,0.85,1.7,-0.04972899728997304,0.008536585365853666,0.21787983664878618,-0.21233790490421034,0.8627817460601953,0.825383793986923,0.8504830122889445,0.5783482644950517,0.20260762925192022,0.20260762925192022,0.0,0.0902670318593985,0.1270803111351108,0.0,0.0,0.0,
2008-12,2008-11,2008-11-28,-0.004470304406442915,0.005564041340745507,0.023801995751339608,2.9332352237165225,-0.0014296877752475975,0.004470304406442915,14.0,200812.0,0.1293307255971479,0.35157564844918876,0.045469533716221366,0.6324503311258278,1.2649006622516556,0.05168971909311293,-0.03450734350491935,0.28304366576804174,-0.04972899728997304,0.5695403217701841,0.9471559142611774,0.587662425438711,0.4441955317543356,0.06561922365988893,0.15109072880515628,0.0,0.0359375468281118,0.0327059668326078,3.608433401878852e-17,1.4051402107737838e-17,0.0,
2009-01,2008-12,2008-12-11,0.01127694859038142,0.027395851667626592,-0.41570740471116246,4.513870586631526,-0.025072886779852435,-0.01127694859038142,1.0,200812.0,1.1666208810248815,-0.9875656666150521,-1.1521147280563764,0.0756578947368421,0.1513157894736842,0.009151921903599813,0.07124940681987657,0.22338204957414187,0.05168971909311293,0.44419553175433507,0.9436513459757966,0.7572844152837244,0.4535192063696109,0.1215294992563214,0.17904065443728334,0.0,0.0374996111352417,0.0506581282999521,9.956243320464583e-18,2.0777281368756728e-17,0.0,
2009-02,2009-01,2009-01-30,-0.0008562207732333293,-0.0010604830459916004,0.021867834835318175,2.881837357416395,0.03422590976759735,0.0008562207732333293,42.0,200903.0,-0.19343342204835315,0.35091890282219024,-0.06787944423434975,0.3758169934640523,0.7516339869281046,-0.09028617492946411,0.2075713011511544,0.3818084484538593,0.009151921903599813,0.43042431282249505,0.9852236504078344,0.6729198918663233,0.3381373624021915,0.13794839521711777,0.16633102580239156,0.0,0.0622571332170599,0.086598563881052,2.5619091449904524e-18,5.930450795258426e-18,0.0,
2009-03,2009-02,2009-02-27,-0.008611332223749879,-0.00775511145051655,0.1396800103312749,3.498270470466973,0.034979777027332015,0.008611332223749879,14.0,200903.0,-0.5116351896994435,0.7093258889265392,-0.36291608573965634,0.788961038961039,1.577922077922078,0.16688819967508506,0.32890049151252043,0.5438180355274649,-0.09028617492946411,0.3296305587859776,0.9600273486404687,0.6184779580046844,0.30279713792879487,0.04055913666980526,0.05149044579851303,0.0,-0.0451297720635012,-0.0654147886258732,2.01477545051003e-18,0.0,0.0,
2009-04,2009-03,2009-03-12,-0.0014226678409322568,0.006500953643772567,-0.3098767840366674,3.823593905416403,-0.04652854167294699,0.0014226678409322568,1.0,200903.0,0.17109502425887024,-0.668905990430511,-0.1144464866596119,0.42258064516129035,0.8451612903225807,0.13757159783167228,0.1420142142303611,0.4124110804511707,0.16688819967508506,0.2584635954724382,0.9724035114660114,0.6603465368737922,0.28830912752205207,0.048617092848853516,0.05149044579851303,0.0,-0.0315301603056994,-0.0488032895445132,0.0,1.0623027982109368e-06,1.0,0.0
2009-05,2009-04,2009-04-30,0.0014731712844919809,0.0023716438810776896,0.027280266896606845,4.183334674013595,0.0,-0.0014731712844919809,43.0,200906.0,-0.027244584297502844,0.36712532736158854,-0.010002176929051126,0.28525641025641024,0.5705128205128205,0.0011161644198822707,0.14428725420735655,0.1465241845152525,0.13757159783167228,0.28937639247831326,0.9476458694396303,0.5987435409586312,0.223498867231742,0.05149044579851303,0.05149044579851303,0.0,0.0295213319675853,0.0414691172098324,3.241184807558381e-18,0.0060776535486786,1.0,1.0
2009-06,2009-05,2009-05-29,-0.00754822476935979,-0.00685285477457509,0.015791875759348,3.1392528132610726,0.03375326239262463,0.00754822476935979,14.0,200906.0,-0.4703980429334731,0.33050066599797095,-0.15546686647365499,0.767515923566879,1.535031847133758,0.0027860768791563295,0.16172583680086605,0.15474297109054636,0.0011161644198822707,0.24295240580157382,0.9555834089145574,0.7754469721471016,0.22919998190303462,0.043098726011335686,0.043098726011335686,0.0,-0.0137364099969197,-0.0167804758710558,0.0121970685264901,0.1847679461402955,1.0,0.0
2009-07,2009-06,2009-06-10,0.0012712801238117244,-0.0007123002387425803,-0.09893946656516259,3.2915465576188243,0.005531636528371114,-0.0012712801238117244,2.0,200906.0,-0.17277862377355005,-0.024151721142777954,0.0041729011408117266,0.31329113924050633,0.6265822784810127,0.1398357953226892,0.23677189202328663,0.2576629709980125,0.0027860768791563295,0.2312890258659876,0.8969946119443224,0.5356013526978503,0.18046196113021062,0.033297694414885726,0.033297694414885726,0.0,-0.0058704686861878,0.0229330795064599,0.0123997733778267,0.2382640874333979,1.0,1.0
2009-08,2009-07,2009-07-31,-0.0015232666699425135,0.004191019044343269,0.037190453702437065,2.371204301791303,0.005917368682284403,0.0015232666699425135,42.0,200909.0,0.06471276120984308,0.3966848498450053,0.025670571963582287,0.4308176100628931,0.8616352201257862,0.016372864042064617,0.001954867800607829,0.0452102358781743,0.1398357953226892,0.18448109619220657,0.9109027294916147,0.5793765367439363,0.17135696997128813,0.028206310370674115,0.07692300599216373,0.0,0.0129384183575614,0.0163698119355174,0.3732649074069947,0.399197947455254,1.0,1.0
2009-09,2009-08,2009-08-31,-0.0040464376896768295,-0.0005225535863095931,0.035054596284338484,2.6019825147646864,0.002908973180321787,0.0040464376896768295,11.0,200909.0,-0.16397401568399342,0.3886272235573354,-0.06372476645081733,0.609375,1.21875,0.06756481977858564,-0.006010769055071585,0.029815234113807154,0.016372864042064617,0.17135696997128697,0.8734805336242731,0.47663381396306337,0.1625405503534719,0.02254654338010964,0.10411135256092463,0.0,0.0202053053974442,0.0207247088655894,0.3741356272728719,0.4258466424283461,1.0,1.0
2009-10,2009-09,2009-09-09,0.0007139457401237337,0.003964216596028414,-0.5078223474475463,3.0817687515002246,0.005719091764076688,-0.0007139457401237337,2.0,200909.0,0.054708003786613627,-1.299742220110299,-0.07110630229941584,0.3385093167701863,0.6770186335403726,-0.07657666625282389,0.01689161850254295,0.014414282824958491,0.06756481977858564,0.150313763746399,0.6685976108656522,0.5110100909362509,0.20912034905440863,0.05776183521638756,0.08551455567280564,0.0,-0.0030724196375296,0.0007339757953514,0.391503750138967,0.4402191366296473,1.0,1.0
2009-11,2009-10,2009-10-30,-0.00992962498794947,-0.0038028514482405518,0.049034085379590614,2.529353323699422,-0.014672577065458662,0.00992962498794947,42.0,200912.0,-0.3242984543131257,0.4378207048272932,-0.14198457784177443,0.8487654320987654,1.6975308641975309,0.008292602739778943,0.043170974529537665,0.12932648227451682,-0.07657666625282389,0.20912034905440768,0.6076223450437286,0.6208937597410227,0.2426595340570052,0.06050044088646289,0.07142810241269026,0.0,0.0494642959838152,0.0522789185393034,0.2691043626581435,0.3875469302271666,1.0,1.0
2009-12,2009-11,2009-11-30,-0.0051730027817090685,-0.0013163341622988156,0.08186590055899473,2.881812179813968,-0.023681184721921645,0.0051730027817090685,11.0,200912.0,-0.20157870896187902,0.5382813538788469,-0.10850606037315029,0.6656441717791411,1.3312883435582823,0.09216245372095866,0.036042647197315425,0.05239441705218639,0.008292602739778943,0.24265953405700436,0.49890528574982335,0.437161376532362,0.1080302315408633,0.014220663499522113,0.0981329852480759,0.0,-0.0142441949704903,-0.0064395325086803,0.2510587182082368,0.3553847607586234,1.0,1.0
2010-01,2009-12,2009-12-09,0.0003707651666124967,0.0022705514406566873,-0.252175808735413,3.6952944912866643,-0.03265156195752762,-0.0003707651666124967,2.0,200912.0,-0.024978077125559495,-0.5045763952185716,0.01260334811550627,0.35060975609756095,0.7012195121951219,-0.05271279510900284,-0.0024361845771062596,-0.00993223163168766,0.09216245372095866,0.10803023154086125,0.5215623176466551,0.3869047445271933,0.19154355086157915,0.0714281024126906,0.0981329852480759,0.0,-0.0136798907961358,-0.0212173255384845,0.2781531431490865,0.3906341650639071,1.0,0.0
2010-02,2010-01,2010-01-29,-0.007676997441000921,-0.00503232488732297,0.04314920482851369,4.178573043564769,0.021014994070218396,0.007676997441000921,42.0,201003.0,-0.38425894284076456,0.41957261733502865,-0.16122453038209075,0.7727272727272727,1.5454545454545454,0.0014026106919948766,0.0825900162567641,0.09678997312822557,-0.05271279510900284,0.1894969695129388,0.39155559730441525,0.4755215673485539,0.2050680013683336,0.03775779743574592,0.03775779743574592,0.0,0.0095813833377082,0.0091102259663783,0.2095658965095637,0.2840570224819088,1.0,0.0
2010-03,2010-02,2010-02-26,-0.00393153377762856,0.0017529102560158716,-0.0316708065726847,2.899254685616163,0.004823799752775601,0.00393153377762856,14.0,201003.0,-0.04817071765330575,0.18384879257626277,-0.008856128278092328,0.5873493975903614,1.1746987951807228,0.05159932107313381,0.01578291192848602,0.0834004707864262,0.0014026106919948766,0.2216230641230276,0.35054812075054576,0.46916697302973437,0.13497068929903547,0.013273535867335151,0.10769860957050659,0.0,0.0058072576426854,0.0048129035929611,0.1738241336854974,0.2099221643565552,1.0,0.0
2010-04,2010-03,2010-03-10,0.0023411678295996996,0.005137067177223176,-0.518464860702206,3.727545319945753,-0.00827482267102669,-0.0023411678295996996,2.0,201003.0,0.11944211436449503,-1.3451767528191207,-0.1606707555506815,0.2245508982035928,0.4491017964071856,0.02802813683455696,-0.007514353406457119,0.09787118120766047,0.05159932107313381,0.12801301509712512,0.27831385015770405,0.3738195129021655,0.13738469515687182,0.02319539915526625,0.1076986095705067,0.0,0.0284174446923532,0.0335843163373248,0.1817160160947694,0.2116752175372473,1.0,1.0
2010-05,2010-04,2010-04-30,0.0009624639076033503,0.0046047317678805655,0.0639155892933491,2.6254554013672275,0.003504577777338698,-0.0009624639076033503,42.0,201006.0,0.09265933940542301,0.49028173279688425,0.04542918148350541,0.31845238095238093,0.6369047619047619,-0.060394383260000795,0.01311665234135484,0.07605269205935294,0.02802813683455696,0.13057303934000933,0.22573887560019798,0.4181018819555672,0.24268093597844703,0.1026141947709377,0.1026141947709377,0.0,0.0504675154789109,0.0647874294030763,0.1816462317956404,0.2032238476911906,1.0,1.0
2010-06,2010-05,2010-05-31,-0.0064341663558373785,-0.002906051692110778,0.14136779420833093,3.2348653808410797,0.0018817682780006308,0.0064341663558373785,11.0,201006.0,-0.28151560143569565,0.7316370389150731,-0.20596724104280828,0.7130177514792899,1.4260355029585798,0.027480596371834975,0.0665669387266683,0.17625803646036298,-0.060394383260000795,0.23371965493179897,0.1958342423787901,0.5500399626770266,0.15318212408277151,0.027376753548351007,0.044020732214679725,0.0,0.0085656023084185,0.0102084606293937,0.0976202614661111,0.1021334550019778,1.0,1.0
2010-07,2010-06,2010-06-09,0.0013006921540390515,0.004078975994447176,-0.3347557256945337,5.478210736934921,-0.013046908844296228,-0.0013006921540390515,2.0,201006.0,0.06806216506995515,-0.7685414150298747,-0.05230859265286024,0.2911764705882353,0.5823529411764706,0.04939797172611593,0.10618343446661083,0.2549619480890397,0.027480596371834975,0.15318212408277015,0.23055146135457838,0.5118358171401906,0.13599934462574467,0.01970537284103835,0.03903597664050562,0.0,-0.0267104515488278,-0.0375364582286817,0.0904018889714544,0.0899140935387842,0.0,
2010-08,2010-07,2010-07-30,0.0011742704301307416,0.004247382988611714,-0.04924911753916097,3.2682143684692537,0.018253530090490327,-0.0011742704301307416,42.0,201009.0,0.07629344443850439,0.13373472192887792,0.010203082576979682,0.30701754385964913,0.6140350877192983,-0.010822412265410586,0.062121217307553156,0.20692663636753106,0.04939797172611593,0.13131705946253514,0.24222619358488917,0.40281600387413874,0.14947357026981045,0.03903597664050573,0.03903597664050573,0.0,0.0391911153589607,0.0448490316072728,0.0472251191753471,0.0786754644748257,1.0,1.0
2010-09,2010-08,2010-08-31,-0.00180648572435671,-0.002447511365382349,-0.0311676222372948,3.598896286838801,0.0053078821301251996,0.00180648572435671,10.0,201009.0,-0.26010238191337637,0.19041872818462896,-0.04952836476173777,0.45058139534883723,0.9011627906976745,0.06564527145320853,0.10284501961466264,0.1378554938727472,-0.010822412265410586,0.1433324580573963,0.25855777404739433,0.37890707430675297,0.08530464135409219,0.009610974945608475,0.03239002061252372,0.0,0.0057598139828002,0.007163420918785,0.044499325186395,0.085295930277286,1.0,1.0
2010-10,2010-09,2010-09-08,-0.0015587114651888223,0.0043682474819044526,-0.49937806819889907,3.926491575073233,0.03722321469900536,0.0015587114651888223,2.0,201009.0,0.08388035413825601,-1.292400039982826,-0.10840697304205567,0.43641618497109824,0.8728323699421965,0.007597670007833068,0.13449714485569775,0.16591375166541145,0.06564527145320853,0.10540168401038011,0.34375105570757747,0.3857720308009343,0.1361084452846168,0.0305835450000449,0.03239002061252372,0.0,0.0091374001204782,0.010382659472401,0.047140248068316,0.0902453206000225,1.0,1.0
2010-11,2010-10,2010-10-29,-0.006401050428788357,-0.009016391036037685,-0.057290911821225476,3.790018309366578,-0.034936251245993276,0.006401050428788357,42.0,201012.0,-0.5922433508539737,0.11439815026035885,-0.06775154384169131,0.7155172413793104,1.4310344827586208,0.027104588789744977,0.1363360572224095,0.20923717079014836,0.007597670007833068,0.1361084452846153,0.31880607537346994,0.336759665343251,0.1374692249704952,0.03239002061252361,0.03239002061252361,0.0,0.0343318980522234,0.0385248054320528,0.0952455025190262,0.0954333433926998,1.0,1.0
2010-12,2010-11,2010-11-30,0.003362555542212098,0.006580576459347953,-0.012033621800683493,4.080299937344625,-0.028102330028874786,-0.003362555542212098,10.0,201012.0,0.19913154997937677,0.25747610700103124,0.05127161626977121,0.19714285714285715,0.3942857142857143,0.09622974796137562,0.03174559764554896,0.15037709083663753,0.027104588789744977,0.13426326245894454,0.39190621986335594,0.6068482019031295,0.09132629961679761,0.007189925979846135,0.07819961453594737,0.0,0.0037577256692911,0.0045613734517552,0.1009856897668083,0.1209995653884023,1.0,1.0
2011-01,2010-12,2010-12-08,-0.0006989476954138985,-0.0017941094273340452,-0.34740338339199445,4.021166089578912,-0.011706367909758363,0.0006989476954138985,2.0,201012.0,-0.2263245252890437,-0.8088761255020955,0.1830685051219027,0.3778409090909091,0.7556818181818182,0.00923089035082758,0.02769209861141575,0.0288463519725628,0.09622974796137562,0.09334071239930507,0.3838229892150813,0.3518005490678859,0.13219633972313655,0.024713304311721807,0.08579031915915891,0.0,-0.0310771902531362,-0.0345148708307973,0.1102607276638338,0.1686147802993465,1.0,0.0
2011-02,2011-01,2011-01-31,0.0006204832469520749,0.0004387972004404883,0.12382086746691827,3.8673644458502268,0.013875078234858207,-0.0006204832469520749,39.0,201103.0,-0.11206241438844702,0.6936341854506087,-0.07773032152395903,0.3418079096045198,0.6836158192090396,-0.06743200563779239,0.06415453694740081,0.027053166316069577,0.00923089035082758,0.132196339723135,0.2760745855483998,0.32356450028976863,0.17471067494318784,0.06482812318359676,0.07252893737372557,0.0,0.0247864740749948,0.0252360364787596,0.1148202063771107,0.1762174498635005,1.0,1.0
2011-03,2011-02,2011-02-28,-0.003624600514459342,-0.0004080172406922822,0.064262203391261,3.1579491492754386,0.0226853225519782,0.003624600514459342,11.0,201103.0,-0.1549423885942908,0.5010332722666688,-0.0776312919702113,0.5758426966292135,1.151685393258427,0.0919229050393513,0.11498134177825103,-0.049430472509839896,-0.06743200563779239,0.17392567650193133,0.475506870265909,0.4823311448124028,0.19869127483565457,0.04216753436085119,0.089793243568829,0.0,0.0038152961711572,0.010123964016943,0.1044851055040895,0.1948339647728996,1.0,1.0
2011-04,2011-03,2011-03-09,0.001440376013948974,0.005639755236151012,-0.3563389412475497,5.6585966864631,0.012126960140319044,-0.001440376013948974,2.0,201103.0,0.15487517226142108,-0.8432704429624498,-0.13060165511677427,0.26536312849162014,0.5307262569832403,0.045038326406733775,0.0011231509541687057,-0.20849650217736215,0.0919229050393513,0.20097094192351012,0.3097724130302528,0.3492734591739761,0.14430574432551332,0.0210655891457302,0.10307696344659711,0.0,0.0387488498880135,0.0444432235004181,0.1136539773362761,0.210575644253376,1.0,1.0
