Strategy,Period,Start,End,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover,TotalCost
Stage14_StaticLambda,full_2007_2026,2007-04,2026-07,232.0,0.11004106569989491,0.1334170744637143,0.8511910491885257,1.5712637015784934,-0.23192082950151394,0.4744768546077341,7.525838312928232,0.603448275862069,0.02980872706951512,0.02091896070873568
Stage22_KRatioPrimary,full_2007_2026,2007-04,2026-07,232.0,0.09350707006240255,0.09417907461496083,0.9990147416177185,1.8860536041730205,-0.13195219763971722,0.7086435219344707,5.630550301531929,0.6206896551724138,0.02668644602923339,0.018549362012113175
Stage14_StaticLambda,locked_2018_2026,2018-01,2026-07,103.0,0.1612760894524663,0.14274073037278331,1.1229490810990594,2.3289883655792605,-0.15897950027508956,1.0144458195767558,3.6088007537977744,0.6116504854368932,0.01282599382853097,0.004378721244026346
Stage22_KRatioPrimary,locked_2018_2026,2018-01,2026-07,103.0,0.12795500208395727,0.09975656813498682,1.2616811780548214,2.6080779297625805,-0.11419429176053197,1.1205026110436573,2.8108503954170305,0.6407766990291263,0.00545676360591344,0.0019097089905540207
